postContent,themes
"We are excited to share that Britax Americas Willow S infant car seat has been featured in the CarseatBlog's ""2024 Recommended Seats for Preemies & Multiples."" A testament to our commitment to safety, innovation, and care for the smallest passengers. Discover why Willow S is a top pick for parents prioritizing safety, comfort, and convenience. Read the full review: https://bit.ly/49GTiGe#BritaxSafety #InfantCarSeat #ParentingWin #BritaxProud",User Experience
"I'm very excited to announce our deal with Merlin, which enables fans to listen to Merlin member's music in new ways by using our audio filters product, Audiomod.  Not only can fans listen using filters such as ""sped up"" ""slowed down"" ""Nightcore"" and ""Slowed & Reverb"", they can even create their own settings and share their custom mod with friends.",User Experience
"I don't walk into a Uniqlo often, but when I do I always love seeing the constant innovation taking place with their point of sale (POS) systems. Clean messaging, clear graphics, and as mentioned in a previous post simply the best automatic checkout system anywhere (aside from the Amazon stores) One question though - at what point do we start to get decision fatigue from too many receipt options? I'd max out at 2. Thoughts? #retail #pos #UX",User Experience
"AI Avatars have always had the same problem.Unlike real actors they don't actually understand what they're saying or how they should say it.With EXPRESS-1, we've trained our avatars to perform their scripts like an actor: tone of voice, facial expressions and body language now matches what the avatar is actually saying.By watching many, many hours of people speaking, our latest model has learnt to replicate the tiny micro expressions and body language that humans make. If their script is sad they'll look and sound sad. If they're excited they look upbeat and energetic.This is only the start and it's a game changer. Expressive Avatars launching on April 25th here on Synthesia LinkedIn ",User Experience
"Zonzon is excited to introduce a brand new update to our #app! We now have a sleek, modern and visually appealing UI redesign and a more intuitive user experience for our members. The updates include:

Direct Messages: Connect instantly and privately with your #neighbors.
Profile Interests: Find out which neighbor(s) share similar #interests.
Interest Groups: Join discussions with like-minded neighbors.
Performance Improvements: Enjoy a faster, smoother experience.

Zonzon is designed to connect and bring people together in real life (#IRL) where they live (#Apartments, #Condos & #HOAs). Its a smaller, more private community focused platform.",User Experience
"Zonzon is excited to introduce a brand new update to our #app! We now have a sleek, modern and visually appealing UI redesign and a more intuitive user experience for our members. The updates include:

Direct Messages: Connect instantly and privately with your #neighbors.
Profile Interests: Find out which neighbor(s) share similar #interests.
Interest Groups: Join discussions with like-minded neighbors.
Performance Improvements: Enjoy a faster, smoother experience.

Zonzon is designed to connect and bring people together in real life (#IRL) where they live (#Apartments, #Condos & #HOAs). Its a smaller, more private community focused platform.",User Experience
"A little customer experience story and a lesson.

Flight attendant: Beverage?
M: Sure, tea?
F: How do you like it?
M: (Struggling to find the word plain) just... tea.
F: Black?
M: Do you have mint?
F: No we don't have anything extra.
M: Sorry not extra to add, but mint tea. The flavor.
F: No we don't have anything extra.
M: Black tea is the only flavor you have?
F: Airlines are trying to recoup their losses, we only have one of everything.
M: OK thanks.
....
Meanwhile on my last flight.. Alaska has mint tea and several flavored seltzers, but I didn't want to break this man's heart. It's not his fault the airline has one kind of tea.

I assume in the current economy both airlines are cutting costs. But one airline is cutting costs that affect their passengers experiences. And on top of that, the struggle story is trickling all the way to seat 26D.

I didn't need an explanation. ""The flavor we currently have is black"", is a fine answer.

What we say internally, gets said externally. If you're telling your employees you're cutting back and you're trying to recoup losses, they may tell your customers.",User Experience
"Today, our team at Best Buy announced yet another example of how were personalizing and humanizing technology in ways no one else can. Best Buy Envision is an app, designed exclusively for Apple Vision Pro, that helps customers see how their favorite tech products will look and feel in their homes before they buy it. #BestBuy #BBY",User Experience
"If you zoom out into the future, and look back and ... ask, What was Apples greatest contribution?  It will be about health, - Apple CEO Tim Cook - 2019

After using Apple Vision Pro as an  ophthalmologist since it became available in early February, I couldnt agree more.

Apple Vision Pro and spatial computing will deliver 
 smart
 seamless
 scalable experiences that will reinvent healthcare.

It empowers doctors & surgeons with powerful spatial experiences and 3D precision - using the lens of friendly & trusted Apple user experiences. 

Super excited for the journey ahead in health, wellness, and  healthcare, especially all that were uncovering at the Spatial Computing Center of Excellence in San Diego, California.

And it was so wonderful to be at Apple Park and hear about the inspiring ways Apple Vision Pro can be used.

PS: Heres to Tim, one of the most humble and thoughtful people on Earth.",User Experience
#GenAI won't replace searching and browsing in the #DigitalWorkplace. Drawing on one of the fundamental UX frameworks it becomes possible to see how it will all work in practice: https://lnkd.in/ez6q8ZUD #Intranet #DigitalEmployeeExperience #AI #Copilot,User Experience
"Logitech has unveiled new #ComboTouch models for the iPad Pro (M4) and iPad Air (M2)! Our Pro 13-inch version is 12% lighter, 13% thinner, and has a Multi-Touch trackpad 67% larger than previous Combo Touch generations! Crafted from sustainable materials such as low-carbon aluminum, recycled plastics and responsible packaging, Combo Touch showcases our commitment to sustainable, versatile and best in class products.

Behind this announcement is a dedicated team that's been working to innovate, design, test, learn and repeat. It takes a village to deliver a dream product and I'm privileged to be part of a passionate team at Logitech that works tirelessly through all aspects of new product delivery. Join me in both welcoming Combo Touch as well as congratulating the team behind it.",User Experience
"This article is written by Gail M. Vozzella, Chief Nurse Executive, and Sarah N Pletcher, MD  MHCDS, System Vice President & Executive Medical Director for Strategic Innovation, about our remote patient monitoring solution.",User Experience
"Last week, we experienced the ultimate Consumer Health Care  focused event, The inaugural Optum ""ConsumerCon, where our teams of Product, Engineering, Design, Business and Operations collaborated to create outstanding digital experiences, and shape the future of customer-focused healthcare experiences  .
A huge THANK You to the cross UnitedHealth Group teams and leaders who came together to make this happen!

The two-day event was full of insights and learnings. Here are some of the highlights:
 Rita Khan and I jointly shared the need for a unified consumer digital strategy, essential digital capabilities, and the value of data-driven insights.
 Sandeep Dadlani shared valuable advice on how to avoid pitfalls that hinder a culture of fast innovation and growth at scale.
 Professor Peter Fader led discussions on customer lifetime value and its power in creating the most important experiences for our members and patients
 Katie Schumacher and Jared Carr led a session to identify solutions for key consumer pain points, and shared their why .
 Chris Hanson turned product development into a fun, agile-building exercise with Lego models (who would have thought?)
 Terry Clark showed us why it matters to advocate for solutions that meet individual healthcare needs.
 Robbi Thatcher moderated a panel that brought insight from consumer advocates, who inspired all of us to be closer to our customers.
 And finally, we engaged in a design jam with Anna Stoesz, Cindy Tam, and Bridget Feickert to learn more about rapid prototyping, the role of research, and top UX trends that emphasize iteration to support a continuous experience evolution.

A heartfelt thank you  to everyone involved in organizing ConsumerCon.!!

#Optum #OptumTech #UHG #DigitalHealthcare #Innovation #Digitaltransformation #CustomerExperience #UnitedHealthGroup",User Experience
"I had a great time speaking on #UserCenteredDesign and #UserExperience with the brilliant Chris Holland, MBA from Emory Healthcare at the #AMDIS24 meeting. We can -- really -- leverage design to make #healthcare better. Let's do it!",User Experience
"Raymond ""Buzz"" Bonneau and Alex S. understood the end user as lifelong surfers and knew there was room in the market to create a better, longer-lasting wetsuit. FERAL Wetsuits have now collaborated with the Vans surf team, with Volcom, and got the stamp of approval from Stab editor-in-chief @michaelciaramella who was quoted saying its my favorite of the entire wetsuit test. Their wetsuits have now been sold to customers in over 30 countries!",User Experience
"Design is broken. Young and not-so-young designers are becoming increasingly aware of this. Many feel impotent: they were told they had the tools to make the world a better place, but instead the world takes its toll on them. Beyond a haze of hype and bold claims lies a barren land of self-doubt and impostor syndrome. Although these feels might be the Millennial norm, design culture reinforces them. In conferences we learn that ""with great power comes great responsibility"" but, when it comes to real-life clients, all they ask is to ""make the logo bigger.""

Silvio Lorusso's book 'What Design Can't Do' probes the disillusionment that permeates design. It tackles the deskilling effects provoked by digital semi-automation, the instances of ornamental politics fashioned to please the museum-educational complex, the nebulous promises of design schools.

Read more about the book over in the Near Future Laboratory's Reading Nook, and listen to my conversation on Episode 089 of Near Future Laboratory Podcast!

https://lnkd.in/giu8FHPP

https://lnkd.in/giZrm74u",User Experience
"What a great ad for Visit Oslo.
 
Rather than a backslapping celebration of the city (like most tourism ads), they decided to make fun of themselves. 
 
Humour is such an underutilised feature of modern advertising. Yet funny ads are 11% more distinctive (Kantar), with 90% of people more likely to remember them (Oracle).
 
Seeing as one of the main reasons Millennials and Gen Z use social media is to find funny content (GWI), why are most brand ads so serious?",User Experience
"thanks Lauren Forristal & TechCrunch for breaking the news on how True Fit's Fashion Genome with #genai is generating a more joyful shopping experience! Major innovation leap. Thrilled to collaborate with our nearly 1,000 clients, 30K brands and 80M active True Fit users on the future of shopping! Onward!",User Experience
"Back stateside after THE BEST week at #ShoptalkEurope both sharing with and learning from our customers. #TLDR: AWS is ""Born from Retail and Built for Retailers"". Additional Highlights: 

1. Sharing Amazon's journey for #CustomerExperience #Innovation that started 30 years ago and has led to services such as #AmazonPersonalize. Peeling back on leveraging our #CultureOfInnovation to help retailers use #GenAI + #Personalization to serve consumers with more compelling, personalized experiences, at scale. 

2. Learning from customers such as Andrea Cappi at Valentino, Loretta Franks at Kellanova and Deliveroo about their brand's unique differentiation in retail, cpg and last-mile. 

3. Hearing from our VP of #AmazonFashion in Europe, Ruth Diaz Barrigon, about the groundbreaking AI applications her team is building on Amazon Web Services (AWS)

Thanks to our AWS team for the partnership - Heidi Bonjean, Lauran Wilcox, Duncan Stewart, Mark Westney, Puneet Goenka, Gaia Ginevra, Marco Kormann Rodrigues, Stijn Demeersseman, Francesca Vizzi, Giulia Rossi and Kevin Kennel! 

Looking forward to more at Shoptalk Fall in Chicago, and Groceryshop in Vegas. But for now, on to another exciting week with industry leaders at The Consumer Goods Forum's #GlobalSummit.",User Experience
