PostContent,Theme
"Meeting with #walkerdunlop clients is one of the great joys of my job. Last week I had the pleasure of celebrating CRE legend Gerry Ranglas' birthday at Poseidon Restaurant in Del Mar with Hunter Combs, Tricia Linden, and Trevor Brotman. Happy Birthday, Gerry!!",MISC
"Congratulations to our 23 recently promoted employees! We are so grateful for your contributions, hard work and dedication to the firm. We look forward to seeing how you continue to drive success at Thoma Bravo and grow in your careers.
Investment Team: Brendan Fox, Jamie Hutter, George Jaber, Matt LoSardo, JD Ardell, Carl Chan, Alexander Park and Kyle Warren.
Investor Relations and Marketing: Megan Frank, Emma Kirkland, McKenzie Collins and Kellie Hoverter.
Finance: Lauren Burley, Julie Burns, CPA, Kevin Kim, CFA, Alex Chapman, Jenny Chong and Liam Stewart.
Human Resources: Christy Hart and Bianca Trabanino.
IT and Security: Christopher JimÃ©nez.
Support: Lindsay Batlowski and Kristi Cassidy.",MISC
"Celebrated new beginnings for DocuSign in Germany at our Momentum event in Munich - the future location of our new head office in Germany. Fantastic to share our vision for the future of agreements and meet with great customers and partners, including BMW, Celonis, Continental, Deutsche Telekom, Infineon, ProSiebenSat, SAP, Telefonica and more. Look forward to returning to Germany in September!
Special thanks to my colleagues Inhi Cho Suh , Prakash Nanduri Ronan Copeland MihÃ¡ly GÃ¼ndisch Karen Schuppe and Alexander Rock for the great work preparing and delivering Momentum Munich!",MISC
All of our Commonwealth Senior Living communities are hosting viewing parties for The Golden Bachelor! ABC television even sent viewing party kit boxes for us. #greatplacetolive,MISC
"On Wednesday, August 23, join EY for a webcast centered around the insights and findings from the recently released Tax and Finance Operations Survey. This exciting panel will also feature leaders from UPS and MondelÄ“z International. Register at the link below:",MISC
"The Thanksgiving holiday is an opportunity to become reenergized for the historic fight we face in coming months, when the anti-democracy forces of neofascism and bigotry seek to take over America.",MISC
"Our heartiest congratulations to IntegriChain as you prepare for your next phase of growth with Nordic Capital. Since Accel-KKR's initial investment in 2016, IntegriChain has always driven by a mission to help pharma innovators and manufacturers reach market access, thereby providing patients with affordable, timely and sustainable access to therapy. We are proud to have played a part in helping you deliver on that mission. More importantly, we have loved working with founders Kevin Leininger, Joshua Halpern and the talented team at IntegriChain to bring their vision to life. We look forward to a successful close and celebrating your milestone!
hashtag#growth hashtag#AdvanceYourJourney
https://lnkd.in/gR2-FSfZ",MISC 
#TeamQualcomm will continue sharing how the #Snapdragon #DigitalChassis is developing technologies for the future of cars at #CES2023. #DigitalTransformation,MISC
#Snapdragon Automotive Cockpit Platforms will power advanced infotainment systems in Hyundai Motor Groupâ€™s purpose-built vehicles.,MISC
Iâ€™m #hiring. Know anyone who might be interested?,MISC
"What an invigorating experience to be back in person at hashtag#Jefferies Healthcare Conference, connecting with some of the brightest minds in the industry about our business. With every seat taken, the energy of a crowded room filled with professionals with a lot of interest in Roche was both humbling and inspiring. The sentiment is improving. Our conversation at the event focused on these key points:
- Innovative portfolio driving momentum: Our launched portfolio, among the youngest in the industry, is setting new standards and creating a strong growth trajectory in the years to come.
- Strengthening our pipeline: Our focus is on strengthening our late-stage pipeline, both by internal innovation and by business development. The recent strides in further improving the standard of care in hypertension and inflammatory bowel disease are a testament to this approach.
- Upcoming opportunities in Diagnostics: The anticipation is building for the first fully integrated and automated mass spectrometer for clinical use set to launch in 2024.
Iâ€™m grateful for the opportunity to exchange ideas with experts from around the globe. A big thank you also to our Head of Investor Relations, Bruno Eschli, for the co-partnership and the great work!
hashtag#RocheProud hashtag#FutureOfFinance",Workforce strategy
"I am pleased to share the fourth and final installment of EYâ€™s sustainable supply chain four-part series led by my colleague, Sumit Dutta. In this video, Sumit explains the five success factors for sustainable supply chains. View the full report: https://lnkd.in/gG7zikJg",Supply chain
Very pleased to announce a vital and important new educational offering for FPA members from our friends at CAIA Association. A terrific opportunity to learn about alt investments to better serve our clients.,MISC 
"Reading about Environmental, Social, and Governance (ESG) topics can be dull to some folks. I get it. I truly do. But getting started on an ESG journey is so worth it. The benefits of collecting and analyzing data and establishing a baseline reveal opportunities to reduce cost AND create long-term value.
As a CFO, I enjoy reading stories like this from Liberty Tire Recycling, LLC. Over the company's 16-month #ESG journey, they experienced humbling revelations.
""When we shifted to looking through an ESG lens, we noticed that maybe we're a little more of a brown organization with a green story."" Among other lessons: buy-in from the top makes it easier to demonstrate the value across the organization. I love Amy Brackin's insights, and I couldn't agree more. It's why ESG at ServiceNow reports to Finance. Our ESG efforts, like Liberty Tire Recycling, drive value for shareholders, employees, and customers. Full stop.
Check it out and see for yourself.",Cost management / reduction / optimization
"Reposting an outstanding opportunity to work for Ellie Warner at Rivian. Details below. If you're passionate about delivering valuable benefits in a dynamic and fast-growing company with a great mission, this is for you.",MISC
"We are seeking a Medical Director (Part-Time) to join our team in Puerto Rico! This is a great opportunity to make a meaningful impact on Kidney Health Management!
If you or someone you know is interested, please reach out to me.
#hiring #md #mdjobs #nephrologist #prjobs",MISC
"Excited to announce my new role as CEO of Crownpeak! I wouldn't be here without the support and guidance of exceptional individuals throughout my career. Looking forward to this exciting new chapter! hashtag#CEO hashtag#Crownpeak
Crownpeak Appoints Samuel Monti as Chief Executive Officer (prnewswire.com)",MISC
"I was really inspired by a session I attended tonight.
It was titled ""Navigating the Generative AI Tsunami: Strategies for MENA Developers"".
I learned there are obvious important use cases for this wave of AI in customer support and building solutions for knowledge workers in general.
I learned I should read more research while enjoying it and start the journey now.
I want to say thank you to Omar, Ahmed, Mohamed, and Dr. Amr for inspiring me to navigate the new wave of AI and hopefully, build something valuable along the way, insha'Allah.",MISC
"As we begin a new year, Iâ€™m reflecting on the many energizing conversations that Iâ€™ve been fortunate to have with our Bain & Company community throughout 2022. Among those, I recently had a wonderful visit to Warsaw with 200+ clients, alumni, and fellow Bainies. I had the chance to lead a fireside chat for our clients with U.S. Ambassador Mark Brzezinski about the war in neighboring Ukraine, the longstanding relationship between Poland and the U.S., and the importance of partnering in both business and education. We also gathered with our Bain community and business partners to honor the 10th anniversary of our Warsaw office. Many thanks to our Warsaw Bainies and business partners for an energizing few days. #atBain",MISC
"Enjoyed chatting with Liz Claman on Fox Business today about our roadmap and the role of AI.
#docusign
https://lnkd.in/g_35gDey",MISC
"With only a few days left of 2022, I would like to wish you a happy and restful #holidayseason. Also thanks to colleagues and partners around the world for your unwavering commitment to the people living with serious chronic diseases.
It has been a challenging year for the world with a new economic and geopolitical environment that few had foreseen when we embarked on this year. Change is a constant and as a company we need to continuously listen, learn and adapt while at the same time being committed to our clear purpose. This will be my key focus in 2023 when Novo Nordisk turns 100 years.
Looking forward to continuing the collaboration and dialogue!",MISC
"As the new semester begins in earnest this week and conference submission deadline rush fades, I spent some time reflecting on my holiday readings and the insights they offered to the ESG movement. Hoping you fight those reflections and authors of interest as you look ahead to 2023. #WhartonESG",MISC
"In January 2016, Leeba Lessin offered me the opportunity to succeed her as the leader of CareMore Health. As part of the transition, she and I visited many of the companyâ€™s markets and clinics. She wanted to say goodbye to as many people as she could, but (I realized after the fact) she also wanted to give me some final leadership tutoring as part of the transition. I will never forget our final visit to the Upland Care Center.
Moments after walking into the clinic, Leeba warmly greeted the receptionist and the gave her a big hug. The receptionist didnâ€™t waste the moment to ask for something that had been on her mind for awhile. She asked Leeba if they might be able to get a fish tank for the waiting room. She shared how much she and the patients would enjoy the calming effect of an aquarium.
â€œSure!!!!â€ Leeba said with booming, obvious enthusiasm. â€œWhat a great idea!â€ In the moment, she went ahead and emailed our facilities leader and asked him to have a fish tank installed that week.
I was a little bit shocked (and as a lifetime aquarium hobbyist, excited). I was used to leaders doing a bit of what my parents did when I asked for a new toy saying something like, â€œIâ€™ll think about it.â€ I was also used to leaders instinctively hiding behind cost management. But Leeba not only made a quick decisionâ€”she set in motion fulfilling the request. Leeba noticed the suprise on my face.
In that moment, she pulled me aside and whispered an important leadership lesson: Saying yes to a modest request like â€œcan we have a fish tank,â€ is the fastest way to make people believe that they matter and one of the fastest ways to foster a culture of ownership and empowerment and belonging. The fish tank arrived later that week and Leeba and I were treated to a picture of the staff with the tank. It was a very small gesture, but it was clearly huge to the employees of that clinic.
A finance or accounting mindset in that moment would have led to a careful evaluation of the cost of the fish tank and the monthly maintenance and effect on run rate. An operations or risk management mindset would have led to an assessment of whether if we did it for one clinic we needed to do it for all clinics. And in both approaches, the answer would have been â€œno fish tank.â€ But what Leeba taught me was that a leadership mindset leads to an instinctive â€œyes,â€ and quick action on what was (in the grand scheme of things) a very small request.
Since that time Iâ€™ve said yes to many metaphorical â€œfish tanksâ€ where I might otherwise have said â€œnoâ€ or â€œmaybeâ€ or â€œlaterâ€ or â€œit depends.â€ And I have to say, it does feel really good to deliver an enthusiastic, unmitigated â€œyes!â€ from time to time.
As many of you know, Leeba Lessin passed away a little bit more than two years ago. But Iâ€™m reminded of the pearls of wisdom she shared along the way and relish in how lucky I was to learn from one of the true greats.
(Photo of some baby Angelfish we have been raising at home)",MISC
"The 2023 Executive Leadership Council Recognition Gala was one to remember. I was fortunate to attend alongside more than a dozen colleagues to support and recognize the 2023 ELC Scholars, including six who are sponsored by UnitedHealth Group. Congratulations to Victoria Amisial, Franbert Jolteus, Kasey Newkirk, Stephen Piner, Abigail Russ and Nailah Wheeler â€“ you have a bright future ahead of you and weâ€™re all excited to see what you can do!",MISC 
"âž¡ hipn.news/HMapPR080823
Healthmap Solutions, an NCQA-accredited Kidney Population Health Management company, announced its partnership today with Triple-S Management Corporation, a health services organization based in San Juan, Puerto Rico. This partnership introduces Healthmapâ€™s proven NCQA-accredited Kidney Population Health Management program to Triple-S members living with chronic kidney disease (#CKD).
""... Triple-Sâ€™s mission is closely aligned with Healthmap Solutionsâ€™ value proposition, and we are excited to work together to make an impact on kidney health outcomes in Puerto Rico. In addition, at Healthmap we know that healthcare is local, especially on the island, so to be a part of the Puerto Rico healthcare community, we will be establishing a service center on the island while looking to hire residents of Puerto Rico,â€ said Healthmapâ€™s President, Joseph Vattamattam.
For Triple-S, offering its #HealthPlan members the best care is part of its mission to enable healthy lives. â€œOur patients with chronic kidney conditions require and deserve specialized care like the program Healthmap is offering us. Now, through this enhanced program, they will receive holistic care and treatment focused on improving their health. At the same time, we continue strengthening our health services with this agreement,â€ said Dr. JosÃ© Novoa, Triple-S's Chief Medical Officer.
media contacts:
The WilMark Group's Chris Cooney and Kristin McHugh |
Healthmap Solutions' Angela Quaglio
#healthplan partnerships contact: Chief Growth Officer Tom Gaffney
â–© subscribe #HIPN free hipn.news/subscribe",MISC
"With a multitude of potential opportunities in Medical Marketing, Generative AI Applications, #ChatGPT and other #AI chatbots can serve as an indispensable assistant to professionals in the field.
I participated in FirstWord Group's webinar on the ChatGPT Revolution where we share our knowledge how these #GenAI Products and AI Assistants are being applied to #Pharma #Marketing. Some applications that can enable your work immediately include the ability to create content, answer healthcare queries, summarize data into digestible narratives and shape marketing strategies.
Thank you to Jessica D'Amico for leading the conversation and my fellow panelist, Shawna Boynton.
Roche Genentech The Alliance for Artificial Intelligence in Healthcare (AAIH) Steve Guise Alan Hippe Richard Wright Ashley Magargee Kate Rowbotham Jonathan Witt
Catch the recording here: https://lnkd.in/gBbBPc5d and share how you are using GenAI to augment your efforts below!",MISC
"People have come to expect more from their experiences with brands.â€ I couldn't agree more with JosÃ© R., EY Americas Chief Creative Officer. The bar continues to be raised by consumers, and itâ€™s up to brands to meet their expectations.
Success comes from being willing to learn and grow. Mentors that provide unwavering support and direction are an absolutely critical part of any leaderâ€™s journey. January is #NationalMentoringMonth and itâ€™s a great time (but not the only time) to thank our mentors for their guidance, while also remembering how important it is to serve as a mentor to help build up the next generation. Personally, I would like to thank my parents, past teachers, and the many leaders Iâ€™ve worked with for their mentorship over the years. You have pushed me to where I am today and I look for ways to pay forward your support every day.
I am thrilled to share the third installment of EYâ€™s sustainable supply chain 4-part series led by my colleague, Sumit Dutta. In this video, Sumit shares how to look beyond cost savings and to consider the intangible benefits of sustainable supply chains.
Iâ€™m excited to share the first installment of a 4-part series about sustainable supply chains with my colleague, Sumit Dutta. In this video, Sumit talks about the different ways organizations can start their sustainability journey.
This #InternationalWomensDay, I would like to recognize and honor my incredible wife.",Supply chain
Sarah Godwin is #hiring. Know anyone who might be interested? #libbeyproud,MISC
"At #FortuneBrainstormTech today, I will join Jo Ling Kent and Jonas Andrulis for a discussion on advancements in AI and supercomputing.
AI has the ability to solve some of the most pressing societal challenges we face today, and it is imperative it is done so sustainably, responsibly, and with data privacy at the helm. Scaling AI intentionally and ethically in a way that aligns with business values and societyâ€™s well-being should be non-negotiable.",Data privacy and cybersecurity
"We are excited to welcome the Front Barnett team to Mesirow! This acquisition aligns well with our focus on comprehensive, personal financial planning, and the teamâ€™s capabilities and commitment complement our firmâ€™s 86-year history of advising families, entrepreneurs and non-profits on their most important financial goals. We look forward to ongoing organic growth and continued momentum through potential future acquisitions in the wealth management space.",Cost management / reduction / optimization
"Our thoughts are with the tens of thousands of people affected by the devastating earthquakes in Turkey and Syria. In times of tragedy, such as this, we are reminded that protecting the safety, health and well-being of our Johnson & Johnson employees, their families and our local communities often comes down to one thing: caring for one another.
In addition to providing temporary accommodation, transportation and access to food and water to impacted employees and their immediate families, we have established an employee giving campaign that is supported with matched gifts for global engagement.
We know it will take time to fully assess the impacts of this natural disaster and are committed to identifying ways we can continue to care, and mobilize support, for our employees, their families and the many people impacted by this tragic humanitarian crisis.",MISC
"Together with other European business leaders, we have written to President Von Der Leyen, Executive Vice-President Vestager, Commissioner Breton, and the Swedish Presidency, urging them to pause and rethink the #DataAct.
Our three major concerns are:
â–¶ Under the business-to-business data-sharing chapter, there are still not enough safeguards to ensure that trade secrets, cybersecurity, and health and safety are secure.
â–¶ Regarding business-to-government data sharing, the text is far too open, leading to potential misuse and risking data breaches.
â–¶ On the parts that facilitate #cloud switching, the text should preserve contractual freedom, to allow customers to get the best deals possible.
SAP welcomes the objectives of the EU Data Act to create a common EU regulatory framework for the #DataEconomy and to facilitate data sharing. However, in its current state, it poses a major risk to both cybersecurity and European competitiveness.",Data privacy and cybersecurity
"Wishing a Happy Fatherâ€™s Day to all who are celebrating this weekend!
As a dad, family and work-life balance are very important to me. Prioritizing family and time with my kids is my top priority, and Iâ€™m lucky to work for an organization that values professional growth and places an emphasis on personal wellbeing as well. Today, I'll be spending quality time with my wife and kids to celebrate!",MISC
"Happy International Womenâ€™s Day! I'm taking a moment to celebrate a few women who have made an impact on my life not just today but everyday.
To my wife, Cindy Oh, you inspire me with your work ethic and compassion. I will forever have an open IOU to my mother who gave me life and training - I owe her a lot! And to Kathryn Kaminsky, it's an honor to co-lead Trust Solutions with you. I admire your dedication to working alongside our clients.
There are many women leadersâ€”both here at PwC and elsewhereâ€”that are changemakers and influencers. And it was great to celebrate #IWD2023 with so many at PwC during our International Womenâ€™s Day breakfast this morning.
Thank you to all who help shape a workplace where all are valued.",MISC
"Energized by two hours with 80+ ESG leaders in The Wharton School's state of the art WAVE classroom exploring the toughest critiques faced by the ESG movement as well as the promise offered and challenges faced by trailblazers like Engine No. 1 in a rich live discussion. Thanks to the amazing support of Fida Kanaan, Erika Callaghan, Cindy Payne , Michael Marolla , Erik J. Froelich , Quentin Stoltzfus, Donald Custer, Eric Hamberger, Patti Williams and all the others at Wharton Executive Education who helped it feel as if we were all together in the classroom. #whartonesg #executiveeducation #esg #esginvesting #esgleadership #esgstrategy",Environmental Sustainability and Climate
"Itâ€™s clear that the world will be grappling with the effects of climate change for generations, but itâ€™s on the global community to ensure weâ€™re supplying communities and farmers with the right tools and technology to adapt and overcome the climate challenges they face now.
The Bill & Melinda Gates Foundationâ€™s commitment today at hashtag#COP28 with the UAE is a step in that direction â€“ supplying smallholder farmers with climate adaption innovations they need to future-proof their crop yields, protect communities and economies, and address food insecurity and malnutrition.
Learn more about how this commitment will work to address both the needs of farmers and long-term climate change threats by investing in innovation through organizations like CGIAR: https://lnkd.in/ePpNYiJq",Environmental Sustainability and Climate
"On todayâ€™s coffee klatch: Consequences of the Trump indictment, Tennesseeâ€™s return to Jim Crow, and the disgrace of the U.S. Supreme Court. Please grab a cup and join us.",MISC
Qualcomm is working with Arrow Electronics to create Edge Labs â€” a tool that uses Qualcomm AI technologies to simplify the edge and #AI solution development process. Learn more:,MISC
"Every year, I publish a list of healthcare industry predictions for Forbes. My 2024 predictions anticipate a wide-range of industry activity:
-low political engagement on health policy issues
-more mega-mergers (and some smaller ones too)
-the collapse and disappearance of many healthcare startups
-continued public scrutiny of Medicare Advantage
-quiet health industry backlash against health equity efforts
-continued poor clinician morale
-high degrees of executive turn-over
â€¦and more
Take a read and let me know what you think I got right and what I got wrong!",Health outcomes
"For the latest hashtag#AI insights, researchâ€Œ and trends, check out Qualcommâ€™s new content series â€œAI on the Edge.â€ hashtag#TeamQualcomm",MISC
"Not surprised to see health plans and ""insure tech"" companies begin to outsource their technology and operational infrastructure to companies that specialize in those capabilities. We at Collective Health provide an end-to-end health benefit plan technology and operations platform that spans everything from eligibility to claims, to plan authoring and setup, to plan member service and plan analytics. If you're a health plan that's struggling to make your tech and ops work at scale, please give us a shout at sales@collectivehealth.com. Or just reply to me directly on LinkedIn.",MISC
"Next week, on April 28, we will celebrate EY Connect Day in the US. Itâ€™s a day our people can participate in volunteer opportunities focused on advancing environmental sustainability. Iâ€™ll be virtually joining a team to volunteer with Lemontree Foods, an organization that helps connect people with free food resources â€“ like food pantries and soup kitchens - near them. Are you giving back this EY Connect Day? Tell me in the comments what you have planned!
https://lnkd.in/erYxHN-M",Environmental Sustainability and Climate
"As countries around the world enact their own clean energy initiatives, Akshay Honnatti, EY U.S. Sustainability Tax Services Leader, spoke with S&Pâ€™s Platts Capitol Crude podcast about whatâ€™s going on in Canada, factors that investors are weighing as they decide to embark on projects in the U.S. or Canada, and the potential for cross-border partnerships. Check out the link below for the full episode!",Environmental Sustainability and Climate
"This post is a little late with the festivites of Thanksgiving behind us. But never too late to Thank our hashtag#Wink Stellar team, our Stellar investors and our Stellar customers and partners. And we are sure glad and thankful to be recognized as one of the 5 Stellar startups of 2023 !! Thank you the Channel news !!!",MISC
"A very happy birthday to Malala Yousafzai today. On #MalalaDay and every day, weâ€™re reminded of her courage and unwavering dedication. Thank you for being an inspiring symbol of hope, especially in the ongoing work to secure a more gender-equal world.",MISC
Calling all #socialmedia gurus! Are you looking to join a team of marketing rockstars? I'm #hiring and would love to connect. Check out the role below ðŸ‘‡ and apply today!,MISC
"It was great to see Qualcomm partners like Visteon Corporation showcase how #Snapdragon is helping them transform the future of automotive at #CES2023.
https://lnkd.in/gWc2Thsh",MISC
"Please share: starting to hear from hashtag#svb banked startups and VCs who are panicking. If you need any advice, happy to give 30 mins of my time gratis to discuss capitalization strategies and options. Second, we have a team of analysts at Apertura who develop startup structuring, financial planning, investor reports, and presentations quickly. We'll give some hours for free to any startup that needs help. Message me if any of this is needed. hashtag#startups hashtag#venturecapital hashtag#venturefunding hashtag#siliconvalleybank",Cost management / reduction / optimization
"Happy birthday, hashtag#ChatGPT! Check out what Vectara Co-founder and CTO Amin Ahmad had to say on Generative AIâ€™s breakthrough year to Marketplaceâ€™s Matt Levin ðŸŽ‚
ðŸŽ§",MISC
"As a working mom, I know how tough it can be at times to juggle family and work. In celebration of Motherâ€™s Day this Sunday, I wanted to share the wisdom of a few mothers who work in operations here at Amazon:
â€œAnyone can accomplish anything they put their mind to â€” it doesnâ€™t matter how old you are.â€ â€” Ana R., an associate at a fulfillment center in Nevada, who earned her high school diploma through Career choice and is now pursuing an IT degree.
â€œLook for a career change or opportunity that will take you into the future.â€ â€” Maria C., an associate at a sort center in Ohio and a Mechatronics and Robotics apprentice, who wants to become a mechatronics junior technician at our robotics facility in Virginia.
â€œPeople may be shy to talk because they donâ€™t want to make a mistake, but we learn from our mistakes. Donâ€™t be shy. Open up your mouth and you will get there.â€ â€“ Guerda G., a full-time associate at a fulfillment center in Pennsylvania, who recently completed English language proficiency classes through Career Choice, and plans to continue using the programâ€™s 'limitless learning' benefit to earn her high school diploma.
Wishing these super-moms, and all the moms out there, a very happy Motherâ€™s Day.",MISC
"onsemi's 2022 Sustainability report is hot off the press and packed with highlights on our recent sustainability efforts:
ðŸ“‰ 20% reduction in energy intensity
ðŸ’° $1.66 million donated to the global community
ðŸ† 6 consecutive years on Barronâ€™s 100 Most Sustainable Companies list
""Embedded in these successes is our unwavering commitment to sustainability and improving the communities where we live and work,"" said onsemi CEO and President Hassane El-Khoury. ""onsemi is developing programs to address global climate change at a rate that surpasses the Paris Agreement by a full decade and reinforces our commitment to achieving net zero emissions by 2040.""
See how we're taking on the challenge to build a more sustainable world: https://lnkd.in/gp6KC-Hi",Environmental Sustainability and Climate
"APPLICATION OPEN!! The AAMC Center for Health Justice is looking for 5 ""Virtual Community Ambassadors"" who will be engaged in co-facilitating discussions, events, and collaborations in the CHARGE virtual community.
The AAMC Collaborative for Health Equity: Act, Research, Generate Evidence (CHARGE) cultivates the health equity community by advancing collaborative research, policy, and programmatic solutions to health and health care inequities. The vision of AAMC CHARGE is an equitable and just society in which academic health centers and their multisector and community partners:
--> Prioritize health equity research, action and policy change.
--> Partner with communities, families, patients, and sectors outside health care to address the many factors that contribute to a community's health.
--> Advocate for structural changes that address the root causes of health inequities.
Apply by Dec. 12 to lead the AAMC CHARGE virtual community with discussions, events, and more! Each ambassador will receive reimbursement for professional development opportunities of their choosing that relate to the AAMC CHARGE mission.
Apply now: https://lnkd.in/gp_KbmUC
Learn more about (and join!) CHARGE: hashtag#healthequity hashtag#healthjustice hashtag#collaboration hashtag#communityengagement",MISC
"We are hiring for a Product Manager at Vectara, the role reports directly to our Head of Products (Shane Connelly). Check the requirements and apply directly here:",MISC
Pfizer once again received an hashtag#Equality100 score in HRCâ€™s Corporate Equality Index. Iâ€™m hashtag#PfizerProud of our commitment to LGBTQ+ workplace inclusion! hashtag#PFEColleague,DEI
