postContent,theme
"Thrilled to introduce 'Market Insights' from Macrobond Financial  a comprehensive chart pack delivering analysis and insights into today's markets! 

With +500 charts, this pack is filled with global economic trends, forecasts, and data points. Carefully designed for strategic decision-making, covering Asset Management, Fixed Income, Equity Markets, Macroeconomics and Real Estate 

 Comment Yes below or send a DM if you want to receive the full deck",Economic Outlook
"Last week, we reported our first quarter earnings and held our employee Town Hall. I was proud to welcome this quarter's Ignite Group, a program for new branch managers. Our branch leaders and teammates are an enduring source of strength for Key and I am incredibly proud of all they do to serve our clients each and every day. To this team, thank you for joining me in Cleveland and I look forward to seeing all you will accomplish.",Economic Outlook
Calling all #socialmedia gurus! Are you looking to join a team of marketing rockstars? I'm #hiring and would love to connect. Check out the role below Y and apply today!,MISC
"Juneteenth represents a significant milestone in our nation's history, reminding us of the resilience and strength of Black communities. As we commemorate this day, let us reflect on the past, honor the present, and strive for a better future together and a #betterworkingworld",MISC
"Tune in to hear the latest insights on 2023 APAC economic outlook and the impact on company valuations and restructurings in the region.
Kroll's Global Chief Economist, Megan Greene, will discuss the growth inflation outlook in the U.S. and APAC, 2023 growth, and the broader impact of China's reopening on the global economy. This session will also include updates from Kroll's valuation and restructuring experts. Register here: http://ms.spr.ly/604454fDy
#EconomicOutlook #Restructuring #Inflation #Valuation",Economic Outlook
"At #FortuneBrainstormTech today, I will join Jo Ling Kent and Jonas Andrulis for a discussion on advancements in AI and supercomputing.
AI has the ability to solve some of the most pressing societal challenges we face today, and it is imperative it is done so sustainably, responsibly, and with data privacy at the helm. Scaling AI intentionally and ethically in a way that aligns with business values and society's well-being should be non-negotiable.",Data privacy and cybersecurity
"Our 2023 CEO survey underscores that CEOs have a strong appetite to pursue M&A, but it's contingent on their confidence that market conditions are stabilizing. If the market finds its footing, with a potential end to rate increases in sight and green shoots in IPO activity, we expect to see organizations restart their inorganic growth plans to help them scale and invest in the future of their businesses as well as make investments in new technology or manufacturing capabilities closer to home.
In my conversations with CEOs, they are keen to prepare for a transaction now, so they are ready to move quickly when the M&A market picks up steam. This is backed up by the results of our CEO Outlook, which showed that 54% and 36% of U.S. CEOs said they have, respectively, a high and moderate M&A appetite and will likely undertake acquisitions that have a significant impact to their overall organization over the next three years.
Read more in our US report: https://lnkd.in/gWXawUMY.
Get our global perspective here: https://lnkd.in/gyy5dEeF.",Economic Outlook
"Many employers view well-being as a key part of their workforce strategy, more so now than in the past. And despite ongoing economic pressures, the vast majority will maintain or boost their investment in well-being programs, according to the 14th Annual Employer-Sponsored Health & Well-Being Survey, fielded by Fidelity Investments and Business Group on Health. https://okt.to/uagzvQ",Workforce strategy
"Please share: starting to hear from hashtag#svb banked startups and VCs who are panicking. If you need any advice, happy to give 30 mins of my time gratis to discuss capitalization strategies and options. Second, we have a team of analysts at Apertura who develop startup structuring, financial planning, investor reports, and presentations quickly. We'll give some hours for free to any startup that needs help. Message me if any of this is needed. hashtag#startups hashtag#venturecapital hashtag#venturefunding hashtag#siliconvalleybank",Cost management / reduction / optimization
"As our nation celebrates the inspirational life and legacy of Dr. Martin Luther King Jr., it is important to remember that this federal holiday is designated as a National Day of Service, giving us the opportunity to make our communities better.
One option I encourage is participating in the 2023 National Day of Racial Healing, hosted by the W.K. Kellogg Foundation. Virtual and in-person events are being held around the country with a focus on bringing together people of all backgrounds to heal from the effects of racism.
Together, we have the power to create change and forge a future that is peaceful, welcoming and equitable for all.",MISC
"As we get closer to the 2024 election, I want to reiterate my belief that Joe Biden has earned a second term through exemplary leadership in challenging times. I will be strongly supporting his re-election.
As a businessperson, I can add my voice to the bipartisan praise for ""Bidenomics"". Unemployment hasn't been this low since 1954. In defiance of Wall Street critics, Biden's team seems to have engineered the rare ""soft landing"" where inflation is coming under control, but nearly everyone who wants a job can get one. Indeed, The Economist recently reported that under Biden, America's economy has been ""astonishing"" "" the world's most productive, innovative, and richest.
And yes, President Biden does deserve credit. He never gave up on America. He used the bully pulpit not to attack the other party, but to turn down the temperature in national politics. That set the stage for historic bipartisan legislation to rebuild infrastructure, promote manufacturing, tackle climate, and reduce inflation. America's greatness set the conditions for these achievements, but Joe Biden's leadership got them done.
Over the longer term, my businesses rely on America's constitutional order. We all benefit enormously from a President who defends the rule of law, here and abroad. Joe Biden stood up to his own party by calling for full funding of police at home. And he united the world against Vladimir Putin's brutal invasion of Ukraine.
Of course, I do not agree with every one of this administration's policies. President Biden's appointees have ranged from center-right to far-left progressives, and I have disagreed with some of their decisions. Those disagreements, however, are the sorts we are supposed to have in a vibrant democracy. Any missteps by this administration pale in comparison to the economic and societal disaster that would result from a return to the criminality and incompetence of his predecessor.",Economic Outlook
"The American healthcare system spent more than $600 billion on prescription drugs in 2021 alone. The U.S. pharmacy supply chain is severely flawed and designed to maximize the profit of participants instead of improving the quality, convenience, and cost-effectiveness for consumers. To create a necessary change, it will take many players coming together with innovative thinking who are passionate about improving pharmacy care, drug costs, and health outcomes. While that is possible, we must be willing to do the right thing, with the right partners, to make prescription drugs accessible and affordable for everyone. hashtag#healthcare hashtag#whatwestandfor",Economic Outlook
"I had the great privilege of convening the General Mills Global Finance Leadership Team's first in-person meeting since 2019. So many things prevented this from happening sooner.... A global pandemic, global supply chain disruption, significant challenges keeping employees cared for and engaged. They've been tested, they endured, and they've delivered. They make this company better every day. I couldn't be prouder of this team. #iwork4generalmills #finance",Economic Outlook
"As the new semester begins in earnest this week and conference submission deadline rush fades, I spent some time reflecting on my holiday readings and the insights they offered to the ESG movement. Hoping you fight those reflections and authors of interest as you look ahead to 2023. #WhartonESG",MISC
"Financial Planning Association (FPA) President James Lee, CFP , CRPC , AIF  highlights the transformation of the industry from a sales-focused culture to one that emphasizes helping and guiding clients through their financial journeys.
Young advisors are drawn to the profession not just for monetary reasons but to genuinely help clients. Many of these up-and-coming professionals are already identifying specific niches they are passionate about to serve their clients better.
WATCH | https://bit.ly/3rRhMg2",Economic Outlook
"#Construction is a bellwether industry where the effects of a recession can be felt earlier than in other sectors. Many of AvidXchange, Inc.'s customers are contractors and subcontractors, and they are wise to be on alert for a potential downturn that could slow down work in their markets. That said, none of us know or can influence what's going to happen. Rather than focusing on hypotheticals, I'm encouraging our customers to focus on what they can control. What changes can they make in their businesses to reduce costs and increase efficiency? What changes would make their overhead and business model more competitive? Automating office operations is always a good place to start, and AvidXchange is an absolute game-changer for so many companies. Why wait for a recession? Make your company stronger and more profitable now. #APautomation #digitaltransformation",Cost management / reduction / optimization
"Mark your calendars for the Qualcomm 2023 Annual Meeting of Stockholders. Tomorrow, Wednesday March 8, at 9:30 AM PST. Link here: https://lnkd.in/ggmbk7tM #TeamQualcomm",Economic Outlook
"I am pleased to share that Greg Rodetis, CFA has been named Head of Investor Relations for BD, expanding on his current role as Senior Vice President and Treasurer. Greg will lead all aspects of communicating progress of our BD 2025 strategy to investors and the financial community while overseeing our earnings process and investor engagement forums. Greg brings a deep knowledge of BD, expertise of the capital markets and existing relationships with the investment banking community that make him well-positioned to serve our investor base as a valued partner, as BD continues to deliver on its innovation-led growth strategy. Congratulations, Greg! https://lnkd.in/eWV4ZKPs",Economic Outlook
"As the top self-storage property broker in the United States, Marcus & Millichap"" s real-time market insights and research align well with the key data points outlined in a recent The Wall Street Journal article. The article underscores the persistent demand for storage units. The current cycle is propelled by substantial societal shifts, including a rental surge precipitated by the pandemic, the subsequent economic resilience and increased mobility in the post-pandemic landscape. Furthermore, the robust employment market continues to drive the utilization of storage facilities. A measure of market softening is foreseen due to the resurgence of new development pipelines; however, over the long term, evolving demographics and a resilient economic outlook point to a compelling investment outlook for the storage sector. Our team is reporting emerging indications of price adjustments contingent on quality and location. Notwithstanding, self-storage investments have demonstrated a notable degree of resilience compared to other segments within the property market. https://lnkd.in/e8iGCc-r",Economic Outlook
"With #interestrates at an all-time high, the days of cheap debt are behind us and we have entered a ""higher for longer"" rate environment. Business leaders are realizing they cannot hold their breath in hope for a rapid fall back in the cost of capital and are determining how to move forward to achieve growth. Read EY-Parthenon Chief Economist Gregory Daco's newsletter for the latest macroeconomic outlook and predictions.",Economic Outlook
"This #FathersDay, I'm reminded of some of the wisdom my dad imparted on me: don't be a jerk, and have integrity in all you do. As a father, I've tried to instill these same lessons in my kids "" and I'm grateful for all that they've taught me in return. Also, huge congrats to my son Alex for graduating from NYU last month "" proud dad moment! Happy Father's Day to all the dads and father figures!",MISC
"Read the October issue of the Journal of Financial Planning to learn about tax planning for clients who took remote work to the limits and moved abroad, how your own move from practitioner to CEO requires a shift in mindset, and whether the conventional wisdom about municipal bonds holds up. This month features content from Bryan Kirk, Greg Opitz, Michael Kothakota, Sonya Lutter, George Urist, CFP , Courtney Arria, CFP , Blake Pinyan, CFP , EA, Philip Herzberg, CFP , CDFA , CTFA, AEP , MSF, Karl Schwartz, CPA, CFP , Dani Fava, Barbara Kay, MA, LPC, RCC, CTP, Kalli Fedusenko, Financial Advisor Marketing, Timothy Todd, Ph.D., Stuart Heckman, and Maurice MacDonald!
https://lnkd.in/e7dcsPp8",Economic Outlook
"On Thursday, 1/12, join EY tax professionals for a webcast on the latest developments of BEPS 2.0, covering the latest OECD releases on Pillar One and Pillar Two and ongoing implementation activity as jurisdictions begin to incorporate global minimum tax rules. Register here:",Regulation/Legislation
Culture Integration In Mergers And Acquisitions,Economic Outlook
"The addition of Adenza to Nasdaq's trusted brand and platform of mission-critical solutions complements Nasdaq's Marketplace Technology and Anti-Financial Crime solutions and significantly enhances Nasdaq's offerings across an even broader spectrum of regulatory technology, compliance, and risk management solutions.
With Adenza, Nasdaq will also be able to provide comprehensive support to financial institutions, establishing a multi-asset class, full trade lifecycle platform with unmatched regulatory technology solutions.
Learn more: https://lnkd.in/en_gDMVH",MISC
"Excited to share BlueMark's latest ""Making the Mark"" report with the impact and sustainable investing market! This report leverages our largest research sample to date (84 verifications), which has allowed us for the first time to publish custom benchmarks by investor type (e.g., asset manager vs. asset allocator), asset class (e.g., private markets vs. public markets) and thematic focus (e.g., climate funds vs. multi-theme funds). We hope the rich data set, in addition to our flagship BlueMark Practice Benchmark, will provide clarity into the opportunities and challenges facing the impact and sustainable investing market.",Economic Outlook
"""A friend of mine, his daughter was getting married. He was walking her down the aisle and everybody's oohing how beautiful she looked, how proud he was, how precious this young man was at the altar. All of a sudden, my mind goes to a different place. I said, 'All 12,000 people who work for Barry-Wehmiller around the world are like that young man and young lady. They're somebody's precious child whose parents simply want them to live a life of meaning and purpose so they could be who they intended to be...' That day, I stopped looking at people as a function for my success. When you see them as somebody's precious child and not as a function that you use for your success, it changes everything, the way you view things, the way you choose the words.""
Learn more from Bob Chapman in this hashtag#TrulyHumanLeadership blog post: https://lnkd.in/eAUx4-ih
hashtag#leadership hashtag#management hashtag#hr hashtag#humanresources",MISC
"The Financial Planning INVEST conference is here, with a full day of excellent discussions about the future of wealth management. One of them was a panel featuring Sindhu Joseph of CogniCor Technologies, Claudia Kane of Raymond James and Stacy Francis, CFP, CDFA, CES of Francis Financial, Inc. explaining why financial advisors should look for ways that technology can enhance the client relationship rather than approaching the topic as an either-or scenario. Mary Ellen Egan of sister publication American Banker did an excellent job guiding the discussion.
See the key takeaways from the panel in the story below.
#financialplanning #wealthmanagement #fintech #fintechs #practicemanagement #investing #growthstrategy",Economic Outlook
I'm happy to share that I've started my Master's Degree in Legal Studies at University of Oklahoma College of Law!,MISC
"Granted, we're still 11 months before the election, but seven separate polls done over the last four weeks show Trump beating Biden. None show Biden beating Trump. What's going on?",MISC
Excited about this new platform investment in Poland!,MISC 
"Feeling honored that Oxfam America was chosen again this year among the Top-100 Women-Led organizations in Massachusetts by The Women's Edge and Boston Globe Media and so grateful for my colleague Callie McDermott and Board member Margie Alt joining me in this celebration. It is always a pleasure to be surrounded by inspiring women leaders making a difference in the world. I appreciated keynote speaker Lisa Sun sharing her personal journey and reflecting on ways to build confidence through embracing our strengths, and how societal biases and expectations lead women to undervalue our strengths and capabilities. Heartening to be at this gathering with powerful leaders at a time when feminist leadership is needed more than ever.",MISC
"Cushman & Wakefield's MarketBeat reports analyze quarterly #CRE activity, including supply, demand and pricing trends. Find Q1 2023 results for U.S. #office, #retail and #industrial sectors >> https://lnkd.in/gpRk4jG

Access more of the latest news and insights in Cushman & Wakefield's Weekly Digest >> https://lnkd.in/g-NjA6sg",Economic Outlook
"Congratulations to all the companies participating in the fourth edition of the accelerator program ""Rising Entrepreneurs Program"" (REP). These companies will receive support in key areas such as marketing, operations, finance, sales, performance measurement, and customer retention, as well as an applied business concepts curriculum and individualized mentorship. YZ
---
Felicitamos a todas las empresas que participarAn en la cuarta ediciA3n de la aceleradora ""Rising Entrepreneurs Program"" (REP). Estas empresas recibirAn apoyo en Areas claves como mercadeo, operaciones, finanzas, ventas, mediciA3n del rendimiento y retenciA3n de clientes, ademAs de un currAculo de conceptos de negocio aplicados y mentorAa individualizada. YZ",MISC
Great to be on CNBC with Kelly Evans this afternoon to provide some context around Tenable's performance and outlook.,Economic Outlook
"Sharing my op-ed out today in The Hill about the patriotic need to support our diverse force - inspired by my recent (wonderful) experience at Ellis Island Honors Society, #FlagDay (which is today) and the upcoming #Juneteenth holiday.
There is no conflict between supporting diverse families and a strong military - in fact our readiness and resilience depends on it!
https://lnkd.in/ewXY4WvK
#democracy #patriotism #militaryfamilies #civicengagement #inclusion
Thomas P. Bostick Larry Spencer, General, USAF (Ret) Gwen Bingham Charles F Bolden Jr Dr. Charles Barber JUAN G AYALA Sinclair M Harris Anthony Woods Val Nicholas Fernando Snowden-Lorence Tony Taguba Dr. Irene M. Zoppi RodrAguez Rob Wilkins Suzanne Puanani Vares-Lum Karla Ballard Mary M. Jackson Tammy Smith, DM William Rowe Bishop Garrison Beth Foster Yvette Bourcicot Alex Wagner Brian Garrett CT Moss, MBA",DEI
"Normally, a better-than-expected jobs report is great news for commercial real estate demand. The news of 500,000 plus job additions in January, as well as record-low unemployment rates, should be no exception as far as long-term property fundamentals are concerned. However, this may prompt the Fed to take a more aggressive stance on rate hikes for longer. Nonetheless, investors should keep two factors in mind:
1) The jobs report showed strength in lower-paying employment categories.
2) The effects of past interest rate hikes have yet to show up in slowing economic activity fully.
Despite ongoing inflation concerns, the Fed tightening cycle should be nearing its end in the coming months. For more information on January job growth and its potential impact on CRE, see the link below for our research department's latest perspective. #commercialrealestate #jobs
https://lnkd.in/gGpBDGap",Economic Outlook
