postContent,themes
"Optimize your advanced planning systems (APS) transformation by integrating cutting-edge tech with profound organizational insight""crafting a strategy that delivers enduring impact.In our latest blog, McKinsey Operations experts explore how companies can improve planning and performance through deep end-to-end process revamps and the integration of APS to embed resiliency, effectiveness, and efficiency demanded in today's environment.Learn more azi  https://lnkd.in/gVvm7B_vhashtag#supplychain hashtag#advancedplanningsystems hashtag#APS",Organizational Change Management
Enjoyed speaking with Vanguard Law Magazine about my work as employment counsel for NFP!https://lnkd.in/gm3Z5psu,Organizational Change Management
Webster signs definitive agreement to buy Ametros to support the banks long-term deposit strategy and enhance its healthcare financial services expertise. https://bit.ly/3TrltnZ,Organizational Change Management
"Year end always presents us with an opportunity to reflect, and I appreciate this opportunity more and more as the years go by.  2023 at City National Bank was one of the most challenging years of my career, but it was also hands down the most exciting and fulfilling. Our Strategy and Transformation team had a HUGE impact across the enterprise, and we are poised for an even bigger 2024 as we continue to build our change management muscle and accelerate the transformation fly wheel. I'm looking forward to connecting and partnering with new ambitious and driven transformation leaders in the months to come!",Organizational Change Management
We have some very exciting activity happening across Honeywell to further enhance our recently announced Mega trends while simultaneously building upon our customer and partner relationships. See John Waldrons perspective below. #honeywell #GenAI #futureshapers #innovationinaction,Organizational Change Management
"Software engineers are as valuable as ever, but will hashtag#GenAI change that?Our latest Tech Hiring Trends report shows that 62% of software and talent leaders believe software engineers are more valuable than capital because they've long been the biggest drivers of innovation.With the rise of hashtag#AI, industry shifts, such as automation, are afoot and impacting the role of software engineers within organizations.hashtag#Karat President and Co-Founder Jeffrey Spector chats with CNBC's Rachel Curry about the coexistence of AI and software engineers in today's evolving tech landscape.Read on to uncover more expert insights!  Y",Organizational Change Management
"Leadership is changing "" but the need to balance traditional management with new ways of leading is creating a handful of tensions.",Organizational Change Management
"Thank you to Associated Bank & NEW Manufacturing Alliance for offering an upskilling course on data analytics. If you want to enhance your skills, I would recommend investing your time in this certification. https://lnkd.in/eAhGyKBB",Organizational Change Management
"Celebrating the completion of our inaugural New Leaders Experience (NLE) program by a group of our leaders this week! Cone Health prioritizes the development of our leaders to ensure that we impact the lives of our patients, communities, and teammates successfully. Congratulations to these amazing leaders on their completion of the NLE program, and for their commitment as leaders at Cone Health. We look forward to our continued partnership with them on our journey together! And, my sincere thanks to the leaders of this program who made this achievement possible, including Eric Gordon, Anita Badgett, Laura Small, and Colin Cowne. hashtag#leadership hashtag#ConeHealthProud hashtag#NewLeaderExperience",Organizational Change Management
Cigna Group is revamping its leadership approach with CFO Brian Evanko will take on the newly created additional roles of president and CEO of Cigna Healthcare.,Organizational Change Management
Always happy to contribute to Beckers thought-provoking questions. Giles Bruce,Organizational Change Management
"CEO: ""We need to replace our entire product team""Me: ""Um, ok, let's talk about this for a moment""""As a CPO and product advisor I've met plenty of CEOs and execs who are frustrated with the results they see from their product teams.Often they feel like all they need to do is replace the existing team with more experienced, ""better"" PMs. But really they're blaming PMs for some of their own shortcomings as leaders.Results from a product team depend on putting great PMs in a great environment.If you don't have a great environment, it doesn't matter how good your PMs are, you'll still be disappointed with the results.Maybe your PMs really are awful, but before you fire them all and hire new ones, I'd make sure you fix the environment:a) It's much faster, cheaper and less painfulb) You'll have to do it anywayc) You'll be surprised by what you can get from your existing teamSo how do you create a great environment for PMs as a leader?YZ  Have consistent goalsOf course you want to be agile, but try not to change the priorities all the time. Every quarter is ok, but every week or two and your teams will never get going.Y Minimize distractionsProgress is inversely correlated to the number of initiatives you have. Make sure your teams aren't getting distracted by execs' pet projects, internal requests or customer feedback. Have a very small (1-2) number of priorities for them to focus on.Yo Explain the contextSpend the time up front to explain your goals and the features you're asking for. If all you're doing is demanding widgets from your product team, likely they'll have a very different idea from you of what they are building and why.Y Talk about the moneyYou can't expect your PMs to make commercial decisions if they don't have visibility of the business financials. Make this a part of every discussion (but just a part - it's not everything!)Y Be explicit where you will take riskTeams are usually quite conservative when it comes to risk, because when the site goes down they get blamed. If you want to move quickly, be very clear about the risks that you are willing to take. Y Manage their role breadthPMs can be excellent at lots of things - comms, analysis, delivery, user interviews"" pretty much whatever you need them to, but they can't do it all at the same time - there are only so many hours in the day. Make sure tasks as split evenly across design, engineering and data.Y Agree a lightweight reporting processAs a leader you need status updates. To fly blind would be reckless. But bloated reporting burns many hours each week. Take 1-2 hours up front to co-create a reporting process with your PMs (i.e. tell them what you really need, and let them figure out the best way to deliver it) and you'll save them huge amounts of time going forward.And if there's anything I can do to help, give me a shout. We've got lots of tools on Hustle Badger to accelerate product teams, and I offer private workshops and advice.",Organizational Change Management
"Mattie Moo...a GenAI infused chatbot we built, in partnership with Google, for Wisconsin's Department of Workforce Development and a part of our Virtual Career Center (VCC) platform. The VCC solution was born out of the covid pandemic, with unemployment rates at record highs, in helping people find jobs and get back to work.  Better job matching, access, upskilling and citizen services were all realized along with better efficiencies and ways of delivering services - that are changing how government agencies are now working.Citizen experiences & services, cloud and data/AI (including GenAI, of course) are a few areas of focus and differentiators for government agencies in 2024.",Organizational Change Management
"I'm excited to share that my role has been expanded as Chief Operating Officer -  Finance effective from October 2023. While, I will continue driving Finance Transformation, I will also be managing new operational responsibilities including shared services. BMO Finance has been on a great transformation journey where we are not only changing the Operating Model but also advancing our Financial/Strategic Analytics. The teams have made great progress in Automation, and implementation of new technologies along with new data infrastructure. I am looking forward to continue to build ""Finance of the Future"".hashtag#financetransformation hashtag#bmogrowthegood hashtag#cfo hashtag#finance hashtag#cdo hashtag#cdao hashtag#coo",Organizational Change Management
"The SAP Industry Heroes program celebrates individuals and companies who leverage technology to transform their business in innovative ways. These pioneers, armed with a potent blend of innovation, determination, and empathy for change management are reshaping the shopping experience, driving operational efficiency, and connecting with consumers in unprecedented ways.We are grateful to recognize our SAP Retail Industry Heroes at NRF 2024 and share their stories on harnessing the power of technology to transform traditional retail into an innovative, customer-focused paradigm. During NRF 2024, the Retail Industry Heroes shared their stories and learnings at the SAP booth, including how to build sustainable innovation cultures, successfully adopt Business AI, and drive meaningful business impact.  You can also read more about our SAP Retail Industry Heroes  -> https://lnkd.in/gFyYRY6e",Organizational Change Management
"Jed Finn, who  took over  this month as head of hashtag#MorganStanley Wealth Management in the wake of the parent bank's CEO shift, is reworking senior executive roles atop his new domain. hashtag#wealthmanagement hashtag#wealthadvisor",Organizational Change Management
"Frosts solid Q4 performance and record 2023 #earnings capped off an impactful year and powerful start to 2024, where our continued growth is fueled by strong execution from Frost bankers throughout the state. 

While many banks have scaled back, weve deepened our investments in products for our customers and within communities across Texas. We continue to see positive momentum from our Progress mortgage and home equity loan products, designed to help make homeownership attainable for all. And were excited about expansion, bringing more physical locations to Austin and other key markets where Frost can make a real difference  making peoples lives better. 

To complement this growth, weve recently announced a new Frost marketing campaign, strategically designed to showcase our unmatched customer experience while staying true to our timeless values. Were optimistic about the impact this will make on customer acquisition and reaching new folks across our Texas communities. 

Read more from my conversation with American Bankers Catherine Leffert on the state of commercial real estate and how Frost is focused on the relationships weve built with borrowers.",Organizational Change Management
"Benchmark analysis helps corporate strategy-makers understand how leading companies do business "" and to consider ways to emulate those approaches. You can do the same with your life.",Organizational Change Management
"12 signs of a high-performing employee:1. They treat everyone equally (regardless of their level)2. They focus on outcomes and not just the KPIs.3. They focus on solutions, not just problems.4. They support their colleagues' progression.5. They protect their time for what matters.6. They lead others (even without the title).7. They fight against micromanagement.8. They listen before they speak.9. They are open to new ideas.10. They upskill themselves.11. They don't gossip.12. They are humble.In a time of ruthless competition. These 12 signs will make you stand out. Being a strong employee isn't just about your work.It's how you are as a person. Tag your high-performing colleagues below ai - - - - -Liked this content? aTMi  Repost it to your network and follow Chris Donnelly for more. Y Want to level up your career performance? I'll be sharing all my top tips in my newsletter.Don't miss out. Subscribe here: https://lnkd.in/etHmmvSx",Organizational Change Management
"10 months ago I was arriving Yto Montreal, to continue my career in Digital and Data in one of the best countries in the world Y Y. Lots of expectations, uncertainties, excitement, desires in my mind; that were not even close to what I have experienced until now; and is not even a year! I feel very fortunate to be able to experience international moves, and of course Canada was not going to disappoint! I need to recognize how lucky I am YTMbecause of the AMAZING GROUP OF PEOPLE I've arrive to work with ; leaders, colleagues and friends from whom I learn every day! a  New city, new culture, new house, new boss, new team""; it is an overwhelming experience. I believe people is the most complex but vital component to succeed in any work assignment or task, and I can certainly confirm if you manage to make it work; is because of the people you have around you hashtag#dreamteam An Verhulst-Santos Marc Dicko Patricia Li Sarah-Anne DUCREUX Myriam Tambe Luc Antoine Anne-Laure Quemard-Sardais Pascal Rosello Dominique Savard Sarah CA tA-Fournier, CRHA Maxime Petit Sandra P. HernandezLukas GaffiA Thomas Dussault Ousmane SidibA Beatrice Abillama Kate Catanzano Tiffany-Ann McNeil Charles DAsilets Farhan Samin Prionta Utkarsh Nagpal Andres Gonzalez Arcaya Constantina Roumeliotis Alban D. Sandrine HAlie Sonia ChangJulie Carbone Pierre Arnaud Yahya Vargas and more! I think now is the best time to be working in Data. I am very proud of all the acceleration and the transformation we are driving with our local Marc Dicko and global teams Asmita Dubey Olivier Girard Ludovic BAguA. Just last month has been a marathon of energy and time dedicated to upskill our teams and design the future of our consumer relations and value driven by DATA. We are ready and looking forward to whats going to come! Thank you team, Merci Montreal & hashtag#LorealCanada. I feel very much at home by now! Y YYai ",Organizational Change Management
"2024 is bringing about change!  In January Chico's FAS, Inc. was purchased by Sycamore Partners and is now managed by KnitWell Group.  I had such a fantastic time and experience working for Chico's FAS.  As a public-now-private company we achieved our missions focused on awesome product, the wonderful customers they bring joy to, a digital first mentality focused on connected commerce and data, and excellence in operations.  Witnessed by the 250% purchase premium over just 3 years and far more going back 1-2 years more.  A great tour of duty includes a great leader Molly Langenstein my sincere appreciation""great peers Kristin Gwinner David Oliver Wendy Hufford our small but mighty EC, and all peer departments ecommerce, stores, sourcing, planning, marketing, merchants et al""direct reports Deepak Lakshmanan Tom Greger Bryan Tabiadon and many many more in my department and across others I could list hundreds""our informal Friday meetings brought me personal joy.  I am humbled by your service""and lastly of course game changing partners like fabric Bounteous Google poq parcelLab AB Tasty Syte and Clario, Inc. the latter who started the journey with me""etc. etc. etc.  Too many to thank!  The entire experience including the acquisition and new leadership transition was great.  I wish the new company the very best.  I am an Alumnus! My new adventure starts soon""stand by!  Thank you ALL""tagged and not tagged!  Life is a journey I hope you enjoy every moment of it! hashtag#digitalfirst hashtag#productinnovation hashtag#customercentricity hashtag#operationsexcellence",Organizational Change Management
"One of the things I love about User Centricity at Mars is connecting with our associates around the world. Super energized this week to design think, create, and upskill with some of our amazing leaders with Royal Canin Mexico. Kudos to teammates Kara Konicki for leading an incredible session and Premal S. for her facilitation skills. And thank you to Cesar Gutierrez, Nuria Gonzalez and Mariana Barron for being the amazing hosts. hashtag#usercentricity hashtag#designthinking hashtag#creativity hashtag#innovation hashtag#proudlymars",Organizational Change Management
"It was great to be at hashtag#LEAD2024 yesterday talking about hashtag#AI's potential for businesses and the UK's economyYY. During my talk, I announced a brand new, free AI training module specially designed for marketers.Our data shows that many Brits aren't sure how to get started with AI - with searches for "" how to use AI' up 1,270% since 2022 Y. Our recent Economic Impact Report also revealed that AI has the potential to deliver a mega  400bn for the UK by 2030.Y Training resources, like our new Marketing Strategy and AI module, are key to helping us unlock that potential. At Google, we're committed to providing everyone with the skills they need to make the most of technologies like AI. This new training module builds on our experience upskilling over 1 million people across the UK since 2015 through Google Digital Garage. If you're a marketer and would like to learn how to use AI to optimise data, earn consumer trust and better connect with customers, check out the module: https://lnkd.in/eQ3cZHcthashtag#AI hashtag#DigitalSkills hashtag#Training hashtag#Marketing hashtag#Advertising hashtag#LEAD2024",Organizational Change Management
"Some of you will have heard the line ""It's about time"" from me before...!At Macrobond, the context is different, but the point is the same: time is our most precious asset. Our commitment to efficiency and time savings shines through not just in the seamless transition from legacy providers to our solution, but also in the significant enhancements we offer our clients. We enable unparalleled improvements in workflow efficiency, transforming data into market analyses and insights with speed and ease that is unmatched.Watch the short video below (39 seconds - respecting your time again!) to learn from Francois's experience working with Macrobond.Oh, and being rated 12 out of 10 by our customers is pretty cool too! Y ",Organizational Change Management
"This is the best summary of the current state of technology for clinicans that I have heard recently""""The area where technology can help clinicians the most is""workflow"" Workflows are sacred to clinicians. They need to be protected and optimized for each clinician. ""Technology is not going to diagnose the patient, technology is going to help us treat patients"" Tech is a tool like a scalpel is a tool. ""AI will help clinicians with cognitive burden. "" We need tools that keep us from having to remember 200 things about 20 patients each day. Great perspective and interview from Margaret Lozovatsky, MD, FAMIA Paulius Mui, MD Graham Walker, MD Vinod Dasa MD Dr Avneesh Khare Alexandre Lebrun Dr Dom Pimenta M.D. Dr Avneesh Khare Sarah Gebauer, MDEd Lee, MD, MPH Ryan Hess, MBA Jeremy Carroll",Organizational Change Management
"Curious how leadership institutes real changes for accelerating organizational growth? Check out this discussion with Wells Fargo Head of Strategy, Digital, Innovation, and Enterprise Payments, Ather Williams III and Advance Auto Parts President and CEO, Shane O'Kelly where they discuss change management, implementing new ways of operating within organizations, and more. hashtag#WeAreWellsFargo http://on.wf.com/6049n8EYF",Organizational Change Management
Cigna Group is revamping its leadership approach with CFO Brian Evanko will take on the newly created additional roles of president and CEO of Cigna Healthcare.,Organizational Change Management
"Valuable Insights from the 2024 Chief Data Officer Healthcare Conference in Fort Lauderdale.Knowledge enriching to meet data and analytics leaders across healthcare organizations to discuss key industry challenges and opportunities.Major themes included:- Overcoming data silos and liberating data to improve patient experiences- Building cloud frameworks focused on security, compliance and resilience- Leveraging AI and machine learning responsibly to transform care- Ensuring smooth cloud migrations and avoiding pitfalls - Fostering a data-driven culture and influencing leadership- Navigating staff shortages with data-based demand forecasting- Setting ethical AI strategies for integrity and success I also greatly valued the peer knowledge exchange and best practices around topics like data & AI governance, breaking down silos, cloud interoperability, quantifying AI ROI, and envisioning the data-powered future of healthcare. Apparsamy Balaji Holly Hallman, MBA Shahidul Mannan, MBA Kerri Webster Rasheed El-Moslimany Pinkrose Hamilton Sanjay Pathak, (PhD) Mark Mossel Rupa S. Pey Wen Lim Patrick Stevenson, MBA, PMP, CHCIO, CCSFP Nidhi Goel Prasad N. Vikas Wali Dinesh Kumar Kiran Mysore Drew Smith, MBA Amy Ming, EdD, MBA, RN, PMP Menaka N. Rev Sellappan Erin Pelletier hashtag#cdo hashtag#CDOHealthcare hashtag#ai hashtag#iqpc IQPC Exchange Josh L. Caroline JacklinGrant Nelson",Organizational Change Management
"2023 felt like a bit of a sea change for a creative leadership class that had moved into top design roles at many companies. What started as a trickle of outreach last Fall turned into a steady drumbeat of former colleagues reaching out to re-connect and reflect on their purpose, mission and the uncertain value of their hard-won experience in the current economic climate. I recognize that this is a community with extremely diverse backgrounds, experience and professional journeys. But, something collective is definitely happening that seems to transcend the basic reality of the latest economic cycle. What is the continuing role for specialized design leadership in business? Like many of you, I have been taking stock on the current state and what the path ahead looks like for many peers and friends, particularly in the coming age of AI. I have also been delighted to see a wave of new efforts to bring this community together and harness their creativity. So I used some time over the holiday break to step back, reflect and follow this story. The result is a two-part series over at Fast Company. The first part, which launched today, is my attempt to offer some observations on the current state of play and how we got here:https://lnkd.in/e3HTckksThe second part, which will go live in another week or two, looks at the proliferation of new platforms, networks and resources that are emerging to support this creative leadership diaspora, including: Neol, Design Leaders Community, Design Executive Council, Chief Design Officer School and others.I am extremely grateful to so many talented leaders and friends who have shared their wisdom, worries and whose journeys informed and inspired my thinking about the future of this incredibly talented community, including: Doug Powell, Lindsey Mosby, Greg Petroff, Scott Nazarian, John Rousseau, Denise Gershbein, Katrina Alcorn, Rachel K., Rob Magowan, Tim Brown, Kwame Nyanning, Liz Danzico, John Maeda, Thomas Mueller, Maria Giudice, Justin M., Ben Sheppard, UX Collective, Peter Merholz, Rosenfeld Media, Ryan Rumsey, I do not know if this story has been captured anywhere else, so it is my hope that this will increase the space for reflection.hashtag#designleadership hashtag#designleaders hashtag#uxleadership hashtag#designvalue",Organizational Change Management
"""Joyce Oh, CIO of Tampa, Fla.-based Moffitt Cancer Center, said she isn't reading too much into the layoffs as Amazon has also recently cut jobs in nonhealthcare businesses such as Buy with Prime and Audible. But she is paying attention to the company's moves for competitive reasons. Personally speaking, I am more interested in following the adoption and success rates of the One Medical model as it helps inform on the demand for telehealth as well as the propensity of patients to switch providers based on ease of access and digitization of traditionally manual processes such as scheduling.""Well said!hashtag#moffitt",Organizational Change Management
Walgreens CEO Tim Wentworth has made sweeping leadership changes since his arrival in October.,Organizational Change Management
"Great insights from Donald M. Yealy MD, Chief Medical Officer at UPMC, who emphasizes the necessity for proactive adaptation and learning from past challenges to shape a resilient healthcare future. Redesign Health has partnered with UPMC Enterprises and other leading health systems to create health care innovations that impact the lives of patients in meaningful, lasting ways.1. Change Management - Healthcare faces significant inflection points driven by consumerism, changing economics, and post-pandemic pressures. - Adaptation and innovation are essential for survival, requiring rapid change implementation. - Success involves identifying inefficiencies and embracing new tools and methodologies for improved care delivery.2. Improving Healthcare Access-Accessible care is crucial, requiring a blend of traditional and innovative approaches.-Utilization of technology like smartphones and regional facilities enhances accessibility.-Emphasis on diverse care locations such as micro-hospitals and urgent care centers ensures widespread coverage.3. Learning from the Pandemic - Reflecting on pandemic responses is vital for future preparedness. - Communication strategies need improvement for clarity and consistency. - Supply chain resilience is paramount, acknowledging the unpredictability of demand and availability.. hashtag#HealthcareLeadership hashtag#Healthcare hashtag#InnovationRead the original article published in HealthLeaders Media and reach out  to learn more about how the Redesign Health platform can support driving short and long-term value through innovation.",Organizational Change Management
"I'm excited to share officially that I've joined a team with a big mission as President of Degreed! Technology is driving the world to become increasingly dynamic. With this speed, being able to present people opportunities to learn and recognize the skills they accrue along the way is crucial. I'm excited to help the entire team at Degreed and its incredible customers, hundreds of the world's most storied companies, to build a future where people can upskill and reskill with the same dynamism of today's world. As we accomplish that task, we'll be doing something equally important; creating a world where opportunity is unlocked based on what you know and what you can accomplish.Thank you to David Blake and the entire team for the opportunity!",Organizational Change Management
"Curious how leadership institutes real changes for accelerating organizational growth? Check out this discussion with Wells Fargo Head of Strategy, Digital, Innovation, and Enterprise Payments, Ather Williams III and Advance Auto Parts President and CEO, Shane O'Kelly where they discuss change management, implementing new ways of operating within organizations, and more. This is a really interesting conversation with great nuggets of wisdom. hashtag#WeAreWellsFargo http://on.wf.com/6048nU0d8",Organizational Change Management
"I am passionate about diversity in technology, and I'm happy that Google has announced Google Cloud Launchpad for Women! This is a no-cost, three-week training and certification program designed to equip women of ALL skill levels and functional areas with the expertise and knowledge needed to drive digital transformation at your organizations.This program addresses a critical opportunity to increase female representation in the cloud: women currently hold only 14% of roles in the global cloud market. Please register today!",Organizational Change Management
"I'm excited to share officially that I've joined a team with a big mission as President of Degreed! Technology is driving the world to become increasingly dynamic. With this speed, being able to present people opportunities to learn and recognize the skills they accrue along the way is crucial. I'm excited to help the entire team at Degreed and its incredible customers, hundreds of the world's most storied companies, to build a future where people can upskill and reskill with the same dynamism of today's world. As we accomplish that task, we'll be doing something equally important; creating a world where opportunity is unlocked based on what you know and what you can accomplish.Thank you to David Blake and the entire team for the opportunity!",Organizational Change Management
"""Joyce Oh, CIO of Tampa, Fla.-based Moffitt Cancer Center, said she isn't reading too much into the layoffs as Amazon has also recently cut jobs in nonhealthcare businesses such as Buy with Prime and Audible. But she is paying attention to the company's moves for competitive reasons. Personally speaking, I am more interested in following the adoption and success rates of the One Medical model as it helps inform on the demand for telehealth as well as the propensity of patients to switch providers based on ease of access and digitization of traditionally manual processes such as scheduling.""Well said!hashtag#moffitt",Organizational Change Management
"In a survey of 2,500 business leaders around the world, only half said their organizations are prepared for the future. How can leaders reorient their organizations to chart a path through change and seize new growth opportunities?In The State of Organizations report, McKinsey People & Organizational Performance dives into the 10 most important shifts businesses are grappling with""and what leaders and their teams can do about them.Explore them below and more in depth here: https://mck.co/StateOfOrgshashtag#StateOfOrganizations hashtag#FutureOfWork hashtag#Talent",Organizational Change Management
"Update: We had a lot of great applicants for this role in record time. Thanks for any of your likes and shares!  Stay tuned for new roles! Y Exciting news! Our Operations Transformation & Enablement team is hiring for two new Change Management roles. The first is a leadership position overseeing a team of shared change management resources. The second is a strategic-partner role that will influence change management practices within our Operations teams. If you're interested in playing a key role in shaping our company's future, check out the job descriptions and apply today! Change Management Portfolio Lead: https://lnkd.in/dE34ducP #changemanagement hashtag#minneapolisjobs hashtag#charlottejobs hashtag#atlantajobs hashtag#dallasjobs hashtag#stljobs hashtag#milwaukeejobs Heidi Grange",Organizational Change Management
