postContent,themes
"Every year at The AES Corporation, we celebrate Safety Day. Safety is our first value and top priority, and this week, our AES Utilities in Indiana and Ohio paused and reflected on our Safety legacy to inform how we can execute our work for the future. The AES Utilities use technology and innovation to improve safety practices, which enables us to reliably serve our customers and communities.

At AES Indiana, we recognized the AES Indiana team at Eagle Valley Generating Station on their significant efforts to improve their safety performance through implementing emergency management, designing an outstanding training program, and performing effective audits. In Ohio, we recognized the tireless efforts of AES Ohio crews and contractors for their restoration efforts earlier this spring when storms impacted more than 36,000 customers across the 24-county service territory. In moments like this, we know our customers look to us to get power restored as quickly as possible, and its our responsibility to do this as safely as possible. At AES El Salvador, the immense potential of technology allows us to streamline and make our processes safer, such as using drones for inspecting our distribution grids and applying AI and machine learning to predict and detect unauthorized residential electrical connections.

This week reaffirmed our commitment to employee, contractor and public safety and the commitment we have to each other to ensure each one of us returns home safely at the end of every day, and that is made possible by the hard work and agility of every person who is part of our AES Utilities Team. 
#SafetyFirst #OperationalExcellence #AES",Organizational Change Management
"I had the opportunity to visit the Mexico Novartis Corporate Center this week with my IT leadership team, where we had a packed and fruitful agenda. The energy and passion of our colleagues there was truly inspiring. Here are some of the highlights and learnings from our trip:

> We had an excellent Town Hall with the entire IT Community in Mexico, where we introduced the entire US&I LT and discussed the strategic direction and priorities of our function, as well as the opportunities and challenges we face in the US market. We held an open Q&A session where I was impressed by the enthusiasm, engagement, and professionalism of our colleagues, and their continued desire to focus on the US business and grow the talent across all IT functions. 
> We strategized as a team on our refined Ways of Working, including improved KPIs and leveraging the feedback from our extended team to improve how we show up as a part of the larger DD&IT organization. We also had an opportunity to meet with the ITLT on the ground, and addressed their questions on how we deliver value to our customers and stakeholders. 
> We had the opportunity to meet with our individual team members in Mexico face-to-face and discuss individual team priorities.
> We worked with our various P&O colleagues on topics such as attracting and retaining talent in the NOCC as well as advancing our interactions as a team, with a focus on enhancing our collaboration and communication skills. 
> We also had some fun and bonding activities, such as a cultural tour of the city where we immersed in the wonderful Mexican Culture. 

I want to thank everyone who made this trip possible and successful, especially our hosts Juan Antonio Rosario, Giorgio Diaz and Tania Del Villar Orozco and of course Rodrigo Reygadas the NOCC site head in Mexico, who were very gracious and hospitable. I also want to thank my leadership team for their dedication, commitment, and passion for our function. I am proud to be part of such a diverse and talented group of leaders, and I look forward to continuing our journey together. 

Masayuki Aoki, David Li, Cristina Lopez-Santos, Eva Perez Casesmeiro, Isabel Perez Ennes, Mark Pohan, Laura Pujadas, Vikram Singh, Mark Tramposch, Giorgio Diaz, Juan Antonio Rosario, Linda Gaffney, Juliana Leal Valera, Juan Luis Martinez, Gabriela Mendoza, Ana Santiago, Merlin V., Bernd Bucher",Organizational Change Management
"It was great to be at hashtag#LEAD2024 yesterday talking about hashtag#AI's potential for businesses and the UK's economyYY. During my talk, I announced a brand new, free AI training module specially designed for marketers.Our data shows that many Brits aren't sure how to get started with AI - with searches for "" how to use AI' up 1,270% since 2022 Y. Our recent Economic Impact Report also revealed that AI has the potential to deliver a mega  400bn for the UK by 2030.Y Training resources, like our new Marketing Strategy and AI module, are key to helping us unlock that potential. At Google, we're committed to providing everyone with the skills they need to make the most of technologies like AI. This new training module builds on our experience upskilling over 1 million people across the UK since 2015 through Google Digital Garage. If you're a marketer and would like to learn how to use AI to optimise data, earn consumer trust and better connect with customers, check out the module: https://lnkd.in/eQ3cZHcthashtag#AI hashtag#DigitalSkills hashtag#Training hashtag#Marketing hashtag#Advertising hashtag#LEAD2024",Organizational Change Management
"We are inspired by the enduring spirit of Dr. Martin Luther King, Jr., and are committed now more than ever to offering young people overcoming systemic barriers to upward mobility opportunities to pursue their professional goals fearlessly and with agency.To our invaluable corporate and school champions, donors, and community supporters: Your unwavering dedication is the catalyst that transforms career aspirations into reality.Thank you for partnering with us in the pursuit of dreams!",Not Organizational Change Management
"I am thrilled to share that yesterday at the NCSL higher education task force summit in Washington D.C., Secretary of Education Miguel Cardona gave a shout out to Idaho and highlighted the impressive collaboration between Micron and the College of Western Idaho. This partnership is crucial in training the workforce that will drive Micron's new $15 billion fabrication facility in Boise. It was a privilege to join Idaho Representative Wendy Horman at the summit and to have the opportunity to hear insights from Secretary Cardona. @wendyhorman Micron Technology",Not Organizational Change Management
"Amazing news from Dallas! This year's DallasCIO Orbiee awards had an impressive 270 nominees, all amazing talents in their fields. These thought leaders have made significant contributions to the Dallas community and businesses. It's an honor to have been among the 32 finalists, and I want to congratulate the outstanding and inspirational winners this year. Well deserved! #DallasCIO #OrbieeAwards #DallasCommunity #ThoughtLeaders #Humana",Not Organizational Change Management
"I'm excited to share officially that I've joined a team with a big mission as President of Degreed! Technology is driving the world to become increasingly dynamic. With this speed, being able to present people opportunities to learn and recognize the skills they accrue along the way is crucial. I'm excited to help the entire team at Degreed and its incredible customers, hundreds of the world's most storied companies, to build a future where people can upskill and reskill with the same dynamism of today's world. As we accomplish that task, we'll be doing something equally important; creating a world where opportunity is unlocked based on what you know and what you can accomplish.Thank you to David Blake and the entire team for the opportunity!",Organizational Change Management
Addressing the underlying issues instead of merely the surface problems can lead to more meaningful change. We believe in addressing root causes to implement sustainable solutions. hashtag#operationalexcellence hashtag#implementation hashtag#consultingservices,Not Organizational Change Management
Always happy to contribute to Beckers thought-provoking questions. Giles Bruce,Organizational Change Management
"Great day with CS Week and our Lead Next team spending the day at Jacksonville Electric Authority .  Sheila Pressley, Chief Customer Officer shared her personal career journey with our group.",Not Organizational Change Management
"Yesterday, we were honored to perform the Maile Lei Untying Ceremony with Hawaiian Electric for our Kapolei Energy Storage facility in West Oahu.  Community engagement and safety are paramount to us at Plus Power, and we were grateful for the participation of many state and local officials and community stakeholders to help us celebrate.This 185 MW / 565 MWh facility, relying on 158 Tesla Megapack 2's, is the largest demonstration in the world of grid-forming services from a standalone battery storage facility. It is committed to provide 50 MW of Fast Frequency Response, virtual inertia, and blackstart services akin to a conventional power plant""but in 250 milliseconds and without emissions or need of water. We are thrilled to work with  Hawaiian Electric on this landmark facility that will help hashtag#Hawaii meet its goal of 100% renewable energy by 2045.  This groundbreaking project is a postcard from the future: Batteries will soon be providing these services, at scale, on the mainland. Representing approximately 17% of Oahu's peak load, KES will be operated by Hawaiian Electric to help balance the  island's  power  grid, enabling the continued growth of both rooftop solar and utility-scale renewable energy. Left to right are Kahu Kordell Kekoa, Hawaii State Energy Office Chief Energy Officer Mark Glick, Hawaii Public Utilities Commission Chair Leo Asuncion, Tesla SVP Drew Baglino, Plus Power Executive Chairman and CEO Brandon J Keefe, Hawaiian Electric Company President and CEO Shelee Kimura, Plus Power Executive Vice Chairman and Chief Commercial Officer Robert Rudd, Campbell Properties President Steve Kelly, Plus Power Executive Vice Chairman and President Alex Fraenkel, and Plus Power Regional Director Project Development (West) Scott Schalich.  Aloha!hashtag#batterystorage hashtag#cleanenergytransition",Not Organizational Change Management
"A fascinating conversation between Lloyd Minor and Abraham Verghese about his critically acclaimed new book The Covenant of Water. I enjoyed hearing about Abrahams creative process, and how he masterfully blends experiences from family life and practicing medicine into such powerful and heart-wrenching stories. #TheConsult",Not Organizational Change Management
Learn how to improve hashtag#EHR implementation and documentation efficiency with time-saving strategies for hashtag#physicians and resources to reduce physician hashtag#burnout from Marie Teresa Brown MD MACP.,Organizational Change Management
#acrm2023 went so fast! An amazing week of educational content and networking and seeing old friends! Looking forward to #ACRM2024!,Not Organizational Change Management
"As change leaders, it can be easy to focus on organizational change and miss the need to evolve our own behaviors. This Harvard Business Review article is a great reminder that listening to your colleagues, acting on their feedback, and deliberately practicing new behaviors are all necessary and helpful parts of this integral leadership process. hashtag#ChangeManagement",Organizational Change Management
"I love and celebrate that groups are continuing to explore this topic of what a healthy lifestyle actually looks like. It's SO important to have a healthy balance in order to thrive! It absolutely takes time and discipline to hone these skills and put them into practice regularly, both in and out of work. How does your ""health"" look?! hashtag#brainpower hashtag#practicemakesperfect hashtag#balancedlifestyle",Not Organizational Change Management
"Human capital management in PE value creation? Its all about the C-suiteuntil it isnt.
 
Thats the big finding in our brand-new original research, conducted with support from the Ford Foundation Mission Investments team.
 
Conventional wisdom is that, as a strategy to maximize enterprise value, large PE firms focus human capital management efforts at the top of the org chartand our research validated that. 

But as we dug deeper, we kept hearing, Well, there was this one deal....

We studied 7 large (AUM >$5B) private equity firms, including BlackRock Impact Opportunities Fund and TPG, and found that when lower-level workers play a *clear* and essential role in executing the value creation strategy for a particular deal, large private equity firms will dedicate resources to the bottom of the org chart. And when they do, they get better business results. 

Check out our report for snapshots from the front line in PE deals.
 
Done right, research leads to new questionsthese are ours:

 What are the missed opportunities for value creation when deal teams dont engage the bottom of the org chart? 
 Do PE deal teams have what they need to leverage human capital below the C-suite to drive enterprise value? 
 
WORC (Workforce & Organizational Research Center) is grateful to all the fund managers, human capital operating partners, investment team members, and others who were so generous with their time and insights. 

A huge thanks to Margot Brandenburg and Abeda Iqbal for their encouragement and thought partnership throughout.
 
Read the full report here: https://lnkd.in/g56D8snC

cc: Roy Swan

#PE #JobQuality #FrontlineWorkers #ValueCreation #WORCAction",Organizational Change Management
"I'm happy to share that I'm promoted as Lead Engineer / Senior Analyst at Whirlpool Corporation! Thank you Sushil Vishwakarma and Arunkumar Ravindran, PMP , A-CSPO for Support and guidance. hashtag#whirlpool hashtag#Whirlpool_employee",Not Organizational Change Management
"Classical Management vs. Lean Management
Which do you choose?

Classical Management is a command and control system,
that might work great on the battlefield,
but actually hinders the very production it is trying to manage.
Profit (shareholder value) is more important than 
providing customer value.
People are simply a cog in the machine.
Do what you're told,
Don't think for yourself.
High turn over plagues this management style.
Problems are ignored,
and the Firefighter is seen as the supreme manager. 

Lean Management by contrast
has its roots in the principle of respect for people.
Inefficiency is eliminated by focusing on
the elimination or reduction of waste within the process.
People are empowered to focus on 
adding value for the customer.
Problems are celebrated
as an opportunity to improve.
The manager that focuses on the root cause
is celebrated and promoted over 
the firefighter who never does figure out
why the fires are starting in the first place.
Systems thinking replaces shareholder value.
The byproduct of this is that
shareholder value increases as the worker
decreases costs and
increases production.
Morale improves.
Processes improve.
Customer satisfaction increases.
Overhead costs decrease.
Profit goes up.

I hope you enjoyed this spoof off of that great WB movie, The Matrix.

Last Saturday I was wondering if this is what it feels like when senior management is given the choice of sticking with 
traditional classical management or choosing Lean Management.

Unfortunately, most seem to choose the Blue pill.

Which would you choose?

#LeanThinking #LeanManagement #LeanLeadership

FYI
The voice acting was generated on Saturday with AI assistance.
Sam McPherson, Mark Graban, Tracy ORourke, Tracey Richardson, Mohamed Saleh, Ph.D., John Dyer, Paul Akers, Sam Yankelevitch, Adam Lawrence, Bob Emiliani, Patrick Adams, Karen Martin, Hide Oba, Jeff Gray, Chad Bareither, Jim Huntzinger, Katie Anderson, Jim HudsonLean Veteran, Derek McIntyre, Paul Deane, Paul Dunlop, Paul Smith, Michael Balle, Michael Bremer, Michel Baudin, Dirk Fischer, Pedro Monteiro, Jeffrey Liker, Mike Rother",Organizational Change Management
"On this Memorial Day, we remember the brave men and women who made the ultimate sacrifice for our country.  Let us take a moment to reflect on their service and express our deepest gratitude.",Not Organizational Change Management
"We are proud to announce that Optum President, Heather Cianfrocco, has been recognized as one of Fortune's Most Powerful Women in Business for 2023. Congratulations, Heather! YYTM hashtag#TeamUnited",Not Organizational Change Management
I'm honored and thrilled to have been recognized by Technology Magazine as one of the Top 100 Technology Leaders in 2023! Take a look at the full list here: https://bit.ly/47yWJOthashtag#Top100 hashtag#TechLeaders hashtag#Leadership hashtag#Healthcare hashtag#Humana hashtag#technology hashtag#healthcare hashtag#healthtechnology hashtag#healthtech hashtag#finance hashtag#techcommunity hashtag#dallasfortworth,Not Organizational Change Management
"One of the things I love about User Centricity at Mars is connecting with our associates around the world. Super energized this week to design think, create, and upskill with some of our amazing leaders with Royal Canin Mexico. Kudos to teammates Kara Konicki for leading an incredible session and Premal S. for her facilitation skills. And thank you to Cesar Gutierrez, Nuria Gonzalez and Mariana Barron for being the amazing hosts. hashtag#usercentricity hashtag#designthinking hashtag#creativity hashtag#innovation hashtag#proudlymars",Organizational Change Management
"Were thrilled to share that APCOs Senior Packaging Technologist Rebecca Kersey is a finalist for the 2024 Women in Packaging Awards. 

Rebecca has been nominated in the Packaging Technology Leader Category which celebrates demonstrated exceptional expertise and contributions as a packaging technologist, that has had a significant impact on the Australian packaging industry.

At APCO, were proud to have a team of experienced professionals making a difference.

Help us congratulate Rebecca in the comments below. 
 
#womeninpackagingawards PKN Packaging News",Not Organizational Change Management
"We're delighted to introduce our first broad-based employee ownership plan with PFB Corporation, in partnership with Ownership Works.  We love the alignment created by the Ownership Works program, and we're proud to partner with the entire PFB team on this journey. 

https://lnkd.in/g4amxRVz",Organizational Change Management
"Is IT governance shaping or stifling your healthcare organization?

Join George T Buddy Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS, Chief Digital and Information Officer at Roswell Park Comprehensive Cancer Center, as he delves into the challenges and successes of IT governance, the impact of organizational culture, and the power of shared leadership in this #keynote: https://loom.ly/loRBTcY

#TWH #HealthIT",Organizational Change Management
"Is IT governance shaping or stifling your healthcare organization?

Join George T Buddy Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS, Chief Digital and Information Officer at Roswell Park Comprehensive Cancer Center, as he delves into the challenges and successes of IT governance, the impact of organizational culture, and the power of shared leadership in this #keynote: https://loom.ly/loRBTcY

#TWH #HealthIT",Organizational Change Management
"Today is the day! Our own Jamie Walker, Nicole Schrader Tackett, and Mia Huntington are speaking at the 2024 American Banker Payments Forum. Join the panel discussion to hear how payments technology is evolving in the healthcare, restaurant, and airline industries.https://bit.ly/49eXY5y",Organizational Change Management
"Curious how leadership institutes real changes for accelerating organizational growth? Check out this discussion with Wells Fargo Head of Strategy, Digital, Innovation, and Enterprise Payments, Ather Williams III and Advance Auto Parts President and CEO, Shane O'Kelly where they discuss change management, implementing new ways of operating within organizations, and more. This is a really interesting conversation with great nuggets of wisdom. hashtag#WeAreWellsFargo http://on.wf.com/6048nU0d8",Organizational Change Management
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!Spotify: https://lnkd.in/gj-W7U8BApple: https://lnkd.in/ggxS6882Google: https://lnkd.in/gZ3V5cJp?iHeart: https://lnkd.in/grDtDk83Amazon Music: https://lnkd.in/gCpws-XFhashtag#SmartFromTheStart hashtag#NeverStopCaring hashtag#compassionatecare hashtag#healthcare hashtag#innovation hashtag#healthtech hashtag#digitalhealth hashtag#aihealthcare hashtag#smarthospitals hashtag#healthcaretechnology hashtag#artificialintelligence hashtag#nursing hashtag#nursingleadership",Organizational Change Management
"You may have noticed a familiar face in one of my previous LinkedIn posts. Thats right, Carol Kemp is back with Alegeus! Were so fortunate that Carol rejoined the team as the general manager for our TPA partnership team. 
 
Her enthusiasm and dedication to our partners success are backed by 20+ years of experience in banking, financial services, healthcare and benefit administration. Carols expertise in strategic sales execution and client account management means she hit the ground running with her team, and shes ready to unlock our partners growth potential next week at our Partner Success Summit. 
 
Join me in welcoming Carol back to the team, and make sure to say hi to her next week in Fort Lauderdale! #TeamAlegeus",Not Organizational Change Management
"I'm excited to announce that I have accepted a 2024 Summer Software Engineer Intern position within the Elevance Health Technology organization! I would like to thank Patrick Abell, Ashwini Hassija, Vinod Pallat, Ankur Sehgal Director II Technology, and Anil Bhatt SVP Global Chief Information Officer, for this incredible  opportunity. Looking forward to learning as much as I can through this internship! hashtag#ELVTechIntern hashtag#ElevanceHealthSummerIntern2024 hashtag#ElevanceHealth hashtag#ELVTech",Not Organizational Change Management
"Laura Alber is now the longest-serving female CEO in the Fortune 500 YShe started as a senior buyer for Pottery Barn in 1995. She conceived of Pottery Barn Kids and worked her way up to CEO of Williams-Sonoma, Inc., the parent company of West Elm, Pottery Barn and its namesake brand.With 13 years as CEO of an $8.7 billion-in-revenue retailer, she has become the longest-serving female CEO of a Fortune 500 company. This is a proud moment! What's next for the visionary CEO? She's expanding into furnishing hotels and even stadiums. Laura, I can't wait to see your continued impact at Williams Sonoma.",Not Organizational Change Management
"It was a great day to celebrate our accomplishments and look towards the future! Crayola's annual State of the Business Meeting allows us to reflect on the previous year, connect with fellow Crayolians, and learn about company updates. Would you like to be a Crayolian? Visit Crayola.com/Careers for open opportunities!",Not Organizational Change Management
Greatful for the WISL Lifetime Achievement Award nomination! There are so many amazing leaders in the Dallas community and nationwide working on encouraging women to pursue STEM careers. It has been a passion and a mission for many technology leaders including me. A lot has been accomplished yet there is even a lot more work ahead of us. hashtag#humana hashtag#leadership hashtag#womenleadership hashtag#womenintechnology hashtag#technology hashtag#healtcare hashtag#womenhelpingwomen hashtag#womeninhealthcare hashtag#womeninstem hashtag#WISL,Not Organizational Change Management
"We rise by lifting others. Check out our new Amazon Best Seller, ""Unlock The Hidden Leader, Become The Leader You Were Destined To Be,"" by simply clicking the link below.https://geni.us/4JmlQUhashtag#leadership hashtag#management hashtag#leadershipdevelopment hashtag#employeeengagement",Not Organizational Change Management
"Im happy to share that Im starting a new position as Director, Supply Chain Strategy & Transformation at Ball Corporation!",Not Organizational Change Management
"Caught a glimpse of the clean energy future in Quebec City this weekend, with my friend Elizabeth Mahony, on a green hydrogen-powered train""ride couldn't have been smoother!",Not Organizational Change Management
I had a chance to be a guest lecturer today at the University of Cincinnati in Seokki Lee's Advanced Database Management graduate class.  I enjoyed being able to share Fifth Third Bank's data journey with the class while tying it to their current curriculum.  Great attendance and engagement from the students as well! hashtag#fifththirdbank,Not Organizational Change Management
"I'm excited to share that my role has been expanded as Chief Operating Officer -  Finance effective from October 2023. While, I will continue driving Finance Transformation, I will also be managing new operational responsibilities including shared services. BMO Finance has been on a great transformation journey where we are not only changing the Operating Model but also advancing our Financial/Strategic Analytics. The teams have made great progress in Automation, and implementation of new technologies along with new data infrastructure. I am looking forward to continue to build ""Finance of the Future"".hashtag#financetransformation hashtag#bmogrowthegood hashtag#cfo hashtag#finance hashtag#cdo hashtag#cdao hashtag#coo",Organizational Change Management
"Is IT governance shaping or stifling your healthcare organization?

Join George T Buddy Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS, Chief Digital and Information Officer at Roswell Park Comprehensive Cancer Center, as he delves into the challenges and successes of IT governance, the impact of organizational culture, and the power of shared leadership in this #keynote: https://loom.ly/loRBTcY

#TWH #HealthIT",Organizational Change Management
"As we celebrate National Hispanic Heritage Month, I want to pay homage to my mother, Maria "" born and raised in Southern Spain. She met my father while he was abroad serving in the Navy and moved to the United States with him to raise me and my sister, Maria. With very little extended family in a foreign country, my mother worked extremely hard to learn a new language, a new culture and a new way of life, always striving for the American Dream for herself and her family. Without her courage, strength and determination I would not be where I am today. I am extremely grateful for my Spanish roots and the lessons I learned from my mother. In fact, I'm reminded of a famous Spanish proverb that goes, ""Si te caes siete veces, levAntate ocho"" "" or in English, ""If you fall seven times, get up eight.""  So, this month, I'd like to honor all of my Hispanic brothers and sisters, as well as celebrate our unique cultures and backgrounds. Happy Hispanic Heritage Month!",Not Organizational Change Management
"Last week, together with Joanne Cooper, Oriane Lacaze, FrAdAric Lenoble and Paul Chapman, we spent great three days with our Central & Eastern Europe (CEE) Team Haleon in Warsaw.We had a well-balanced agenda, with quality time to discuss latest achievements, engaging sessions with each of the CEE Clusters focused on key 2024 opportunities, as well as a few informal occasions to have powerful conversations with CEE colleagues.Several things impressed me, such as how CEE high quality of data and deep analysis can build and inform strategic plans, and how much the team progressed on driving commercial agenda. It was great to do some store checks to see our perfect ""on shelves execution"", and witness how Dare2Grow mindset continues to drive CEE team forward, to break down barriers and turn them into opportunities.I'm reassured of the CEE plans and ambitions, impressed with your courage and empowerment. Thank you for your hard work and dedication. I greatly appreciate all your big and small contributions to deliver better everyday health to CEE consumers and to @Haleon's growth in the EMEA LATAM region.hashtag#HaleonCEE hashtag#TeamWork hashtag#Diversity hashtag#ForHealthWithHumanity hashtag#Dare2Grow",Not Organizational Change Management
"After a whirlwind tour of Krispy Kreme UK & IRE, Krispy Kreme Australia & New Zealand, Krispy Kreme Mexico, and Krispy Kreme US, I can safely say that I have the sweetest job in the world YY. Just 34 more countries (and counting) in which to meet our amazing team members and sample the most joyful treats!",Not Organizational Change Management
"Things not adding up? Struggling with incoherence? Welcome to professional Everything Everywhere All at Once.The Hope  On one hand, we're hearing things that inspire and give hope. A call for courageous leaders who get into the details in all the right ways, empower teams, and have the potential to improve our organizations. Agency, connecting with customers, seeing the impact of our work. Focusing on outcomes instead of outputs. The potential of AI. All of these things speak to purpose, hope, possibilities, and opportunities. They talk about fulfillment, career enhancement, and purpose.The Reality (For Many)  Multiple rounds of layoffs (amidst record profits). Truly hurtful hiring practices (""Oh whoops, we've decided to restructure, offer rescinded, thanks for the 3hr assignment""). Thoughtless RTO mandates. Same old corporate doublespeak in all companiesstartups, 100y  enterprises, and everything in between. Tech CEOs are saying dumb, insensitive things that are so predictably biased that it hurts to listen. Gaslighting is in full effect.A rapidly declining sense of loyalty in companies. We're still working through the trauma of the pandemic. The climate change news is terrifying. Global conflict. A reported epidemic of loneliness (here in the US).We're bombarded by a full range of perspectives on AI, from blind AI fan-boy enthusiasm all the way to complete Luddism and genuine fear for jobs and everything in between. Across the spectrum of companies, regardless of maturity, we're hearing about things that are not good, or at least not as good as we thought (or wanted to believe).The Advice...  And then you have people dealing with all this in their own way or trying to help others, -Give them a version of harsh truth / tough love in an effort to help.-Help them be more resilient, accepting, and pragmatic.-Support their job search and analyze the current job market. Discuss how roles will change or not change. -Urge people to adapt their skills and encourage companies to transform.They are all doing what people do for the most part, which is trying to help in their own way. But sometimes it isn't landing. There's a deluge of coping advice.My realization  People are tired. People feel in limbo. People are questioning themselves, their companies, and their craft. It's not the rate of change that is truly gripping people, it is the tension of the change.It is crucial to be empathetic, sensitive, and helpful in genuine ways. Our default ways of helping may not even be helpful right now, so it's important to be super self-aware. We all need someone to listen and not lecture.I've written, taught, spoken, and drawn infographics for many years about good products, high-performing teams, feature factories, and continuous improvement. It's my thing, I guess. In the last couple weeks I've had the time to connect with so many friends and hear about what's going on in people's heads lately.Things are tough.Be kind.",Organizational Change Management
"I'm excited to share officially that I've joined a team with a big mission as President of Degreed! Technology is driving the world to become increasingly dynamic. With this speed, being able to present people opportunities to learn and recognize the skills they accrue along the way is crucial. I'm excited to help the entire team at Degreed and its incredible customers, hundreds of the world's most storied companies, to build a future where people can upskill and reskill with the same dynamism of today's world. As we accomplish that task, we'll be doing something equally important; creating a world where opportunity is unlocked based on what you know and what you can accomplish.Thank you to David Blake and the entire team for the opportunity!",Organizational Change Management
"  Five industry leaders, one insightful dialogue.

Here's the inside scoop from AspenTech CEO Antonio Pietri's conversation with industry leaders Jennifer Richmond from Wood, Bob Maughon from Circular Logic Executive Advisors, LLC, Wade Maxwell from ExxonMobil, and Mark Browning from AspenTech.

 Asset-intensive industries are undergoing profound transformation, and companies must keep pace in order to remain competitive.

 Attracting and investing in the next generation of engineers is imperative for the industry as a whole to do better, faster.

 While the industry transformations that will come as part of the #energytransition may be challenging, they also represent an enormous opportunity for those companies able to take advantage of them to remake industries for a sustainable future.

#PartneringForTheFuture",Organizational Change Management
"Benchmark analysis helps corporate strategy-makers understand how leading companies do business "" and to consider ways to emulate those approaches. You can do the same with your life.",Organizational Change Management
