postContent,theme
"Just recently, Stanford University released its AI Index Report for this year.
The most interesting points from my perspective:
- Companies that are already using AI are benefiting significantly (e.g. cost decreases and revenue increases)
- AI is both helping and harming the environment (e.g. it makes processes more energy efficient, but also requires energy itself)
- The number of incidents concerning the misuse of AI is rapidly rising (e.g. deepfakes)
- Interest in AI is increasing, not least among politicians and legislators
For me, the development and use of AI solutions go hand in hand with responsibility. This means, for example, thinking about sustainability when developing AI solutions, and focusing on the benefits for - and safety of - the people using it.
Achieving this requires a careful balance between enabling technological process and establishing rules based on common values. After all, AI opens up a new way of doing business with entirely new business models. It can help make businesses more agile, supply chains more resilient, and economies more sustainable.
I would like to see Europe focus on these opportunities. By overregulating out of fear of the potential risks, we also face the very real possibility of losing startups and investors, for example.
In addition to the existing regulations that apply already, the upcoming EU AI Act should only regulate AI applications that pose significant risk to the health, safety, and fundamental rights of citizens. I hope that the vote in the European Parliament will not deviate from a risk-based approach.
Finally, I would like to encourage governments to agree on global principles and standards for the use of safe and trustworthy AI. Ultimately, the biggest risk would be to stifle opportunities before they can blossom.",Regulation/Legislation
"Last week, I had the opportunity to tour the new Cleveland Foundation headquarters. For more than a century, we have worked alongside the Cleveland Foundation who shares our purpose of helping communities thrive. Key's investment in the vibrant new space in the MidTown and Hough neighborhoods will further enable the Cleveland Foundation to partner with the entire community, from nonprofit organizations to individuals and families, with the ultimate goal to enhance the quality of life for everyone who calls Greater Cleveland home.
To learn more: https://lnkd.in/gCNrFiJV",MISC
"#Construction is a bellwether industry where the effects of a recession can be felt earlier than in other sectors. Many of AvidXchange, Inc.'s customers are contractors and subcontractors, and they are wise to be on alert for a potential downturn that could slow down work in their markets. That said, none of us know or can influence what's going to happen. Rather than focusing on hypotheticals, I'm encouraging our customers to focus on what they can control. What changes can they make in their businesses to reduce costs and increase efficiency? What changes would make their overhead and business model more competitive? Automating office operations is always a good place to start, and AvidXchange is an absolute game-changer for so many companies. Why wait for a recession? Make your company stronger and more profitable now. #APautomation #digitaltransformation",Cost Reduction
"Sustainability is deeply embedded into everything we do at HP. The latest edition of our annual Sustainable Impact Report was released today, and details our progress toward our climate action, human rights, and digital equity goals. The report reflects strong collaboration between all of us at HP, our supply chains, NGO partners, and countless others. Our vision is to become the most sustainable and just technology company. hp.com/go-beyond
#HPGoBeyond #HPproud #sustainability #climateaction #digitalequity #humanrights",Environmental Sustainability and Climate
"Every company I speak with is looking for ways to save money without slowing down. New Relic offers the best value, is more predictable, and offers economies of scale as you grow. This is just one reason why so many customers are consolidating their monitoring and Observability tools onto our platform. And you can try it for free today, no credit card required! #newrelic #observability",Cost Reduction
"Create your legacy! That was the theme at our event celebrating #HispanicHeritageMonth. Every year, Pfizer's Latino Community Colleague Resource Group hosts a summit that brings together Pfizer colleagues from all over the world as well as professionals from different industries to celebrate their heritage, and share their stories and experiences as Latino professionals. Special thanks to my colleagues Mia Ortiz and Melissa Barreto for organizing this incredible event.
This year's theme really got me thinking about what that word""""legacy""""means. To me, legacy is about blazing a positive and hopefully transformative path that can inspire others to succeed. Pfizer has a legacy: We have a 175-year history of innovating for patients""from helping to pioneer large-scale penicillin manufacturing during World War II, to developing vaccines that have helped eradicate devastating diseases. Our legacy has changed the lives of billions of people.
Hispanic Heritage Month is a special time in the US that celebrates the historic independence of several Latin American countries. The many men and women who fought for their countries' independence left a legacy that continues to inspire to this day. I hope to build a legacy as well, one that embodies the four values we hold dear at Pfizer: courage, excellence, equity, and joy.
What legacy do you want to create?
Activate to view larger image,",MISC
"Joining this year's #JPM2023 conference, I was impressed by the vast number of companies deploying cutting-edge science and innovations with one overarching ambition: to relentlessly drive personalised healthcare forward for patients. We, at Roche, are eager to partner and join forces with our peers to leverage each other's expertise, better understand diseases, develop novel diagnostics and uncover valuable insights from data and genomics. Ultimately, we aim to transform healthcare and improve people's health, something we will only achieve by closely #partnering with all stakeholders in the healthcare ecosystem.
#futureoffinance #rocheproud",MISC
"I'm happy to share that I'm starting a new position as Equity Principal, Consulting Service Line Leader & TN-GA-AL Consulting Market Leader at RSM US LLP!
Our family is enjoying East TN (full-time now).
GBO!",MISC
"In case you missed it, Co-founder Amin Ahmad recently joined The Data Exchange Podcast to talk the history of hashtag#NLP and hashtag#zeroshot neural retrieval systems, today's cutting-edge hashtag#hybridsearch and custom LLMs, and what the future holds Y
For anyone looking for a deep dive into the hashtag#GenAI technologies that are reshaping our world, this is a must listen ai ",MISC
"Digital dexterity is altering the course of business in new ways. It's breaking patterns and charting new ones all with the hopes of accelerating change.
Learn more: https://lnkd.in/gpQSqx34",Data privacy and cybersecurity
"In the year ahead, trade disruption, customs valuation, transfer pricing and the interplay between trade policy and the environmental, social and governance (ESG) agenda will continue to influence the trade policies of governments and the trade strategies of corporations in 2023 and beyond.
The latest article by our EY global trade team analyzes how, in the face of this continued geopolitical uncertainty, these factors create new challenges but also opportunities for companies worldwide, elevating trade and supply chain issues to the boardroom, and putting the trade function in the spotlight as never before.
Find out more: https://lnkd.in/e8kW4v9P
Missed the first articles in our global indirect tax megatrends series? Read them here.
az Introduction article: https://lnkd.in/eN32bBTY
az Transformation article: https://lnkd.in/ewsnX-S3
www.ey.com/globaltrade
#IndirectTax23 #GlobalTrade #FutureOfTax #sustainability #transformation",Geopolitics
Cost optimization is at the center of attention in 2023. Start saving with Cloudflare R2. For access to R2 pricing calculator: https://lnkd.in/dKE85Bi7,Cost Reduction
"At Kaseya, we're all about helping our customers by reducing software costs and increasing technician efficiency by powering all the essential IT services SMBs need today.
One of our customers "" Logically, a US-based MSP "" recently achieved massive improvements by integrating its backup and documentation capabilities. With the help of Kaseya's IT Complete portfolio, they built one of the strongest, fastest and most efficient service desks in the country. This move resulted in cutting their annual tech stack costs by close to 60%.
Even with the increased workload resulting from acquisitions and integrations, the company continues to improve service delivery metrics thanks to the power of Kaseya's IT Complete workflow-integrated products. Read all about it here. https://lnkd.in/ee-4vGrX
--",Cost Reduction
"As we spring into 2024, PSEGs Business Resource Group ASPIRE is excited to bring enriching opportunities for networking, team building, talent cultivation, volunteerism, and cultural engagement. 
As part of our ""Passport to Asia"" roadshow, ASPIRE leaders Krishna Prasad K P, @Jalpa Desai and YU SUN took the New Brunswick Gas District BU employees on a virtual trip to 6 countries in Asia  The Philippines, Sri Lanka, China, India, Tatar Culture and Bangladesh. They introduced and acquainted the employees on the culture, history, major landmarks, and fun facts of Asia through a fun and interactive session. 
ASPIRE brought with them a taste of Asia and served Asian delicacies like Samosas, Kachoris, and various Asian candies along with bagels and coffee. 
We Thank Robert M Blache, District Manager, Wade Miller, P.E., Sr. Director and the 100 BU employees of New Brunswick Gas for welcoming ASPIRE.",Geopolitics
"Oscar is about a decade old now, so we have lots of observations on how the healthcare system runs, the role insurers play in it, how they can do better, and how ultimately insurers should probably not even exist as they do today. It's all written up in What Oscar Does: https://whatoscardoes.com/
It has 26 charts, 37 data points, various tables and a video - please check it out!",Health Insurance
"I'm pleased to announce that Gary Corona has joined Medtronic as Senior Vice President, Global Financial Planning and Analysis (FP&A). In this role, Gary will lead strategic financial planning, analysis, forecasting, and reporting and will serve as a strong counsel to leadership, providing meaningful assessment of the organization's overall financial performance and plans. Gary brings significant experience to this role, including 25 years with General Mills, where he most recently served as Vice President, Corporate Finance. Welcome to Medtronic, Gary! #finance #leadership",Cost Reduction
"Nearly 8 in 10 senior IT and security leaders lack confidence in their company's security posture (via BitSight).
If you're not 100% confident, take this quiz to reveal your Cyber Threats Readiness Score and what actions you can take next:",Data privacy and cybersecurity
"Reading about Environmental, Social, and Governance (ESG) topics can be dull to some folks. I get it. I truly do. But getting started on an ESG journey is so worth it. The benefits of collecting and analyzing data and establishing a baseline reveal opportunities to reduce cost AND create long-term value.
As a CFO, I enjoy reading stories like this from Liberty Tire Recycling, LLC. Over the company's 16-month #ESG journey, they experienced humbling revelations.
""When we shifted to looking through an ESG lens, we noticed that maybe we're a little more of a brown organization with a green story."" Among other lessons: buy-in from the top makes it easier to demonstrate the value across the organization. I love Amy Brackin's insights, and I couldn't agree more. It's why ESG at ServiceNow reports to Finance. Our ESG efforts, like Liberty Tire Recycling, drive value for shareholders, employees, and customers. Full stop.
Check it out and see for yourself.",Cost Reduction
"#GenerativeAI is a powerful technique that promises to revolutionize how we interact with computers Y But it can have serious drawbacks related to trust, privacy, and cost a Join our webinar on June 6 to learn more about how our #GroundedGeneration approach addresses those drawbacks, making generative AI safer and more cost-effective to use. Register today!
http://gag.gl/oo5Z67
#LLMs #ConversationalAI",Cost Reduction
"Welcome, Jim Ginther, Kevin Weaver, and U.S. Compliance (Environmental, Health & Safety Consulting). Excited to have more Minneapolis DNA in the family!",Workforce strategy
Very proud of our strategic auto partnerships and how Qualcomm and #Snapdragon tech have quickly become preferred solutions for the #EV market.,MISC
"As the healthcare industry continues to optimize legacy systems and implement new technology to improve ways of working and enhance patient engagement, a combination of design, systems, and scenario thinking can help leaders and teams maximize results.",Health outcomes
"An easy way to save a lot of money:
New Relic Logs: $0.30/gb
Google Logs: $0.50+/gb
AWS CloudWatch Logs: $0.50+/gb
Azure Monitor Logs: $0.615+/gb
Get started with Google cloud logs in 2 minutes, below. #googlecloud #azurecloud #awscloud #logs",Cost Reduction
"""Buffett's sparser schedule taught Gates an important lesson: "" You control your time ... It's not a proxy of your seriousness that you fill every minute in your schedule.'"" YY14YYYYY34YY12",MISC
"Our very own Chris McCarthy takes the stage in a Business Insider interview detailing recent layoffs in the automotive industry. He coins the term ""generational layoffs"" to describe the shift from traditional automaker jobs to new tech roles in this space. Read more about his insights on this transition here:",Cost Reduction
"Today we reported Elastic's Q2 earnings results. Our outlook remains strong, and I'm excited about the opportunities ahead. I'd like to highlight three key trends we're seeing in our business:
- Generative AI continues to drive a resurgence of excitement around enterprise search. Our Elasticsearch Relevance Engine (ESRE) provides the most comprehensive and enterprise-ready platform for use cases across semantic search, vector search, and hybrid search.
- Customers are looking to consolidate onto the Elastic platform for multiple use cases as they seek ways to lower their total spend without sacrificing innovation. More customers are choosing us over incumbent solutions for observability and security, helping them save on their overall IT spend while gaining even greater value through our many innovations.
- Continued improvements helped drive cloud revenue growth. Customers are continuing to stay focused on costs, but they've generally optimized their Elastic deployments and are now focused on driving new workloads to Elastic. This is an area where we continue to help our customers get the most out of Elastic. Our customer-centric approach drives improved customer satisfaction and engagement, and increased consumption over time.
Enabling everyone to find the answers that matter. From all data, in real time, at scale. That is our mission. At a time when companies are looking for ways to reduce costs and gain efficiencies without sacrificing innovation, especially around Generative AI, Elastic's search analytics platform is becoming the natural choice for businesses.",Cost Reduction
excited to participate in the #TIEcon2023 Cybersecurity forum. Should be a great set of sessions on some very pressing topics...,Data privacy and cybersecurity
Fantastic job opportunity! Charles and Lynn Schusterman Family Philanthropies is an incredible organization!,MISC
Come and work with us!!,MISC
"Tech companies: Find out how generative AI can help improve customer retention, increase revenue and more, via BDO.
#ArtificialIntelligence #Tech",MISC
"The Thanksgiving holiday is an opportunity to become reenergized for the historic fight we face in coming months, when the anti-democracy forces of neofascism and bigotry seek to take over America.",MISC
"One thing is clear "" Commvault's Microsoft partnership continues to deliver for our customers, especially in data security and cost management.
Passing one exabyte of data protected and secured on Microsoft Azure is a testament to our relationship which is founded on innovation and grows stronger every day.",Cost Reduction
"Our hearts go out to everyone who has been affected by the devastating earthquake in Turkey and Syria. The images of destruction and the loss of life are unimaginable, and the stories of lives disrupted are heartbreaking.
We are closely monitoring the situation and ready to provide support to our colleagues and their families who are in the region. Additionally, we will match all donations made through The Pfizer Foundation to any of our five disaster relief partners who are already responding to the affected areas. As more response efforts are launched, we will continue to assess ways in which Pfizer can help, including any requests for donated medicines or vaccines.",MISC
"I'm thrilled to welcome Darcy Connors and Michele Giordano to the SAGE family as the Executive Directors of our two new divisions, SAGEServes and SAGEVenture. It is an exciting time for SAGE as we execute our current strategic plan to expand our reach to diverse LGBTQ+ elder communities and ensure that every LGBTQ+ elder has the opportunity to thrive and live fully.",DEI
"Strive Health has doubled its footprint year over year in Medicare's innovative payment model for people with kidney disease and surpassed $2.5 billion of medical spend under management.
https://lnkd.in/gZbiDqpv
#CKCC #valuebasedcare #CMMI Centers for Medicare & Medicaid Services",Cost Reduction
"With every new technology wave, investors have always been eager to back the so-called ""picks and shovels'' of the moment. Today, we see this in the valuations of NVIDIA and foundational models.
But, while everyone else rushes to back the enablers, someone still needs to find gold. In my new role as GP at Greylock, I want to back founders who are willing to take the risk to build enduring, AI-enabled products that will change how people work and live.
I believe there's tremendous value to be built by product builders who can successfully put the power of AI into products that people love.
Of course there are plenty of detractors who believe startups don't have a chance at this layer "" incumbents own the data and distribution, and access to LLMs is both commoditized and fraught with platform risk. There will likely be many casualties of companies where an API call to OpenAI isn't sufficient to build lasting value.
I've put forth my thesis for the next wave of AI-first products in a new post, which you can read in its entirety at the bottom. Here are the main takeaways.
As I see it, these are the three largest opportunities for founders to build AI-first companies:
AI-first networks & marketplaces
For all networks (including social networks and marketplaces), AI challenges many of our initial assumptions. This is creating a new arms race to build the next AI-first network.
Re-defining enterprise software categories
Platform shifts are often significant enough that it creates a window to re-build large categories of software.The best opportunities for start-ups attacking large software categories comes from finding angles where incumbents can't compete.
Co-Pilot for services
I believe the best opportunities for AI co-pilots are ""branded"" sales people, like wealth managers, insurance brokers, and mortgage brokers. Their role involves a lot of text- based coordination, they work across multiple apps, and the ROI of increased efficiency is tangible.
I've gone into much more detail in my post below. If you are a founder building in this area (or even just starting to think about it) please get in touch.
Special thanks to Keith Peiris, Henri Liriani, CristA3bal Valenzuela, Sam Lessin (the resident devil's advocate), Blake Barnes, Will Ruben, Mike Duboe, christine kim, Saam Motamedi, and Jacob Andreou for their thought leadership in this space.
https://bit.ly/45ImETl",MISC
"Sharing some news about our latest efforts to harness the power of artificial intelligence: a new collaboration with Microsoft.
Together we will leverage generative #AI to help industrial companies drive innovation and efficiency across the design, engineering, manufacturing and operational lifecycle of products.",Supply chain
Ye Bu is #hiring. Know anyone who might be interested?,MISC
"Do you want to save up to 50% on energy and contribute to net-zero commitments? a Discover more about Howden's #Ventsim #Control. The world-class ventilation optimization system. Y https://okt.to/Udbv9u
#VOD #netzero #OnDemand #mining #undergroundmining #ventilation #automation #VentilationOnDemand #Digital #mine #software #energysavings #optimization #minesafety #ventilationsystem",Cost Reduction
"Very excited to share today Epicor has acquired cloud-based FP&A technology provider DSPanel. We've worked closely with DSPanel as an ISV partner for many years, delivering the Epicor Financial Planner solution to our customers around the globe. Today's news brings together two companies tightly aligned in helping the world's makers, movers, and sellers get to the right insights at the right time to maximize business performance.
Read more here: https://bit.ly/3Y4FZt9",Cost Reduction
"Our research shows that while 96% of CEOs understand the importance of cyber security to the growth of their companies, only 33% agree they have a deep knowledge of the threat landscape, greatly reducing their confidence to avert and mitigate attacks. In this report, we identify some clear steps to increase their confidence through an enterprise-wide approach. The good news? CEOs that take these steps address threats faster and realize +16% higher revenue growth and +21% improvement in costs. Read the report here:",Cost Reduction
"I am very excited and honored to kick-off HUEA's debate series on the 31st of March at 3 PM in Fong auditorium. Professor George Serafeim from Harvard Business school and Alan Hippe will be debating over the future of finance, followed by a Q&A session.",MISC
"Barclays Research has set out its forecasts for 2024, and the numbers speak volumes. Encouraging growth for the US at 1.2% and China at 4.4%, despite the latter battling low consumer confidence and over-investment in housing. India is set to experience a stand-out surge to 6%+, while the euro area and UK see modest growth at just 0.3 and 0.1% respectively.
Other factors to watch in China? Monetary stimulus and investment in infrastructure and high-end manufacturing. http://ms.spr.ly/6045iHdPL",Cost Reduction
"I am currently #hiring! Looking for an Executive Director for our wonderful community in Charlottesville. Do you know someone who might be interested in this position? Link is below to apply!
#seniorliving #executivedirector #commonwealthseniorliving",MISC
"I discovered my purpose watching my father take care of patients, and I am honored that Jill Donahue, Empowering MSLs to be more engaged and engaging asked me to share that purpose story with you.
Learn more about my journey in A Dose of Inspiration: 100 Purpose Stories From Pharma Leaders.
The e-book is free. Click https://lnkd.in/eFyV5Yre to pre-order yours. Coming this fall.",Health outcomes
"For the seventh year, KeyBank has been named a Leading Disability Employer by the National Organization on Disability. This award recognizes companies for leading the way in disability inclusion. I am incredibly proud of KeyBank's many teammates who work each and every day to make recognitions like this possible, including our 300+ teammates who are members of Key's Champions for People with Disabilities Employee Resource Group. Congratulations, team!",DEI
"**Celebrating Milestones at Prose! Ys**
In May 2023, we achieved another significant milestone: Prose turned PROFITABLE! And just a few months later, in August, we outdid ourselves by reaching a mid-single-digit EBITDA, surpassing our own goals for this year!
Still, a lot to aspire to when looking at the industry's top players, but this is a monumental leap for us and demonstrates that a well-executed D2C model can be both dynamic and profitable.
A lot of the credit goes to our relentless focus on productivity enhancements (Thank you Anthony Perdigao and Ops teams!!) and strategic initiatives: the successful launch of our Skincare line in April has been a direct catalyst (Kudos to Megan Streeter, Paul Michaux and Marketing & Digital teams for this amazing launch!!).
But I couldn't let this moment pass without extending a heartfelt 'Thank You' to our stellar FP&A team: Genevieve Chow, Katharine Nicosia, Catherine Kernan, our Accounting team: Robyn S., Daphne Liu, Keith, and Venice Franco and a special shoutout to our CFO, Michael Nathenson, for steering the ship with precision and dedication over the last 2-3 years!
We're excited about the journey ahead and promise to keep pushing our limits. Ya #TeamProse #MilestoneAchieved #OnwardAndUpward",Cost Reduction
"The transportation industry is at a critical juncture: workforce shortages and ambitious safety, cleanliness, and equity goals mean investing in skills development and talent mobility is crucial. In our new blog, find actionable tips for optimizing your ""people ROI"" and building a workforce fit to propel your organization into the future.",Cost Reduction
Thanks Elizabeth Flood for including my perspective in your article for CFO Dive. Read more on how #CFOs can leverage insights from their FP&A teams to drive success. https://bit.ly/3HBURKt,Cost Reduction
"I wanted to share this wonderful tribute from my colleague Mikael Dolsten on a tremendous accomplishment""while extending my own congratulations to Katalin KarikA3 and Drew Weissman for receiving The Nobel Prize in Physiology or Medicine 2023! #mRNA technology is a triumph for science and a triumph for humanity, and their groundbreaking work laid the foundation for the development of effective mRNA vaccines against #COVID19. These two scientific giants are my heroes, and together, we share a passion for harnessing science to make the world a better place.",MISC
"For far too long, people have had to navigate a complicated, complex, and fragmented system in pursuit of better health. Waiting weeks to see a doctor, being surprised by the cost of medications at the pharmacy checkout, and struggling to find the continuity of care they need to get and stay healthy. But, we believe it's possible to make some aspects of health care""that should be easier""much easier. By building health care experience improvements, centered around the customer, we will have a meaningful impact on improving human health.
That's our mission at Amazon. To make it easier to find, choose, afford, and engage with the products, services, and professionals you need to get and stay healthy.
And today marks an important milestone in that mission. Starting today, we are introducing a new Prime membership benefit that brings the high-quality primary care from One Medical to Prime members""it's a health care experience designed around you, with a care team that's on call and ready for you when and where you need them. One Medical, an Amazon company, has been reinventing the health care experience to make it easier for people to get the health care they need""from preventive care, to addressing immediate concerns, to managing chronic conditions like diabetes. Available to Prime members for just $9 a month (or $99 annually), with savings that extends to the whole family.
To our Amazon customers and One Medical members""we're honored and humbled to embark on this journey with you and work together towards a healthier future. Learn more:",Cost Reduction
"I'm incredibly excited to lead 2U into the future as its new Chief Executive Officer. Over my past four years as CFO, I've seen the increasing importance of our mission and the growing need for our technology and services. My commitment as CEO is to capitalize on the emerging tailwinds driving the future of work and education, as well as deliver the operational efficiencies, financial strength, and profitability to ensure 2U continues to lead the way in expanding access to world-class online education for many more years to come.",Cost Reduction
"Starting in October, employees across the U.S. will have to resume payments on their student loans.
Alight's own research demonstrates financial insecurity is a leading factor contributing to an already stressed workforce (80% of employees currently report moderate to high stress and one of the pillars affecting their total wellbeing.) When repayments resume, a significant number of employees will need to find an extra $200-$300 per month to account for their loans. And some of them won't have that money.
To help, leaders need to look internally to ensure employees have access to tools companies are already providing. Examples include budgeting and financial planning services offered through an employee assistance program, or mental health services to ease any additional stress:
https://lnkd.in/g8U8ecvv",Cost Reduction
"This article is the second of a two-part series in which I examine global health inequity in low- and middle-income countries. In the first article, I focused on access to medicines and vaccines, and how Pfizer is helping to improve access. In this article, I look at public-private partnerships (PPPs) between the pharmaceutical industry and other organizations, and how PPPs are working to help close health equity gaps. #HealthForAll",Health outcomes
"March is Women's History Month, a celebration of the strength, resilience, and many accomplishments of women past and present. I'm so inspired by the incredible women in my life each and every day, especially all the amazing Women Of Cisco!
Yesterday, in honor of International Women's Day, thousands of Cisco employees around the world gathered for the 10th annual Women of Impact event. It's so powerful to see our people come together to discuss #allyship and what it means to be powered by #purpose, while also celebrating and empowering one another. #IWD2023",DEI
"PwC soars at Workday Rising 2023. Great PwC sessions, collaborations with our clients, and discussions with Workday leaders.
Excited to see Workday's focus in embedding all forms of AI into its HR and Financials platforms. Lots of product announcements including ability to call native Amazon Web Services (AWS) services within Workday.
It is clear that ERP/SaaS embedded AI will deliver great value by reducing cost and complexity of AI development for our clients.
Tyson Cornell, Claudio Valera, Jami Clifford, Anthony Abbatiello, Diane Youden,Michael Roberts
#pwc #pwcproud #workday #workdayrising #ai #genai",Cost Reduction
This is a great collaboration between BNY Mellon and Fiserv that allows for more efficient and cost effective cross-border payments for U.S. financial institutions and increased transparency for their own clients. Read more about the announcement below:,Cost Reduction
"This week's announcement from Eli Lilly and Company that they're cutting the price of insulin to 70% is a needed change for so many people with diabetes who already bear an outsized burden when it comes to the cost of health care. It's also exactly the kind of development we were looking to drive when we invested in Civica Rx. This initiative will help put affordable insulin within reach of those who need it and help reduce healthcare spending driven by runaway prescription drug prices. At Blue Shield of California, our pharmacy team is reimagining the prescription drug experience because we believe every patient should have safe, affordable, appropriate access to drugs. #pharmacy #healthcare #insulin",Cost Reduction
"Today marks the beginning of Hispanic Heritage month, a time to reflect on and celebrate the history and many contributions of Hispanic and Latino Americans in the United States. At KeyBank, the Hispanic-Latinx Employee Resource Group is an immense source of pride, engagement, and community support.
In honor of Hispanic Heritage month, the KeyBank Foundation is proud to support a number of nonprofits across our footprint with community grants, including El Centro de la Raza in Seattle, WA, and Julia De Burgos Cultural Arts Center in Cleveland, OH. Thank you for the important work you are doing to support and lift our communities.
To our many Hispanic-Latinx KeyBank teammates, I am proud to celebrate Hispanic Heritage month alongside you.",DEI
"If you believe in the rule of law, and if the evidence shows that Trump willfully violated the law (as we must assume, given that a grand jury has chosen to indict him), then he must be tried by a jury, and, if found guilty, bear the responsibility.
Holding him accountable is not an act of partisanship. It's a defense of our democracy.",MISC
"Delighted to have distinguished Harvard Medical School professor, Dr. Bapu Jena, on this week's episode of Collective Health's The Benefits Playbook podcast. Dr. Jena, who is both a physician and economist, shares his expert perspective on how to design employee health benefit plans that maximize employee productivity and retention. Thank you, Bapu, for joining us on the podcast!",Workforce strategy
