postContent,theme
"I am pleased to share the fourth and final installment of EY's sustainable supply chain four-part series led by my colleague, Sumit Dutta. In this video, Sumit explains the five success factors for sustainable supply chains. View the full report: https://lnkd.in/gG7zikJg",Supply chain
"Addressing ESG issues most relevant to our business is a critical focus of our strategy at BD. Today, we released our FY22 Environmental, Social and Governance Report outlining the progress we've made against our ESG strategy - Together We Advance - and our 2030+ goals. We believe that delivering for customers and patients means we must also advance the health of our company, planet, communities and the people we serve, and we're proud of the positive impact our teams are making across these areas as we deliver on our purpose of advancing the world of health.
https://lnkd.in/ekt_kMiW
#ESG #HealthForAll #ProudtobeBD",Environmental Sustainability and Climate
"Never a dull moment with this exceptional group of leaders - from sharpening your financial planning expertise to showcasing your putt-putt skills, you inspire me at every turn. Thanks for a fantastic couple of days together on my home green!",MISC
"Why do businesses play a key role in advancing #HealthEquity? Because employers own some of the major drivers of health #disparities""determinants such as income, economic stability, benefits (PTO, health insurance, mental health supports), and social conditions in the communities in which they operate. With this power comes a responsibility to act.
Business leaders looking for a place to start should consider this excellent piece from Harvard Business Review: https://bit.ly/3CHNvCp.
Authors Shantanu Nundy Lisa Cooper, and Ellen Kelsay outline several opportunities that companies can pursue to improve health equity among their employees and communities. Take note and take action!
""By using a health equity lens and proven strategies to eliminate disparities, employers can improve business outcomes, create a better employee experience, and advance health for all.""
#equity",Health outcomes
"As part of the hashtag#WEF Alliance of CEO Climate Leaders, the coalition published an open letter today calling for actions to hashtag#decarbonize. Ahead of this year's United Nations Climate Change Conference "" hashtag#COP28 "" it's more important than ever that we set bold ambitions with science-based targets to accelerate the hashtag#NetZero transition. Our commitment continues to be among other private sector companies to significantly increase investments in renewable energy, lean on technology-driven carbon removal solutions, and streamline regulatory processes to create hashtag#DataTransparency.
Solving the climate crisis is up to all of us "" we need to work together on a global scale and across disciplines to reach net-zero emissions by 2050.",Environmental Sustainability and Climate
"Climate and other environmental litigations are rising, bringing about new forms of financing of long, expensive and risky legal actions. Alongside traditional claimants - NGOs and community groups backed by donations, new types of investors emerge that provide funding for ESG-related litigations in return for a share of compensation proceeds.
As significant commercial interests are embedded in environmental litigations against companies, #ESG risk management should become a greater
priority for businesses of all types, requiring urgent steps to reduce their adverse environmental and social impacts, greenwashing and other conduct risks.
https://lnkd.in/gcXr25Mt
#sustainability #riskmanagment #sustainablefinance",Environmental Sustainability and Climate
"Let me just come right out and say it: I love Bernie Sanders.
I love Bernie because he has more guts than any politician I know. Hell, he has more guts than just about anyone I know.
Happy birthday, friend.",MISC
"Manufacturing has become critical to every element of our economies and societies. Thanks to my fellow panelists for a great discussion at #WEF2023 on what must change as a mindset as we look at manufacturing going forward. With the help of #technology, we can reshape manufacturing & supply chains to be more resilient, sustainable and inclusive.
Looking forward to more interactions here in #Davos in the next days.
World Economic Forum",Supply chain
"Read a recap and watch the video of a fantastic dialogue from leaders in the quest for accountable capitalism. Jennifer Grancio, Monica D., Viviana Alvarez Sanchez, Arthur van Benthem. #WhartonESG #esginvesting #esgconsulting #esgstrategy #esgleadership
https://lnkd.in/e9fKkVBD",Environmental Sustainability and Climate
My thoughts are with all those affected by the devastating earthquakes in Turkey and Syria. I hope you are able to find strength and stability though the challenges ahead.,MISC
"The allegory of Plato's Cave is one of my favorites -- it highlights the difference between the ""reality"" of people's sensory understandings compared to real knowledge. Until recently, the topic of ESG has been stuck in a similar cave, where it is hard to tell what is real and what is rhetoric. Today, Novata released the broadest collection of ESG benchmarks in the private markets. Now, there are accurate examples of what good looks like across hundreds of critical measures. This means ESG metrics can finally be effectively linked to financial materiality, which is how we reframe the ESG debate""not through discord, but with data.
Thank you to Barron's for sharing this context and for the work of our key partners in helping shed light on these important topics: Margot Brandenburg, Roy Swan and the Ford Foundation, Erik Hirsch and Hamilton Lane, Chris Jurgens and Omidyar Network, Douglas Peterson and S&P Global, Lauren Kickham, Drew Geer, Brandon Middaugh, Mark Kroese and Microsoft, Mona Sutphen, Fred Ebrahemi, Carrie Braddock, John McArthur, Robert Eccles, Allison Spector, Gonzalo MuAoz Abogabir, Peter Dunbar, Linda Hill, Sanaz Raczynski, Sophie Gupta and so many others.",Environmental Sustainability and Climate
"Last week I had the pleasure of joining The Wharton School School's Global Alumni Forum in Singapore, held for the first time in three years after a hiatus due to COVID. As a top two strategic priority of the school, The ESG Initiative at the Wharton School was prominently featured with an ESG Master Class that I taught on Friday the 10th and a plenary panel discussion on Saturday, March 11 that I moderated amongst - Alp Ercil, ENG95, W95, Founder and CIO, Asia Research and Capital Management, LTD
- Kamran Khan, G93, Managing Director, Head of ESG for Asia Pacific at Deutsche Bank - Jing Zhang, WG09, Executive Director at Trade & Working Capital, JPMorgan Chase & Co.
Both sessions were extremely well-received amongst the 900+ attendees of the forum. Together they provided background and clarity on the currently polarized political debate on ESG as well as charting a path forward past peak anti-ESG by focusing on the hard work of incorporating ESG factors into investment valuations. The three panelists highlighted impressive efforts made by each of them and their organizations to incorporate the energy transition and reshoring trends into valuation models in Asia with a particular focus not just on risk but also the enormous investment opportunities of green technology. Alumni engagement on ESG topics continued across numerous networking breaks, lunch conversations and dinners. I look forward to continuing the conversation with our alumni at the 2024 forum in Sao Paolo next June.
#WhartonForum #WhartonESG",Environmental Sustainability and Climate
Philip Grant is #hiring. Know anyone who might be interested?,MISC
"We are hiring a bunch! Check out the latest roles we are recruiting for (most remote unless stated otherwise""see links in comments):
Y... Executive Assistant / Coordinator (San Diego County, CA; most work will be done remotely) "" Are you based in San Diego, CA, and love getting things in order? Help our co-founders stay organized and ready to rock!
Y Investment Analyst and Senior Investment Analyst (both remote) "" Do you have the know-how to get deals done across industries and investment strategies? Think you can determine the likelihood of a deal getting approved and what deal structure might work? We embrace a philosophy of looking for yes, and you fit right in identifying possibilities, not just pain points. Do you value relationships and manage timelines so that deal closings feel like a breeze?
Y i  Senior Director of Real Estate Asset Management (remote) "" Are you inspired by the power of real estate to transform lives and communities? Our child care REIT CARE is looking for someone who will steward CARE's national portfolio of residential and commercial properties. This role is fully remote but includes travel to our various markets across the country.
Yo CARE Construction Project Manager (Clark County, NV) "" Are you an organized construction project manager and passionate about making a difference in the community? Are you looking for flexible part-time work that you can fit into your schedule? This role would be our eyes and ears on how each child care home construction project is going.",MISC
Pfizer once again received an hashtag#Equality100 score in HRC's Corporate Equality Index. I'm hashtag#PfizerProud of our commitment to LGBTQ+ workplace inclusion! hashtag#PFEColleague,DEI
"Join us for Roche's second virtual investor ESG event on May 23! Last year we discussed Access to Healthcare. This time we want to highlight the efforts we are making at Roche to drive Environmental Sustainability around the globe.
We will share insights into the latest innovations we are developing for reducing our environmental footprint and host a panel of company experts for a live Q&A session.
Looking forward to seeing you next week! Register here Y https://lnkd.in/eB6HzdD4
#Sustainability #RocheProud #FutureOfFinance",Environmental Sustainability and Climate
"I have discussed that for platform-driven health care transformation to occur we need new and better ways to protect and share patient information.
Mayo Clinic Platform's expanded relationship with TripleBlind will allow for greater data analysis and collaboration in a secure environment, driving new innovations and improved outcomes. Learn more: https://lnkd.in/gRk_sJws",Health outcomes
#GiveUNC! Join me supporting UNC www.giveunc.unc.edu!,MISC
"Frankly, I don't give a fig about the Republican Party. But I do care deeply about this nation. And America needs two major political parties capable of governing. Right now, only the Democratic Party has that capacity.
As long as the Trump Republican Party exists, it poses a profound danger to American democracy.",MISC
"Join us tomorrow on Tuesday, November 14 at 12:00 p.m. for a virtual town hall titled ""10 Things You Need to Know About Health Insurance,"" and get your questions answered in the Q&A segment! https://bit.ly/3MDlX65",Health Insurance
"I joined Don Berwick and Dr. Kedar Mate on their IHI ""Turn the Lights on podcast.
In this episode, we talked about the state of healthcare, insurance, and the Medicare Advantage program.
I explore SCAN's journey to Medicare Advantage, highlighting benefits and concerns while emphasizing the need for improved regulation and ethical leadership.
I hope you'll take a listen!",Health Insurance
"Exxon knew. As early as the 1970s, their internal projectionss of global warming contradicted their lobbying and public expression of doubts regarding climate change. Evidence of securities fraud? ""The bottom line is we found that they were modeling and predicting global warming with, frankly, shocking levels of skill and accuracy, especially for a company that then spent the next couple of decades denying that very climate science,"" says lead author Geoffrey Supran, who now is an associate professor of environmental science and policy at the University of Miami. #exxonknew #whartonesg #climatechange #science",Environmental Sustainability and Climate
"A sustainable future for our planet. It's going to take a lot to get there, including innovative solutions to twin technological challenges: reducing and avoiding carbon emissions, and permanently removing gigatons of CO2 from the atmosphere.
At McKinsey, we aspire to be the largest private-sector catalyst for decarbonization. We're realizing this in measurable ways. In addition to our sustainability work with over 600 clients and our own progress as a firm toward reaching net zero by 2030, we've invested more than $400 million in the last two years, including in our partnership with Frontier. Frontier""which we helped found along with Alphabet, Meta, Shopify, and Stripe""is a $1 billion advance market commitment to purchase permanent carbon removal by 2030. It aims to expand the global supply of carbon removal rather than increase competition for the supply that exists today. The program just announced its first set of direct air capture offtakes, totaling $47 million. Two climate innovators, CarbonCapture Inc. and Heirloom, will work to permanently remove 70,000 tons of COa from the atmosphere by 2030. You can read more about the initiative here: https://lnkd.in/gDxd6qxY
A sustainable future for our planet. It's going to take courageous leadership and ambitious moves like this to get there. I'd argue we should accept nothing less.
hashtag#SustainableInclusiveGrowth",Environmental Sustainability and Climate
"I'm proud that BD ranked in the top two for our industry among the 100 Best Corporate Citizens of 2023! This recognition speaks to the significant progress we are making on our ESG strategy, Together We Advance, and our 2030 goals. We are addressing the societal and environmental issues most relevant to our global business, customers and stakeholders, thanks to our incredible teams who work every day to deliver on our purpose of advancing the world of health. hashtag#proudtobebd
https://lnkd.in/exrZS_tm",Environmental Sustainability and Climate
"LinkedIn friends: We at Collective Health are looking for a customer service and site leader for our newly-opened site in Plano, TX. More details below. Please reach out to Dana Dillard directly if you're interested in applying or know someone who might be a good fit! Thank you. YTMY12",MISC
"Enjoyed presenting highlights of our collaborative research efforts at the inaugural Wharton ESG Convening earlier this month alongside Prof. Witold Henisz and Courtney Rickert McCaffrey. Exploring the relationship between political risk and corporate performance has helped us better understand how C-suites view and adapt to political disruption, and it was great to share this with a broader academic and business community focused on long-term value creation.
Looking forward to continue our work together in 2023!
Mary Karol Cline
The ESG Initiative at the Wharton School
#politicalrisk #esg #eygeostrategy",Environmental Sustainability and Climate
"M&A dealmakers cancelling deals because of ESG due diligence findings
A KPMG survey of over 200 U.S. ESG practitioners including corporate investors, financial investors, and M&A debt providers found that over half of the respondents reported that they have cancelled deals due to material findings during ESG due diligence.
In addition, nearly two thirds of investors would pay a premium for companies aligned with their ESG priorities.
The survey found that three quarters (74%) of professionals are already integrating ESG considerations as part of their M&A agenda, with the identification of ESG risks and opportunities given as the top reason for conducting ESG due diligence, by 46% of respondents, followed by requirements by investors, cited by 19%, and preparation for regulatory requirements by 14%
Link to story:
https://lnkd.in/e_kRsJHb
Close Group Consulting Inc.
esgdiligence@closegc.com
#esg #esgintegration #esgduediligence",Environmental Sustainability and Climate
"We are proud to partner with ERM to help private companies on their sustainability journey. Assurance of data is key to driving impact, and this partnership will help advance this important pillar of progress:",Environmental Sustainability and Climate
"Engaging healthcare providers is crucial to driving patient adoption of digital health solutions.
However, as oncologists can be particularly challenging to engage, should digital health companies look to other players to drive adoption?
Apply now azi  https://lnkd.in/enVd3tvq
Hosted by Andrew Norden and SMIT PATELYSY2, this meeting will explore the potential adoption drivers of different players in the healthcare ecosystem including:
Y Payers are key stakeholders - should digital health companies focus on meeting payer requirements over providers?
Y Can we look to providers within speciality practices to boost engagement of digital oncology solutions?
Y How can we ensure adoption across different oncology patient cohorts? What is the role of patient-led groups such as patient associations or communities?
#oncology #digitalhealth",MISC
"Next week, on April 28, we will celebrate EY Connect Day in the US. It's a day our people can participate in volunteer opportunities focused on advancing environmental sustainability. I'll be virtually joining a team to volunteer with Lemontree Foods, an organization that helps connect people with free food resources "" like food pantries and soup kitchens - near them. Are you giving back this EY Connect Day? Tell me in the comments what you have planned!
https://lnkd.in/erYxHN-M",Environmental Sustainability and Climate
"Next week is Climate Week NYC, an annual event focused on climate action and what we can do across the public and private sectors to help drive it. Here are two points I'm thinking about ahead of the event:
1. Not only can climate change be addressed, but we can address it fast enough if we work together.
2. Digitalization is a powerful ally on the path to #NetZero. In bringing together the real and the digital worlds, we can use the digital world to help us solve the problems in the real one.
I'm looking forward to participating in #ClimateWeekNYC again this year and sharing how we're thinking about a sustainable future at Siemens USA. And I'm confident that this year's event will move us forward even further.
What do you think are important priorities as we grapple with how to move faster in addressing #ClimateChange?",Environmental Sustainability and Climate
"Every year, this day is an opportunity to recommit to our values of diversity, equity, and inclusion. Today, we are thankful for all of the women who lead at 3M in our labs, plants, and offices. I am grateful for your contributions, and proud of the difference you make in applying science to improve lives around the world. Happy International Women's Day!",MISC
Sarah Godwin is #hiring. Know anyone who might be interested? #libbeyproud,MISC
"This. Is. Huge.
Practical education of this nature from a young age can change lives, break generational cycles, and set up young people for the reality of life in the working world.
YYYYYY
#education #change #stategovernment #fined #michigan",Regulation/Legislation
"#throwbackthursday

Attendees from all over joined us in Seattle for connection, learning, and community at FPA Annual Conference 2022.

Will you be joining us in Phoenix, Arizona for FPA Annual Conference 2023?
Learn More: https://bit.ly/3MTqUJ6",MISC 
"Let's drill down into the current environment for the transfer of personal data from the EU to the US, which is governed by the EU's privacy regulation (GDPR). Looking to the future, we will make the case for a more stable, global cross-border data transfer framework, which will be critical for an open, more secure and more private Internet.",Regulation/Legislation
"I had a great time last week chatting with Paul Ellis, host of the Sustainabile Finance podcast, and Mark Fischel, a carbon expert from Novata. We talked about everything from the complexity of carbon accounting to the need to accelerate the development of sustainability markets. Thank you Paul and Mark!",Environmental Sustainability and Climate
"Tune in on Tuesday, May 2 to hear our Founder and Managing Partner Orlando Bravo's perspective on the latest trends and opportunities in the enterprise software and technology industry in an interview with CNBC from Milken Institute's 2023 Global Conference.
Watch: https://cnb.cx/42gfgwq #MIGlobal",Economic Outlook
"Cisco believes security and inclusion are critical for AI to benefit society, and President Biden's executive order on AI today strikes the right balance in encouraging innovation and cybersecurity while also advancing equity, civil rights, and workforce development.",Data privacy and cybersecurity
"#Juneteenth is a celebration of the final notification of freedom for African Americans in the United States. At L3Harris Technologies we encourage everyone to reflect on the history of this day and consider how we can contribute to a more inclusive world. Today and every day, #L3Harris is committed to driving change by living our values of integrity, excellence and respect.",MISC
"Excited to see CMS' GUIDE Model to improve quality of life for people living with #dementia and those who care for them: https://lnkd.in/etDhUVnu.
This model is an important contribution to healthcare's #AgeFriendly movement. It offers a standard approach to dementia care, including 24/7 access to a support line as well as caregiver training, education, and support services. Knowing that dementia imposes significant financial, emotional, and logistical burdens on families that are often exacerbated for certain racial and ethnic groups, the GUIDE model was designed to reduce disparities in access to dementia services, and it incorporates policies to advance #HealthEquity.
This Fall, CMMI will issue an RFA to help test the GUIDE model and alternative payment for organizations that deliver supportive services to people with dementia. Organizations that provide care to underserved communities are encouraged to apply. A variety of financial and technical supports will be available to ensure that participating safety-net providers can develop their infrastructure, improve their care delivery capabilities, and participate successfully in the model. Until the RFA is issued, interested folks can submit to CMS a Letter of Intent by September 15. I'm looking forward to following the impact of this work!
Centers for Medicare & Medicaid Services
#aging
#olderadults",Health outcomes
"Addressing sustainability of business model, supply chain, operating environment, talent, and so many other dimensions that are core to business outcomes is an imperative that should be embedded throughout strategy. Given ESG covers a broad range of issues, business leaders need to establish a clear process to assess and make strategic decisions to thoughtfully choose and understand which are material to their business.
I encourage you to learn more about PwC's Sustainable Value Governance Framework designed to help companies align ESG action with strategy to create sustainable value. Jamie Gamble Maria CastaAA3n Moats Kevin O'Connell are tremendous resources for thinking through and acting on these opportunities and risks.",Environmental Sustainability and Climate
"It was a pleasure to participate as a speaker and panelist in Roche's second IR ESG event that took place this week. Although access to healthcare remains our primary focus in terms of ESG commitments, this year we chose to go beyond this subject and shared our efforts on environmental #sustainability. The event covered topics ranging from carbon emissions and energy use (Scott Hemphill), to sustainable construction (Georg Singewald), product stewardship (Ursina Kohler) and water and waste management (Richard Huerzeler). We also had Marielle Beyer speak about our efforts to drive sustainability in our procurement operations and across the entire value chain.
Great to see so many investors joining and raising excellent questions during the Q&A. Thank you to all the speakers and organizers for making this important topic a priority!
For anyone who missed the live event, you can re-watch it here Yhttps://lnkd.in/gZrNkB88
#RocheProud #ESG #sustainability",Environmental Sustainability and Climate
"This week I returned to Norway for Arendalsuka, or Arendal Week, the annual gathering in Norway dedicated to political empowerment, democracy, and openness.
This was my second time at the event, and I left feeling even more inspired than last year. Why? In three words: resilience, collaboration, and courage.
Geopolitics, climate change, shifting demographics, tech innovation. Navigating any one of these would be enough to define a career. Leaders today face all four at once.
The leaders I spoke with in Norway are focused on building their resilience muscles to meet this moment. They are finding ways to not only recover""but recover stronger and thrive as disruptions continue. And they are finding the best solutions in the world for problems that don't respect borders.
What does this take? One thing is agility, the ability to act and react quickly without stumbling. Another is balance, the notion that you're managing for near-term performance without losing sight of long-term potential.
Lastly, it takes real courage. The courage to be decisive and move fast amid persistent headwinds. Leaders in Arendal exemplified these qualities. I aspire to do the same. You can learn more about building a resilience agenda here: https://lnkd.in/gnnsaE2P
#SustainableInclusiveGrowth",Geopolitics
"The question of merit and who deserves what is a very complicated one that we are grappling with as a society. With an increasing focus on diversity in many domains, backlash sometimes focuses on the departure from ""pure merit.""
Usual arguments for ""pure merit"" include some measure of test scores, academic performance, previous experiences, publications, etc. But those of us who have been involved in selection processes for academic programs or jobs need to fess up. Pure merit is always contextual. And context is incredibly hard to measure and imperfect.
And because of context is hard to measure""we often take shortcuts. We look at the schools from which someone graduated. The names of the companies on someone's resume. A recommendation from a someone we know. We see these as proxy measures for merit. But they are imperfect at best.
And time and time again, unless prompted to do otherwise by force or by circumstance, it is human nature to always seek and select the familiar. To apply proxies for merit instead of doing the hard, imperfect work to see if someone who comes in a different package from the one we know is capable of success. Which is to say""whatever the changing and sometimes unjust law of the land""we must constantly contend with the imperfections of our judgment. To try to be fair to everyone. To create and give opportunity to people whose merit may come in unfamiliar forms. Because when we fail to do so, we rob ourselves of access to the kind of transformational talent we need to challenge our own broken status quo.",DEI
"This year's RSA Conference 2023 had the theme of ""Stronger Together,"" and I couldn't agree more. I had the opportunity to engage with a diverse group of customers, partners, and colleagues at the conference, and together, we shared ideas and worked on solving some of the most pressing cybersecurity issues facing our society.
I also had the privilege of meeting with EAD Eric Goldstein and Technical Director Chris Butera, from the U.S. Cybersecurity and Infrastructure Security Agency (CISA) to discuss our growing relationship. Among other things, we discussed our recent partnership as the newest member of the Joint Cyber Defense Collaborative.
I look forward to continuing to work together to strengthen our national cybersecurity efforts and make our digital world a safer place for everyone. #RSAC2023 #StrongerTogether #CISA #JCDC #elastic",Data privacy and cybersecurity
"The Global Parity Alliance "" a cross-industry group committed to advancing Diversity, Equity and Inclusion (DEI) around the world "" created the DEI Lighthouse Program to identify initiatives and share insights on what drives DEI impact in the workplace.
I am proud to share that Walmart's Live Better U education program was recognized this year for enabling equity in education. Our more than 1 million associates in Walmart stores, Sam's Club locations, and distribution/fulfillment centers in the U.S. can start earning a college degree or certificate on their first day of work. Walmart pays 100 percent of tuition costs, books and fees for associates.
We are committed to growing our learning programs and accelerating our focus to create a sense of belonging through Walmart's diversity, equity and inclusion efforts. #TeamWalmart #Belonging #DiversityEquityInclusion",DEI
"If you want to make an impact in the #SFBayArea community this holiday season, here's a great opportunity: Adam Nash, Gokul Rajaram, Josh Hannah and I are aiming to provide up to 400,000 healthy meals this holiday season as part of the #FeedBayArea campaign. Here's how we hope to hit this goal:
YTM Donate. I'm personally matching up to $100,000 in donations to Second Harvest of
Silicon Valley. Your donation, no matter how big or small, will have a direct impact. To donate, simply visit my campaign page here: https://lnkd.in/gZMQAdki
Y Spread the Word. Share this fundraiser with your network to help us reach more
people. Every share counts and brings us closer to our goal. Your support means meals for families in need. If you can, please join me to make a positive impact on the lives of those in our community who need it most.",MISC
"Building trust and transparency with customers starts with an irrefutable sustainability certificate. Find out more. https://go.ey.com/3oi7QK8
#EarthDay",Environmental Sustainability and Climate
"Learn how SonoSim, Inc. improved their educational content search with Vectara's trusted GenAI platform, enabling practitioners to more quickly, easily, and accurately find exactly what they are looking for, regardless of how they ask. Join us on October 16th as Sonosim's CEO Dr Eric Savitsky explains their journey to AI in ultrasound discovery. https://lnkd.in/gy8TARqp
https://lnkd.in/gMu-3KX3",MISC
"If you missed our LinkedIn Live Webinar yesterday providing a Dispatch from the Front Lines of Accountable Capitalism with Jennifer Grancio, Monica D., Viviana Alvarez Sanchez, and Arthur van Benthem, you can watch the recorded version (after registering) at https://lnkd.in/e4JW-88f. Thanks to my panelists and the thoughtful audience for the rich conversation as well as Q&A. #WhartonESG #ESGInvesting #ESGStrategy #ESGleadership",Environmental Sustainability and Climate
"Very excited to be sharing the stage with our Collective Health partners Carrot Fertility, Lyra Health, WTW, and Zoom at The Conference Board next week in San Diego. Looking forward to discussing how forward-thinking employers should evaluate the ROI of their employee healthcare investments alongside Courtney Stubblefield, David Ebersman, Sheila M. Krueger (she/her/ella), MBA, CCP, and Tammy Sun.",Workforce strategy
