PostContent,Theme
"By integrating principles of fairness, anti-bias, environmental impact and equity into hashtag#AI development, we can lay the groundwork for a hashtag#sustainable tomorrow. Together, we can cultivate an AI landscape that benefits humanity and honors our planetâ€™s resources. Read more: https://bit.ly/3SCDAXN.
hashtag#ArtificialIntelligence hashtag#MachineLearning hashtag#ML hashtag#GenerativeAI hashtag#AIforGood hashtag#ResponsibleAI hashtag#AIForAll hashtag#EthicalAI hashtag#FutureOfAI hashtag#Sustainability hashtag#Equity hashtag#AIInnovation hashtag#EnvironmentalImpact",Environmental Sustainability and Climate
"How are you driving sustainability today? Experts from Rackspace Technology & Google Cloud will share insights on driving a better sustainability roadmap, faster â€” while enjoying a day at the races. Come see us!",Environmental Sustainability and Climate
"Congratulations to Srini Koushik, EVP & CTO of Rackspace Technology, for receiving the SustainableIT.org Impact Awards for Social Impact. This award recognizes his leadership and accomplishment in driving #sustainability at Rackspace Technology and all other areas of his life. Thank you, Srini and SustainableIT, for your commendable efforts in pushing changes to advance global sustainability. #TechForGood",Environmental Sustainability and Climate
"At Gilead, our commitment to corporate governance and ethics, inclusion and diversity,â€¯and sustainability is essential for advancing our mission to develop innovative therapies that contribute to a healthier world for all. Our #ESG Impact Report documents the progress we've made in these areas and our ongoing efforts to do the right thing for our colleagues and the planet. Thank you in particular to Joydeep Ganguly, Kenneth Wu, and Nicole A. for their leadership.",Environmental Sustainability and Climate
"Cushman & Wakefield plays a critical role in helping create a more sustainable and inclusive future for our people, clients and planet. I'm pleased to share our 2022 Environmental, Social and Governance (ESG) Report, which features our key accomplishments, what we are planning for the years to come and how our values across ESG areas drive impact.
A few 2022 ESG highlights Iâ€™m proud of include: increasing the percentage of women in executive roles to 41% in 2022, which is up from 22% in 2021, and providing energy and sustainability services to more than 38,750 buildings totaling approximately 930 MSF of space globally. Read more about our ESG journey and the latest news and insights in our Weekly Digest >> https://cushwk.co/45y4B1q
#CWSustainability #CWESG #CWDEI #CRE #ESG",Environmental Sustainability and Climate
DIFS Director Anita Fox has directed Michigan-based insurance companies to report on their climate change-related risks and mitigation strategies via the national Climate Risk Disclosure Survey. https://lnkd.in/gr8eyd-f,Environmental Sustainability and Climate
"With hashtag#COP28 underway, I wanted to share some insights from a conversation I recently had with Christiana Figueres for my latest podcast episode. Christiana is the former Executive Secretary of the UN Framework on Climate Change. In this episode, she talks about how embracing an optimistic mindset helped her lead the process that secured the Paris Agreement, and how she now applies this way of thinking to our current challenge: that we need to execute climate solutions much faster and at greater scale to achieve the Paris Agreement goals. â€œOptimism,â€ she said, â€œis not the output. Itâ€™s the input. Itâ€™s the mindset. It is the focus of our attention and our conviction that we actually have everything that it takes to solve a problem.â€
One reality is that we are behind. The other reality is that, with technology, we are â€œway forward, way faster, than we ever thought possible.â€ I agree with Christiana that now is the moment to set these two realities side by side â€“ â€œto see them in equal importanceâ€ â€“ and get to work. Yes, we are behind. But we can still catch up and build a sustainable net-zero future. And Iâ€™m proud that, at COP 28, Siemens is in the Green Zone showcasing technology to make this possible.
After all, as Christiana said, if energy is driving 75 percent of greenhouse gas emissions, energy can also be 75 percent of the solution. hashtag#OptimisticOutlook",Environmental Sustainability and Climate
"This is a critical moment in the effort to build a sustainable future, as many wonder if climate objectives such as the Paris Agreement can still be realized.
The opportunity is clear: technology has advanced far more rapidly than climate experts anticipated. But hereâ€™s the challenge: achieving climate goals now requires us to apply these technologies much faster.
Siemens has accepted this challenge, and I had a chance to share our plan of action at last weekâ€™s CECP CEO Investor Forum focused on climate change. I shared how the intention of our strong sustainability governance and ESG framework, DEGREE, is to increase the speed for achieving our own hashtag#NetZero commitments and helping customers to achieve theirs.
This was on the heels of Siemens reporting record earnings as we continue to accelerate our customersâ€™ digital and hashtag#sustainability transformations. Today, more than 90 percent of our global revenue comes from a portfolio that enables sustainability impact.
Customers deploying our technologies are able to reduce energy consumption; theyâ€™re able to use fewer resources; theyâ€™re able to advance decarbonization. Butâ€™s it not just about using less; itâ€™s also about doing more.
The technologies advancing decarbonization also bolster productivity. They generate strong business results and improve operational performance. And our strategy to help customers combine the real and digital worlds now offers a path forward for increasing speed and scale. The more we work on real-world processes and things in the digital world, the sooner we will build a sustainable future.
The question I closed with is: What is the cost of doing nothing? As business leaders, we have to look at our business cases in a new light. We must realize there are very rational judgments to be made when it comes to decarbonization. These rational judgements will lead us to the right kind of action within our organizations.
But if we do not drive change fast enough, what are the future impacts to our businesses and to society? Acting now with what we have is better than waiting for a perfect solution that may or may not arrive in the future. And at Siemens, we see that this commitment to hashtag#decarbonization â€“ to accelerating action â€“ is not only a vital responsibility; itâ€™s really the basis for our future business growth. hashtag#CEOInvestorForum",Environmental Sustainability and Climate
"Next week is Climate Week NYC, an annual event focused on climate action and what we can do across the public and private sectors to help drive it. Here are two points I'm thinking about ahead of the event:
1. Not only can climate change be addressed, but we can address it fast enough if we work together.
2. Digitalization is a powerful ally on the path to #NetZero. In bringing together the real and the digital worlds, we can use the digital world to help us solve the problems in the real one.
Iâ€™m looking forward to participating in #ClimateWeekNYC again this year and sharing how weâ€™re thinking about a sustainable future at Siemens USA. And Iâ€™m confident that this yearâ€™s event will move us forward even further.
What do you think are important priorities as we grapple with how to move faster in addressing #ClimateChange?",Environmental Sustainability and Climate
"A sustainable future for our planet. Itâ€™s going to take a lot to get there, including innovative solutions to twin technological challenges: reducing and avoiding carbon emissions, and permanently removing gigatons of CO2 from the atmosphere.
At McKinsey, we aspire to be the largest private-sector catalyst for decarbonization. Weâ€™re realizing this in measurable ways. In addition to our sustainability work with over 600 clients and our own progress as a firm toward reaching net zero by 2030, weâ€™ve invested more than $400 million in the last two years, including in our partnership with Frontier. Frontierâ€”which we helped found along with Alphabet, Meta, Shopify, and Stripeâ€”is a $1 billion advance market commitment to purchase permanent carbon removal by 2030. It aims to expand the global supply of carbon removal rather than increase competition for the supply that exists today. The program just announced its first set of direct air capture offtakes, totaling $47 million. Two climate innovators, CarbonCapture Inc. and Heirloom, will work to permanently remove 70,000 tons of COâ‚‚ from the atmosphere by 2030. You can read more about the initiative here: https://lnkd.in/gDxd6qxY
A sustainable future for our planet. Itâ€™s going to take courageous leadership and ambitious moves like this to get there. Iâ€™d argue we should accept nothing less.
hashtag#SustainableInclusiveGrowth",Environmental Sustainability and Climate
"#sustainability and ESG are as important as any Financial KPI's for a company to be successful in today's modern world-- I want to congratulate the entire #genesys team for the amazing success we have achieved since the launch of these formal efforts a few years ago.
Kudos and a big thank you to Bridgette McAdoo for your strong leadership!!!
Please feel free to read this years' report (link below); some notable highlights are as follows:
1. Improving from a Bronze to a Gold rating by EcoVadis in less than two years â€” this places Genesys in the top 5% of the more 100,000 companies assessed by the organization, and in the top 1% of those in the software provider industry.
2. Achieving LEED Platinum certifications for its new offices in Galway, Ireland; and Menlo Park, California. The establishment of LEED-certified buildings is a vital piece in addressing climate change, meeting Environmental, Social and Governance (ESG) goals, enhancing resilience and support for our communities.
3. Genesys reports not only Scope 1 and 2 emissions, but also Scope 3 and has organically reduced its overall greenhouse gas (GHG) emissions by 8% in the last year and nearly 25% over the last 2 years. This reduction was driven primarily by helping our customers on their Sustainability journeys by transitioning them from on-premise software solutions to the cloud. We have committed to setting science-based targets (SBTi) and becoming carbon neutral by 2030
4. We have committed to positively impact over 100 million experiences annually by supporting nonprofit charitable organizations by 2030. Last year we achieved over 46 million and and look forward to further supporting those in need for years into the future.
5. Genesys has committed to improve our Diversity, Equity and Inclusion (DE&I) to align with the communities in which we work. During the last year (1) underrepresented leadership (director and above) in the U.S. grew from 20.4% to 22.5%, (2) representation across all underrepresented groups in the U.S. workforce grew by greater than 13%, and (3) since officially establishing the DEI program in 2020, women in leadership across the globe increased by more than 20%.",Environmental Sustainability and Climate
"Leaders cannot let a desire for perfection give way to paralysis.
Rather than delay and debate the complexity of the perfect sustainability strategy, companies need to show they are acting and cutting emissions.
Just wrapped up an interview with CNBC at COP28, discussing the crucial role the private sector plays in addressing climate change, and how the The The Sustainable Markets Initiative has been pivotal in unlocking innovation and spurring innovation, through private-public collaboration.
COP28 is to show, not tell, what climate action looks like â€“ and private sector finance has to be part of the answer. More in my article with Fortune: https://bit.ly/47EcST3
Stephen Sedgwick â€“ itâ€™s always a pleasure speaking with you, thank you.
hashtag#COP28 hashtag#Decarbonization",Environmental Sustainability and Climate
"As part of the hashtag#WEF Alliance of CEO Climate Leaders, the coalition published an open letter today calling for actions to hashtag#decarbonize. Ahead of this yearâ€™s United Nations Climate Change Conference â€“ hashtag#COP28 â€“ itâ€™s more important than ever that we set bold ambitions with science-based targets to accelerate the hashtag#NetZero transition. Our commitment continues to be among other private sector companies to significantly increase investments in renewable energy, lean on technology-driven carbon removal solutions, and streamline regulatory processes to create hashtag#DataTransparency.
Solving the climate crisis is up to all of us â€“ we need to work together on a global scale and across disciplines to reach net-zero emissions by 2050.",Environmental Sustainability and Climate
"In our increasingly complex world, we see increasing numbers of companies setting ambitious #ESG goals and targets for their operations and across their supply chains â€“ a crucial step in protecting our planet. While it is great to see that more companies are setting ambitious targets for themselves, we still lack reliable, comparable data across supply chains â€“ especially when it comes to #Scope3Emissions.
Realizing true #CarbonTransparency across entire value chains requires tight collaboration between stakeholders from industry, technology, and the public sector. Going forward, companies need to treat carbon like financial data. Thatâ€˜s why we at SAP are investing in our vision of a Green Ledger that will allow us to do exactly that.
I'm particularly proud of the work SAP has done with WBCSD â€“ World Business Council for Sustainable Development in publishing this paper on this important topic. It's a great summary of the challenge we face and how we can solve it.
https://lnkd.in/euXnHcmB",Environmental Sustainability and Climate
"Iâ€™m proud that BD ranked in the top two for our industry among the 100 Best Corporate Citizens of 2023! This recognition speaks to the significant progress we are making on our ESG strategy, Together We Advance, and our 2030 goals. We are addressing the societal and environmental issues most relevant to our global business, customers and stakeholders, thanks to our incredible teams who work every day to deliver on our purpose of advancing the world of health. hashtag#proudtobebd
https://lnkd.in/exrZS_tm",Environmental Sustainability and Climate
"Addressing ESG issues most relevant to our business is a critical focus of our strategy at BD. Today, we released our FY22 Environmental, Social and Governance Report outlining the progress weâ€™ve made against our ESG strategy - Together We Advance - and our 2030+ goals. We believe that delivering for customers and patients means we must also advance the health of our company, planet, communities and the people we serve, and weâ€™re proud of the positive impact our teams are making across these areas as we deliver on our purpose of advancing the world of health.
https://lnkd.in/ekt_kMiW
#ESG #HealthForAll #ProudtobeBD",Environmental Sustainability and Climate
Thank you Will Johnston for putting it all together with David Murray - so much great work to do alongside Sustainability First,Environmental Sustainability and Climate
"I was delighted to open Barclaysâ€™ ESG Conference in New York; â€˜Navigating the realities of transitionâ€™. We welcomed 270 clients and heard from distinguished guest speakers Mark Carney, Ernest J. Moniz, Robin Hayes and other experts on carbon markets, the impact of geopolitics on transition, and energy security.
We have an important role to play in helping our clients to navigate the complexities of the transition to a low carbon economy. The purpose of our ESG Conference was to bring together clients and experts to discuss the challenges and opportunities of the transition, and to explore new thinking.
Thanks to Brian Reilly, Marie Freier, Daniel Hanna for your efforts in organising the event.",Environmental Sustainability and Climate
"The private sector, specifically financial institutions like Citi are playing a critical role in helping to scale low-carbon solutions. Thatâ€™s one of the themes I discussed with Andrew Edgecliffe-Johnson from Financial Times and Chloe Demrovsky from DRI International at this weekâ€™s The Paley Center for Media International Council Summit. It was an honest conversation about the challenges of climate change and how to catalyze opportunities created by the energy transition. Meeting global climate goals will be a defining issue for the public and private sectors in the years ahead, and dialogues like this one are critical for building understanding on how to move forward.",Environmental Sustainability and Climate
"Just back from a swing through Asia, where I got to spend time with our fantastic Citi Enterprise Services & Public Affairs teams in Singapore and India as well as some of our key stakeholders in the public and private sectors. We dedicated modern and sustainable spaces the team is delivering for our colleagues, discussed the rapidly evolving geopolitical climate, and talked about how we are telling our story in this critical time. It was especially meaningful to meet the team in Chennai that supports our ability to deploy funding to non-profits and NGOs globally. And it was great to hear directly from some of the entrepreneurs we support, which reinforces the importance of investing in economic opportunity and young people in the communities we serve.",Environmental Sustainability and Climate
"The science is clear - human health is directly linked to the planet's health. And as World Health Organizationâ€™s Vanessa Kerry, MD MSc perfectly puts it ""we shouldnâ€™t be looking at climate change in terms of degrees Celsius but in actual lives saved"". To deliver health impact at scale we need action at scale. We can â€“ and must â€“ find solutions to get ahead of the health impacts of climate change together. hashtag#AheadTogether hashtag#COP28UAE",Environmental Sustainability and Climate
"Climate change affects the average Americanâ€™s pockets in more ways than one. As noted by Jesse Bedayn for The Associated Press, nearly 30 million American households struggle to pay their energy bills and are forced to choose between enduring triple-digit indoor heat or other basic necessities. While millions qualify for utility assistance, less than 3% receive it.
https://lnkd.in/e9xy3q96",Environmental Sustainability and Climate
"onsemi's 2022 Sustainability report is hot off the press and packed with highlights on our recent sustainability efforts:
ðŸ“‰ 20% reduction in energy intensity
ðŸ’° $1.66 million donated to the global community
ðŸ† 6 consecutive years on Barronâ€™s 100 Most Sustainable Companies list
""Embedded in these successes is our unwavering commitment to sustainability and improving the communities where we live and work,"" said onsemi CEO and President Hassane El-Khoury. ""onsemi is developing programs to address global climate change at a rate that surpasses the Paris Agreement by a full decade and reinforces our commitment to achieving net zero emissions by 2040.""
See how we're taking on the challenge to build a more sustainable world: https://lnkd.in/gp6KC-Hi",Environmental Sustainability and Climate
"Starting your organizationâ€™s sustainability and decarbonization journey can seem daunting. Here are a few essential steps to getting going:
-       Start with a deep, honest assessment.
-       Engage the passion of your employees.
-       Maintain a focus on equity.
-       Tap into the knowledge and experience of the community.

Thanks so much to the National Academy of Medicine and the American Hospital Association for the opportunity to join David Entwistle, Cam Patterson and Dr. Airica Steed,Ed.D, MBA, RN, CSSMBB,FACHE,IASSC to talk about the role health care organizations can play in combatting climate change.
#climatechange #hospitals #healthcare #esg #environmentalsocialgovernance",Environmental Sustainability and Climate
"At Nike, our purpose is to move the world forward through the power of sport.
Every day, as youâ€™ll read in our NIKE, Inc. FY22 Impact Report (https://swoo.sh/3ZbTOq8), Nike teammates make a remarkable impact â€” whether itâ€™s championing women and girls, building a more diverse and inclusive culture, expanding access to sport for youth, or innovating to meet the challenges of climate change.
Above all, our inspiration comes from listening to the voice of the athlete. And this year, weâ€™re deeply honored to open our Impact Report with a letter from six defining Nike athletes who continue to push us forward.
To Serena, Shelly-Ann, Megan, Li Na, Bebe, and Ada â€” thank you for raising your voices. And thank you, from all of us at Nike, for inspiring us to think even bigger about the change we can create.
To learn more about our purpose, please visit: about.nike.com/en/impact",Environmental Sustainability and Climate
Calvert Launches â€˜Stop the Leaksâ€™ to Combat Climate Change Impacts,Environmental Sustainability and Climate
"Today Google is expanding our sustainability offerings with new products in Google Maps Platform to make it easy for developers to map solar, air quality and pollen information, which will further help people address and adapt to climate change.",Environmental Sustainability and Climate
"Sharing two great pieces by Mathematica and The Commonwealth Fund on the role of payers (specifically Medicaid) in addressing sustainability. #climatechange #climateaction
1. Blog: https://lnkd.in/eSaQkHE8
2. ""Medicaidâ€™s Role in Safeguarding Health Equity While Fostering Reduction of Harmful Greenhouse Gas Emissions"" https://lnkd.in/edn2gXrW (click ""full publication"")
Please read and share! Mohammad Dar Viveka Prakash-Zawisza Clara Filice, MD, MPH, MHS Carmela Socolovsky Charles (Chuck) T. Pu. MD, FACP, CMD Jatin Dave Jeffrey Norris Sri Donepudi Jeffrey Schiff Sachin H. Jain, MD, MBA Don Berwick Dr. Kedar Mate and others :)",Environmental Sustainability and Climate
"Next week, on April 28, we will celebrate EY Connect Day in the US. Itâ€™s a day our people can participate in volunteer opportunities focused on advancing environmental sustainability. Iâ€™ll be virtually joining a team to volunteer with Lemontree Foods, an organization that helps connect people with free food resources â€“ like food pantries and soup kitchens - near them. Are you giving back this EY Connect Day? Tell me in the comments what you have planned!
https://lnkd.in/erYxHN-M",Environmental Sustainability and Climate
"Building trust and transparency with customers starts with an irrefutable sustainability certificate. Find out more. https://go.ey.com/3oi7QK8
#EarthDay",Environmental Sustainability and Climate
"As countries around the world enact their own clean energy initiatives, Akshay Honnatti, EY U.S. Sustainability Tax Services Leader, spoke with S&Pâ€™s Platts Capitol Crude podcast about whatâ€™s going on in Canada, factors that investors are weighing as they decide to embark on projects in the U.S. or Canada, and the potential for cross-border partnerships. Check out the link below for the full episode!",Environmental Sustainability and Climate
"Listen as Kristen Gray, EY Americas Sustainability Tax Leader, sums up how your organization needs to bring tax to the table when discussing sustainability strategy. Tax insight helps navigate current legislation and can lead to capital to meet sustainability goals. Learn more about how prioritizing tax can drive your sustainability strategy forward. https://lnkd.in/eV5t3ZrH
#sustainability #EYTax",Environmental Sustainability and Climate
"I recently moderated a roundtable featuring Kristen Gray and Brian Smith, J.D., LL.M. to share insights on the role tax departments play in helping companies across all sectors implement sustainability initiatives via the Inflation Reduction Act. Appreciate CFO Brew for capturing the discussion and shining a light on the real importance of sustainability and tax professionals working together on this.",Environmental Sustainability and Climate
"EYâ€™s Cathy Koch, shared insights with Bloomberg Tax on the opportunities surrounding green hydrogen and the role that tax incentives will play here. Read more: https://lnkd.in/evTZpMKE",Environmental Sustainability and Climate
"EY Americas Sustainability Tax Leader, Kristen Gray, shared her insights with Bloomberg Tax on the integral role that tax plays in ESG and sustainability efforts, as shown through the funding allocated for a federal green bank under the Inflation Reduction Act. Read more below:
https://lnkd.in/egk_474h",Environmental Sustainability and Climate
"Sustainable manufacturing? Yes, it's possible and you can learn more by joining TimkenSteel's Andrew Bissot on February 22 for an exciting panel discussion to learn how companies are making positive change in our environment, society and economies. #sustainable #manufacturing #change #timkensteel #atourcore
https://lnkd.in/gjeCVvvB",Environmental Sustainability and Climate
"We are excited to launch our 2022 sustainability report where we share our positive impact on the environment, our employees, and the community. Read the full sustainability report on our website: https://lnkd.in/gn_6yq99.

Join us in our commitment to People, Passion, and Principles. #TimkenSteel #Sustainability #EnvironmentalStewardship #SocialCommitment #GovernanceAndEthics #PeoplePassionPrinciples",Environmental Sustainability and Climate
"Sustainability is deeply embedded into everything we do at HP. The latest edition of our annual Sustainable Impact Report was released today, and details our progress toward our climate action, human rights, and digital equity goals. The report reflects strong collaboration between all of us at HP, our supply chains, NGO partners, and countless others. Our vision is to become the most sustainable and just technology company. hp.com/go-beyond
#HPGoBeyond #HPproud #sustainability #climateaction #digitalequity #humanrights",Environmental Sustainability and Climate
"As we consider the worldâ€™s mounting challengesâ€”whether climate change, the debt crisis, or othersâ€”one truth remains: LMICs are getting squeezed on all sides. Thereâ€™s been quite a lot of talking about how to respond, but weâ€™ve yet to see the concrete steps needed to provide relief to the worldâ€™s most vulnerable people.
Itâ€™s vital that we not only acknowledge this shortfall but also renew our commitment to swift, collective action in times of crisis.
In this piece from Foreign Affairs Magazine, I elaborate further on the roots of the resentment felt in the Global South and how to break the pattern of division. hashtag#COP28 will be another big test for the Global Northâ€”weâ€™ll need to at least double support for adaptation, with a strong focus on smallholder farmers across Africa who have contributed the least to causing climate change but are suffering the most. https://lnkd.in/ecYvA_Nk",Environmental Sustainability and Climate
"Itâ€™s clear that the world will be grappling with the effects of climate change for generations, but itâ€™s on the global community to ensure weâ€™re supplying communities and farmers with the right tools and technology to adapt and overcome the climate challenges they face now.
The Bill & Melinda Gates Foundationâ€™s commitment today at hashtag#COP28 with the UAE is a step in that direction â€“ supplying smallholder farmers with climate adaption innovations they need to future-proof their crop yields, protect communities and economies, and address food insecurity and malnutrition.
Learn more about how this commitment will work to address both the needs of farmers and long-term climate change threats by investing in innovation through organizations like CGIAR: https://lnkd.in/ePpNYiJq",Environmental Sustainability and Climate
"COVID-19, climate change, and the war in Ukraine have all pushed our global food systems. These crises have also revealed where we can improve food systems.
CGIARâ€™s 2023 Global Food Policy report outlines a range of ways we can fortify these systemsâ€“one of which includes prioritizing policies that support women & their empowerment to strengthen our international systems to ensure weâ€™re equipped through future shocks.",Environmental Sustainability and Climate
