postContent,theme
"This summer, we've been thrilled to welcome a new class of interns to our stores, supply chain facilities and HQ teams across the country. Our interns have shared their talents and positive energy with us while adding significant value to the business through their efforts and insights. It's been such a joy to see them meet new teammates, develop new skills, explore their ambitions, and imagine the career possibilities with Team Target.
So in honor of #NationalInternDay, a special shout-out to Target's 2023 Summer Interns "" thank you for all you are doing to help us care, grow and win together! We are so glad that you chose to spend your summer with us. And, to the Target team members who have made this summer a valuable and memorable experience for our interns "" huge thank you for sharing your own talents and time, and showcasing the joy and potential that comes with a career at Target.",Workforce strategy
"As I reflect on 2022, I am filled with #gratitude for being able to work with gifted colleagues from Deloitte from so many disciples, countries and backgrounds, all passionate about transforming health and committed to a #futureofhealth which is more equitable and sustainable than the system we have today. Our clients have been through the toughest of times, traversing a #pandemic that won't quit, #inflation, #profitability challenges, #laborshortages and crushing #clinicianburnout. Our #lifesciences and #healthcare industry has responded with #innovation, #tenacity, and grit.
Today, #retailers, #techcompanies, #financialservices firms, the #startup community and incumbent firms have responded to #customer demands that life sciences and health care (LSHC) should be more #convenient, #cost #effective, #effecient, and deliver better #outcomes. Enlightened #employers have realized that #health for their #customers and #employees needs to be optimized for their businesses to be #resilient. And most importantly, #communities have risen up to team with all these stakeholders to bring about a #healthequity revolution so that we all have a fair opportunity to live abundant lives.
There is so much work to be done, but these seeds of change have been planted and this gives me so much hope for 2023 and beyond. It gives me hope that together we can transform this #fragmented industry to one that re-emerges as a renewed, reinvented, and reinvigorated health ecosystem.
At Deloitte we believe that our businesses and teams work #bettertogether and as an industry it is clear when we work cross industry, discipline and background, we will certainly be better. And that gives me hope for a better tomorrow.
Below are some pictures of our LSHC industry practice coming together in 2022. The first is our trip to visit our colleagues and the the innovation ecosystem in #Israel. The second at our LSHC happy hour at our partners, principals, and managing directors meeting in San Diego, and the final a holiday party hosted at our consulting leader's home in Chicago.
2022 was tough and amazing, and the best is yet to come! Happy holidays however you celebrate them and see you all in 2023.
Jeff Ellis Lynne Sterrett Daniel Ressler David Green Pete Lyons Tina Wheeler Greg Reh Vicky Levy Ilan Birnfeld Gal Ratzkowski Amit Harel John Haughey Seema Pajula Stacy Janiak Kevin Westcott Anthony Waelter Monica O'Reilly Stanley E. Porter Jason Salzetti Jennifer Radin Kulleni Gebreyes Maggie Zellers Chris Zant Neal Batra Josh Lee Teresa Leste Samantha Gordon Jeanette Yung Julie Landmesser",MISC
"Registration is now open!

FPA Annual Conference 2023 is a three-day event that provides you with what you need to pursue mastery in the business, practice, and profession of financial planning. Join your colleagues from September 27-29 at the Phoenix Convention Center in Phoenix, Arizona. We'll see you there!

Learn More: https://bit.ly/3NDbn0h

#fpaannual",MISC 
Looking forward to this amazing panel discussion amongst front line leaders in the debates and battles over accountable capitalism. #WhartonESG #esginvesting #esgstrategy #esgleadership Monica D. Viviana Alvarez Sanchez Jennifer Grancio Arthur van Benthem,Environmental Sustainability and Climate
"WTS South Carolina Partners are hiring! These firms are actively supporting the vision of WTS - equity and access for women in transportation. #WTSSC #WTS #hiring

CDM Smith:
Marketing and Proposal Specialist, https://lnkd.in/gnkjshnp

HNTB:
Project Manager II - Transportation, https://lnkd.in/g8-KQGsG
Environmental Planner V, https://lnkd.in/geWzHkMd
Project Manager I - Engineering, https://lnkd.in/gsm3Zh9W
Environmental Planner II, https://lnkd.in/gMgHR7-Y
Bridge Engineer III, https://lnkd.in/gqWvHrgi

HDR:
Traffic EIT, https://lnkd.in/gMUKHku3",MISC
"We are excited to welcome the Front Barnett team to Mesirow! This acquisition aligns well with our focus on comprehensive, personal financial planning, and the team's capabilities and commitment complement our firm's 86-year history of advising families, entrepreneurs and non-profits on their most important financial goals. We look forward to ongoing organic growth and continued momentum through potential future acquisitions in the wealth management space.",Cost management / reduction / optimization
Should you fine tune or embrace RAG first? Amr Awadallah is walking us through this decision point. hashtag#kmworld,MISC
"Moving fast requires trust. Moving forward requires disruption. Today we completed our acquisition of Aerojet Rocketdyne. With this effort, we're furthering our mission to deliver our customers what they need, when they need it "" and driving performance and innovation at every turn. With an unmatched workforce of more than 50,000, we're ready to show our customers "" and the world "" what's next. Welcome to the team, AR. https://bit.ly/3qaXywP",MISC
"Congratulations, ideaForge. Qualcomm Ventures is proud to support your technological contributions to India.",MISC
"To all the fantastic mothers out there, especially those in our EY community, I'd like to wish you a very special Mother's Day this year. My mother and my wife (mom of our four kids) have been a driving source of inspiration for me my entire life "" the guidance they have offered me and our family, and the sacrifices they have made really shine a light on what it means to be a great mom. I wouldn't be where I am today without them. It's an honor to spend the day celebrating them!",MISC
"Unlock Exclusive Savings with FPA Membership!
As an FPA member, you gain access to the FPA Marketplace, your ultimate source of savings on essential products and services for financial planning professionals. From marketing and fintech to education, compliance, insurance, and more - find it all in one place, powered by Chalice Network .
But that's not all! BenefitHub grants you access to incredible savings from top companies like Verizon, Costco, Geico, Disney, and many more. The best part? The savings you enjoy through the FPA Marketplace more than cover your membership cost!
Don't miss out on this unbeatable benefit! Log in now with your FPA credentials and start saving!
#FPAofMiami #Savings #FPAmarketplace #MembershipBenefits #FinancialPlanning #JoinNow",MISC 
"Enjoyed chatting with Liz Claman on Fox Business today about our roadmap and the role of AI.
#docusign
https://lnkd.in/g_35gDey",MISC
"Earlier today, Medtronic reported another quarter of strong performance with revenue of $8.0 billion, which increased 5% organic. Our results are broad-based as we deliver on our commitments across multiple businesses and geographies. Guided by our Mission and powered by our people, we're creating innovative products and therapies for millions of patients around the world, while also positioning ourselves for long-term sustainable growth. For those of you celebrating Thanksgiving this week, I hope you enjoy a happy and safe holiday with loved ones.
https://bit.ly/3MTjBjO",MISC
"Trump is no Putin strongman, but he knows how to rule like one.",MISC
"From tailored experiences to increased productivity, the advantages of personalized on-device hashtag#AI are far-reaching. hashtag#TeamQualcomm",MISC
"Thank you, Elizabeth Mitchell, Erika Fry, and Patrick Conway for being such great co-panelists at this week's Fortune Brainstorm Health 2023 Conference. It was great discussing how employers can improve their workforce's health while also bolstering their bottom lines with you all.",Workforce strategy
"Congratulations to EY for being named the top tax firm in 2023 by Accounting Today. Day in and day out, I am impressed by this team's exceptional service and dedication to providing innovative tax solutions to our clients. Read below for the full list: https://lnkd.in/eBBsVVPE",MISC
"This Veterans Day FIS would like to thank all military veterans, active duty, and their families for their service and sacrifices they make every day.
In observance of Veterans Day, FIS Salute "" the veterans inclusion network "" hosted their signature event this week at FIS headquarters in Jacksonville, FL where keynote speaker, Lieutenant General (ret) Mark Hertling, shared his ""Elements of Leadership."" We were also joined by FIS Salute Executive Sponsor, Nathan King, SVP, Division Executive, Implementations, and FIS Board of Director and USMC Veteran, Jim Stallings, Jr. During the event, we welcomed transitioning veterans to attend and held a networking hour with FIS colleagues and leaders, as well as conducted informational interviews. To learn more about career opportunities for military veterans, join our Inclusion & Diversity Talent Community: http://spr.ly/6043uQlAt",MISC
"CALLING ALL HR PROFESSIONALS IN THE US!! www.HRSearchPros.com
More HR openings throughout the US!!
www.HRSearchPros.com
I am working on a variety of HR openings with several different companies throughout the US in a variety of industries "" some of them offering relocation. If you are an HR professional and are actively looking for a new role, passively looking for a new role, or just want to discuss what is happening in the HR marketplace, please contact me Ralph Chapman, HR Search Pros, Inc., rchapman@hrsearchpros.com
JOB 1050 - HR Director - TX JOB 1049 - HR Manager "" IN
JOB 1048 - HR Business Partner - WA
JOB 1047 - HR/Labor Relations Manager "" IN
JOB 1046 - Compensation Associate - NY
JOB 1044 - HR Manager - TX
JOB 1043 - HR Manager - NY
JOB 1032 - Senior HR Generalist - MI
JOB 1031 - Senior HR Generalist - VA
JOB 1025 - Campus Recruiter - NY
JOB 1015 - Diversity, Equity, and Inclusion (DE&I) Associate - NY
I look forward to hearing from you! Thanks in advance!
hashtag#HRjobs
hashtag#HRBPJobs
hashtag#HRGeneralistjobs
hashtag#SeniorHRGeneralistjobs
hashtag#SrHRGeneralistjobs
hashtag#HRManagerJobs
hashtag#HumanResourcesJobs
hashtag#HRManagerJobs
hashtag#HRDirectorJobs
hashtag#plantHRjobs
hashtag#manufacturingHRjobs
hashtag#HRopenings
hashtag#hiring
hashtag#openpositions",MISC
"Will the labor market and consumer resilience that we saw this summer continue through the new year? In EY-Parthenon Chief Economist Gregory Daco's latest newsletter he outlines his concerns about the economic outlook and shares why he believes current global optimism will eventually dissipate. Despite unexpected consumer spending and surprisingly robust job growth this summer, Greg warns that cost fatigue, rising hashtag#InterestRates and a cooling hashtag#LaborMarket will soon be felt more widely by consumers and businesses alike. For more on the latest macroeconomic outlook and predictions, read the full newsletter.",Economic Outlook
"At our Raytheon Technologies facility in Huntsville, Alabama, I recently visited the Customer Experience Center where the Collins Aerospace team is collaborating with the U.S. Army to develop innovative solutions that will power the next-generation of rotorcraft. Through the team's integrated solutions, including avionics and flight controls, we're improving efficiencies and increasing capabilities for our customers to deliver world-class aviation technology in support of key Army Aviation programs.",MISC
"are you ready for your next step in hashtag#finance? TimkenSteel Corporation is seeking an individual that has experience in hashtag#costaccounting and hashtag#ERPsystems (hashtag#SAP), as well as possesses strong hashtag#analyticalskills for our Manufacturing Finance Lead role. If this could be a fit for you or someone you know, click below to learn more!
hashtag#manufacturing hashtag#AtOurCore hashtag#financejobs hashtag#accountingjobs",Workforce strategy
"SMX is pleased to announce its collaboration with Seerist to bring their capabilities into the Elevate ISR platform. Seerist is renowned as the foremost authority in the field of AI/ML hashtag#threatintelligence analysis and prediction. The incorporation of Seerist's adaptive hashtag#artificialintelligence capabilities and their geopolitical risk expertise empowers Elevate ISR to proactively monitor global hotspots, stability trends, and threat events as we support our clients in addressing their emerging challenges. Learn More: https://lnkd.in/g5QV5Wrv
hashtag#AIML hashtag#IntelligenceAmplified",Geopolitics
"Today is a wonderful day for all of us here at Novata as we announce our $30M Series B funding.
As a public-benefit corporation, we believe the evolution to a more
sustainable and inclusive form of economic activity requires actors from across national boundaries, industries, sectors, as well as for-profit and non-profit players, to come together.
The unique mix of investors that has united to support Novata
underscores just this. From the leading intermediary in the private markets, Hamilton Lane (Erik Hirsch), to the social justice pioneer that is the Ford Foundation (Darren Walker, Roy Swan, Margot Brandenburg), to the innovators in inclusive capitalism at the Omidyar Network (Michael Kubzansky, Chris Jurgens) to the foremost financial data company in S&P Global (Douglas Peterson, Martina Cheung, Katie Price), we now add the world's leading technology company, Microsoft (Drew Geer Lauren Kickham, Mark Kroese, Brandon Middaugh), to our investor consortium.
Thank you to this amazing group of backers and to the partners from a range of our clients that also invested in Novata: Canson Capital Partners, Clearlake Capital Group, Hellman & Friedman, Kohlberg & Company, Lindsay Goldberg and The Vistria Group.
With more than 3,500 private companies contracted to use our data management platform in under a year of coming to market, we are just getting started.
Read more about our Series B announcement here: https://lnkd.in/excvaU8G",MISC
"HOLIDAY COUNTDOWN WEEK 7 Y : ""On the seventh week of Christmas, my true love gave to me, Seven Wine Tastings, Six Succulent Gardens, Five Bourbon Cocktails, Four Candy Cane Cookies, Three Floral Arrangements, Two Charcuterie Boards and a Holiday Wreath for my Front Door."" Book now to secure your preferred event date.",MISC
"On July 30, 1965, President Lyndon Johnson traveled to the Truman Library in Independence, Missouri, to sign Medicare into law. President Truman""the first presidential champion of Medicare""was in attendance to witness. The program was seen at the time as a major anti-poverty program for older adults. I sometimes think about what President Truman and Johnson would think of the program that they created. This morning, Don Berwick moderated a dialog between me and Rick Gilfillan about the future of the Medicare Advantage program for the IHI Leadership Alliance. I was grateful for a respectful dialog with two mentors I admire and used the opportunity to articulate some changes that I believe will make Medicare Advantage a better program for older adults:
1) Standardized, regulated benefits - plans should compete on quality of administration, not on gimmicky benefits with low utilization rates.
2) Longer enrollment periods - annual enrollment disables a true focus on investing in chronic disease prevention and management
3) Reform of STAR rating program - high star ratings translate into higher payments to plans and higher benefits. Plans have built in disincentives to serve more complex patients and populations because higher star ratings are harder to achieve with more complex populations. 4) New methods for risk adjustment that are aligned with 2023 technologies - CMS should test machine learning models of risk adjustment that iteratively reward plans for true risk rather than expected risk. 5) More clearly articulated clinical requirements - CMS should articulate stronger clincial guidelines around accesss to care to ensure that no corners are caught in the care of patients.
Critics of Medicare Advantare would have us throw the baby out with bath water. It's a complicated program with good actors and bad actors""and unintended consequences. Like every single other health policy. That said, it provides an incredible amount of security to older adults who are on a fixed income""hence its popularity. Traditional Medicare pushes a sizable cost share on to older adults (whose average pretax income is $48,000) who are often unable to bear the expense of copays (20% of most office visits and $1600 for any hospitalization). Traditional Medicare requires literal acts of Congress (Congress!) to introduce new benefits. There was no prescription drug coverage until 2004 (2004!). There is still no vision, dental, or hearing coverage in traditional Medicare. ACOs may lower total costs of care but they do little to lower costs for beneficiary-save reducing their utilization of services some. President Truman and President Johnson wanted a Medicare program that gave older adults financial security and health coverage in their Golden years. Let's keep working to build a better Medicare program and give them that.",Health Insurance
"Caroline Woods and I had an insightful discussion around the importance of the tax function for CFOs, especially in light of economic uncertainty. Executives can look to the Inflation Reduction Act for over $270 billion available in incentives but should be mindful of the new stock buyback excise tax and how that can impact future transactions. Check out the full conversation below: https://lnkd.in/e9EPd83G",Cost management / reduction / optimization
"Prior authorization is one of the most obvious and challenging friction points for patients and clinicians alike.

As a patient myself, I've had very negative personal experiences with prior authorization trying to get needed diagnostic evaluations.

I spoke to Richard Eisenberg at Fortune about the origins of prior authorization and use in the Medicare Advantage program""and how we may get out of it: enlightened regulation; global capitaion and delegation; and physician group self-management of utilization.

All three will be necessary to get out of the administrative waste nightmare that has befallen the medical profession.

How do you think we should address overutilization?",Health Insurance
"Today's the day! We're thrilled to host the Vectara community at our Palo Alto HQ, in-person and online, starting at 4 p.m. PT YZ Grounded GenAI, the Boomerang Retrieval Model and Ecosystem launch event, features some of the biggest names in AI Y networking with experts and industry luminaries Y and opportunities to jumpstart co-building through hashtag#VectaraPartners, plus swag, prizes YZ and more!
Head to the registration page to join: https://lnkd.in/g9g5RhKt
Can't make it in person? We're streaming! Sign up here: https://lnkd.in/gZ6FGGrk hashtag#Boomerang hashtag#VectaraPartners hashtag#GroundedGeneration hashtag#AI",MISC
"I am extremely proud of the PowerSchool team for winning the best overall solution at this year's Vista Equity Partners Global Hackathon . This accomplishment is a testament to our talented team of innovators who work hard every day to shape the future of education and unique opportunity we have at @PowerSchool to leverage next generation of AI and GenAI technology to provide personalized help to support every student journey. Congratulations team!
https://lnkd.in/g7Jk8SN7",MISC
"Bader Hamdan now taking the stage at Vectara's hashtag#boomerang event talking about the massive economic potential of AI and introducing the new hashtag#ecosystem hashtag#partnership program. 250+ on the LIVE STREAM. Join us!
https://lnkd.in/ge_gufu4",MISC
"hashtag#AWSreInvent attendees & hashtag#AWSPartners, don't miss out on learning how GenAI with Vectara (recently featured on the NYTimes front page) is additive to @awscloud. Meet the Vectara team, spaces are limited. Sign up today! hashtag#startups hashtag#developers hashtag#GenAI hashtag#partnerships AWS Events",MISC
Congrats to this year's cohort! Can't wait to see you all in San Juan in a couple weeks! Off you go!,MISC
"FPA Retreat 2023 features thought leaders from outside the profession to help you explore thinking and practices that can shape your business and your role as a financial planner. We are excited to announce the keynote speakers who will challenge your current thinking at FPA Retreat 2023!
Learn More: https://bit.ly/40eKvHL
#fparetreat
Alexa Clay
Kenneth W. Gronbach
Karla Starr",MISC 
"Ever wonder what happens when you order a Lyft at the airport? Thanksgiving weekend is one of our busiest, so I strapped on my seatbelt and want to SFO. Here's what happens.
SFO has two waiting lots, each about a mile away from the terminal. Each typically has 50 or so drivers waiting. Pictured below are two: Abdul, a long-time Lyft driver originally from Afghanistan, and Adele, three months in-- and very excited about our new Women+Connect feature that lets her pick up more women riders!
The Lyft Driver app estimates how long you'll have to wait, and how many people are ahead of you in the queue. You can choose to match with riders who are headed the way you want to go, so you don't end up 50 miles away from home. Because I drive an EV, I'm eligible for an EV bonus on top of the base earnings-- we're working to make EVs more attractive, to lower air pollution and Lyft's carbon footprint.
I waited 13 minutes, chatting with other drivers, then got an alert asking if I was ready to exit the queue and head towards the garage. Started driving, and about halfway there got matched with Christine. She'd just returned home from an enjoyable Thanksgiving with her parents in LA. Turns out she's a researcher digging into how certain pharmaceuticals interact with foods, possibly changing their effectiveness. Overall, a great experience. As always, I drive to learn not to earn. Really enjoyed getting to know a few drivers along the way!",MISC
Thanks for joining! YZ,MISC
"Heliane Steden and I have so much to be grateful for, most of all our three beautiful children - Anna, Maddy and Jack. Happy Thanksgiving to all! Enjoy this most special day with family and friends.",MISC
"Great coverage of our inspiring event commemorating the 75th anniversary of integration of the Armed Forces #FreefomToServe - great lessons (and a new friendship for our org) with #icon Morgan Freeman #SecVA, #SecNav and some moving remembrances by people of substance. There was such great energy and support in the room, such a sense of patriotism and hope! Great to bring in the scholarship and civil military connections with Jonathan Soros and the great #ChamberlainProject
Scores of folks really came together to make this happen - Tom Hausman for the beautiful site and backdrop, the Office of the Secretary of Defense for the great video #VPOTUS office for the beautiful letter read by Mr. Freeman, Lindsay Knight, PhD and CT Moss, MBA Meghan Wieten-Scott keeping it going from afar with her team, Noeleen T. Brian Whiting the great leaders who through in and were so generous with their time - Thomas P. Bostick played such a large role (we really made you work Tom, thank you)! Charles F Bolden Jr person/family hero of ours, Charlene Austin, Ty Seidule great speaker, great presentation, and many many thanks to JPMorgan Chase & Co. Mark Elliott Matthew Jeppson and many many others. Brandi Jones, M.Ed Jay Parker our advance team Giacomo Mendel Jimmy Anderson Nathan Naylor great to see you Ron Keohane",MISC
Wonderful to see Collective Health's very own Abbie Buck on an all-star panel of HR and benefits leaders discuss how employers should think about evolving their employee benefits focused on health and well-being. Worth a watch if you're interested in how benefits can positively impact your workplace strategy.,Workforce strategy
"From shifting startup priorities to corporate governance trends and semiconductor onshoring, there are numerous areas that tech executives should keep a watchful eye on. Here are seven tech industry predictions from BDO:
#Tech #CorpGov",MISC
"If you believe in the rule of law, and if the evidence shows that Trump willfully violated the law (as we must assume, given that a grand jury has chosen to indict him), then he must be tried by a jury, and, if found guilty, bear the responsibility.
Holding him accountable is not an act of partisanship. It's a defense of our democracy.",MISC
"Renee Delphin-Rodriguez and I joined Igor Belokrinitsky for the PwC Next in Health podcast to talk about SCAN's efforts to reinvent senior care.
Tune in to hear how we are expanding the reach of our Medicare Advantage plan by launching new care delivery entities that aim to address unmet needs of older adults.
Topics include:
-Addressing national-scale industry issues such as affordability and equity, and the role SCAN Group is playing
-What's next for the SCAN Group: New affiliations, products, and innovation
-How attributes and mindset make the legal department a great fit to oversee health equity
Initiatives and data-driven solutions to help close the gap around racial disparities
Take a listen and let us know what you think!",Health Insurance
