PostContent,Theme
"Itâ€™s been an exciting month, and Iâ€™m honored to have gotten the privilege to meet EYâ€™s newest Global Tax Partners in Vienna and to catch up with my colleagues Marna Ricker, Susan Pitter, Eng Ping Yeo and Rocio Reyero Folgado. I look forward to working alongside this group of outstanding leaders.",MISC
excited to participate in the #TIEcon2023 Cybersecurity forum. Should be a great set of sessions on some very pressing topics...,Data privacy and cybersecurity
"Humbled to have been given the opportunity to give a Last Lecture to the Stanford University Graduate School of Business Class of 2023. A huge privilege to share my personal story and some of the biggest lessons Iâ€™ve learned throughout the highs and lows. Here are a few short clips from â€œHow to Live an Asymmetric Life.â€
Link to the full talk here: https://lnkd.in/g-3E_9Rx hashtag#personalgrowth hashtag#mba hashtag#fear hashtag#lifelessons hashtag#entrepeneurship",MISC
"On June 19, we commemorate the end of slavery in the United States with Juneteenth.
Did you know? On January 1, 1863, President Lincoln enacted the Emancipation Proclamation, officially declaring the end of slavery. However, thousands of people living in slavery werenâ€™t made aware of their freedom until Union soldiers arrived in Galveston on June 19, 1865 meaning that for over two and a half years, many remained in slavery despite being freed. Juneteenth is a holiday that celebrates freedom.
IMAGE DESCRIPTION: The Juneteenth flag with text reading, â€œJuneteenth: Day of Freedomâ€ and the Smile Farms logo.",MISC
"The world needs Africa to thrive. Home to the youngest and fastest-growing population on Earth, the continent will play a critical role in our ability to make the transition to net zero and lessen the emerging impact of demographic decline.
My McKinsey Global Institute colleagues have just published a new report on Africa. They describe it as a â€œclarion call for sustainable, inclusive growth.â€ It takes a granular look at Africaâ€™s economic performance, highlighting successes across its countries, cities, and companies.
You can read it here: https://lnkd.in/gmBdRT7K
The report finds that Africaâ€™s growth has downshifted since 2010 and lags that of its global peers. But thereâ€™s no â€˜one Africa.â€™ Almost half its people live in countries where economies have grown consistently over the past 20 years.
By learning from whatâ€™s working, focusing on productivity, and removing obstacles to growth, Africa could return to a growth trajectory in the decade ahead. One example: if the continent could increase productivity in the services sectorâ€”even if only to the level it achieved between 2000 and 2010â€”it could increase gross value added by $400 billion by 2030.
Achieving results like that across sectors and markets wonâ€™t be easy, especially amid todayâ€™s headwinds. But it will be essential to help the continentâ€”and the global economyâ€”thrive.
#SustainableInclusiveGrowth #AfricanOutlook #Africa",Economic Outlook
Looking forward to #SamsungUnpacked and hearing updates from #TeamQualcommâ€™s long-standing partner Samsung Mobile. https://lnkd.in/gU4GZT9N,MISC
"This is a moment that requires something difficult from all of us who care about human rights, dignity and security, and our common humanity: to hold two truths in our mind at the same time.",Geopolitics
Sony Honda Mobility #AFEELA concept vehicle here on the @Qualcomm campus this week. We are honored to be part of this innovation led by two industry leaders that is built on the #SnapdragonDigitalChassis. Thank you Kawanishi Izumi and team for your partnership! #TeamQualcomm,MISC
"Are you looking for a hybrid or remote job opportunity with a competitive salary and flexible hours? L.A. Care may be your answer.
The L.A. Care Job Fair Saturday, February 25th, 9 AM - 12 PM at 1055 W. 7th ST. Los Angeles.
Our L.A. Care Talent Acquisition team is excited to meet you. Come out and get to know us!
Sign up here: http://spr.ly/60433lOKD
#jobopportunity #careerinhealth #nursingjobs #makeadifference #jobfair #competitivesalary #remotework #careerfair",MISC
"Join me in congratulating Theresa Lauer on her promotion to VP of Sales and Marketing â€“ Medicare at Independence Blue Cross. ðŸŒŸTheresa has been a leader on our Medicare Sales and Marketing team for over a decade, and we look forward to benefiting from her expertise, creativity, and passion in this new role. hashtag#CareerJourney hashtag#Leadership hashtag#IBX",MISC
"Looking forward to sharing the stage with Elizabeth Mitchell and Patrick Conway at the Fortune Brainstorm Health Conference tomorrow to discuss how employers can raise the standard of care while reducing the cost of their employee health benefit plans. Thank you, Christina, Deena, Erika, and Michal for the invitation to share our perspective at Collective Health.",MISC
"This post is a little late with the festivites of Thanksgiving behind us. But never too late to Thank our hashtag#Wink Stellar team, our Stellar investors and our Stellar customers and partners. And we are sure glad and thankful to be recognized as one of the 5 Stellar startups of 2023 !! Thank you the Channel news !!!",MISC
"With hashtag#COP28 underway, I wanted to share some insights from a conversation I recently had with Christiana Figueres for my latest podcast episode. Christiana is the former Executive Secretary of the UN Framework on Climate Change. In this episode, she talks about how embracing an optimistic mindset helped her lead the process that secured the Paris Agreement, and how she now applies this way of thinking to our current challenge: that we need to execute climate solutions much faster and at greater scale to achieve the Paris Agreement goals. â€œOptimism,â€ she said, â€œis not the output. Itâ€™s the input. Itâ€™s the mindset. It is the focus of our attention and our conviction that we actually have everything that it takes to solve a problem.â€
One reality is that we are behind. The other reality is that, with technology, we are â€œway forward, way faster, than we ever thought possible.â€ I agree with Christiana that now is the moment to set these two realities side by side â€“ â€œto see them in equal importanceâ€ â€“ and get to work. Yes, we are behind. But we can still catch up and build a sustainable net-zero future. And Iâ€™m proud that, at COP 28, Siemens is in the Green Zone showcasing technology to make this possible.
After all, as Christiana said, if energy is driving 75 percent of greenhouse gas emissions, energy can also be 75 percent of the solution. hashtag#OptimisticOutlook",Environmental Sustainability and Climate
"24 hours in Paris, which was beautiful as always. No time for sightseeing, but loved visiting the DocuSign teams, meeting customers, partners and press, and enjoying a beautiful and engaging customer dinner. Many thanks to Frederic Brousse Karen Schuppe and others for hosting me. Now on to Germany!",MISC
I want to thank Charlie Hull and Matthias Kruger and the rest of the folks at OSC for helping evaluate our cutting edge neural embeddings model AKA boomerang. Please see Charlie's blog posting for more details -,MISC
"Introducing Engine No. 1's second actively managed thematic ETF. Transform Supply Chain (SUPP) seeks to provide investments in companies that will drive supply chain resiliency in the long term, creating value through relocalization of manufacturing, automation and innovation, and transportation and logistics management.
Explore SUPP: https://etf.engine1.com/
#Investors #ETF #SupplyChain",Supply chain
"We would like to thank 1-800-FLOWERS.COM, INC., a Diamond Sponsor of our Growing Together Gala! Your support of Smile Farms Inc. makes an impact to each and every one our programs and emphasizes the shared goal of creating inclusive workplaces for people of all abilities. You can visit 1800FlowersInc.com to learn more! We are counting down the days until the 2023 Growing Together Gala! ðŸŒ¿ ID: Graphic reads â€œDiamond Sponsor: 1-800-Flowers.com. A heartfelt thank you to 1-800-Flowers.com for your support of Smile Farms & Our GrowingTogether Gala!â€. hashtag#GrowingTogetherGala hashtag#NYCGala hashtag#SmileFarms",MISC
"BDO is excited to once again sponsor eMerge Americas. Make sure to reserve your spot and stop by Booth #1127 to chat with the team.
I look forward to being there, if you are going to be there let me know,
#Innovation #Tech #miami",MISC
"I asked a generative AI program to write a LinkedIn post about a current tech policy trend. As you can see, AI won't be ascending to the throne of thought leader anytime soon; the post is primarily a fluffed regurgitation of facts. Not bad for some surface-level online engagement, but does it have any unique, thought-provoking perspective? Is it *saying* anything, or is it just *reciting*?
In its current state, generative AI should be considered a tool, not a one-stop shop. These tools could be useful for trend analysis or background research, which can then be incorporated into an individual's own thought leadership. But as companies start rolling out new uses for AI in their business, remember the one thing we all have that this tech doesnâ€™t: our own unique voice.
There are estimates saying generative AI could become a trillion-dollar industry by 2030, so this is definitely an area to keep a very close eye on.
What do you think about the post AI created?
#AI #EthicalAI #Tech #TechPolicy",Workforce strategy
"The legacy and life of Dr. Martin Luther King, Jr. continues to inspire our people and our commitment to service, equity and community. #MLKDay",MISC
"Happy #Pride from all of us at Collective Health! ðŸ³ï¸â€ðŸŒˆ
This past month's been full of learning and fun thanks to our Employee Resource Group, Collective Pride. Theyâ€™ve hosted history lessons, a LGBTQIA+ trivia hour led by a drag queen, and everything in between!
How are you celebrating Pride this year? ðŸŒˆ ðŸ’›",DEI
"This weekend, three generations of my family came together to celebrate Diwali. My father led a small prayer, followed by dinner filled with love and laughter. This photo of my mother, daughter and me is one of my favorites from the night. The festival of lights symbolizes the victory of light over darkness, good over evil, and we leave the lights on in the house to welcome the light. With so much sadness in the world, itâ€™s not always easyâ€”but we must remain hopeful. May light give you hope for a brighter tomorrow. Happy Diwali to all who celebrate!",MISC
"Read the August issue of the Journal of Financial Planning to learn where real growth in financial planning firms comes from and how to find it, why business is at least a little bit personal for financial planners, and what factors are associated with an increased tolerance for risk.
This month features content from Penny Phillips, J.J. Peller, Dan Johnson, Jennifer Hollers, CFP, David DeVoe, Chris Heye, PhD, HanNa Lim, Bob Fee, Julie Fortin CFPÂ®, FBSÂ®, CeFTÂ®, Mary Martin PhD, Jason Anderson, CFPÂ®, CPA, and Derek Lawson, Ph.D., CFPÂ®!
https://lnkd.in/e7dcsPp8",Economic Outlook
"In the future, the Software-Defined-Vehicle, or #SDV, will be an enormous part of the automotive industry. In order to enable this shift, #TeamQualcomm developed the #Snapdragon Ride Flex SoC. Learn more from #CES2023.",MISC
"We all need to, with haste, measure emissions, including in our supply chain, so that we can reduce them. Demand for Oliver Wymanâ€™s 3D Carbon Accounting capability is growing as businesses go through the process of understanding the sources of their emissions, set reduction targets, and monitor progress towards their goals to help drive innovation and build a more sustainable future.
As GHG emissions disclosures become mandatory in many jurisdictions, itâ€™s fantastic that we offer a service that can help our clients deliver their decarbonization programs, validate their SBTi targets and prepare them for upcoming regulatory disclosures.
Congratulations to Barrie Wilkinson and the team on creating this capability.
#3DCarbonAccounting #OWClimate #ClimateAction",Environmental Sustainability and Climate
"Kroll Senior Advisor and Institute Fellow Efraim Chalamish discussed the emerging focus on supply chain management labor policies and how it could impact the future of corporate compliance. Watch the full interview here: http://ms.spr.ly/604750xQd
#SupplyChain #Compliance #Labor",Supply chain
"In my career as #CFO, Iâ€™ve learned quite a few lessons! Thanks @Jeff Thomson, CMA, CSCA, CAE for featuring my insights in your Forbes CFO Network column this morning. Within, we discuss the top things CFOs should focus on when navigating uncertainty and my new role as an independent advisor with Deloitteâ€™s CFO Program.In my career as #CFO, Iâ€™ve learned quite a few lessons! Thanks @Jeff Thomson, CMA, CSCA, CAE for featuring my insights in your Forbes CFO Network column this morning. Within, we discuss the top things CFOs should focus on when navigating uncertainty and my new role as an independent advisor with Deloitteâ€™s CFO Program. http://bit.ly/3FvsSL8",MISC
"EYâ€™s Cathy Koch, shared insights with Bloomberg Tax on the opportunities surrounding green hydrogen and the role that tax incentives will play here. Read more: https://lnkd.in/evTZpMKE",Environmental Sustainability and Climate
"IoT devices have been proliferating for years, but as the world around us becomes â€œsmarterâ€, new risks surface just as quickly. It is encouraging to see the US federal government's continued emphasis on cybersecurity as a critical focus area.
https://lnkd.in/gDUw9yBP",Data privacy and cybersecurity
"It was an honor to meet with President Yoon Suk Yeol this week. Qualcomm has many key partners in South Korea, and these expanding collaborations are driving digital transformation across industries, accelerating the paths to #5G Advanced and #semiconductor supply chain resiliency.",Supply chain
Wishing everyone a safe Independence Day holiday!,MISC
"The #Snapdragon #DigitalChassis is accelerating the #DigitalTransformation of vehicles across the globe, now including motorcycles, scooters, e-bikes, and more. #TeamQualcomm #IAA23",MISC
"KPMG just released our latest edition of #CEOoutlook, and it was great to speak to Forbes about this year's findings. I encourage you to take a look as I was struck by how the stats tell one of the clearest stories yet.
Weâ€™ve been running this research for 9 years, where we speak to thousands of leaders across a vast array of territories and industry groups. Results typically vary from one region to the next, but this year, there was greater consistency across regions and sectors.
From a shifting geopolitical landscape to AI and ESG â€“ executives are juggling with a raft of new opportunities and threats â€“ on top of the day-to-day challenge of balancing the books during a period of economic unease. But despite it all, confidence in the wider economy is broadly positive â€“ echoing my own view that better market conditions are on the horizon even as we face numerous obstacles.
The key to success will be a relentless focus on long-term, strategic planning that avoids the danger of reactive decisions limited by a narrow short-term horizon. Thatâ€™s certainly been the case at KPMG as weâ€™ve regularly had to update our strategy and reaffirm our commitment to it.
2020, 2021, 2022, 2023â€¦ Each year unpredictable, each year creating a new norm. Itâ€™s impossible to believe that any five-year plan has been left untouched. Yet businesses are moving forward, learning new ways to build resilience, and focusing on the bigger picture.
Iâ€™ll leave you with my favorite statistic in this report: 69% of CEOs have now fully embedded ESG into their businesses as a means to value creation. Itâ€™s a very encouraging finding and if the KPMG 2023 CEO Outlook tells us anything, itâ€™s that leaders are prepared and ready to do what it takes to build a more sustainable world that benefits every one of us.",Economic Outlook
"One of my favorite courses in business school was called ""The Moral Leader"". We discussed decisions made by great leaders during defining moments in history. Marc Rowan is demonstrating moral leadership. Rishi Sunak and Joe Biden have demonstrated moral clarity. The Board of Trustees and the President of University of Pennsylvania (and The Wharton School) should follow suit and stop propagating messages of moral equivalency. Call out evil. hashtag#neveragain.
https://lnkd.in/dDr6evYS",MISC
"Thereâ€™s something magical about seeing the holidays through the eyes of a child. Thanks to Cassius and Anais Finch â€“ two of our young patients â€“ for lighting the Childrenâ€™s Tree outside Atrium Health Navicent Beverly Knight Olson Childrenâ€™s Hospital last night! The tree serves as a symbol of hope for our patients, our teammates and the community. Happy Holidays!",MISC
Our people are our most valued assets. Hear LT talk about her team and then head over to our Betterment careers page to browse open roles!,MISC
Edward (Ed) Auriemma is #hiring. Know anyone who might be interested?,MISC
Not sure you can still be called a Fireman if youâ€™re putting out fires that you started. ðŸ”¥ðŸ˜† Hope everyone had a Happy Halloween,MISC
"NEWS RELEASE: Medicare Open Enrollment is an opportunity to choose a plan that best meets your needs
https://lnkd.in/dUWSPDmn
The Idaho Department of Insurance and Idaho SHIBA are reminding consumers eligible for Medicare to review their plan options and costs during this yearâ€™s open enrollment. Idahoans can make changes to existing Prescription Drug or Medicare Advantage plans or enroll in new plans now through December 7, 2023.
Medicare Open Enrollment also causes a spike in deceptive sales tactics via commercials, online, or even personal phone calls. Learn how to protect yourself by visiting https://lnkd.in/d5n6DEkk",Health Insurance
"Live at 440AM Central ðŸ˜³! Worth it to join CNBCâ€™s â€œWorldwide Exchangeâ€ with Frank Holland this morning to chat about AI impacting cybersecurity among other topics.
https://lnkd.in/eFbjvW-x",Data privacy and cybersecurity
"Happy International Womenâ€™s Day.
I'm proud to join my fellow Vaulters in celebrating the exceptional leaders who've been part of my life, especially my friend Dr. Orna Berry, whose passion and fearlessness inspire me daily.
Martha Delehanty Namrata A. Jay Whalen Danielle Sheer Rajiv Kottomtharayil Shikhil Bhatia Parisa Bazl David Boyle Anna Griffin",MISC
Looking forward to an insightful discussion and seeing many of you joining!,MISC
"The good news? The gender pay gap around the world is closing. The bad news? At the current rate of progress, it will take 131 years to close, according to a recent World Economic Forum study, reported by Marketplace. It is totally unacceptable in this day and age that more than half the population must still fight for equal pay. Even in the US, women still only earn 80 cents for every dollar earned by a male worker, according to research at the Ludwig Institute for Shared Economic Prosperity . Something must change.
https://lnkd.in/eUyzJChb",Economic Outlook
"Check out this insightful post by my Cloudera cofounder, Mike Olson, on the role of a board of directors. According to Mike, a well-constructed board is a crucial governance construct that amplifies the strategic effectiveness of companies. Don't miss out on this sage advice! https://lnkd.in/g4N98uFf",Workforce strategy
"New research shows Black Americans in counties with more Black primary care physicians live longer â€“ even in counties with just a single Black physician.

It adds more evidence to what we already know: a diverse health workforce can provide better care and improve health outcomes. UnitedHealth Groupâ€™s $100 million commitment is helping to address this very issue â€“ with a goal of supporting 10,000 underrepresented health professionals over the next decade. Here are a few of the scholars who are helping to shape the next generation health workforce.

#NationalMinorityHealthMonth

https://lnkd.in/g_WiZwQM",DEI
EY.ai was created from the intersection of human capabilities and AI and helps us capture the transformative power of this technology. Excited to see the impact this ecosystem has on our capabilities as well as the opportunities it provides our people.,Cost management / reduction / optimization
"We are hiring!
We are currently looking for qualified candidates interested in a Senior Business Analyst and a Senior Technical Analyst (job posting available soon) to join an amazing company and an amazing Product team. HealthHelp is growing and we need talented folks to help design and drive our product roadmap forward! If you are interested - please reach out!",MISC
Pleased to reshare the invitation from our Roche Investor Relations team to this year's Pharma Day 2023. Join the team in person or online: https://lnkd.in/eAVwDGjE,MISC
"Over the past week, I had the incredible opportunity to participate as a conference assistant in the Summer Business Institute, where I had the pleasure of working with and mentoring incoming freshman business students. It was truly inspiring to witness their growth and development, knowing that I, too, was once in their shoes when I attended SBI as a freshman.
During the program I had the honor of representing EY and presenting alongside Amber McLean, CPA and Dhwani Jain. Together, we showcased the vast opportunities that EY offers to students on
Michigan Stateâ€™s campus. During the presentation, I shared my personal journey to EY and the steps I took to reach the positions I hold today.
I want to extend a special thanks to Dr. Darrell E. King, Marquis Taylor, and Ed Tillett for their outstanding guidance throughout the SBI journey and for putting together such an exhilarating program. Their dedication and support made this experience truly memorable and impactful.
If you are considering becoming a conference assistant in the future, I wholeheartedly recommend embracing this opportunity. It not only allows you to give back and help others grow, but it also offers valuable experiences that contribute to personal and professional growth.
Thank you once again to everyone involved in making the Summer Business Institute an enriching and unforgettable experience!
~ Special thanks to the wonderful student team! Kamari Tensley Morgan Persell Trishika Kalapuram Kharye Williams Michael Moss Nathan Nazareno Rachel George Abigail Antonio Sarohn Motley Mulugeta Fischer
And to my EY Team! Juwan Calloway Katyra Waller Lynard Oliver III Olivia Bruner",MISC
"Iâ€™m happy to share that Iâ€™m starting a new position as EVP, CFO at Roper Technologies, Inc.!",MISC
"Looking to build a data ethics program that fosters trust with your customers? Tune in to BDO's 8/29 webcast for actionable insights on the process.
#Tech #DataPrivacy",MISC
"Wishing a happy Easter, Passover and Ramadan to all who celebrate!
 
I am reminded this week of the privilege it is to work at a company like BNY Mellon, that champions inclusivity and the rights of individuals to be their authentic selves. May this be a wonderful time of reflection, rejoicing and anticipation for the things that lie ahead.",MISC
"Cindy, the kids and I have been having a great long weekend! We have been go go go, spending each minute outside together.
It's tradition for us on #MemorialDay Weekend to talk about what today means, why it's significant and why there are parades for us to enjoy - to pay our respect to those who gave it all for our country.
And it's my hope that all at PwC have enjoyed their time off.",MISC
"Happy Mother's Day to every mom, mentor and giver of care!
Every week at e.l.f. Beauty, Tarang Amin, our Chairman and CEO writes a letter to the company. This week I took the pen to share my personal story of being a mother and trying to balance the two worlds of career and parenthood. So here it goes. I hope someone out there can relate!",MISC
"Discover your gifts and talents and join us in showing the world the way business should be! Like Dave from our BW Papersystems company says, there's plenty of opportunity throughout the Barry-Wehmiller organization. With more than 100 locations in 28 countries around the world, there's a role for you in a Barry-Wehmiller company. Click here to find the right one for you and join our family today:

https://lnkd.in/gPJSrugv

#business #hiring #manufacturing #engineering #engineer #jobalert #opportunity #careers #careerdevelopment",MISC
"Canâ€™t wait for you to join our team later this month, Melissa Panagides-Busch!",MISC
"#GenerativeAI is a powerful technique that promises to revolutionize how we interact with computers ðŸ’» But it can have serious drawbacks related to trust, privacy, and cost âŒ Join our webinar on June 6 to learn more about how our #GroundedGeneration approach addresses those drawbacks, making generative AI safer and more cost-effective to use. Register today!
http://gag.gl/oo5Z67
#LLMs #ConversationalAI",Cost management / reduction / optimization
Iâ€™m happy to share that Iâ€™m starting a new position as Senior Vice President & Chief Financial Officer- Highmark Health Plans at Highmark Inc.!,MISC
"Happy Diwali! Best wishes to all celebrating the holiday â€“ and may this Festival of Lights bring joy, prosperity and happiness. Have a wonderful celebration! hashtag#Diwali hashtag#TeamWalmart",MISC
"To all colleagues, customers, and partners who are celebrating today â€“ happy hashtag#Thanksgiving to you and your loved ones!",MISC
Hiring!!!! Check out this job at Anaplan: Director of Compensation,MISC
"Today, I reflect on our commitment, as colleagues and citizens in our communities, to driving change for equity and inclusion. I respect and am active in the hard work that is underway to shift the narrative of segregation and inequality to one where diverse voices are included at the table and heard across all avenues.
#Juneteenth celebrates people of African ancestryâ€™s independence from slavery, a proclamation given over 150 years ago. The order was delivered some two and a half years after President Abraham Lincoln signed the Emancipation Proclamation.
Since January 1, 1980, when Texas officially recognized Juneteenth as a State holiday, more than 40 other states passed legislation following. This culminated in the signing into law by President Joseph R. Biden, Jr., establishing Juneteenth National Independence Day. Historians have observed that Juneteenth is one of the earliest continuously observed holidays that African Americans established in the United States. It is important to recognize and acknowledge Juneteenth and remember it was the beginning of a long journey towards racial equality in North America.
Throughout the year, lets celebrate the heritage of African American/Canadian people in our country and in our communities, reflect on the many contributions they have made since the 1600s and hear their hope of participating equally in a just society. As we educate ourselves and become better allies, we can make a difference.
This is a moment to unite and celebrate freedom.",MISC
"If you havenâ€™t received the news about the American economy being in surprisingly good shape by most metrics, youâ€™re not alone. Good economic news doesnâ€™t make it through the negative sludge of Fox News or Newsmax. It barely gets through the mainstream media. Is that why many Americans are pessimistic about our economic outlook? Or is there something deeper at play?",Economic Outlook
Fantastic provocative talk by legendary VC Bill Gurley on regulatory capture in the US. Really worth spending 25 min to watch and listen. Thank you to the All In Summit for making it freely available to the general public.,Regulation/Legislation
"Artificial Intelligence (AI) and Large Language Models (LLMs) hold significant potential, and are revolutionising the way we innovate and transform the healthcare industry in particular. As the CIO/CFO at Roche, I am thrilled to witness the paradigm shift these technologies are bringing to our work.
AI has evolved tremendously, and the advent of LLMs opened up a number of new possibilities. At Roche, we are leveraging the power of AI and LLMs to fuel our research and development efforts. The ability to gain productivity, support data collection, fuel knowledge management, and accelerate drug discovery is transforming the landscape of healthcare. We are empowered to explore new hypotheses, access cutting-edge information, and make informed decisions faster and more efficient than ever before.
As part of the Informatics Strategy, and to ensure that we are the drivers of cutting-edge technology at Roche, we have taken a first step toward defining our global AI strategy. We see a huge potential in seizing this opportunity to push the boundaries of innovation, unlock new horizons, and create a better future for all. However, with great power comes great responsibility and whilst acting as entrepreneurial spearheads we need to master the art of smart risk-taking. I canâ€™t wait to see where Roche will lead this transformative journey to better serve our patients.
How is AI and LLMs revolutionising your industry?
#AI #LLMs #Innovation #Transformation #FutureOfIT #FutureReady",MISC
"Successful kickoff event in Riyadh! Great panels, energy and supporters.
Just sharing our opening video, and special thanks to Steve Chen (Co-founder & Former CTO at YouTube), Lili Cheng (Corporate VP at Microsoft, AI & Research Division), Amr Awadallah (Co-founder & CEO at Vectara / Co-founder & Former CTO at Cloudera), and Vint Cerf (Vice President & Chief Internet Evangelist at Google / One of the ""Fathers of the Internet"") for their encouraging words to the entrepreneurs in Saudi Arabia. hashtag#startups hashtag#founders hashtag#saudiarabia hashtag#riyadh hashtag#entrepreneurs hashtag#venturecapital hashtag#founder hashtag#accelerator hashtag#startup hashtag#middleeast hashtag#tech hashtag#innovation hashtag#NTDP hashtag#startupecosystem",MISC
