postContent,themes
"Shepherd Center CEO Sarah Morrison, PT, MBA, MHA, announced last November that she will retire on September 20, 2024, after 40 years of service, and that Jamie Shepherd, MBA, MHA, will take the helm as CEO. Sarah was recently interviewed about her advice for the next generation of health system executives, and here is part of what she had to say: ""Be transparent and humble "" have an open-door policy, and be willing to admit when you were wrong. Have a clear vision and communicate it often. From there, set expectations and hold your team accountable. Finally, be present "" emotionally and physically. Get out from behind your desk and walk the halls. You'll never regret the time you spent showing up for your team."" Read her full response here: https://bit.ly/41w2ieL",Not Digital Transformation
"Ask yourself... Are you??? As many of us are heading back into work today and later this week, no matter your role in the organization, you have an opportunity to be a leader!If you see some trash as you're walking in the building, pick it up! If you see an opportunity to improve things, raise your hand and share your ideas. Step up to take on the big assignment, claim it and do it well! You have 366 new pages to write a great story this year, and I know you will blossom into the leader that people choose to follow! You got this!-hashtag#leadershipquotes hashtag#womenwholead hashtag#leadershiptips",Not Digital Transformation
"Happy hashtag#iwd2024!! Amazing event with wonderful speakers, panelists, colleagues and male allies.Congratulations PSEG WLA (Women's Leadership Alliance) for organizing a wonderful event! YY12hashtag#psegproud",Not Digital Transformation
"""Glenda McNeal has an exceptionally strong track record of spearheading critical partner agreements and navigating the complexity of large, global relationships to benefit both the company and our partners and she will continue to do so in this expanded role,"" said Steve Squeri, Chairman and CEO of American Express. hashtag#savoy hashtag#americanexpress",Not Digital Transformation
Learn more about Logitechs Q4 and full Fiscal Year 2024 results in our shareholder letter. https://lnkd.in/gfMUJTfu,Not Digital Transformation
"I am thrilled to share that yesterday at the NCSL higher education task force summit in Washington D.C., Secretary of Education Miguel Cardona gave a shout out to Idaho and highlighted the impressive collaboration between Micron and the College of Western Idaho. This partnership is crucial in training the workforce that will drive Micron's new $15 billion fabrication facility in Boise. It was a privilege to join Idaho Representative Wendy Horman at the summit and to have the opportunity to hear insights from Secretary Cardona. @wendyhorman Micron Technology",Not Digital Transformation
"I am delighted to announce my next adventure!  After an incredible 5 year journey building out the Experience Design team for JP Morgan's Corporate & Investment Bank's Payments and Operations divisions, I am joining an absolutely stellar cast and crew at Chase Travel that is destined to change how you dream about, plan and experience your next trip!",Not Digital Transformation
"I'm excited to announce that I have accepted a 2024 Summer Software Engineer Intern position within the Elevance Health Technology organization! I would like to thank Nivethitha Murugeson, Neelima Annam, Dominic Cussatt, Ankur Sehgal,  and Anil Bhatt for this incredible  opportunity. Looking forward to a summer of growth, knowledge, and experience through this internship!hashtag#ELVTechIntern hashtag#ElevanceHealthSummerIntern2024 hashtag#ElevanceHealth hashtag#ELVTech",Not Digital Transformation
"Longest winning streak for any professional sport. Ever. Did you know he was forbidden to play squash as a child?6 times World champion, 10x British Open winner, Jahangir Khan is the greatest of all time. 555 matches "" no losses.Last night, I had the honor to meet the champion. I was amazed by his story of overcoming adversity through sheer passion, disciplined execution, and belief in purpose.He was born with medical conditions that held him back, but he never gave up. Training relentlessly for 8+ hours straight every day, with a single-minded focus on performance and perfection, Jahangir was destined to make history. His journey from being forbidden to play squash as a child to becoming the undefeated champion speaks volumes about resilience.His legacy extends beyond the squash court, and it's a testament to the power of perseverance and unwavering commitment. An incredibly inspiring story.hashtag#squash hashtag#goat hashtag#JahangirKhan",Not Digital Transformation
Exceptional leader with extensive health operations experience. Margaret Downs should be top of any healthcare organizations list to hire.,Not Digital Transformation
"Calling all architects!  If you know me, you know how I roll!  Lots of opportunities to make a real difference here at Ulta Beauty!",Not Digital Transformation
"It's Customer Service Appreciation Week! In celebration, we're putting the spotlight on our amazing Customer Service team. We asked each of them what they love most about interacting with our customers. See below to read their answers!",Not Digital Transformation
"Yesterday we reported our first-quarter 2024 results and raised our revenue and earnings expectations for the full year. 

- We achieved record Q1 revenue and record Q1 cash flow. 
- Our non-GAAP earnings per share grew 27% to $2.81.
- Our revenue grew 10% to $2.4 billion and our ending backlog grew to a record $14.4 billion. 
- S&P and Fitch upgraded our credit rating to BBB, reflecting the strength of our business and balance sheet. 

These strong results reflect the need-to-have nature of our technologies and were very well-positioned for continued growth. I'm proud to be a part of this team, tirelessly committed to solving for safer communities, safer schools and safer businesses in all that we do every day.",Not Digital Transformation
"The impact of my time at Truist has transformed my life in numerous and positive ways, both on a personal and professional level. The memories I have at Truist are filled with immense happiness and I was fortunate to work with some who I will forever respect and am honored to call them friends. It has been an absolute joy to collaborate with such skilled and committed teammates, and I am deeply grateful for the growth, obstacles overcome, and accomplishments achieved during my tenure.As the new year arrived, I am looking ahead to the next chapter in my career and am thrilled to announce I have joined JPMorgan Chase & Co. as Chase's Head of Payments Technology. The ability to join a winning organization with such amazing leaders, employees and technologists brings tremendous respect and honor. I look forward to my future with JPMorgan Chase, the best is yet to come!",Not Digital Transformation
"We're extremely proud to share that Eric Appel is the hashtag#GTMAwards Startup CRO of the Year. Yi Yi Yi Cheers to you, Eric! We're beyond grateful for your hashtag#leadership and vision at Island.Thank you to Pavilion and G2 for this recognition, and a special thank you to our team, customers, partners, colleagues, and friends who voted.",Not Digital Transformation
"Now for an unexpected surprise, this is a very nice one.... happy, honored, and humbled to have been selected as a Senior Member of the National Academy of Inventors. (although, comes to mind, the term ""senior"" may be both flattering and perhaps not so much...)https://lnkd.in/ePZY5R7z",Not Digital Transformation
"After a whirlwind tour of Krispy Kreme UK & IRE, Krispy Kreme Australia & New Zealand, Krispy Kreme Mexico, and Krispy Kreme US, I can safely say that I have the sweetest job in the world YY. Just 34 more countries (and counting) in which to meet our amazing team members and sample the most joyful treats!",Not Digital Transformation
"Wrapped up an amazing event for Sunbelt Rentals, Inc., our team is delighted to have been part of such an incredible project! Amazing work to all those involved, we are proud to have such an incredible team!
 
#ImpactXM #greenteam #SunbeltRentals #POWERHOUSE24 #WINTHEDAY #ANYTOWN #WelcomeToAnytown #GeneralSession #IXMCulture",Not Digital Transformation
"We wrapped up our banking conversion with the release of our awesome new national brand. 

Welcome to Flagstar. Were so glad to have you with us!",Not Digital Transformation
"I'm excited to exhibit at  HIMSS24 in Orlando on March 11-15 to connect with friends and colleagues, old and new. Join me and be sure to stop by the Augmedix booth #4370! HIMSS Global Health Conference & Exhibition",Not Digital Transformation
"This month, 30 PG&E coworkers from Electric Operations graduated from our inaugural ""Leading at PG&E"" program, a 10-day training intensive focused on growing leadership skills. I had the honor to close the graduation with some words of advice: ""Continue your learning journey, acquire new experiences and protect your character because they will define your legacy as a leader"".Leaders design the culture of the organization by modeling the right behaviors of civility, trust and respect.Congrats, lead graduates! I can't wait to see what you do next at PG&E and life. hashtag#leadershipdevelopment",Not Digital Transformation
"Last week I reviewed more than 100 resumes for an opening we are working to fill. Here are some thoughts:1. Candidates have about one minute to make an impression with their resumes. Resumes should be clean, not cluttered.2. Tell me a story - your story! It's hard to tell a story with just bullet points. Give a short but sharp narrative - stay away from jargon.3. If you make a positive impression, know that I'm going straight to your LinkedIn profile. How are you presenting yourself on LinkedIn? Are you active? What are other people saying about you?",Not Digital Transformation
"Neela Montgomery Appointed as New CEO of Orveon Global""Neela is a highly accomplished leader in high-growth, vibrant consumer businesses and we are thrilled to welcome her as CEO of Orveon."" - Tricia Glynn, Chair of the Board at Orveon and Managing Partner at Advent International""I see immense opportunity to continue developing the platform's capabilities while nurturing the success of bareMinerals, BUXOM, and Laura Mercier."" - Neela Montgomery, Incoming CEO at Orveon Globalhashtag#leadership hashtag#beauty hashtag#SoRNewsRead our take and check out the key highlights Y",Not Digital Transformation
Great night celebrating the 40 under Forty within Boulder and Northern Colorado! Congratulations to all the honorees! #BW40UnderForty,Not Digital Transformation
To the distinguished D9  community - keep loving on your neos. We need them and they need us. #service #sisterhood.,Not Digital Transformation
#acrm2023 went so fast! An amazing week of educational content and networking and seeing old friends! Looking forward to #ACRM2024!,Not Digital Transformation
Im happy to share that Im starting a new position as Vice President Plant Operations at Polaris Inc.!,Not Digital Transformation
"Kicking the new year off with some a  personal news a  : after an exciting 2.5 years, I'm moving on from Thallo.Big thanks to Joseph Hargreaves, Ryan Gledhill and Adam Dry for being my first official founding team - it's been an honor. Seems like a good moment to put our *then-and-now* founding team photos into the public domain...And to the rest of the Thallovians (past and present), thank you for your trust and all your incredible contributions. Special shoutout to Nicolas Alexander, Scott Gledhill, Kobi Omenaka, Avi S., Nathalie Beken and Ivar Wiersma.So what's my next adventure? As they say: ""watch this space"" for updates. Y Y Thank you to fellow Thallovians: Callum Barry Brandon Olga B. Ivan Djukic Vitalii K. Simonas J. Emma Bennett Contessa Cooper Dmytro Chupryna Saudamini Sharma Tasveera Ladha Sakshi Arora Mariana Zanetti Fonseca Olga Grinina Kiren Shunmugham",Not Digital Transformation
"Today was the grand opening of Boomis new office in Conshohocken! I couldnt be prouder of #TeamBoomis hard work and dedication. This space embodies our commitment to innovation and growth. 

Thank you to Mayor Yaniv Aronson, Tiffany Wilson from the office of Senator Hughes, Dean Miller from Philadelphia Alliance for Capital and Technologies (PACT), and Allyson Dezii from The Chamber of Commerce for Greater Philadelphia for attending our ribbon cutting ceremony, we are thrilled to call Conshohocken Boomis new home. 

Im also REALLY excited about the barista ",Not Digital Transformation
"Vulnerable post 

I was having a blah kinda week. You know one of those weeks where you feel like you're running in a hamster wheel. Well my phenomenal staff at our Collins-Westside location decided to love on me today to show their appreciation during a pivotal time for us all, and ya'll they made me cry. 

A good cry though, one of gratitude. 
As a leader you don't always get it right, but every great leader surrounds themselves with great people, leads with good intentions, cultivates genuine relationships, and stays humble enough to pivot for the greater good. 

This Collins-Westside team, Ebony N. S. and I opened the 1st Walmart Health in the State of Florida, and Suzette Quaintance took the reigns and carried on our reputation of being the ""A"" Team, and boy do I love this team. This was just a handfull of them today, as we are winding down our operations across the enterprise. 

As we approach our final month of delivering care to our communities, what I will miss the most at Walmart Health, are the people. These people believed in our mission, they lived it, they executed it, and they did an amazing job! 

If I could sum up my Walmart Health experience in one word, it would simply be ""PROUD"". 

PROUD of our people
PROUD of our work
PROUD of our imprint
PROUD of our impact
PROUD of the seeds we have planted, that we hope to see grow. 

PROUD, is honestly an understatement, but... it will do for now. 


Grateful, Thankful, and Blessed. ",Not Digital Transformation
Can you confidently say you're allocating your marketing budgets effectively? Mode can help your team determine the impact of various channels and touch points on customer conversions az learn how to optimize performance in Snowflake - all in one place.ai  Check out our course in the the Snowflake Data Cloud Academy Bootcamp: https://lnkd.in/eVkaP4eh ]hashtag#SnowBIBootcamp hashtag#BI hashtag#Analytics,Not Digital Transformation
"The Houston Community College Board of Trustees named Margaret Ford Fisher, Ed.D., as the institution's new chancellor on Jan. 24. She had served as HCC's Interim Chancellor since Sept. 1, 2023.READ MORE: https://lnkd.in/g8gfzecr",Not Digital Transformation
The Growing Private-Sector Involvement in Canadian Public Health Care Systems https://buff.ly/3vKYXwB,Not Digital Transformation
"Do your employees connect with your company's purpose? Maybe, maybe not. According to a recent MIT Sloan study, 72 percent of people want to work for an organization with a purpose they believe in. At Schneider Electric, the number one engagement factor I have and hear from my team members and colleagues is their connection to our purpose, #lifeison. https://lnkd.in/etiU6KJC

And yet, sometimes, it can be hard to understand how your day-to-day job is contributing to the greater cause. As leaders, it's our responsibility to help our employees make that connection and embrace it at a personal level. 

But how do we do that? Here are a few suggestions on how to create a passionate and purposeful team: 

1) Offer Connections: Create a space for safe and open dialogue -- ask how they feel they are contributing to the company's purpose. And if they are struggling to see the connection, offer your own thoughts on how their work is helping to serve the greater good. 

2) Encourage Involvement: Recognize that everyone has their own passions. Provide time and support for employees to participate in employee resource and special interest groups, as well as company-sponsored volunteering and charitable initiatives. Doing so gives employees a greater sense of personal connection to the company, and offers them an opportunity to learn and grow as humans  something thats good for them and good for your business!

3) Celebrate Impact: Acknowledge and celebrate the contributions employees make to your purpose, small or large. Every action counts. And recognizing individuals fosters a people-first work culture, where employees feel valued, seen, and heard.

When individuals and corporations find common ground in purpose, the impact is profound. Let's be leaders who champion this connection. 

How are you fostering the power of purpose in your teams?

#PowerofPurpose #Leadership #EmployeeEngagement #SocialImpact #lifeison",Not Digital Transformation
" and that's a wrap Four fantastic days in Amsterdam meeting our incredibly talented Basware colleagues, setting out our PS strategy for the year and really setting us up to drive customer value.#PSBootcamp #BaswarePS #BaswareAuditRecoveryServices",Not Digital Transformation
"One of the most important jobs of a product manager is guiding the team through decisions. Hearing disagreement and getting commitment.However, decision-making is an often underappreciated skill.Steve Jobs once said about product decision-making, ""People think focus means saying yes to the thing you've got to focus on. It means saying no to the hundred other good ideas that there are. You have to pick carefully.""Check out the video below for insights on how to make solid strategic choices. Y hashtag#productmanagement https://lnkd.in/gBEhSZ4M",Not Digital Transformation
"Hola, Espaa!   We've arrived in Madrid!https://buff.ly/3TJJoxq",Not Digital Transformation
"hashtag#TeamDataminr thanks Nicky de la Cruz, our Senior Director of Accounting and Amigos@Dataminr ERG leader for his meaningful contribution to our organization's culture. Learn why he took on the ERG leadership role Yhashtag#DEI hashtag#leadership hashtag#diversity",Not Digital Transformation
"We're honored to share that we've been named by Forbes as one of America's Best-in-State Wealth Management Teams for 2024, ranking #4 in the state of Illinois. Thank you for the trust you have placed with our team. We remain committed to managing our client's financial lives so they can focus on areas of their life that bring them joy, meaning and purpose. [Source: Forbes.com (Awarded Jan 2024)  Data compiled by SHOOK Research LLC based for the period from 3/31/22""3/31/23. (https://lnkd.in/exXdw9ib)] https://lnkd.in/eGY8xFqZ """,Not Digital Transformation
"No matter the outcomes you're driving or the framework you're using, you need to assess your maturity level to figure out the path forward. Learn how.",Not Digital Transformation
"Today is International Women's Day YaYsIn Beijing, the Power Systems and Services team joined together for a great opportunity to highlight hashtag#InspireInclusion- a theme that calls us to break down barriers, challenge stereotypes, and create environments where women are valued and respected.  I am proud to work at Schneider Electric where inclusion, diversity, equal learning opportunities, focus on STEM roles and more are recognized to achieve our sustainable goals.On hashtag#IWD2024, here is a great video by SE & Plan International on how empowering women in West Africa with fundamental electrical skills opened doors to new opportunities and economic independence. https://lnkd.in/gEajVVzJ We commit to hashtag#InspireInclusion today and every day. Happy International Women's Day! hashtag#InternationalWomensDay hashtag#LifeisON",Not Digital Transformation
Hey Michael C. Thanks Again for the Nutanix refresher course today - I really like how you broke it down into 18 unique segments - Brilliant! Happy Holidays Y'all hashtag#happyholidays,Not Digital Transformation
"Yesterday, we were honored to perform the Maile Lei Untying Ceremony with Hawaiian Electric for our Kapolei Energy Storage facility in West Oahu.  Community engagement and safety are paramount to us at Plus Power, and we were grateful for the participation of many state and local officials and community stakeholders to help us celebrate.This 185 MW / 565 MWh facility, relying on 158 Tesla Megapack 2's, is the largest demonstration in the world of grid-forming services from a standalone battery storage facility. It is committed to provide 50 MW of Fast Frequency Response, virtual inertia, and blackstart services akin to a conventional power plant""but in 250 milliseconds and without emissions or need of water. We are thrilled to work with  Hawaiian Electric on this landmark facility that will help hashtag#Hawaii meet its goal of 100% renewable energy by 2045.  This groundbreaking project is a postcard from the future: Batteries will soon be providing these services, at scale, on the mainland. Representing approximately 17% of Oahu's peak load, KES will be operated by Hawaiian Electric to help balance the  island's  power  grid, enabling the continued growth of both rooftop solar and utility-scale renewable energy. Left to right are Kahu Kordell Kekoa, Hawaii State Energy Office Chief Energy Officer Mark Glick, Hawaii Public Utilities Commission Chair Leo Asuncion, Tesla SVP Drew Baglino, Plus Power Executive Chairman and CEO Brandon J Keefe, Hawaiian Electric Company President and CEO Shelee Kimura, Plus Power Executive Vice Chairman and Chief Commercial Officer Robert Rudd, Campbell Properties President Steve Kelly, Plus Power Executive Vice Chairman and President Alex Fraenkel, and Plus Power Regional Director Project Development (West) Scott Schalich.  Aloha!hashtag#batterystorage hashtag#cleanenergytransition",Not Digital Transformation
Please join us in congratulating Mandy Meadows on joining PepsiCo as Associate Director of Digital Marketinghashtag#digitaladvertising hashtag#commercemedia,Not Digital Transformation
"Bank of America is the bank of choice for nearly 14 million Hispanic-Latino clients and businesses. That privilege comes with a responsibility to ensure that our products and services are inclusive and accessible to everyone.  In recent years, we've added Spanish as a language option on the Better Money Habits site, invested in the long-term success of our Hispanic-Latino teammates whose expertise and skills make our company stronger, and made Spanish-language capabilities available at over 2,000 financial centers.",Not Digital Transformation
"What a great weekend with SV CIOs in Charlotte - The (fabulous) Flamingos! An annual tradition since the last ~7 years which brings together this amazing, smart, selfless, and fun group of leaders. The check-ins are kick-a$$ and genuine, the discussions are rock solid and we can drink & play bocce like no one else! Thanks to Sheila Jordan and Phil for hosting this special event every year.And to the amazing crew that flew/ drove in from various part of the US - Archana Rao Sharon Mandell Reena Tiwari Chetna Mahajan Paula Tolliver Monica Khurana We missed you - Diana McKenzie Anisha Vaswani Julie Cullivan Praniti Lakhwara Rashmi Kumar Alvina Antar Sandy Venugopal and so many others who make this tribe special.",Not Digital Transformation
"   3 We are honored to announce that our portfolio company Anchor's founder C. Emre Koksal, has been inducted into the prestigious National Academy of Inventors.The Ohio State University Koksal also is co-founder of FenixPyre.https://lnkd.in/gAsVnCtC",Not Digital Transformation
"2024's Lunar New Year is upon us, bringing with it the mighty Dragon, and I'm all fired up! It's a symbol of ambition, courage, and boundless growth - all values that I know resonate with both myself and my team. Let's continue to channel  the Dragon's fiery energy to spark creativity and team synergy. YZ Wishing everyone a transformative and successful Year of the Dragon! hashtag#WeAreLenovo hashtag#YearOfTheDragon hashtag#Innovation hashtag#Kaiber",Not Digital Transformation
"Grateful for the opportunity to be a keynote speaker at hashtag#sapsignavioforum in partnership with Mani Pirouz in hashtag#Berlin earlier today. We discussed the SAP and McKinsey & Company collaboration on hashtag#ValueBridge and the exciting opportunity to deploy a hashtag#processexcellence hashtag#capabilityecosystem to address the hashtag#cascadingvaluegaps that erode the benefits of ERP, stifle business agility, result in excessive technical debt and other inefficiencies. As a bonus, immediately following our session, I witnessed the official welcome of LeanIx into SAP. Congratulations, AndrA Christ, Rouven Morato and Gero Decker!",Not Digital Transformation
"Last fall, Shannon Striebich was appointed president and CEO of the Trinity Health Michigan Market. While most patients will never meet Shannon during their treatment at a Trinity Health Michigan location, she has a significant influence on the quality of care they receive. In a recent interview, Shannon shared her personal story and offered a brief glimpse into her vision for the future of health care in Michigan. Read more at https://bit.ly/4a7a0iv",Not Digital Transformation
Can't wait to see you all there! Come by the UBBA booth and you can be part of the D'tech prizes!,Not Digital Transformation
"India marks its 75th Republic Day this year, and the soul of this historic occasion is aptly captured across the country. Today, we collectively celebrate the passion, resiliency, and unwavering pursuit of our national identity as a democratic, secular, socialist, and democratic Republic. Each one of us is also presented with the opportunity to draw inspiration from all the sacrifices that went into making India a free country and reflect on how our actions and choices today will impact our country's tomorrow. A very happy Republic Day to all those celebrating across the globe!hashtag#optum hashtag#unitedhealthgroup hashtag#republicday Amit Vaish Anil Chopra Ankit Gupta Anindya Datta Ashutosh Singh Harsha Vardhan Jyothsna Kuchimanchi Madhuri Raya Mani Chacko Manish Singhal Rajesh Kesarla Ramesh Ganesan Sandeep Ghai Santhosh Gopynadhan Shipra Sahni Srinivasa Gandhi Sampath Srinivas Ramsagar Uma Ratnam Krishnan",Not Digital Transformation
"Yesterday was my MBA graduation. I'm ashamed to admit I considered not going. (I actually finished back in October "" My 10-year-old son had a school Christmas party "" The drive to campus is nearly 3 hours each way "" I had work to finish.) I didn't send announcements. I didn't invite anyone. Yet I went. My husband and my 11th grade AP English teacher from 1994 volunteered to go with me. (I sent my mom the livestream link and texted my dad this picture after the ceremony.)I concluded that my skipping graduation would have been selfish and wrong.As a proud member of the Choctaw Nation of Oklahoma, I needed to be seen in my tribal regalia walking across the stage. My tribe completely funded my MBA, and Native Americans "" especially little girls (and middle-aged moms!) "" need to see what is possible. In 2022, Native Americans and Alaskan Natives made up 1% of the total U.S. population. Of those of us age 25 and older, only 16.8% had earned a bachelor's degree or higher. (The rate for all Americans is 35.7%.)I'm sharing the following stats from the Postsecondary National Policy Institute because I want to do better. aa In Fall 2021, Native American students made up 0.7% of all postsecondary enrollment.aa In 2021, 28% of the 18- to 24-year-old Native American population were enrolled in college compared to 38% of the overall U.S. population.aa Since fall 2010, Native American enrollment has declined from 196,000 to 121,000, a 38% decrease:"" Undergraduate enrollment declined from 179,000 to 107,000, a 40% decrease."" Graduate enrollment declined from 17,000 to 14,000, a nearly 18% decrease.Only 4.8% of Indigenous adults have a graduate degree, according to The Education Trust. Studies consistently show that less than 1% of Indigenous adults have a Ph.D.Native American friends, please choose to be seen when you achieve. When one of us shines, it can illuminate the path for those near us. ai YZai hashtag#nativeamerican hashtag#indigenousbusiness",Not Digital Transformation
"What an amazing week in the French countryside with L'OrAal Mastering ECcommerce Excellence. We ate, we laughed, worked and learned. A special thanks to my Challenge Team!!! Matt Steiner Kenny Ng Maryann Adamec Oliver Rogers and Jenni Johanna Toft",Not Digital Transformation
"And the momentum for 2024 keeps on building with more hashtag#design award wins at Logitech! Ys We're honored to once again be recognized by iF DESIGN and International Design Awards, IDA. Kudos to our incredible Design team, and thanks so much to our entire customer community for having us along on the journey. Read more on our latest Blog post: logi.link/05qgg8",Not Digital Transformation
"It's the Year of the Dragon in the Chinese New Year calendar. As I was attending an event last night celebrating the Chinese New Year, I was thinking about how the dragon represents good luck, strength and success. I hope all those things come true in your life this year and your payments have the same fortune.   I hope you can find the simplicity, speed and safety your payments deserve! Talk to a banker to bring your payments to a new level this year!",Not Digital Transformation
"You may have noticed a familiar face in one of my previous LinkedIn posts. Thats right, Carol Kemp is back with Alegeus! Were so fortunate that Carol rejoined the team as the general manager for our TPA partnership team. 
 
Her enthusiasm and dedication to our partners success are backed by 20+ years of experience in banking, financial services, healthcare and benefit administration. Carols expertise in strategic sales execution and client account management means she hit the ground running with her team, and shes ready to unlock our partners growth potential next week at our Partner Success Summit. 
 
Join me in welcoming Carol back to the team, and make sure to say hi to her next week in Fort Lauderdale! #TeamAlegeus",Not Digital Transformation
"It was great to see the development process happen with the new Hurricane 2050. The teams did a wonderful job working together, to design a beautiful boat with manufacturing and end-user needs in harmony. DFM changes the playing field for quality and profitability, way to hit it out of the park.",Not Digital Transformation
"October is Breast Cancer Awareness Month. Many people know that I was diagnosed with an aggressive form of breast cancer at age 27 and that experience of fighting cancer as a young woman greatly affected my life. 

It was through being treated and surviving breast cancer that I learned about the gaps in our healthcare system that overlooked young women. I wanted to ensure that young women were provided with the same resources and support that were available to older women, such as representation in clinical studies, access to support groups with other young people, and greater awareness in the medical community. 

No one should have to face cancer alone. The Young Survival Coalition, an organization dedicated to improving the quality and quantity of life for those under 40 with breast cancer, continues to exist and flourish today because I was inspired to take action for the young women who would come behind me with similar diagnoses. 

hashtag#breastcancerawarenessmonth hashtag#breastcancer ",Not Digital Transformation
"""Two months, one goal, and a journey that redefined my limits.""hashtag#overcomingchallenges hashtag#ironman hashtag#motivationmonday hashtag#mentalstrength hashtag#mindset Hallet Enterprise",Not Digital Transformation
"We are inspired by the enduring spirit of Dr. Martin Luther King, Jr., and are committed now more than ever to offering young people overcoming systemic barriers to upward mobility opportunities to pursue their professional goals fearlessly and with agency.To our invaluable corporate and school champions, donors, and community supporters: Your unwavering dedication is the catalyst that transforms career aspirations into reality.Thank you for partnering with us in the pursuit of dreams!",Not Digital Transformation
"As we celebrate National Hispanic Heritage Month, I want to pay homage to my mother, Maria "" born and raised in Southern Spain. She met my father while he was abroad serving in the Navy and moved to the United States with him to raise me and my sister, Maria. With very little extended family in a foreign country, my mother worked extremely hard to learn a new language, a new culture and a new way of life, always striving for the American Dream for herself and her family. Without her courage, strength and determination I would not be where I am today. I am extremely grateful for my Spanish roots and the lessons I learned from my mother. In fact, I'm reminded of a famous Spanish proverb that goes, ""Si te caes siete veces, levAntate ocho"" "" or in English, ""If you fall seven times, get up eight.""  So, this month, I'd like to honor all of my Hispanic brothers and sisters, as well as celebrate our unique cultures and backgrounds. Happy Hispanic Heritage Month!",Not Digital Transformation
