PostContent,Theme
"We are hearing so much about the impact of #AI in consumer spaces and the rise of large language models. For our program in Washington Post Liveâ€™s â€œThe Futurist: The Rise of AI,â€ I wanted to focus on an area that maybe isnâ€™t as well-known: industrial AI.
Thanks to Brian Harrison, Senior Director of Omniverse Digital Twins at Nvidia, who I interviewed for yesterdayâ€™s segment.
I asked Brian how industrial AI differs from consumer applications. Our views are aligned that industrial AI distinguishes itself in how factory teams are applying it with purpose to address specific problems theyâ€™ve identified. This is creating new value for manufacturers and enhancing peopleâ€™s productivity.
A great example Brian shared was how AI was being used by a company to address a high number of false positives for faulty electronics parts during acceptance testing. AI processed high data volumes create massive training sets for testing equipment that increased accuracy above 99 percent, improving efficiency.
The amount of data produced by a factory is exponentially greater than what we typically find in consumer environments, and AI in combination with digital twins is a powerful tool for leveraging this data.
Iâ€™m looking forward to seeing Siemens and NVIDIA continue to push the edge together, as we combine our capabilities to create an #IndustrialMetaverse where #manufacturing, engineering and design will one day innovate at the speed of software. Is Mooreâ€™s Law coming to the industrial world?",Supply chain
"For decades, we saw American manufacturing get redistributed to other countries. But this is a new era.
Our $150 million investment in a new high-tech plant in Texas â€“ announced today with Roland Busch â€“ shows how American manufacturing is growing again in the United States.
Think about what weâ€™ve experienced in just the past few years. Weâ€™ve seen disruption in global supply chains reinforce the need to not be overly reliant on one region for sourcing critical items. Supply chain challenges have been a factor in evolving globalization into â€œglocalization.â€ Itâ€™s a world that's ever more global, ever more connected, but where we're capable of manufacturing things closer to the point of demand.
Siemensâ€™ growth in the United States over the past year â€“ investing $500 million in our U.S. #manufacturing footprintâ€“ reflects this. And thereâ€™s a lot more driving this than supply chain trends.
First, thereâ€™s the impact of digital technologies. In the last decade, we saw digital technologies transform our personal lives and the consumer world. Now theyâ€™re coming to industry and #infrastructure. We see the rise of AI and 5G and cloud in consumer spaces â€“ but also igniting transformation and growth in critical infrastructure markets. What weâ€™ve thought of as more traditional industries are joining forces with the tech sector. With this growth comes new high-tech factories that create jobs and strengthen local economies.
Second, weâ€™re seeing all of this accelerated by government investment in infrastructure, manufacturing and climate. Government investment is sending a strong signal to the private sector. And Siemens is among the companies investing.
This is an exciting day for Siemens and for the resurgence of American industry.",Supply chain
"Today marks an incredible day for our Siemens Mobility team and our rail manufacturing footprint in the United States.
Joined by national, state and local leaders, and colleagues Roland Busch and Marc Buncher, Siemens announced a $220 million investment in a new rail #manufacturing facility in Lexington, North Carolina. The facility will create more than 500 new jobs; deploy technologies enabling advanced manufacturing and carbon neutral operations; and provide us with a bicoastal #rail manufacturing presence to meet growing demand for passenger rail in America. Shoutout to our Sacramento plant, which has led our strong Made-in-America commitment for decades!
Making this announcement today had me thinking back to another big moment I got to be part of in November 2021 â€“ when President Biden signed the bipartisan infrastructure bill into law. I was standing on the White House lawn, shoulder to shoulder with lawmakers from both sides of the aisle, with labor partners and skilled workers, with cabinet officials, mayors and governors, and others from the private sector. And I thought to myself, you know, this is what itâ€™s all about: Weâ€™re bringing people together to build the future.
On that day, something special happened. We shifted from vision-setting years for #infrastructure to a decade of action. Both government and business have stepped up. Bold investment is being matched by bold innovation. In fact, in just the past four years, Siemens has invested $3 billion in manufacturing expansions and acquisitions in the United States.
Itâ€™s now time for the power of public-private partnerships to take off. Itâ€™s at the state and local level where the long-term vision for whatâ€™s possible with infrastructure becomes reality -- and Siemens and our 17,000 U.S. suppliers stand ready to support.
We are here to provide technologies that maximize of the impact of the investments and projects across infrastructure and industry now promising to shape a more sustainable, resilient, equitable future.
Details on today's announcement here: https://sie.ag/3SXATOv",Supply chain
"Sharing some news about our latest efforts to harness the power of artificial intelligence: a new collaboration with Microsoft.
Together we will leverage generative #AI to help industrial companies drive innovation and efficiency across the design, engineering, manufacturing and operational lifecycle of products.",Supply chain
"Weâ€™re partnering with the Minority Business Development Agency - U.S. Department of Commerce to award grants to small, Black-owned businesses as part of our larger commitment to further advance supply chain diversity in the U.S.
Details here: https://sie.ag/3XhHBA9",Supply chain
"What a great week having our global leader Roland Busch with us in the U.S. for meetings, an #OptimisticOutlook podcast recording (more on that to come), and a very big announcement: our $220 million investment in a new rail manufacturing hub in Lexington, N.C.
Iâ€™ll share just one quick takeawayâ€”that in the announcement we saw a core theme in our meetings become a reality: our world is becoming more â€œglocal.â€ Like the internet fueled globalization, shifting many American manufacturing to other countries, technologies now coming of age and supply chain realities will be every bit as influential in *localizing* production here in the U.S.
Now, as Roland said, this doesnâ€™t mean decoupling â€“ taking production from one area and moving it elsewhere. Rather, it means that, as the transformation of industry and infrastructure accelerates â€“ and as global events spotlight the need for supply chain resilience â€“ global production networks are now diversifying. Companies are growing their overall manufacturing capabilities and, as glocalization takes hold, choosing to do this closer to the point of the demand.
Which is exactly what we see in Lexington! Siemens is meeting growing U.S. demand for rail by tapping into rail innovation that's been tested and continually refined across our global team, then bringing production close to our East Coast customers. This provides Siemens with a bicoastal #manufacturing presence!
This is only the start of glocalization and the benefits weâ€™ll see to jobs, our economy, and to sustainability. And Iâ€™m so proud to be part of #TeamSiemens in this moment where we can make such a significant impact.
Activate to view larger image,",Supply chain
The industrial metaverse enables more resilient supply chains and localized manufacturing through the use of existing tools such as digital twins.,Supply chain
"We're excited to share our commitment to global #growth and cutting-edge #innovation: With our #investment plan, we spend EUR 2 billion to supercharge production capacities, igniting research, and create new education centers around the globe. Part of the plan is a new $220 million rail manufacturing facility in North Carolina. Stay tuned, as we'll be rolling out even more investments across the US ðŸ‡ºðŸ‡¸ soon.",Supply chain
"Today at MIT Media Lab, I shared a joke that introduces a section in the sci-fi tale Ready Player One. ""I'm not crazy about reality, but it's still the only place to get a decent meal.""
Hereâ€™s why I think this quote is timely. The #metaverse came to the gaming world 20 years ago. Two years ago, we saw the metaverse at the forefront of tech industry headlines.
We heard about all of the emerging consumer and IT applications. Now, #AI has taken center stage. The world is buzzing about the potential disruption these emerging and converging digital tools will bring.
But what I really see happening now with the metaverse is some refocusing. Thereâ€™s a realization that people arenâ€™t looking to escape reality; theyâ€™re looking for virtual environments and experiences that enable them to improve this real world we live in.
And this is a perspective that really energizes us as a focused technology company that combines the real and the digital worlds. We see this value proposition applying to market segment after market segment. And now weâ€™re embedding this strategy into what we call the #IndustrialMetaverse, which weâ€™re now working to advance with partners such as NVIDIA.
Think about everything we learned during the pandemic about the need for more resilient supply chains and more localized #manufacturing. The industrial metaverse will provide us with what we need: the ability to invent anywhere and to transmit our creativity everywhere.",Supply chain
"â€œResilient supply chains in a dynamic worldâ€ was the topic of this yearâ€™s DHL Forum, and I had an insightful fireside chat with Will Heywood, VP of DHL Supply Chain.
We discussed lessons learned during the chaotic times of the pandemic and how #SupplyChains have transformed over the last four years. Throughout our discussion, one thing remained constant: the need to embrace change.
Times of disruption give us the best opportunity to shape the future, and as I shared with Will, digitalization and industrial technologies are driving new ways weâ€™re thinking about supply chains and #manufacturing at Siemens.
Amid #SupplyChain disruptions, weâ€™ve seen that the future of the industry is what Iâ€™ve been calling â€˜glocal.â€™ Global innovation is and will continue to be essential, but local production capabilities will be vital to increasing resilience against future disruptions.
Roger Libby",Supply chain
"As #battery production ramps up in the United States, there's a huge opportunity before us. We can use digital tools to drive productivity and improve performance. We can create more resilient supply chains and advance #sustainability.
My message at the Battery Gigafactories conference this year centered on this idea: so much is now possible.",Supply chain
"Much of the conversation around #battery production is about the incredible need to scale. And itâ€™s no wonder given the forecasted growth in EVs and the drive to decarbonize society.
But as I shared during my keynote today at Benchmark Mineral Intelligenceâ€™s #GigaUSA, with digital technologies, we can do all this â€“ and more.
Our partner FREYR Battery offers an illustrative example as they start to build battery gigafactories in the U.S. and Europe using #SiemensXcelerator. In fully embracing digital transformation, theyâ€™re simplifying how they make a battery. Theyâ€™re improving battery performance.
And so, as we think about how to increase domestic production of the large #batteries needed for EVs and grid storage â€“ as we harness the investments and innovations sparked by landmark legislation â€“ letâ€™s not miss the big opportunity thatâ€™s before us: to shape the future of #manufacturing in America.
Letâ€™s utilize technologies like the #DigitalTwin and automation to meet demand, optimize production processes and build more resilient supply chains. Letâ€™s lead the way.",Supply chain
"I'm delighted that the Responsible Sourcing Network (RSN) is highlighted--along with the Cotton Campaign-- in this comprehensive yet concise (despite its length given the complexities it addresses) piece by Sarah Murray in the FT.
RSN's #YESS due diligence initiative offers a path forward for brands/companies in industries from apparel to tech to identify and eliminate forced labor and human rights abuses in their supply chains.
The struggle may be Sisyphean-- pushing rocks up steep slopes-- but with commitment and focus, tools and approaches including YESS we can make more progress. Onward!",Supply chain
"I recently had the opportunity to join Professor Joseph M. Santos and his students at South Dakota State University to talk about the challenges and opportunities facing the health care industry. We discussed how Sanford Health is adapting to meet the needs of our patients, residents and members even as we continue to face economic headwinds such as supply chain disruptions, workforce shortages and inflation. We also talked about how the Covid-19 pandemic changed the way health care is delivered, including a pivot toward more virtual, patient-centric solutions. Sanford Health is proud to be making significant investments in virtual care innovations to connect with all our patients, no matter where they are.
Iâ€™m grateful to Dr. Santos for inviting me to visit and to his students for their excellent questions. It was great to visit with South Dakotaâ€™s next generation of business leaders!",Supply chain
How Generative AI is empowering manufacturers and revolutionizing data monetization,Supply chain
"â€œQualcomm Aware, as the new service is called, works with Qualcomm chips that go into tracking devices for shipping containers, pallets, packages and other parts of supply chains to help companies track where their goods and materials are.â€
Great context about Qualcomm Aware â€” our new cloud-based #IoT supply chain platform â€” in this piece by Stephen Nellis for Reuters ðŸ‘‡ https://lnkd.in/gGWiVupu",Supply chain
"The Qualcomm 212S and 9205S modems combine cellular and satellite connectivity, enabling real-time device tracking in remote areas. This is game changing for Qualcomm Aware, our cloud-based #IoT supply chain platform for device management. #TeamQualcomm",Supply chain
"It was an honor to meet with President Yoon Suk Yeol this week. Qualcomm has many key partners in South Korea, and these expanding collaborations are driving digital transformation across industries, accelerating the paths to #5G Advanced and #semiconductor supply chain resiliency.",Supply chain
Great article sharing how the Moyo project is providing a much greater level of transparency to the colored gemstone market in East Africa. Congratulations Monica Stephenson and everyone working hard to shorten the supply chain and increase the earnings for artisanal miners in the region!,Supply chain
"This week, Intel Corporationâ€™s Ohio One construction teams began to pour more than 1,500 cubic yards of concrete, signaling our official shift into the next phase of #construction in the Silicon Heartland. I am very proud of our team and construction crew members for reaching this project milestone.
Our Ohio One site is reported to be the largest single private sector company investment in Ohioâ€™s history â€” one that will create of tens of thousands of jobs across the state. This site is critical to our strategy to expand U.S. leading-edge semiconductor capabilities and develop a more resilient #semiconductor supply chain. As we begin setting the foundation for our future leading-edge factories, I want to thank our Intel team members, suppliers, partners, and the communities across the #BuckeyeState who are all involved in this project for making great progress on the site as we build a vibrant Intel future in Ohio. #IAmIntel #OhioOne #SiliconHeartland #Manufacturing",Supply chain
"Last fall Walmart agreed to acquire Alert Innovation, a robotics automation company that develops material-handling technology for automating order fulfillment in retail supply chains. Thankful to spend some time today in the Boston area with this group as well as have the opportunity to meet with the full people team. Excited about the partnership and continued evolution of our supply chain and market fulfillment centers at Walmart! #Digital
Link to announcement last fall: https://lnkd.in/gQgAy-v4",Supply chain
"How will CFOs navigate supply chain disruption this year? What do persistent inventory issues, high costs and geopolitical tensions mean for their #onshoring strategies? Read my latest Global Value Chain Chronicle where I unpack findings from the 2023 BDO CFO Outlook Survey to answer these questions about CFOsâ€™ #supplychain priorities and challenges.",Supply chain
"Our commitment to achieving net zero by 2030 is as ambitious as it is attainable, and for ServiceNow, our supply chain is a critical part of that. Thatâ€™s why weâ€™re using our solutions to help advance the effectiveness and efficiency of our decarbonization efforts; plus, with Deloitte, weâ€™re helping our customers do the same.
I was pleased to partner with Deloitteâ€™s Jon Raphael for a deep dive into value chain decarbonization investing. Hereâ€™s to making the world work better TOGETHER. #ESG #Scope3emissions #supplychain",Supply chain
The #semiconductor supply chain has been particularly volatile over the past few years. Governments are looking to invest in more secure and reliable systems to safeguard and diversify the global #supplychain. Investment across the entire supply chain is needed for true risk reduction. Read my thoughts in Fortune: http://bit.ly/3YyxWFj,Supply chain
"A Product Information Management (PIM) system is a software solution designed to centralize and manage all product-related data, such as product descriptions, attributes, item numbers, and pricing, in one location. Here are five reasons to use a PIM system:
1. Improved Product Data Management: A PIM system centralizes all product-related data, making it easier to manage and keep up-to-date. This can help to reduce errors and inconsistencies and improve data accuracy.
2. Increased Efficiency: By automating processes such as data entry and enrichment, a PIM system can help businesses save time and reduce manual effort. This can free up employees to focus on more value-added tasks, such as product development and customer engagement.
3. Data Harmonization and Consolidating Master Data: A PIM system can help to harmonize product data across multiple channels and consolidate master data across multiple ERPs, making it easier to manage, update, and distribute product information. This can lead to more accurate and up-to-date product information, improved efficiency, and better customer experience.
4. Multi-channel Consistency: A PIM system can help to ensure that product information is consistent across all channels and touchpoints, including e-commerce websites, marketplaces, and social media platforms. This can help to avoid confusion for customers and improve brand recognition and loyalty.
5. Streamlined Product Launch: By centralizing all product data and automating data processes, a PIM system can help to streamline the product launch process. This can reduce time spent on manual data entry and approval processes, enabling businesses to get products to market faster and more efficiently.
#data #commerce #customerexperience #PIM",Supply chain
"Data Mining is the process of discovering patterns, relationships, and insights from large datasets using various techniques like Machine Learning, statistics, and Artificial Intelligence. By leveraging data mining, your company can gain valuable insights to improve operations and drive efficiency. Here's how:
- Identify inefficiencies - Reveal hidden patterns and trends within your operational data, helping you pinpoint areas where processes can be streamlined or automated
- Enhance decision-making - Uncovering insights from historical data, data mining can help you make better-informed decisions, allowing you to optimize resource allocation, reduce downtime, and boost overall operational efficiency
- Predictive maintenance - Analyzing equipment data can help you predict potential failures or maintenance needs, enabling you to schedule repairs proactively
- Supply Chain optimization - Identify trends and patterns in supplier performance, customer demand, and inventory levels to optimize procurement, warehousing, and transportation processes
- Quality control - Identify factors that contribute to product defects or variations, enabling enhanced quality control measures
By leveraging data mining, your company can uncover hidden opportunities for operational improvement, leading to increased efficiency, cost savings, and a stronger competitive edge.
#datamining #data #machinelearning #artificialintelligence",Supply chain
"An OMS, or Order Management System, is a software solution that streamlines and automates the various stages of an order's lifecycle, from order placement to fulfillment and delivery. It enables businesses to efficiently manage orders from multiple channels, such as e-commerce platforms, physical stores, and marketplaces, while also integrating with other essential systems such as inventory management, warehouse management, and customer relationship management.
An OMS can improve the efficiency and accuracy of your order processing, which will enhance customer satisfaction and increase overall revenue. Here's how:
- Evaluate needs - Determine your business requirements, such as order volumes and product types
- Choose the right OMS - Select a system that meets your needs, considering factors like scalability and integration capabilities
- Integration - Connect the OMS with existing systems, such as e-commerce platforms and inventory management
- Monitor and optimize - Review OMS performance and make adjustments as needed
Does your company have an integrated OMS in your ERP or a standalone solution?
#software #commerce #scalability",Supply chain
"Does your board have the expertise it needs to meet evolving challenges and opportunities? https://bit.ly/3sYh1BH
With mounting trade wars and increasing demands for sustainable sourcing, supply chain issues are requiring more time on board agendas. Geopolitics is more complicated than ever. New cyber regulations are applicable. Prepare your board at Cornell Tech's Board Institute in hashtag#NYC this November, an essential program for all hashtag#boardofdirectors, business hashtag#leaders, hashtag#investors, and hashtag#advisors. You'll gain access to leading hashtag#CornellUniversity faculty and over 20 industry experts.
â€¢ Explore the challenges affecting hashtag#supplychains and how companies are preparing for more change
â€¢ Learn best practices for mitigating and overseeing hashtag#AI-related risks
â€¢ Practice hashtag#board-level leadership with a hands-on hashtag#cyber crisis simulation to test and improve your hashtag#cybersecurityresponse tactics
â€¢ Carry out your responsibilities more confidently and exercise sound, well-informed judgment in emerging and mission-critical areas arising in your hashtag#boardroom
â€¢ hashtag#Network with peers from diverse industries in facilitated sessions to explore fresh ideas about emerging topics and best practices
Get advice from industry leaders including:
- Bill Priestap, Founder, Trenchcoat Advisors | Former Assistant Director, FBI
- Colin Browne, Chief Operating Officer, Under Armour
- Roslyn Brooks, Principal Government, Regulatory Affairs & Public Policy, PWC
- Jason Smolanoff, President, Cyber Risk, Kroll
- Lisa M. Shalett, Director, Pennymac - Allen Parker, Former CEO Wells Fargo, SVB Director
- David Kappos, Partner, Cravath, Swaine & Moore LLP | Former Director, USPTO | Adjunct Professor, Cornell Tech
- Devon Ackerman, Global Head of Incident Response, Kroll
- Mike Crowe, Former CIO, Colgate-Palmolive Company | Bd. Mem, Specright
Spots are going fast. To register and learn more, visit the conference website here: https://bit.ly/3sYh1BH",Supply chain
"Kroll Senior Advisor and Institute Fellow Efraim Chalamish discussed the emerging focus on supply chain management labor policies and how it could impact the future of corporate compliance. Watch the full interview here: http://ms.spr.ly/604750xQd
#SupplyChain #Compliance #Labor",Supply chain
"Earlier this week, Motorola Solutions hosted a Supplier Summit at our Chicago Experience Center with our top suppliers. The event was a launching pad for creating deeper relationships and aligning on our shared goals, so together we can better serve our customers around the world with their public safety and enterprise security needs.
Thank you to Chad Werkema and our Supply Chain & Procurement team for orchestrating a world-class event and to our partners for their collaboration! Our Supply Chain team is hiring passionate leaders #MotoSolutionsJobs",Supply chain
"Joined Yahoo Finance today to discuss President Biden's State of the Union Address. POTUS recognizes manufacturing is the backbone of our economy, and the bipartisan accomplishments of the past two yearsâ€”including the infrastructure law and the CHIPS and Science Actâ€”make America stronger.
But now we need to build on this progress by tackling immigration reform, fixing our permitting process, reversing harmful changes to our tax code and rejecting top-down air regulations that could cost us jobs and snarl supply chains. Americaâ€™s success and leadership depend on a strong, competitive manufacturing industry. #SOTU2023",Supply chain
"I joined Husco in Waukesha, Wisconsin, yesterday to deliver the 2023 NAM State of Manufacturing Address, and I am confident in reporting that the state of manufacturing in America remains steadfast and resolute.
To unleash manufacturers' full potential, we need to reinstate critical tax provisions, achieve immigration reform and significant permitting reform, reject top-down air regulations that cost jobs and snarl supply chains and hold China accountable.
The speech fell on the same week as the anniversary of Russia's brutal invasion of Ukraine. Our country and our industry have come to the aid of the people of Ukraine in extraordinary ways over the past year. As I told the manufacturing team members gathered at Husco and watching online, ""You are part of a force for good that is 13 million people strongâ€”and growing. You are the economic engine of this countryâ€”a country that is a beacon for freedom and democracy for the entire world.""
The story of manufacturing in America is one of resilience and defying the odds. All manufacturers ask is that in Washington, when it comes to policy, donâ€™t stack those odds against us.
You can watch and read the full address here: https://lnkd.in/eQHgHAtD
Photos by David Bohrer / National Assoc. of Manufacturers",Supply chain
"Honored to have the opportunity to represent the American business community this week at the third meeting of the USMCA Free Trade Commission in CancÃºn, Mexico. This roundtable brought together government officials and business executives representing our three countries to discuss the importance of full implementation of the USMCA to support North American competitiveness, investment and supply chain resiliency.
The USMCA can be a model for how the U.S., Mexico and Canada can capitalize on our close regional ties, but it will require all three governments to live up to and uphold the spirit of the agreement. The rewards are worth itâ€”if the USMCA works as intended, it can help address bigger geopolitical challenges and strengthen our supply chain resiliency.
We live in a world and time where our shared values are under attack. And so we must do everything possible to unleash the power of commerce to preserve, protect and expand democracyâ€”for the good of our people and people around the world.",Supply chain
"Following our stop in Wisconsin this week, the NAM met with manufacturing leaders and policymakers in Indiana and Louisiana as we continue our #CompetingToWin Tour.
In Fishers, Indiana, Sen. Todd Young joined us at INCOG BioPharma Services' brand-new facility, where we discussed the importance of advanced manufacturing. Sen. Young was a lead sponsor for the CHIPS and Science Actâ€”bipartisan legislation that makes manufacturers in America stronger.
Next, we headed to Harahan, Louisiana, where Rep. Garret Graves joined us for a tour of Laitram LLC, a manufacturing leader in seafood and nuts processing equipment. Rep. Graves is committed to boosting U.S. manufacturing competitiveness by modernizing our broken permitting process.
Read more about our latest stops below. (Photos by David Bohrer/NAM)
Indiana: https://lnkd.in/ehdZXbYC
Louisiana: https://lnkd.in/e2PMJYTF",Supply chain
"From supply chains to operating rooms, automation software is helping companies see the big picture. Automation is shifting the mindset and possibilities across every industry. Learn more about the technology revolution in this post by THL Partners hashtag#Automation hashtag#AI hashtag#FutureOfWork hashtag#Technology hashtag#DigitalTransformation https://hubs.la/Q01RzTPS0",Supply chain
"Weâ€™re breaking ground on beef. Today we announced plans for our first owned and operated case-ready beef facility, opening in 2025 in Olathe, Kansas. The facility is great for everyone involved, increasing supply chain efficiency, creating more than 600 new jobs in the community and helping us continue to offer high quality Angus beef at an affordable price. https://bit.ly/43CJf2C",Supply chain
"Iâ€™m of the firm belief that an organization is only as strong as its people â€” and itâ€™s people like Mativâ€™s Executive VP of Global Supply Chain Andrew Downard that help make us who we are. In todayâ€™s #supplychain landscape, itâ€™s necessary to remain agile and employ what Mativ calls a â€œglobal supply chain with a local supply.â€ Itâ€™s also imperative to stay abreast of emerging trends in #IT and #transportation, constantly being on the lookout for areas of optimization and treating stakeholder feedback as a gift. I encourage you to take a read through our recent sit-down with Andrew to hear his take on all things â€œglocalâ€ supply chain, leadership, and Mativâ€™s one-year milestone. Proud to work alongside driven and passionate colleagues like Andrew and the supply chain team!",Supply chain
"With an estimated 70% of global trade now flowing through large multinational corporations, many CFOs are looking internally to intercompany trade to de-risk their supply chains and create efficiencies. In a recent article, we explore the hidden role intercompany financial management plays in supply chain excellence:",Supply chain
"Achieving best-in-class diverse supplier inclusion is essential to HPâ€™s goal to become the most sustainable and just technology company in the world. We depend on the reliability, efficiency, and innovation that our diverse suppliers bring to the table. Earlier today, I had the pleasure of participating in a virtual panel discussion for our inaugural HP Supplier Diversity Summit, with more than 220 of our suppliers attending. HPâ€™s diverse suppliers are key partners in our ability to be Future Ready and meet our stakeholder expectations. Along with Chief Supply Chain Officer Ernest Nicolas and HP Board of Directors member Stacy Brown-Philpot, we had an opportunity to share our thoughts on the importance of supplier diversity and our personal and organizational commitment to ensuring we have robust diverse spend initiatives. We also launched a new HP Supplier Diversity website today: https://lnkd.in/gfBtewHu
Many thanks to chris patafio, Tereah Otero, MBA, and Terrell Smith for hosting a fantastic event.
#HPproud #SupplierDiversity #keypartners #Bestinclass #inclusion #playtowin",Supply chain
"Suppliers should proactively map out their supply chains to ensure UFLPA compliance. Learn why via BDO.
#SupplyChain #Suppliers",Supply chain
