PostContent,Theme
"Donâ€™t miss EY Chief Economist Gregory Daco's 2023 Global Economic Outlook â€“ heâ€™s sharing his analysis for what to expect from a potential recession and how global disruptors like the war in Ukraine and growing concern about debt sustainability factor in. Learn more about how EY can help your business track and navigate these rapidly changing macroeconomic trends and deliver a resilient business strategy that will help you deliver long-term, transformative value. https://lnkd.in/eu-ZBq6q",Economic Outlook
Congratulations Lisa Paley on her appointment as Chair of the Consumer Healthcare Products Association (CHPA) in the US. Lisa has a wealth of experience in our industry and has always had a real passion for consumers and customers and for delivering better everyday health. Iâ€™m really looking forward to seeing what she accomplishes in the role.,
"So many amazing ways that our communities celebrated the pineapple yesterday! Have fun, and celebrate success! #pineapplepeople #greatplacetowork",MISC
"I had the pleasure of spending time with employees for our corporate update in Dallas today. We also kicked-off our annual Schwab Volunteer Week this week, and Iâ€™m happy to say the Schwab spirit of service is in full-swing! This year marks our 20th year of activities, a milestone that makes us all proud. Thousands of Schwabbies will volunteer with nearly 350 nonprofits nationwide, dedicating their time to make an impact â€“ big and small â€“ across our many communities. I want to thank everyone for contributing to this incredibly important tradition, and making #Schwab4Good such an integral aspect of our culture. #SchwabLife",
"Did you know? 89% of US employees believe adopting emerging technologies is beneficial for their company, but 59% say their senior leadership is slow to embrace potentially game-changing technologies.
Learn more from our latest EY Emerging Tech at Work 2023 survey.",
"It was an incredible honor for me to attend my first Berkshire Hathaway annual shareholder meeting last Saturday in Omaha, Nebraska, along with HPâ€™s CEO Enrique Lores and Tuan Tran, HPâ€™s President of Imaging, Printing & Solutions. Warren Buffett, CEO of Berkshire Hathaway, is an investor at HP. We heard directly from Buffett (92 years old) and Vice Chairman Charlie Munger (99 years old), who answered almost 60 questions directly from shareholders in the arena. They provided some phenomenal insights on investing and the current state of the economy. I particularly liked this quote from Buffett: ""The most important quality for an investor is temperament, not intellect. You need a temperament that neither derives great pleasure from being with the crowd or against the crowd.""
#HPproud #Investortemperament #investing",
"We are proud to share that Molly Youngblood has been recognized by GrowthCap as one of the Top Women Leaders in Growth Investing of 2023! The women awarded this title demonstrate expertise in private company investing, portfolio management and business expansion strategy. Molly has led the Investor Relations team through her 9-year tenure at K1, playing a pivotal role in its growth and success. She also serves as a champion for women in finance and tech both within K1 and beyond. Molly created the first Womenâ€™s Leadership Summit, which has since become an annual conference that centers on professional development, network building and the importance of community for women at K1 and in the portfolio. Join us in congratulating Molly! ðŸŽ‰ Check out the full list here: https://lnkd.in/gv9mkArC
hashtag#CategoryLeaders hashtag#WomenLeaders hashtag#WomeninFinance hashtag#PrivateEquity hashtag#WomenLeadership hashtag#WomeninTech",
"Our new board member, Shripriya Mahesh, combines incredible expertise investing in future-facing technology with a strong background in consumer innovation. She also previously worked at eBay in leadership roles, helping develop customer-facing products and strategy. Iâ€™m pleased to welcome her to the board and I look forward to how sheâ€™ll help us continue to innovate on behalf of our sellers and buyers. https://lnkd.in/gCyDiSeZ",
"There's a huge demand around the world to learn English. But high-turnover rates, combined with an international teacher shortage, are leaving schools struggling to find instructors.
In our new partnership, edX and TEFL will educate teachers wherever they are, so they can teach wherever they want. #NoBackRow
cc: The TEFL Org | Market Leading Provider Of Courses To Teach English As A Foreign Language",
"#COVID19 exacerbated long-standing health workforce challenges that continue to threaten health systems worldwide. Ahead of the Fifth Global Forum on Human Resources for Health, my latest LinkedIn piece reflects on how to go beyond applause and really support #healthworkers â¬‡ï¸",
"When you bump into Mike Milken, the founder of the Milken Institute, and do a team hand stack!
And separately â€“ a big thank you to Greg Brown, Andy Serwer, Caryn Seidman Becker, M. Scott Havens and Kevin Mayer for the fascinating panel discussion. We covered a lot of ground; from 911 calls, to the TikTok algorithm and eliminating the clipboard.
Caryn I totally agree with your point; the AI genie is out of the bottle and it has to be done right.
#MIGlobal Maria Bartiromo",
"Great day at LL Flooring opening our new store in Smyrna , Atlanta . A fantastic sales team ready to serve our customers flooring needs in the local market . Amazing new presentation of carpet added to our huge selection of hard surface flooring . Great job team !!",
"A defunded IRS means a tax evasion free-for-all for the ultra-rich.
The richest 1% already evade as much as $163 billion a year in taxes.
This is why the GOP relentlessly tries to gut IRS.
Itâ€™s all a ploy to help their wealthy mega-donors.",
"In a new article in Forbes this week I share my perspective on how tech companies can strategically navigate uncertainty. Intended for executives, this article outlines three strategies for success: - Prioritize The Customer
- Plug the Right Leaders Into the Right Roles At The Right Time
- Lead with Empathy
#analyticsforall #leadershipmatters #leadwithempathy",
"Sending warm wishes to each of our Deloitte Consulting team members in India and around the world celebrating Diwali today. As the Festival of Lights illuminates our lives, it is a moment for us to come together, reflect on the year gone by, and look ahead with hope. Diwali is not only a time for celebration; it is a reminder of the power of light to conquer darkness. It inspires us to find innovative solutions, to navigate challenges with resilience, and to stand strong as a united force. Let's embrace the spirit of Diwali and carry it with us throughout the year, uplifting one another and fostering a culture of collaboration and inclusion. To our incredible team in India, whom Iâ€™m always excited to spend time with (see the below photos from past visits) and where Diwali holds a profound cultural significance, may you find moments of joy and fulfillment amidst the festivities. Excited to see you all in the coming months. hashtag#Diwali hashtag#FestivalofLights hashtag#Inclusion hashtag#Deloitte",MISC
"ðŸŽ‰ðŸŒŸ China Opens the Door to Personalized Beauty ðŸŒŸðŸŽ‰
Iâ€™m excited to share some major updates about Personalized Beauty in China.
ðŸ‘€ In the last few months China has taken major steps to enable the growth of Personalized Beauty. In August 2022, Shanghai implemented â€œSeveral Regulations on the Innovation and Development of the Cosmetics Industry in Pudong New Areaâ€. This new regulation encourages cosmetics companies to explore small-batch, multi-variety, and highly flexible production models. SkinCeuticals is the first brand to obtain a license for in-store experience. Furthermore, in November 2022, the State Food and Drug Administration issued the â€œNotice on Carrying out the Pilot Work of Personalized Cosmetics Servicesâ€, allowing personalized services for cosmetics to enter the â€œfast laneâ€ in China. Those 2 initiatives indicate that China firmly supports â€œpersonalizedâ€ beauty at the governmental level.
ðŸ¤“ These developments clearly indicate the potential of personalization for the Chinese beauty market (a $100b market). In 2022, we partnered with BCG on a global study about Personalized Beauty across all regions, and Chinese customers have demonstrated the highest interest in Personalized Beauty. With 94% of the surveyed customers likely to try personalized beauty and 69% willing to spend 20% or more for a personalized product, this is a huge addressable market and value-creation opportunity for the Beauty Industry.
ðŸ‘‰ This is where Prose comes in as the leader in Personalized Beauty.
At Prose, we believe that AI-powered personalization is a revolution that is transforming the beauty industry. Since 2017 weâ€™ve developed our proprietary end-to-end platform to create personalized beauty products tailored to each individualâ€™s unique needs and preferences, with millions of customer profiles from all hair and skin types to train our algorithms. Weâ€™re thrilled to lead this revolution and bring Personalized Beauty everywhere in the world.
Follow me to learn more about how AI transforms the beauty industry through personalization.
#ai #beautytech #innovation",
What an exciting day to see our very first HEYDUDE stores open this week!! Congrats to the whole team for making this happenâ€¦they look beautiful!! #goodtogoto,
"Our shareholders invest in L3Harris Technologies for our differentiation in three key areas:
Our strategy as the Trusted Disruptor
Our cost effective, agile products and solutions
Our 46,000 team members committed to our customersâ€™ critical missions
â€¦as well as our experienced, dedicated management team. Thank you Edward Zoiss for your partnership in sharing our #L3Harris story today at the Wells Fargo Industrial Conference.
Also pictured: Matthew Akers, CFA",
"The Constitution makes it clear that Congressâ€™s power to borrow money does not include the power to default on such borrowing.
My advice to Joe Biden on how to deal with the debt ceiling? Ignore McCarthy and the Republican radicals and continue to pay the debts of the United States.",
"I have known Patrick McIntyre for many years, so I wasnâ€™t surprised that this 13-year-old would be excited to attend Johnson & Johnsonâ€™s Annual Shareholders Meeting last week. I WAS surprised that he showed up with his own printed copy of our proxy statement, to which heâ€™d added blue sticky notes so he could follow along! Did I mention that he wants to be a CEO some day? 
 
Patrickâ€™s mother, Jennifer McIntyre, is a Vice President of Finance at Johnson & Johnson and a long-time colleague. When she mentioned that Patrick was coming to the companyâ€™s Take Our Children to Work event, I noted that it was on the same day as the Shareholders Meetingâ€”so I invited him to attend. 
 
When the meeting was over, Joaquin Duato, the Chairman and CEO of Johnson & Johnson, presented Patrick with a special memento: a framed copy of Johnson & Johnsonâ€™s first annual report from 1944. Patrick says he plans to hang it on his bedroom wall. I say that, one day, weâ€™ll all be working for Patrick.",
Congrats to Mark Haydukovich of Oxford Life Insurance Company on earning the 2023 American Council of Life Insurers - ACLI Forum 500 Distinguished Service Award. You lead with passion â€“ and itâ€™s been inspiring to see your commitment to expanding access to financial certainty in your community. https://lnkd.in/eWYHxvaY,
"We're expanding our AI partnership with Meta, as we bring the power of Bing to Meta AI's chat experiences.",
Thanks Greg Behrman of NationSwell for a great conversation. We are honored to be partnered with such a great organization,
"We are proudly celebrating two phenomenal female Makers!
Kayla Brown and Danyal Marie Harris have been nationally named as 2023 Women MAKE Award recipients!
As a pillar initiative of the The Manufacturing Institute - MI,
Women MAKE America recognizes women in science, technology, engineering and production careers who exemplify leadership within their companies.
Women MAKE Award Honorees and Emerging Leaders have accomplished success within their companies and have proven to be leaders in the industry as a whole.
Libbey is proud to support #MFGwomen and efforts to close the gender gap in manufacturing by increasing the number of women in the industry to 35% by 2030.
#MFGWomen
#WomenMAKEAwards
#ManufacturingInstitute",
"The new medicines we're launching allow us to reach even more people with serious illnessâ€”including new disease areas for Lilly like hashtag#ulcerativecolitis. Thank you to the physicians and patients who participated in our studies, and our Lilly team for bringing this innovative treatment to people who need it.",
"We couldnâ€™t be more excited and grateful to announce the final close of our fourth generation of funds. It is a great privilege to work with our team, our network of entrepreneurs and partner companies, and most importantly our limited partners who entrust us with their capital and mission. Great opportunity ahead!!",
"Saturday is Earth Day, a day that calls attention to environmental issues and the need to address them. At Thermo Fisher, we realize our responsibility as the world leader in serving science is to create a healthier, cleaner and more sustainable world. Thatâ€™s why weâ€™re continuing to reduce our impact on the environment and helping to address climate changes.",
It's great to see the strong progress and robust features continuing with the latest version of PowerFlex ðŸ’ªðŸš€,
"2023 is shaping up to be a year of exciting advancements in #connectedcare that improve the lives of people with #chronicconditions and their dedicated care teams. Check out in pharmaphorum my thoughts on this yearâ€™s trends in #DigitalTherapeutics, #PrecisionEngagement, #RemotePatientMonitoring and #DecentralizedClinicalTrials. #BetterTogether #TeamGlooko http://bit.ly/3lyXncl",
"â€œNext-gen Qualcomm Immersive Home Platforms unleash #WiFi 7 in the home for boundless immersive and content-rich experiences.â€
#TeamQualcomm Immersive Home Platforms combine revolutionary new technologies like Qualcomm Multi-Link Mesh with powerful #WiFi 7 features in our highly integrated platform architecture. Great read on how our tech is revolutionizing the connected, immersive home. Learn more here:
https://lnkd.in/g9G4Zimu",MISC
"More than 120 portfolio executives, specializing in sales, marketing, and customer success, assembled last week in San Diego for JMI's Go-To-Market Roundtable.
A big thank you to all attendees, especially the keynote speakers, portfolio presenters, and our Operational Excellence Group who meticulously pieced the event together.
https://lnkd.in/eTXG-eTx",
"We know it feels like the world is on fire right now. You can provide some hope and fight with Oxfam for the most vulnerable among us this hashtag#GivingTuesday. All gifts are doubled if you give today. Make a life-changing impact from Ethiopia to Ukraine to Gaza and beyond. You can help fight for a more equal future.
https://lnkd.in/eWJpnd5C",Environmental Sustainability and Climate
"Wrapped up an inspiring week at #Perform2023 in Las Vegas, where we announced the most significant innovations for the platform in our history. Data is exploding in volume and complexity, increasingly moving observability from optional to mandatory. These innovations will provide the answer-driven automation needed to help enterprises manage the modern cloud. I am proud to be part of the Dynatrace team. Plus a huge thank you to our customers and partners for making this a breakthrough event. https://lnkd.in/eevnRU89",
"Iâ€™m having a blast at the AICPA & CIMA #engage2023 Conference in Las Vegas. Itâ€™s the accounting and finance industryâ€™s premier event of the year. I canâ€™t wait to see and hear from my friend Okorie Ramsey, CPA, CGMA, PMP, NACD.DC, AICPA Chair, on the main stage tomorrow morning. Heâ€™s always insightful.
I also attended the 100th episode of the #aicpatownhall. It was great to see Barry Melancon, CPA, CGMA, Lisa Simpson, Erik Asgeirsson, and Kimberly N. Ellison-Taylor in person. They shared some valuable guidance, resources and tools for the profession.
I was honored to witness the recognition of The 25 Most Powerful Women in Accounting. They are amazing leaders and role models and fortunate to know them.
We kicked off the week with the AICPA foundation golf outing. We had over 80 golfers participating and raising money for scholarships. This adds to the $2million in scholarships awarded by the foundation. Kudos to our Foundation Chair, Tracey Golden and Chris Radford for organizing this wonderful event.
Iâ€™ve met so many friends and had some engaging conversations. Thanks to our sponsors for making this possible!",
"IIJA and IRA are truly enabling a monumental change in revamping transportation networks, improving roads, bridges, and public transit systems, making them more efficient and environmentally friendly. If youâ€™re interested in connecting letâ€™s chat.
https://lnkd.in/g67kKVCx",Regulation/Legislation
"Hereâ€™s another great example of how LLMs + vector search can deliver an amazingly better, personalized, and â€œless taxingâ€ employee experience.
Watch Elastic GM of Search Solutions, Matt Riley, demonstrate how adaptive vector search provides an extra layer of personalization - in this case, where the employee lives - to deliver relevant contextual information to answer the employeeâ€™s question about how to update their tax election within their organization.
Iâ€™m very interested to hear about ideas you might have for improving employee experiences within your own organizations using Elasticsearch.
#FutureofWork #Elasticsearch #GenerativeAI",
"The month of June is always special to me, and Iâ€™m feeling especially proud this year. Newsweek just named Nike one of America's Greatest Workplaces for LGBTQ+, and I had the great honor of appearing on Fast Companyâ€™s 2023 Queer 50 list. These lists recognize our progress and commitment to diversity, to inclusive benefits, and to our teammates. As CHRO for NIKE and a member of the LGBTQ+ community, there is nothing more important to me than our culture of belonging. We want each and every teammate to feel valued, respected and free to be their most authentic self. As I celebrate PRIDE with my teammates around the world, my heart is full. I am so thankful to be part of this incredible team and caring company that puts its people and purpose first. ðŸŒˆ ðŸ³ï¸â€ðŸŒˆ ðŸ¥°
#PrideMonth #SwooshLife #FCQueer50
https://lnkd.in/ga_Peewj",
"Spent the day at Dreamforce 2023 in SF. Kudos to Salesforce who really does set the bar for B2B customer engagement events, with tracks and engagement opportunities for every level of attendee. Thrilled to further strengthen our very strong and now decade+ old partnership. I particularly appreciate that both companies are focused on balancing trust and value for customers in our AI efforts. And thank you to the entire DocuSign team who worked so hard to prepare for this major event, and are engaging with customers and partners in hundreds of meetings over the next few days.
PS - San Francisco looked and felt fantastic today.",
"Building your personal brand with intention is vital in crafting an authentic and consistent image that reflects your values, skills, and passions. ðŸŒŸ
Check out this week's episode of Reflect Forward, where Chellie Phillips, an amazing brand strategist and I talk about personal branding.
By mindfully curating your online presence, you set the stage for genuine connections, attract aligned opportunities, and empower yourself to make a meaningful impact in your life and career. ðŸ’ª
Check it out on all podcast platforms or my YouTube Channel: https://lnkd.in/gBUc_dq5
#PersonalBrand #Intentionality #Authenticity #reflectFORWARD #podcast #interview",
"The data on the U.S. economy lately is about as good as it gets â€” and yet the American public doesnâ€™t see it this way. Why do you think that is? I have some thoughts, and a proposal for what President Biden must do.",
"Thank you to everyone for your continued love and support regarding ""The Big House."" Special shoutout to those who've shared a photo on LinkedIn: Mark Johnson, Steven Merkel, Matrina Poston MHSA, PMP, SPC, CPEC, Priscilla Archangel, Ph.D., Eric Van Duren, Gwen Sandefur and Genevie J..
ðŸ”—: https://lnkd.in/gvy3TMD6",
"Today, we launch TSG Advisors, a national consulting firm specializing in education. We aim to convert insights into impact and help businesses and organizations grow and thrive as they navigate increasingly complex governmental waters. Check out our website to learn more: www.tsgadvisors.com",
"Very pleased to have Jayâ€™s deep well of value-based care experience (and dad jokes) available to our clients as we do our part in health reform, one relationship at a time. Welcome, Jay!",
"Thank you, Chicago Youth Symphony Orchestras, for honoring me with a Note of Excellence Award at your 2023 Gala celebrating Women in Music.
Whatever path these students take, the collaboration skills learned through CYSO will put them far ahead of the curve, both personally and professionally. Thank you CYSO leadership, staff and board -- including Madalyne Tregellas Maxwell, Marc Bitler and my friend Shawn O'Leary for your commitment to advancing music education and the arts and for cultivating a next generation of leaders.
#arts #youth #community #leadership",
"Gartner reports that #GenAI will power 60% of NLP applications by 2027 ðŸ“ˆ Up from only 10% last year!
From #conversationalAI interfaces to #summarization capabilities, search-powered #LLMapps will transform how users interact with enterprise data.
Intrigued? Check out CXOToday's take on Gartner's report:
#NLP #NLU #HybridSearch #SemanticSearch #LargeLanguageModels",
Proud to support Israel in DC today.,
"Today concludes this yearâ€™s World Economic Forum Annual Meeting in Davos. Itâ€™s been an honor to meet with industry and policy leaders to help shape the partnerships needed to tackle the challenges facing the world today. This yearâ€™s theme was â€œCooperation in a Fragmented World,â€ and in both casual conversations and official presentations there was clear agreement that the challenges addressed in Davos will require unprecedented levels of cooperation between governments, research institutions, NGOs, and many other entities.
The eventâ€™s organizers not only acknowledged the importance of cooperation in the abstract sense, but pointed specifically to increased cooperation between governments and business as essential to solving a range of economic, energy, and food crises.
Weâ€™ve had a close working relationship with WEF for 20 years, and much of our recent collaboration has focused on these very issues. For example:
â€”Weâ€™re exploring the many ways that food system transformation can alleviate poor nutrition, reduce carbon emissions, create good jobs, and reduce waste. As we note, public/private partnerships and action-oriented multi-stakeholder coalitions will become increasingly important if we are to understand, assess, and navigate the trade-offs in complex food system transformations.
â€”Our Circular Transformation of Industries initiative, launched in collaboration with WEF, INSEAD, and the University of Cambridge, explores how leaders can scale efforts in circularity (the economic model based on reduce/reuse/recycle), going beyond current small-scale partnerships that limit impact to more inclusive models that dramatically accelerate results.
â€”Discussions at WEF also underscored the importance of policy in driving decarbonization and energy transition. Attendees noted the Inflation Reduction Act should prove truly transformative for the United States, and expressed hope that other regions will step up their policy support. We continue to work with WEF on a number of climate initiatives, including the Leaders for a Sustainable MENA (Middle East North Africa) group, the Alliance of CEO Climate Leaders, and our joint research into voluntary carbon markets.
As a global organization with nearly 20,000 employees, we are committed to reducing our own environmental footprint. Last year we achieved carbon net negative status, and we continue to take our decarbonization and sustainability efforts further. At Davos I saw similar passion and commitment among many of the attendeesâ€”quite a few of whom are, Iâ€™m proud to say, our friends and clients. I know the challenges we face are not easy, but I remain confident that even in these fragmented times we can achieve virtually anything when we all work together.
#WorldEconomicForum #Davos2023 #BainatDavos #atBain Bain & Company",
"Proud to share another exciting milestone from @Welldoc â€“ our 11th 510(k) FDA clearance. This immediately follows last weekâ€™s announcement about receiving our 10th, demonstrating our continued commitment to driving innovation in chronic care. Thank you to the Welldoc team.",Health outcomes
"It's great to see EY teaming up with Secureworks to unveil a cutting-edge Intelligent Extended Detection and Response (IXDR) solution, empowering organizations to counter cyber threats effectively.",
Our people are our most valued assets. Hear LT talk about her team and then head over to our Betterment careers page to browse open roles!,MISC
"Later this afternoon, Karen Knudsen MBA PhD will join leaders from the #colorectalcancer community at The White House, focused on accelerating efforts to reduce the deadly impact of colorectal cancer. Participants will share updates on the progress of several key initiatives around awareness, prevention, screening, and treatment â€“ all to deliver on the President and First Ladyâ€™s re-ignited #CancerMoonshot goal of reducing cancer deaths by 50% over the next 25 years.
The event will be livestreamed at 3pm ET: https://lnkd.in/gm7NGrVZ",
"Energized by two hours with 80+ ESG leaders in The Wharton School's state of the art WAVE classroom exploring the toughest critiques faced by the ESG movement as well as the promise offered and challenges faced by trailblazers like Engine No. 1 in a rich live discussion. Thanks to the amazing support of Fida Kanaan, Erika Callaghan, Cindy Payne , Michael Marolla , Erik J. Froelich , Quentin Stoltzfus, Donald Custer, Eric Hamberger, Patti Williams and all the others at Wharton Executive Education who helped it feel as if we were all together in the classroom. #whartonesg #executiveeducation #esg #esginvesting #esgleadership #esgstrategy",Environmental Sustainability and Climate
"I had a great conversation with @Judy Khan Shaw on their regular @NYSE Floor Talk segment. As a 30-year-old company, weâ€™ve evolved tremendously. Catch my segment to hear how @Qlikâ€™s #GenerativeAI capabilities allow #QlikCustomers to gain better insights from their data, and why Iâ€™m really excited about the combined powers of #QlikTalend. Thanks, Judy, for having me!",
"Listen as Kristen Gray, EY Americas Sustainability Tax Leader, sums up how your organization needs to bring tax to the table when discussing sustainability strategy. Tax insight helps navigate current legislation and can lead to capital to meet sustainability goals. Learn more about how prioritizing tax can drive your sustainability strategy forward. https://lnkd.in/eV5t3ZrH
#sustainability #EYTax",Environmental Sustainability and Climate
"Friends! It's not too late to support Smile Farms! I'm excited to celebrate the achievements of Smile Farms' Farmers AND to honor Dina Colombo, one of our esteemed Board Directors. I hope I see you November 7. Smile Farms Inc.",
Ravi Kumar S addresses the European analyst and advisor community. He talks about Cognizant's past heritage and how India's second-largest stable of tech talent must tool up for the future... https://lnkd.in/ec4YhXtb,
"Awesome day with Walmart & Sam's Club People & People Product teams in our Dallas campus.
Thanks Chris Nicholas, Cedric Clark & other WMUS and Samâ€™s leaders for joining the Town Hall together with our host for the day Ben Peterson & Maren Dollwet Waggoner, Ph.D. & Vanessa Smith.
Super excited by the digital associate experiences the People Product team is focused on driving with our Walmart Global Tech partners including GenAI powered solutions and meeting some of our incredible Data Scientists.
Today reinforced that we are people led & tech powered - and our teams are focused on making a difference for our people!!
Thanks to all the People & People Product Associates who came from Clubs, DCs, stores and campuses! Proud of the team. #teamwalmart #digitalexperience #peoplemakethedifference",
"We're continuing to see the growing role of AI in accounting. As AI transforms our industry, it is our role as auditors to assess and manage potential risks and biases. It was great to connect with Mark Maurer at The Wall Street Journal to talk about how AI has the potential to positively transform our work.",
"ðŸ’¥ INÃ‰DIT - C'est la 1Ã¨re fois dans le monde qu'une banque est attaquÃ©e en justice pour sa contribution aux dÃ©rÃ¨glements climatiques.
AprÃ¨s avoir envoyÃ© en octobre dernier une mise en demeure Ã  BNP Paribas, nous attaquons la banque en justice pour non respect de son devoir de vigilance en matiÃ¨re climatique, avec Les Amis de la Terre France et Notre Affaire Ã  Tous, Oxfam France .
Depuis..
- 10 ans on Ã©change avec #BNP
- 5 ans le Gouvernement refuse de rÃ©guler les banques
- 3 mois on a mis en demeure BNP
On passe donc Ã  la vitesse supÃ©rieure !
Pourquoi BNP ?
- Elle a une empreinte carbone Ã  la France entiÃ¨re
- C'est la 1ere banque au monde Ã  financer 8 grandes entreprises du pÃ©trole et gaz, comme Total, BP, Shell...
BNP nous a rÃ©pondu fin janvier. Mais sa rÃ©ponse est insuffisante pour rÃ©pondre aux exigences scientifiques Ã©lÃ©mentaires : est-ce que la banque demande Ã  ses entreprises clientes de cesser de dÃ©velopper de nouveaux projets de pÃ©trole et gaz ? Non. Est-ce qu'elle demande aux entreprises d'avoir un plan de sortie progressif en dehors du pÃ©trole et gaz d'ici 2050 ? Non.
Par exemple, le 6 fÃ©vrier 2023, soit quelques jours aprÃ¨s ses nouveaux engagements, BNP Paribas participait Ã  lâ€™Ã©mission dâ€™une obligation dâ€™une valeur de 2,5 milliards de dollars pour le gÃ©ant BP. Les projets pÃ©troliers et gaziers prÃ©vus Ã  court terme par BP Ã©mettraient autant de gaz Ã  effet de serre que six nouvelles centrales Ã  charbon sur toute leur durÃ©e de vie.
Elle continue d'utiliser l'argent de ses +7 millions de clients pour financer le dÃ©veloppement des Ã©nergies fossiles Ã  travers le monde.
Soutenez-nous, signez la pÃ©tition ðŸ‘‰
See translation",
"My thanks to President Alain Berset, President Filipe Jacinto Nyusi, Health Ministers and all the guests who joined us at a historic #WHA76. I met most of them to discuss how World Health Organization can better support their countries to deliver #HealthForAll through health promotion and prevention, through enabling access to quality and affordable health care services in communities, through improving our defence mechanisms for outbreaks and pandemics.
To pathogens, we are all one, and thatâ€™s how we must see ourselves: one people, sharing one planet, working together with one purpose â€“ the highest attainable standard of health for all people. #WHO75",
"Last week, I had the privilege to spend time with our outstanding #TeamCignaGroup colleagues in the Virginia and Washington, D.C. area. These teams touch every part of our business, from functional areas like Technology and Operations, to our Evernorth Health Services and Cigna Healthcare platforms. Every single co-worker plays a critical role in supporting those we serve and delivering on our mission.
In our discussions it was clear you have a deep understanding of our clients and customers, changes in the market and new opportunities such as those with biosimilars and delivering more care in patient homes. Thank you for sharing all your intriguing ideas, and thank you for the work you do every day to help us improve #health and #vitality.",
"are you ready for your next step in hashtag#finance? TimkenSteel Corporation is seeking an individual that has experience in hashtag#costaccounting and hashtag#ERPsystems (hashtag#SAP), as well as possesses strong hashtag#analyticalskills for our Manufacturing Finance Lead role. If this could be a fit for you or someone you know, click below to learn more!
hashtag#manufacturing hashtag#AtOurCore hashtag#financejobs hashtag#accountingjobs",Workforce strategy
