postContent,theme
"Join us December 6 as we launch the 15th annual Tech Trends report, exploring the impact of emerging technologies on groundbreaking innovations and foundational business areas. The discussion will highlight how leaders can find their equilibrium between the shiny and substantive in today's emerging tech landscape.",
"If you're looking for a great opportunity, check out this job posting to join our team! #nursing #opportunity",MISC
"Washington Council EY Principal and Leader, Ray Beeman, recently spoke with CNBC about the tax changes in President's Biden budget that could impact small business owners moving forward, including a potentially higher net investment income tax raised from 3.8% to 5%. Read more below:",Regulation or Legislation
"Today, the European Commission has published proposals to reform the legislation that regulates medicines in the European Union. The proposals have important goals: increasing patient access to medicines across Europe and strengthening the competitiveness of Europe's pharmaceutical sector. I share these goals: I have worked towards them for over 30 years, and as a European company, Novo Nordisk has done so for a century. Unfortunately, in their current form I fear that these proposals will have the opposite effect.
There is no doubt that reform is needed "" and soon. We have to stimulate research in new treatments to tackle serious chronic diseases, as well as anti-microbial resistance and other emerging health threats. The reform is a huge undertaking and has many positive points for improving the speed and efficiency of the EU's regulatory system. However, the Commission has got some of the big calls wrong. To continue to #innovate, big and small companies need a #regulatory framework that incentivises science and innovation, ensures that top talent and research facilities stay in Europe and takes intellectual property seriously. But the Commission is proposing to reduce the baseline of an essential form of intellectual property, so-called Regulatory Data Protection, from eight years to only six years. The Commission then proposes additional protection periods, on fulfilling certain conditions. These are unpredictable, which results in uncertainty when making investment decisions on developing medicines, which may only bear fruit a decade later. In the case of a requirement to launch a medicine in all 27 EU member states, this is simply impossible to comply with, because of how national health systems decide on how medicines are put on the market. Together, these measures would reduce our ability to develop new medicines in Europe, while failing to increase access in practice.
However, I am committed to engaging on this legislation, and we all have a responsibility to work together to ensure the revised pharmaceutical legislation can meet the complementary needs of patients, healthcare systems and a competitive and resilient economy across Europe. This is an important focus in my incoming role as President of EFPIA - European Federation of Pharmaceutical Industries and Associations. If we work together and get it right, we can create an environment that inspires and supports innovation, competitiveness and patient health, making Europe stronger for the decades to come.
#EUPharmaStrategy #HealthUnion #innovation",Regulation or Legislation
"With #AI and #EmergingTech on the mind for every C-suite leader, it is not surprising that 80 percent of US CEOs say they have either already integrated AI into their products and services or plan to within the next year. What remains to be seen is how CEOs will employ AI in the #transaction diligence process, as 37 percent of CEOs say they are only in the initial stages of doing so and 33 percent were either not using AI yet at all or had no plans to do so.",
"Meet Dana Deardorff - Former entrepreneur and intrapreneur in the MedTech space and Global Director of Johnson & Johnson's Impact Ventures (JJIV), an impact fund within the Johnson & Johnson Foundation. Dana leads a very important team here at J&J that is dedicated to our mission of health equity through entrepreneurship, by investing in innovative healthcare companies working to improve access to quality, affordable care for underserved patients around the world.
When I asked Dana what he was looking forward to most in 2023 he said, ""I'm excited for us to continue building our portfolio and working with our companies to help them grow and reach profitability. Because when social impact is at the core of the business model, if the company is sustainable, then the impact is sustainable.""
Read the rest of my interview with Dana at the link below, where we cover JJIV's investment thesis, trends in the HealthTech space and what he thinks entrepreneurs need to succeed in today's environment.",
"Thank you to the incredible people who I have the privilege to call my colleagues. For more than three years, the people of World Health Organization have laboured day and night, under intense pressure and intense scrutiny to help countries bring #COVID19 under control.
I'm immensely #ProudToBeWHO.",
Join EY as we gear up for the upcoming tax season at TaxBit's webinar on October 19. Topics of discussion will include US Treasury regulations on digital assets and how businesses can best prepare. Register below:,Regulation or Legislation
"This week, the Supreme Court began hearing oral arguments on Moore v. US, a case being hailed as perhaps the most significant tax case in decades. At issue is a provision passed under the 2017 Tax Cuts and Jobs Act, though a ruling in favor of the Moores could also put at risk taxes on other forms of unrealized income, according to my colleague in our Washington National Tax practice Gary Scanlon. Read more about what the outcome of this case might mean for our tax system from Stephen Foley via Financial Times:
hashtag#SupremeCourt hashtag#TCJA hashtag#tax hashtag#KPMGTax",Regulation or Legislation
"If you aren't already a subscriber to Altair's LinkedIn newsletter, Forward First, you're missing out. It's the perfect way to get up to speed with all our happenings each month. #OnlyForward",
"Dr. Martin Luther King Jr. dedicated his life to creating a more equitable and just society. Decades later, he continues to be an inspiration for those of us working to make his dream a reality, including those of us at UnitedHealth Group helping to make the health system work better for everyone. I hope you find time today to reflect on his legacy and the ways we can carry his message forward. #MLKDay",Regulation or Legislation
"I'm delighted to announce that Cognizant has agreed to acquire Mobica, an IoT software engineering services provider headquartered in the UK. Mobica's services span the software development cycle, with core competencies in implementation, testing, and the deployment of embedded software, and a specialization in clients' strategic internal R&D projects. This acquisition significantly expands Cognizant's IoT-embedded software engineering capabilities and will enable us to provide clients with a deeper and broader array of end-to-end support to enable digital transformation. Mobica builds upon Cognizant's efforts to establish strategic capabilities in Eastern Europe through our earlier acquisitions of Softvision and Devbridge, which have significant software product engineering operations in Romania and Lithuania, respectively. Upon acquiring Mobica, Cognizant will have more than 7,500 associates in Eastern Europe.",
"Last week I had the opportunity to share, learn and grow with fellow CHROs.
View my verified achievement from National Academy of Human Resources.",
"Purpose is the only motivator""
Having a healthy- dare I say winning- culture and employee experience are not as illusive as some make them out to be.
Shared purpose is the foundational starting point.
The secret sauce is, helping each person see themselves and their role as instrumental to the purpose.
The differentiator is, aligning communication and recognition in support of the purpose.
The win is, value the contributions each person makes in your purpose being realized!
#communication #culture #employeeexperience #purpose #success",
"Just recently, Stanford University released its AI Index Report for this year.
The most interesting points from my perspective:
- Companies that are already using AI are benefiting significantly (e.g. cost decreases and revenue increases)
- AI is both helping and harming the environment (e.g. it makes processes more energy efficient, but also requires energy itself)
- The number of incidents concerning the misuse of AI is rapidly rising (e.g. deepfakes)
- Interest in AI is increasing, not least among politicians and legislators
For me, the development and use of AI solutions go hand in hand with responsibility. This means, for example, thinking about sustainability when developing AI solutions, and focusing on the benefits for - and safety of - the people using it.
Achieving this requires a careful balance between enabling technological process and establishing rules based on common values. After all, AI opens up a new way of doing business with entirely new business models. It can help make businesses more agile, supply chains more resilient, and economies more sustainable.
I would like to see Europe focus on these opportunities. By overregulating out of fear of the potential risks, we also face the very real possibility of losing startups and investors, for example.
In addition to the existing regulations that apply already, the upcoming EU AI Act should only regulate AI applications that pose significant risk to the health, safety, and fundamental rights of citizens. I hope that the vote in the European Parliament will not deviate from a risk-based approach.
Finally, I would like to encourage governments to agree on global principles and standards for the use of safe and trustworthy AI. Ultimately, the biggest risk would be to stifle opportunities before they can blossom.",Regulation or Legislation
"A good business model is the foundation for caring for your people and your culture is the fuel that activates that engine and produces the power of the design. New research by McKinsey & Company is showing that when companies care for their people in this way, their business prospers. Read more in this blog post!",
"Congrats to the Inflection AI team on Inflection-2, the best model for its compute class and the second most capable LLM in the world today. https://lnkd.in/gqrnt2Sg
Best-in-class teams produce best-in-class models. Proud to work with some of the most talented and thoughtful people building at the frontier of AI. Join us. https://lnkd.in/g9ff7CJY",
"When I'm looking to get inspired, I look to the folks in Research and Google Health that are doing amazing things ...
In 2022, Google Research made significant progress in many areas of health, including mobile health, partnerships, and generative ML.
Mobile health: We developed new methods for using mobile sensors to track health conditions, such as heart rate and respiratory rate. We also developed new ways to use mobile phones to collect data on physical activity and sleep.
Technology Partnerships: We partnered with a number of organizations to develop & externalise new health technologies, including Stanford University, iCAD, and RadNet / Aidence.
Generative ML: We developed new methods for using generative models to create synthetic data that can be used to train machine learning models. We also developed new ways to use generative models that can potentially diagnose and treat health conditions.
Check out the blog post by Yossi Matias and Greg Corrado for more details and what's coming beyond 2022!
https://lnkd.in/g8p--e59
#technology #data #machinelearning #research #health",
"I've never been more excited about the potential ahead for the hashtag#semiconductor industry. I'm thankful for the strong engagement from the Biden-Harris Administration, U.S. Congress, and the Department of Commerce and their support for bipartisan legislation that will drive a renaissance of U.S. technology manufacturing. Micron is the only company planning to bring leading-edge memory manufacturing to the U.S. with critical funding support from the CHIPS and Science Act.",Regulation or Legislation
"The novelty of AI makes it feel like we're entering uncharted territory. But are we?
The technology sure is new, which is what makes it so promising "" and so concerning "" for healthcare. As noted in this week's The New York Times piece, AI's widespread application and ability to continuously learn also mean that we must take a different approach to regulation.
But the gravity of this moment is familiar. It's what we felt when the internet began connecting our computers "" and when electricity started lighting our homes. As I wrote in my book on misinformation in healthcare, ""Dead Wrong,"" we must draw lessons from how governments regulated innovations of the past to inform how we oversee new frontiers in technology, medicine, and media.
So what can we learn from our past about AI's regulatory future?
Ys Settling for lax or no regulations is the wrong move.
That's what we did with social media. That may explain why one study found that on pre-Elon Twitter, misinformation traveled 6 times faster than the truth, and bogus news stories were 70% more likely to be retweeted.
As Jesse Ehrenfeld MD MPH of the American Medical Association told the Times, doctors need to know we can trust AI before it can make a meaningful difference in healthcare.
Y Regulators must listen to *all* the groups who may feel the effects of rules governing AI.
When I was researching ""Dead Wrong,"" my team spoke with Sachin H. Jain, MD, MBA and Aneesh Chopra, who helped drive the implementation of Meaningful Use under the HITECH Act, and they both made this point. If we had sought out and listened to more on-the-ground physicians, we might have preserved the joy of medicine.
AI stands to change the lives of nearly everyone who touches the healthcare system. That means regulators need open and ongoing conversations with people beyond technology vendors.
Y Smart, agile, adept regulation requires a forward-thinking, results-driven approach.
Meaningful Use was about the transition from paper to electronic health records. But what about the interoperability required to move and use that data for the benefit of patients? That was beyond our scope, and it caused problems that continue today.
President Biden's executive order is an encouraging start, but AI's unique nature will likely require lawmakers to take action. We'll need smart regulations that align the technology's development not only to the challenges we face today, but also our aspirations for tomorrow.
If we build a regulatory framework with that in mind, AI may well improve care and curb misinformation. It will be much harder to retrofit poorly designed regulations to those goals after the fact.
hashtag#AI hashtag#ArtificialIntelligence hashtag#GenerativeAI hashtag#Healthcare hashtag#HealthIT hashtag#HealthTech
Joseph Kvedar American Telemedicine Association The White House James Edwards Mike Biselli Atul Nakhasi, MD, MPP Vivek Murthy Jane Sarasohn-Kahn Lygeia Ricciardi Rasu Shrestha MD MBA Jhonatan Bringas Dimitriades, MD Lapsi Health Linda Stotsky",Regulation or Legislation
"Hear from college athletes on how ZAMA helps them!
Mental health plays a pivotal role in athletic performance. Our mission is to empower athletes by providing personalized approaches that holistically address their mental health and sports performance goals. Through ZAMA Health, members gain access to a community of athletes, self-guided modules, connections to local wellness resources, and licensed clinicians trained on athlete needs.
#movingforwardtogether #studentathletesupport",
Come join our amazing Commonwealth Senior Living at New Baltimore team! Great community that has been expanded and completely renovated. #greatplacetowork #pineapplepeople,
"I recently spoke with an impressive group of manufacturing plant leaders who are working on the frontlines every day to make food the world loves.
While it's no doubt the last few years have been especially challenging for these teams, I'm very proud of how they've met the moment, developing processes and tools to continue to deliver category-leading service.
They're embracing innovation. They're working with agility. And they're having tough conversations, all while building team resiliency and belonging.
What I left them with is simply this: Thank you. General Mills could not be successful without your hard work and dedication.
#GStandsforGood #Manufacturing #GeneralMillsLife",
"As more and more of the nation's income and wealth is siphoned off to the top, an increasing number of people are kissing the derrieres of the wealthy in order to raise money for worthy causes.
This gives the super-wealthy extraordinary power.",
"Topical conversation with Bloomberg about our recent earnings and the future of generative AI "" a tailwind synergistic with the $50B observability and application security space where Dynatrace participates and leads. dynatr.ac/3MdNCtr",
"The Inflation Reduction Act is complex and as touched on in this CFO Brew piece, tax plays a crucial role in determining companies' future business strategies for this. Read the below for insights from our recent IRA roundtable, which featured Kristen Gray and Brian Smith, J.D., LL.M. as they spoke on the intersection between tax and sustainability and the shift in capital allocation.
https://lnkd.in/euv4wZXB",Regulation or Legislation
"Commissioner Mulready joined fellow members of the National Association of Insurance Commissioners (NAIC) today in an open session dialogue on key issues with policymakers from across the country at the 2023 Spring National Council of Insurance Legislators (NCOIL) meeting.
#insurance #regulators #NAIC",Regulation or Legislation
Major! ==> Biden-Harris Administration Launches Historic $20 Billion in Grant Competitions to Create National Clean Financing Network as Part of Investing in America Agenda. We will be following the application process with an eye toward flowing needed capital to underserved communities which is a provision in the Inflation Rediction Act. U.S. Impact Investing Alliance #econdev #impinv,Regulation or Legislation
"TSG Advisors makes a bold first move in the real world game of Monopoly by snagging a prime spot in downtown Tallahassee to set up shop. Congrats to the TSG Advisors team!
https://lnkd.in/eZmd7aBA",
"On Wednesday, March 1, tune into the EY domestic tax webcast, with a focus on emerging state tax matters for 2023. This is the first quarterly webcast of the year and will feature Doug Lindholm, President and Executive Director of the Council On State Taxation alongside EY tax professionals. Register here:",Regulation or Legislation
"#MentalHealth is an integral and essential component of the right to health.
People with mental health conditions often face human rights violations, including stigma and discrimination, as well as coercion, abuse or neglect in care.
Protecting the rights of people with mental health conditions goes hand in hand with the need for countries to expand access to services for mental health.
This is why the World Health Organization and the UN Human Rights Office of the High Commissioner launched joint guidance that can serve as a roadmap for countries to develop, implement and evaluate laws that protect and promote mental health and human rights: https://bit.ly/48Z9ALt
This new guidance can catalyze legislative reform, opening doors to care and services that are person-centered, rights-based, and recovery-oriented. As we mark #WorldMentalHealthDay, we stay united in our call for mental health to be respected as a human right!",Regulation or Legislation
"From CafA Associate to Merchandise Compliance Manager, Dasha Moore is one example of thousands of associates who come to Walmart and Sam's Club, work hard, and create their own pathway of growth and opportunity. In the video below, Dasha shares an incredible story of mentorship, vision, and commitment: ""It's about people. People engagement and improving our people. That's one of the awesome things about Sam's Club. Wherever you're looking to improve or develop, there's someone there who's willing to help you get to that point."" Thank you, Dasha, for everything you're doing to make a difference for your fellow associates and members at Sam's Club. The sky is the limit for you. #TeamSamsClub #APathforEveryone #Opportunity",
"We know it feels like the world is on fire right now. You can provide some hope and fight with Oxfam for the most vulnerable among us this hashtag#GivingTuesday. All gifts are doubled if you give today. Make a life-changing impact from Ethiopia to Ukraine to Gaza and beyond. You can help fight for a more equal future.
https://lnkd.in/eWJpnd5C",Environmental Sustainability and Climate
"We recently announced that the updated BD Alarisa Infusion System has received 510(k) clearance from the U.S. FDA, allowing BD to bring the most comprehensive infusion system back to the U.S. market. Achieving this clearance has been our number one priority at BD and our teams worked tirelessly to deliver this incredible milestone for our company, our customers and the patients who rely on our market leading infusion system. Listen here as Tom Polen, our chairman, CEO and president, shares his thoughts on this exciting news. #proudtobebd
https://lnkd.in/ecfVRca6",Regulation or Legislation
"In 2021, healthcare spending in the United States climbed to a grand total of $4.3 trillion, yet we don't have better healthcare outcomes. While the challenges we face as a country in improving our healthcare system won't be fixed overnight, I shared with FierceHealthcare the concrete steps that health plans and others can take to begin to address these issues and promote a better future for our families and generations to come. #healthcare #innovation",Economic Outlook
"This week the U.S. Securities and Exchange Commission adopted a set of rules aimed at bringing about greater transparency, competition, and efficiency in the $25 trillion market for private funds.
The new rules apply to private equity, venture capital, and hedge fund managers "" asset classes that conjure up images of Wall Street and Silicon Valley. But in reality, this market is fueled by millions of American teachers, firefighters, and other public servants.
More than 5,000 public pension funds collectively manage $5.6 trillion in retirement savings for nearly 27 million Americans. These pension plans are major investors across these asset classes, and in particular are the largest block of investors in private equity.
As such, millions of Americans' retirement security is increasingly tied to a private funds market that has grown rapidly -- but has remained opaque and structurally biased to favor the interests of Wall Street private fund managers over those of middle-class retirement savers and pensioners.
At Omidyar Network, we believe the new SEC rules are a win for retirement savers, and a meaningful step towards a private funds industry that is more competitive, efficient, transparent and accountable.
Read more on why here:",Regulation or Legislation
We are extremely excited about this new partnership and product offering with the InformedDNA team!,
"Pleased to have these thoughts on where insurance regulation for AI/ML is heading this year published by Digital Insurance. There's a lot of speculation on AI and its implications these days, but vigilance in finding the signal from the noise will be an important part of any effective risk mitigation strategy. As far as insurance regulation is concerned, keep an eye out for the NAIC's H Committee model bulletin and the rulemaking process in Colorado as key signals this year.",Regulation or Legislation
"Manufacturers continue to be challenged in today's economy, but what this survey makes clear is that unbalanced federal regulations are harming families and communities, with nearly two out of three manufacturers reporting that the regulatory burden is preventing them from hiring more workers or increasing pay and benefits.
Congress and the administration can help correct this trend by restoring sensible regulations, enacting further permitting reforms, taking action to keep our tax code competitive and other bipartisan steps to strengthen manufacturing in America and build on the progress we achieved with tax reform, the Bipartisan Infrastructure Law, the CHIPS and Science Act and more.",Regulation or Legislation
"IIJA and IRA are truly enabling a monumental change in revamping transportation networks, improving roads, bridges, and public transit systems, making them more efficient and environmentally friendly. If you're interested in connecting let's chat.
https://lnkd.in/g67kKVCx",Regulation or Legislation
"We're pleased to announce that the U.S. FDA has agreed to expand our ongoing global Phase 1/2 trial in patients with Angelman syndrome.
Our team is dedicated to working with urgency to bring a treatment option to the Angelman community. #RareDisease
Read our press release: https://lnkd.in/gMszh84Z",
"Earlier this week, Greg Engel, Brad Brown and I hosted a dinner in New York City with some of our clients, journalists and industry influencers to discuss the findings from our latest KPMG Tax Reimagined 2023: Perspectives from the C-suite report.
The data spurred some really interesting conversations on corporate tax departments "" including their role as value drivers to the broader business, the impact of AI and how to grapple with the rising importance of the intersection of Tax and ESG, and the skillsets and talent needed in the tax department of the future.
You can read the report here: https://lnkd.in/e5GcqxBY
#KPMGTaxReimagined #tax #AI #data #ESG #talent",
"Case studies are a window into how we work alongside our clients to deliver strategic, sustainable growth and success. Check out some of the great work and insight from our teams. https://lnkd.in/ggcNDbiE",
We are #hiring ! Come join our team Oxfam America! Hana Ivanhoe,MISC
"Could Maryland be the first U.S. state to have a four-day workweek? Lawmakers are considering a bill to launch a pilot program for the state.
Studies have found this shift can lead to a more productive and happier workforce, and it boosts performance. Internationally, companies that have trialed a four-day work week found they had higher employee retention and better engagement. Workers reported more happiness and a better work-life balance.
It will be interesting to see if this bill passes and the results that come from the pilot program. It could mean a change to the workplace as we know it.
More here:",Regulation or Legislation
"At SAP, we fully support the objective of the EU Data Act to create a common regulatory framework for the data economy. Expanding data usage not only drives productivity and growth, but also helps us tackle #ClimateChange at scale. Reaching the full potential of a #DataEconomy, however, would require some changes to the current legislative proposal:
1i a Trade secrets must be protected if data sharing is made mandatory under the Data Act. In principle, B2B data sharing should be done on a voluntary basis and this is where Catena-X Automotive Network can serve as a strong best practice.
2i a Currently, it's unclear who will be obliged to share what kind of data with whom, which could lead to situations where, for example, businesses are forced to share highly confidential business data with competitors, which of course raises liability issues as well.
3i a Cloud switching provisions do not reflect the complexity and realities of the SaaS market: deadlines for cloud switching (e.g. 30 days, max. 6 months) are unrealistic in complex IT landscapes; fixed-term cloud contracts that are beneficial for providers and customers should not be questioned.
Data use and sharing has the potential to positively impact our lives and our planet in many different ways, and I firmly believe changes such as the proposals above can help turn this potential into a reality.",Regulation or Legislation
"Very thoughtful and nuanced piece on the opportunities and challenges of regulating AI. I am not convinced that we know what we want or how to achieve it, but I am also not convinced that this is a case where we can just wait and see. It is hard to overstate how quickly things are moving right now and how much is at stake.",Regulation or Legislation
Wishing all dads a happy Father's Day! May you feel especially loved and appreciated today.,MISC
"Microsoft and Qualcomm align forces to accelerate and scale on-device #AI. On-device AI brings more reliability, privacy and personalization for #GenerativeAI applications in PCs, cars, phones and more. Even when there's no connectivity.",MISC
"With President Biden's Executive Order (EO) on the Safe, Secure and Trustworthy Development and Use of AI, companies across various industries are preparing their AI systems for new regulations and standards. The EO presents both challenges and opportunities "" so it's important for businesses to stay informed, proactive and adaptable to navigate this complex landscape and harness the power of AI responsibly and effectively. Read more about the EO's impact: hashtag#AI hashtag#responsibleAI hashtag#business",Regulation or Legislation
"With all the excitement surrounding the transformative potential of #AI in healthcare, health providers must remain vigilant in ensuring that these new tools don't perpetuate long-standing biases in care delivery. By implementing regulations that deter bias from datasets, regulators can better support clinicians in the decision-making process and grant patients equal access to quality care. https://lnkd.in/eezKprPf #Healthcare #HealthEquity",Regulation or Legislation
"In celebration of the start of Black History Month, today I would like to lend my platform to the ""Godfather of Silicon Valley"" "" Roy Clay Sr.
In 1958, Clay was writing software for the U.S. Department of Energy when word of his instrumental work got back to David Packard of the Hewlett-Packard Company. Shortly thereafter, Clay was recruited to establish HP's computer development program, ultimately writing software for the HP 2116A, the first computer sold by the company. As the highest-ranking Black HP employee for a time, he used his position to help the company improve its efforts to combat discrimination and inequities. I make this introduction because Black history matters, and now you know the story of this influential technologist and can share it with others.
In honor of Black History Month, the Hewlett Packard Enterprise Black Employee Network will host a series of celebrations. I look forward to participating and would like to thank them for their continued effort to advance how we all can act as a force for good.
To learn more about how our team creates positive change for Black and African Americans in the tech industry, visit https://lnkd.in/eH5-rwaj.
To learn more about Roy Clay Sr., visit: https://lnkd.in/eUtYqGpW.",
"Did you know that in 2022, 21st Century Leaders touched 1,627 high students across the state of Georgia. Learn more about it in our annual report.",
"Lawmakers recently introduced a bill that would have broad implications for the regulation of digital assets. Find out its potential impact on taxpayers, via BDO.
#Tax #CFTC",Regulation or Legislation
"Join me at Total Impact Summit, May 1-2 in Philadelphia, PA.
Total Impact Summit invites individuals and organizations seeking to align assets and make investments for positive global and local impact. The 2-day event will feature peer connection opportunities, an Investable Impact showcase, and 20+ sessions featuring 50+ speakers on topics including ESG, impact investing, climate action, racial equity, and more. Learn more and register with my code 'YOUR CODE ' for $500 off at impactphl.org/tis23. #impactinvestment #impact #socialimpact #ti22 #whartonesg",MISC
"On today's coffee klatch: Trump's arraignment in Georgia on Thursday, and his brazen use of imagery and marketing to circumvent rational thought. Is this the tactic of a fascist? Grab a cup and tune in.",
"Looking forward to next week's ""Risk and Regulation: The State of US Banking"" panel discussion during the Milken Institute #MIGlobal conference, where I will join Brent McIntosh, Jelena McWilliams, Graham Steele and moderator Mike Piwowar. We will be discussing the recent unrest in the US banking system, the government response, and the laws, regulations, and oversight that needs a closer look.",Regulation or Legislation
