profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/cornue/,"Increased demand for care will help drive up health spending faster than inflation over the next decade, federal officials predicted.


Source: Axios https://buff.ly/3Rn93f6",https://www.linkedin.com/in/cornue/,Transactions,"infographic,news article",Image,Christopher,Cornue,Cone Health,Healthcare Providers,Executive Vice President & Chief Strategy Officer,2024-07-01 17:31,https://www.linkedin.com/feed/update/urn:li:activity:7207418373964484608,https://media.licdn.com/dms/image/D5610AQFaDmZzzKSVjQ/image-shrink_800/0/1718382422553?e=1720461600&v=beta&t=spZMztuw2JcyPMwLefg5_6-YXx4_F56ToBf9gnxKu44,,,,,5,3,2,2w,,,,Post,,,2024-06-14 16:27,,,,,,,,,Friday,8:27 PM,6/14/2024,,,,,,,,,
https://www.linkedin.com/in/keith-watson-b0186010/,"Regarding the Nippon Steel-US Steel deal, David Burritt, USS CEO, said at the Global Steel Dynamics Forum that it should close soon.
He noted the company's strategy to increase its value in recent years paid off as many bidders emerged. At one point, he said 19 NDAs were signed.
""Everybody had a fair opportunity,"" Burritt said.
AIST - Association for Iron & Steel Technology
World Steel Dynamics",https://www.linkedin.com/in/keith-watson-b0186010/,Transactions,,Image,Keith,Watson,United States Steel Corporation,Consumer & Industrial Products,Vice President - Advanced Manufacturing Technology and Capital Projects,2024-07-01 16:57,https://www.linkedin.com/feed/update/urn:li:activity:7209155357338681344,https://media.licdn.com/dms/image/D4E22AQHsKatSQfyL9g/feedshare-shrink_800/0/1718744711235?e=1722470400&v=beta&t=v-ODFaWQXRRcJr2be4q0EiACH7AUKBofrlhllEADEk0,,,,,130,8,4,1w,,,,Keith Watson likes this,,,2024-06-19 11:29,,,,,,,,,Wednesday,3:29 PM,6/19/2024,,,,,,,,,
https://www.linkedin.com/in/jordansheila/,"We just announced our intention to acquire CAES, which will enhance our defense technologies across land, sea, air and space. Read more in The Wall Street Journal: https://hwll.co/y4yppvso",https://www.linkedin.com/in/jordansheila/,Transactions,,Article,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",2024-07-01 16:42,https://www.linkedin.com/feed/update/urn:li:activity:7209624055652438016,,,,,,1414,31,137,1w,Love this. Big move! So exciting!,"https://www.linkedin.com/feed/update/urn:li:activity:7209533253186129920/?commentUrn=urn:li:comment:(activity:7209533253186129920,7209624003978653696)",https://www.linkedin.com/feed/update/urn:li:activity:7209533253186129920,Sheila Jordan commented on this,,,2024-06-20 12:31,,,,,,,,,Thursday,4:31 PM,6/20/2024,,,,,,,,,
https://www.linkedin.com/in/jordansheila/,"Good news from Honeywell today as we announce the acquisition of CAES, which will fortify and expand our defense offerings and set the tempo for continued growth across our aerospace business. We look forward to welcoming this talented new team of #Futureshapers.",https://www.linkedin.com/in/jordansheila/,Transactions,,Article,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",2024-07-01 16:42,https://www.linkedin.com/feed/update/urn:li:activity:7209638375031533570,,,,,,2288,108,78,1w,Andy Heppelle 🍁 thank you Andy! We are thrilled!,"https://www.linkedin.com/feed/update/urn:li:activity:7209521878212718594/?commentUrn=urn:li:comment:(activity:7209521878212718594,7209638329548431360)",https://www.linkedin.com/feed/update/urn:li:activity:7209521878212718594,Sheila Jordan replied to Andy Heppelle 🍁’s comment on this,,,2024-06-20 11:46,,,,,,,,,Thursday,3:46 PM,6/20/2024,,,,,,,,,
https://www.linkedin.com/in/jordansheila/,"We just announced our intention to acquire CAES, which will enhance our defense technologies across land, sea, air and space. Read more in The Wall Street Journal: https://hwll.co/y4yppvso",https://www.linkedin.com/in/jordansheila/,Transactions,,Article,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",2024-07-01 16:42,https://www.linkedin.com/feed/update/urn:li:activity:7209623893618126860,,,,,,1414,31,137,1w,,,https://hwll.co/y4yppvso,Sheila Jordan likes this,,,2024-06-20 18:31,,,,,,,,,Thursday,10:31 PM,6/20/2024,,,,,,,,,
https://www.linkedin.com/in/aarthimurali/,I am delighted to announce the launch of Citi Commercial Bank in Japan bringing the total number of markets we serve in Asia to 12 markets. Our focus will be on supporting mid-sized corporates with global ambitions in Japan through every stage of their growth journey and we’re looking forward to deepening Citi’s presence in the market.,https://www.linkedin.com/in/aarthimurali/,Transactions,,Article,Aarthi,Murali,M&T,Banking,Chief Customer Experience Officer,2024-07-01 16:08,https://www.linkedin.com/feed/update/urn:li:activity:7209336638416523264,,,,,,681,10,13,1w,,,https://www.citigroup.com/global/news/press-release/2024/citi-commercial-bank-launches-in-japan,Aarthi Murali celebrates this,,,2024-06-19 23:29,,,,,,,,,Thursday,3:29 AM,6/20/2024,,,,,,,,,
https://www.linkedin.com/in/jamesnewsom/,"It's official now: The Home Depot has acquired SRS Distribution Inc. The $18.25bln deal brings HD roughly 770 new locations, shown with maroon pins in the Webb Analytics map below. The orange dots are HD locations. Announcement here: https://lnkd.in/eUY9xxC9 Missy Morgan Dan Tinker",https://www.linkedin.com/in/jamesnewsom/,Transactions,,Image,James ,Newsom Jr.,Jaccuzi,Consumer & Industrial Products,"Senior Director, Data Services",2024-07-01 16:43,https://www.linkedin.com/feed/update/urn:li:activity:7209303440148111360,https://media.licdn.com/dms/image/D4E22AQFpp_HSpwfOkg/feedshare-shrink_800/0/1718722341253?e=1722470400&v=beta&t=dLBHo6uBySdSuN_rRr8mPCKUTnFFaoH4Jep3NsUg-_o,,,,,1259,48,52,1w,,,,James Newsom Jr likes this,,,2024-06-19 21:18,,,,,,,,,Thursday,1:18 AM,6/20/2024,,,,,,,,,
https://www.linkedin.com/in/george-t-buddy-hickman/,"What an incredible weekend! 🌟 

Thank you to our patients, survivors, caregivers, staff, and donors for supporting this year’s Ride for Roswell. 🚴‍♀️💖 

Together, we raised over 5.7 million dollars (and counting) for cancer research at Roswell Park!🔬🎉",https://www.linkedin.com/in/george-t-buddy-hickman/,Transactions,,Image,George,Hickman,Rowswell Park Comprehensive Cancer Center,Healthcare Providers,Chief Digital & Information Officer,2024-07-02 15:06,https://www.linkedin.com/feed/update/urn:li:activity:7211160359246700545,https://media.licdn.com/dms/image/D5622AQH3Nc68G1w6mA/feedshare-shrink_800/0/1719255121664?e=1723075200&v=beta&t=D5CjrM65Dp5i5UoRbyLzBENMwryXUymu3_MJdNgfNaw,,,,,209,4,9,1w,,,,"George T ‘Buddy’ Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS reposted this",,,2024-06-24 20:16,,,,,,,,,Tuesday,12:16 AM,6/25/2024,,,,,,,,,
https://www.linkedin.com/in/george-t-buddy-hickman/,"What an incredible weekend! 🌟 

Thank you to our patients, survivors, caregivers, staff, and donors for supporting this year’s Ride for Roswell. 🚴‍♀️💖 

Together, we raised over 5.7 million dollars (and counting) for cancer research at Roswell Park!🔬🎉",https://www.linkedin.com/in/george-t-buddy-hickman/,Transactions,,Image,George,Hickman,Rowswell Park Comprehensive Cancer Center,Healthcare Providers,Chief Digital & Information Officer,2024-07-02 15:07,https://www.linkedin.com/feed/update/urn:li:activity:7211157333509324800,https://media.licdn.com/dms/image/D5622AQH3Nc68G1w6mA/feedshare-shrink_800/0/1719255121664?e=1723075200&v=beta&t=D5CjrM65Dp5i5UoRbyLzBENMwryXUymu3_MJdNgfNaw,,,,,209,4,9,1w,"Roswell Park Comprehensive Cancer Center , truly amazing!  Thank you!","https://www.linkedin.com/feed/update/urn:li:ugcPost:7211078665453936643/?commentUrn=urn:li:comment:(ugcPost:7211078665453936643,7211157311694749696)&dashcommentUrn=(7211078665453936643,urn:li:ugcPost:7211078665453936643)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7211078665453936643,"George T ‘Buddy’ Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS commented on this",,,2024-06-24 14:52,,,,,,,,,Monday,6:52 PM,6/24/2024,,,,,,,,,
https://www.linkedin.com/in/dbackus/,"I’m thrilled to share that at Shepherd Center, we’ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions –
including stroke and neurodegenerative disorders – we’re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",https://www.linkedin.com/in/dbackus/,Transactions,,Text,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:08,https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280,,,,,,173,19,6,3w,,,,Post,,,2024-06-10 10:46,,,,,,,,,Monday,2:46 PM,6/10/2024,,,,,,,,,
https://www.linkedin.com/in/dbackus/,"I’m thrilled to share that at Shepherd Center, we’ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions –
including stroke and neurodegenerative disorders – we’re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",https://www.linkedin.com/in/dbackus/,Transactions,,Text,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:09,https://www.linkedin.com/feed/update/urn:li:activity:7211332052472786944,,,,,,173,19,6,3w,Will Clower thank you Dr. Clower!,"https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280/?commentUrn=urn:li:comment:(activity:7205943428218593280,7211332048903434241)",https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280,Deborah Backus replied to Will Clower’s comment on this,,,2024-06-10 10:46,,,,,,,,,Monday,2:46 PM,6/10/2024,,,,,,,,,
https://www.linkedin.com/in/dbackus/,"I’m thrilled to share that at Shepherd Center, we’ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions –
including stroke and neurodegenerative disorders – we’re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",https://www.linkedin.com/in/dbackus/,Transactions,,Text,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:09,https://www.linkedin.com/feed/update/urn:li:activity:7211331995996405761,,,,,,173,19,6,3w,Dennis Streppa thank you! Adrian and the original founders did the bulk of the work and we are pleased to be involved.,"https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280/?commentUrn=urn:li:comment:(activity:7205943428218593280,7211331981869989889)",https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280,Deborah Backus replied to Dennis Streppa’s comment on this,,,2024-06-10 10:46,,,,,,,,,Monday,2:46 PM,6/10/2024,,,,,,,,,
https://www.linkedin.com/in/dbackus/,"I’m thrilled to share that at Shepherd Center, we’ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions –
including stroke and neurodegenerative disorders – we’re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",https://www.linkedin.com/in/dbackus/,Transactions,,Text,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:09,https://www.linkedin.com/feed/update/urn:li:activity:7211331746217295872,,,,,,173,19,6,3w,"Lauren Rashford thank you! We are excited to be a part of it. If you see anything promising that we should consider, send it our way!","https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280/?commentUrn=urn:li:comment:(activity:7205943428218593280,7211331704093847553)",https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280,Deborah Backus replied to Lauren Rashford’s comment on this,,,2024-06-10 10:46,,,,,,,,,Monday,2:46 PM,6/10/2024,,,,,,,,,
https://www.linkedin.com/in/dbackus/,"I’m thrilled to share that at Shepherd Center, we’ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions –
including stroke and neurodegenerative disorders – we’re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",https://www.linkedin.com/in/dbackus/,Transactions,,Text,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:09,https://www.linkedin.com/feed/update/urn:li:activity:7211331494655463424,,,,,,173,19,6,3w,"Fofi Constantinidou thank you! It is an amazing, passionate team and I am pleased Shepherd is a part of this initiative.","https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280/?commentUrn=urn:li:comment:(activity:7205943428218593280,7211331450070020097)",https://www.linkedin.com/feed/update/urn:li:activity:7205943428218593280,Deborah Backus replied to Fofi Constantinidou’s comment on this,,,2024-06-10 10:46,,,,,,,,,Monday,2:46 PM,6/10/2024,,,,,,,,,
