PostContent,Theme
Great opportunity to work with New Hampshire Insurance Department. Feel free to reach out with questions.,Health Insurance
Congratulations to the Anthem BCBS of New Hampshire team.,Health Insurance
Big news from the Center for Medicaidâ€“states operating with 75% federal financial participation for Medicaid Enterprise System operations are now required to revalidate modules to maintain their funding. Read about more the potential impacts to your state here: https://lnkd.in/gPcvYSXu,Health Insurance
"And thatâ€™s a wrap! Our team had an incredible week at MESC. Digesting all the content shared, I was inspired by other thought leaders in the public sector and the commitments made to bettering our Medicaid system. Iâ€™m proud to take part and to see our team leading the charge in this space.
Curious about what they are doing? Check out their latest case study: https://lnkd.in/g7u2iEfN",Health Insurance
"Thirty years ago, Highmark enrolled the first Pennsylvania child in the Children's Health Insurance Program (CHIP) which spawned a national program. Now, as some coverage is set to change as a result of the public health emergency unwinding, the CHIP program will be more crucial in providing families coverage now and into the future.",Health Insurance
"Highmark Health is now midway through our five-year business transformation centered on #LivingHealth, a blended model of health, coverage, and care that will deliver a simpler, more personalized, and proactive health experience for individuals and clinicians.

In 2022, that bold vision became more tangible for consumers as we began rolling out a new generation of digitally enhanced health solutions that provide simpler, proactive, personalized support for conditions like diabetes and joint and muscle pain. In November, we launched MyHighmark, an app that serves as the digital front door to Living Healthâ€™s integrated health experience platform. This is a big step forward in our goal of providing health plan members with a â€œone-stop shopâ€ for all the tools, resources, and information they need to manage their health. Learn more in our 2022 Annual Report.",Health Insurance
"The Idaho Department of Insurance is warning consumers shopping for Medicare health insurance to be wary of improper marketing by telemarketers and television commercials during Medicareâ€™s Open Enrollment Period, which begins on October 15 and ends December 7.
""We highly recommend consumers work with a licensed, local agent, or someone they know and trust to carefully evaluate plan options. We hope Idahoans will utilize our department and SHIBA if they have any concerns about manipulative or deceptive sales and enrollment tactics. Our role is to protect consumers.â€
â€”Director Dean Cameron
Consumers are invited to download the Department's flier that offers tips to protect themselves during open enrollment: https://lnkd.in/gTG2zUcG",Health Insurance
"NEWS RELEASE: Medicare Open Enrollment is an opportunity to choose a plan that best meets your needs
https://lnkd.in/dUWSPDmn
The Idaho Department of Insurance and Idaho SHIBA are reminding consumers eligible for Medicare to review their plan options and costs during this yearâ€™s open enrollment. Idahoans can make changes to existing Prescription Drug or Medicare Advantage plans or enroll in new plans now through December 7, 2023.
Medicare Open Enrollment also causes a spike in deceptive sales tactics via commercials, online, or even personal phone calls. Learn how to protect yourself by visiting https://lnkd.in/d5n6DEkk",Health Insurance
"The Idaho Department of Insurance is warning consumers shopping for Medicare health insurance to be wary of improper marketing by telemarketers and television commercials during Medicareâ€™s Open Enrollment Period, which begins on October 15 and ends December 7.
""We highly recommend consumers work with a licensed, local agent, or someone they know and trust to carefully evaluate plan options. We hope Idahoans will utilize our department and SHIBA if they have any concerns about manipulative or deceptive sales and enrollment tactics. Our role is to protect consumers.â€
â€”Director Dean Cameron
Consumers are invited to download the Department's flier that offers tips to protect themselves during open enrollment: https://lnkd.in/gTG2zUcG",Health Insurance
"NEWS RELEASE: DOI Announces Options for Medicare Eligible Idahoans Losing Medicaid
https://lnkd.in/dERvEWiB
The Public Health Emergency permitted Idaho consumers who would have qualified for Medicare to remain enrolled in Medicaid. Consequently, some eligible consumers may have missed the guaranteed issue period for obtaining a Medicare Supplement plan in Idaho.",Health Insurance
"If we want to help people keep their Medicaid coverage, we need to find creative ways to reach them, especially those without home internet access. Technology can help, but itâ€™s not the â€œend all, be allâ€. I recently shared some of my thoughts with MobiHealthNews.
https://lnkd.in/gi849Jxj",Health Insurance
"Good news: Only 7.7% of Americans don't have health insurance.
Bad news: That number is going to rise as Medicaid disenrollments kick in.
Learn how to avoid:",Health Insurance
"Unacceptable: ""1 in 5 insured Americans (19%) say their out-of-pocket costs are more than they could afford if they had a major unexpected medical event or were newly diagnosed with a chronic illness.""
#HealthEquity
Source: PhRMA survey n=5,152 (94% w/insurance) https://drugch.nl/44RB0zJ",Health Insurance
"Mayo Clinic hospitals across the organization received star ratings from the Centers for Medicare & Medicaid Services. Across Mayo Clinic, 10 hospitals were awarded star ratings for their Overall Hospital Quality. Among them, nine achieved a perfect score of five stars, representing the highest possible rating.
Learn more: https://mayocl.in/45m6A9l",Health Insurance
"â°ï¸ Time is running out! December 7 is the final day of the Medicare Annual Enrollment Period. If you or a loved one are still looking for a plan, our SVP Government Markets Kortney Cruz describes the 4 Pâ€™s you need to consider: price, providers, prescriptions and pluses.
As the hometown health insurer for Medicare Advantage members in southeastern Pennsylvania, Independence Blue Cross stands ready to help people with Medicare or those newly eligible for Medicare select the health plan that best meets their needs. Visit ibx.com/medicare to learn more.
hashtag#AEP hashtag#MedicareAdvantage",Health Insurance
85 years and counting! ðŸŽ‚ Independence Blue Cross is celebrating more than eight decades of dedication to enhancing the health and well-being of our community as the Philadelphia regionâ€™s hometown health insurer. Visit the hashtag#IBX 85th Anniversary site to get a glimpse of our history and discover the stories and milestones that define our legacy. Thank you for your trust and support over the years â€“ we consider it a privilege to serve the people and businesses of our region. hashtag#IBXNews hashtag#Anniversary hashtag#PhiladelphiaCommunity hashtag#HealthInsurance,Health Insurance
85 years and counting! ðŸŽ‚ Independence Blue Cross is celebrating more than eight decades of dedication to enhancing the health and well-being of our community as the Philadelphia regionâ€™s hometown health insurer. Visit the hashtag#IBX 85th Anniversary site to get a glimpse of our history and discover the stories and milestones that define our legacy. Thank you for your trust and support over the years â€“ we consider it a privilege to serve the people and businesses of our region. hashtag#IBXNews hashtag#Anniversary hashtag#PhiladelphiaCommunity hashtag#HealthInsurance,Health Insurance
"At Independence Blue Cross, we have the privilege of being the hometown health insurer for Medicare Advantage members in southeastern Pennsylvania. Itâ€™s a responsibility we take seriously because we understand how important it is for everyone to have access to the tools to live a healthy life. The Annual Enrollment Period begins October 15, and we stand ready to help people with Medicare or those newly eligible for Medicare select the health plan that best meets their needs. hashtag#AEP hashtag#MedicareAdvantage",Health Insurance
"If youâ€™re not eligible for health insurance through an employer or government program, Independence Blue Cross can help you get covered. hashtag#IBX has been the regionâ€™s hometown health insurer for 85 years, and we have a variety of health plans to meet your needs. Open enrollment for 2024 plans has begun on ibx.com
and Pennsylvaniaâ€™s health insurance marketplace, pennie.com
. Remember, investing in and taking care of your health is one of the best investments you can make!
hashtag#OpenEnrollment #2024 hashtag#HealthPlans",Health Insurance
"At Independence Blue Cross, the people we serve are our top priority. Thatâ€™s why we are proud to announce a collaboration with Sun Life to offer Stop Loss Insurance to our self-funded group customers.
Self-funded employers take on the financial risk of providing health insurance for their employees. Stop Loss insurance can help protect them from unpredictable or higher-than-anticipated claims. As part of our commitment to our customers, we offer a comprehensive and integrated approach to help them balance and optimize health care costs while enhancing their employeesâ€™ health care experience and overall well-being. This new collaboration is an example of how we are always focused on adding greater value for our members and customers.
#collaboration #healthcare #experience #help #healthinsurance #partnership #solutions",Health Insurance
" Childhood immunizations are one of the best ways we can help keep our children safe. Diseases like Hepatitis B and polio can be prevented. At Independence, we recommend childhood vaccines to ensure a healthy start to a long life.
Independence has health plans that cover well-child visits, developmental screenings, vaccinations, and more. Visit our website, ibx.com, for details.

#NationalInfantImmunizationWeek #vaccines #immunization #healthykids",Health Insurance
"Itâ€™s a great sign when a group is as enthusiastic about the Medicare Annual Enrollment Period (AEP) as we are! Independence Blue Cross was thrilled to host a capacity crowd of brokers eager to learn about all the improvements weâ€™ve made to our Medicare Advantage plans for 2024. Thank you to all the outstanding brokers and #IBX associates who go above and beyond every year to help seniors find the right Medicare Advantage plan. Looking forward to the beginning of AEP on October 15.
#AEP #MedicareAdvantage #Healthyliving",Health Insurance
"Itâ€™s a great sign when a group is as enthusiastic about the Medicare Annual Enrollment Period (AEP) as we are! Independence Blue Cross was thrilled to host a capacity crowd of brokers eager to learn about all the improvements weâ€™ve made to our Medicare Advantage plans for 2024. Thank you to all the outstanding brokers and #IBX associates who go above and beyond every year to help seniors find the right Medicare Advantage plan. Looking forward to the beginning of AEP on October 15.
#AEP #MedicareAdvantage #Healthyliving",Health Insurance
"Independence Blue Cross is excited about our new collaboration with Sun Life to exclusively provide stop loss insurance for our self-funded group customers. Given the variability of medical costs, it is important to understand the latest trends and stay ahead of the curve. Thank you to everyone who joined us for this informative continuing education event â€“ and special gratitude to Adam Noce and Hall of Fame Coach Dick Vermeil for your insights.
#StopLoss #SelfFundedHealthCare #Collaboration #Winning",Health Insurance
"You're invited to join Delegate Robbyn Lewis and the Maryland Insurance Administration as we share information on health insurance. We'll help you understand what to do if your claim is denied, how to find a provider, and how the MIA can help you. Mark your calendar for Tuesday, December 5th at 5 PM. Registration details can be found here: bit.ly/MIAWebinar hashtag#MDInsurance hashtag#HealthInsurance",Health Insurance
"Join the Maryland Insurance Administration for an important presentation on Medicare Supplement Plans in Maryland. We will review the current available plans and explain how to use our Medicare Supplement rate guide.
Date: Wednesday, November 15, 2023
Time: 12 pm - 1:15 pm
Registration Link: https://lnkd.in/e7Y_e3iy
Zoom Link: https://lnkd.in/e8T_uYj8
Call In: 833-568-8864 US Toll-free
Meeting ID: 161 516 2053
Registration is recommended but not required. This event is free. All are welcome to attend.
hashtag#MDInsurance hashtag#Medicare hashtag#MedicareSupplement hashtag#Insurance hashtag#FreeEvent",Health Insurance
"Have you been denied insurance coverage for medically necessary care or emergency services? You can contact us 24/7, 365 days a year for immediate help for physical care as well as mental health and substance use disorder care. Call us at 1-800-492-6116. For more information on our 24/7 services and how to get help for all health claim denials go to : https://lnkd.in/eWqRSdHT #HealthInsurance #MDInsurance #MentalHealth",Health Insurance
Health insurance coverage for mental health and substance use is critical for Marylanders to ensure they can get the help they need when they need it. Learn more by watching this video: https://lnkd.in/eTHRTgDB #MentalHealth #MHAM #BreaktheStigma #Together4MH #MDInsurance,Health Insurance
"Thanks Heather Landi at FierceHealthcare for helping us share our big news: Parsley Health just finalized deals with California and New York insurers that put us in-network for 10 million patients!
As I told Heather in our interview, I started Parsley Health to offer an advanced primary care service that is more aligned, more accessible, and better designed for the way we live our modern lives.
There is a significant primary care gap for women in Americaâ€”an underserved population that continues to be left behind by our medical system, even though women spend an average of two times as much as men on their healthcare. Women's health started in fertility and fertility benefitsâ€”and we need those services. But right now, weâ€™re seeing a deep recognition that women's health is more than reproductive health, and that women have diverse health needs that require comprehensive care. Parsley Health is closing the gap in primary care for women and families by creating a medical home base for patientsâ€™ complex health needs and supporting the whole continuum of care.
Parsley Healthâ€™s advanced primary care and Root-Cause Resolution Medicine is now in-network for patients in California covered by Aetna CA and Blue Shield of California, and patients in New York covered by Aetna NY, Cigna, Empire Blue Cross Blue Shield, Emblem/HIP, United Healthcare-Freedom, United Healthcare-Oxford, Oscar, UMR Top Tier, and Centivo.
Weâ€™ve also expanded in the enterprise market to service more payers, providers, and self-insured employers to ensure that weâ€™re available, affordable, and accessible to the patients that need us most.
This is just the beginning. Big thanks to the incredible Parsley Health team, Carladenise Edwards and our partners that made this happen!
https://bit.ly/3zeafb0
#womenshealth #healthsystems #primarycare #healthinsurance #healthcare",Health Insurance
"The integration of technology and AI in healthcare insurance is not only a pathway to efficiency but also a catalyst for innovative service delivery. Mario Schlosser, CEO and co-founder of Oscar Health, shares with a16z's Julie Yoo how to improve efficiency and real-time data integration in today's dynamic healthcare environment: ðŸ”¹ Digital Integration: Building an insurance company from scratch today would significantly benefit from a digital framework right from the onset. From claims processing to customer service, digitization ensures real-time data insights and decision-making.
ðŸ”¹ Machine Learning & AI: These technologies could automate and make healthcare insurance processes faster and more efficient. They can assist in summarizing lab test results, automating care journeys, and even predicting the best care pathways for individuals.
ðŸ”¹ Individual-Centric Plans: The idea of developing benefit-less benefit designs where the plan learns and adapts to individual utilization patterns could be a game-changer. It could lead to more personalized, cost-effective insurance plans.
Listen to the full episode with Mario on Bio Eats World: https://lnkd.in/gNUr25xG",Health Insurance
"Oscar is about a decade old now, so we have lots of observations on how the healthcare system runs, the role insurers play in it, how they can do better, and how ultimately insurers should probably not even exist as they do today. It's all written up in What Oscar Does: https://whatoscardoes.com/
It has 26 charts, 37 data points, various tables and a video - please check it out!",Health Insurance
"Mario Schlosser, Co-Founder & Chief Technology Officer, founded Oscar Health to respond to a shift towards a more consumerized, digital and value-driven healthcare system and ultimately to build a better health insurer. He joined A&M Senior Advisor, David Shulkin, M.D., on our Whatâ€™s Your Moonshot? Podcast Series to share his journey and plans for the future. https://okt.to/M3K9A7 #AMon #AMHealthcare #HealthInsurance #Healthcare",Health Insurance
"Navigating individual and family insurance needs can be difficult for anyone...even for those of us who work in the industry. How do we pick the right coverage? How do we avoid buying too much or the wrong coverage? Have my needs changed?
HYKE provides personalized and data-driven help to consumers and families making healthcare, voluntary benefit and personal insurance coverage decisions.
HYKE also helps employers actuarily tailor employee benefit offerings to the personalized needs of their employees and their families optimizing overall insurance spend and employee experience.
Congratulations on your new chapter HYKE. Proud to be part of your journey and an ""adopted"" HYKEr. Looking forward to your international growth and success.
https://lnkd.in/e5s7Ad8Z",Health Insurance
"An article from The Hill shared that the percentage of Americans rating the health care system as excellent or good has fallen below 50% for the first time. To me, this is unsurprising. Itâ€™s reflective of a steady decline from 62% viewing it that way in 2012. Weâ€™ve continued to see the rising price of health care in the U.S., which reduces the real and perceived value of health insurance. It is erosion like this over time that creates great risks to public health and the entire health care system. This is what keeps me up at night. This is why we, at Blue Shield of California, are scaling our transformational strategy by bringing health care into the digital age to create a healthcare system that is sustainably affordable. #WhatWeStandFor #healthcare #healthcareinnovation
https://lnkd.in/gg4MAGxn",Health Insurance
"This MedNews article reflects how the future of healthcare means more home-based care. This shift â€“ accelerated by the pandemic â€“ recognizes the value for members and health plans alike to embrace new models for managing cost and improving quality. At Blue Shield of California, we launched our Virtual Blue health plan that offers members easy-to-access and comprehensive care through a team of â€œvirtual-firstâ€ primary, behavioral, and specialist healthcare professionals.
This is just another step in our journey to reimagine health care and deliver better access, improved health outcomes, and personalized experiences for our members. #healthcare #innovation #digital",Health Insurance
"Last week, I was in Washington, D.C. meeting with federal policymakers to discuss some of Blue Shield of Californiaâ€™s key initiatives. I was met with enthusiasm regarding our efforts to reimagine the pharmacy care model to one that delivers streamlined, transparent, and affordable pharmacy and prescription drug services for our members. There was an eagerness and understanding to support our efforts and to encourage more transparency for pharmacy services.
The other area of discussion was Californiaâ€™s digital data-sharing mandate. With the deficit this year forecast to reach $2 trillion, policymakers understand that our current healthcare spending trend is unsustainable. Bringing health care into the digital age presents an opportunity to drive major efficiencies, improve the customer experience, and eliminate pain points like paper-based prior authorization.
I am encouraged by the reforms we are leading and our position as a health plan that is willing to take meaningful steps to create a healthcare system that is worthy of our family and friends and sustainably affordable for everyone. #healthcare #healthcarereform #whatwestandfor",Health Insurance
"It was such a pleasure to speak on a panel at the Sacramento Press Club earlier this week with Elizabeth Landsberg, Anthony Wright, and Elizabeth Mitchell to discuss the rising cost of health care. The painful reality is that today in California, and across the country, the cost of health care keeps going up, and families keep falling behind. Last year Californiaâ€™s Office of Health Care Affordability was launched to analyze major healthcare industry transactions, enforce spending targets, and guarantee affordability. Itâ€™s so important that industry leaders work together to expand access to quality, affordable, and accessible health care for everyone. #healthcare #reform #WhatWeStandFor",Health Insurance
"The Inflation Reduction Act is ushering in change with three transformative Medicare drug pricing provisions. Our latest insights offer a clearer understanding of how the #IRA will affect biopharma, biotech firms, and the broader #healthcare ecosystem, aiding leaders in navigating this intricate landscape. https://on.bcg.com/3t9a2Gb",Health Insurance
"The national shortage of #chemotherapy drugs is a challenge for patients, providers, and plans. OncoHealthâ€™s team of #oncology experts is supporting our health plan partners and collaborating with treating oncologists to identify alternative drug strategies for impacted patients. Below is a copy of the letter from our Chief Medical Officer Dr. Andrew Norden outlining our approach to the shortage and what we have been seeing as part of the treatment review process.
Dated June 8, 2023
Dear OncoHealth Health Plan Partner,
As I suspect you are aware, the healthcare industry is facing a nationwide shortage of multiple chemotherapy drugs. Most of these are inexpensive agents including carboplatin, cisplatin, and 5-fluorouracil (5-FU) that form the backbone of many commonly used treatment regimens for members with a wide variety of cancer types.
OncoHealth is closely monitoring this situation and working with both our health plan partners and your oncologists to ensure that the best possible treatment is available to members in a timely fashion. The current situation requires more latitude and increased reliance on the clinical judgment of expert oncologists in treatment planning and review of prior authorization requests. Weâ€™ve always gone beyond NCCN when reviewing treatment requests. We continue to rely on that approach and the expertise of our board-certified oncologists, oncology nurses, and oncology pharmacists as we support your providers and members.
When appropriate, we have been collaborating with oncologists to discuss alternative strategies for a drug in shortage such as:
+ Substituting a different generation chemotherapeutic agent within the same class (e.g., oxaliplatin in place of cisplatin or carboplatin).
+ Substituting an oral agent (e.g., capecitabine in place of 5-FU).
+ Omitting one drug from a traditional multi-agent regimen (e.g., omitting carboplatin in three-drug combinations with pemetrexed and pembrolizumab for non-small cell lung cancer).
We have already received several requests in which oncologists are using these strategies. It is important to be aware that in some cases, the use of an alternative drug in the same class may change the adverse effect profile of the regimen, which requires careful consideration of likely risks and benefits along with close patient monitoring. Similarly, some of the above strategies may increase the cost of the regimen. We are monitoring these potential impacts and engaging with requesting oncologists in a supportive way.
Together with stakeholders across the oncology industry, OncoHealth is advocating for policy interventions that will reduce the frequency of cancer drug shortages going forward, especially regarding low-cost chemotherapeutic drugs that may be overlooked in the marketplace. We will continue to keep you updated on how these shortages are impacting your cancer program, physicians, and members.
Sincerely,
Andrew Norden, MD, MPH, MBA
Chief Medical Officer, OncoHealth",Health Insurance
"MAGA radicals now in control of the House of Representatives are refusing to raise the debt ceiling unless President Biden agrees to devastating cuts to Social Security, Medicare, and other key programs.
I was involved in a similar fight over the debt ceiling fight twenty-eight years ago, which holds some lessons for what happens now.",Health Insurance
"Medicare for All would save $450B a year.
Every dollar spent on food stamps generates $1.50-$1.80 in economic activity.
Each dollar going to low-wage workers adds $1.20 to the economy overall.
Itâ€™s not about what this country can or canâ€™t afford.
Itâ€™s about priorities.",Health Insurance
"On average, prescription drug prices in the US are 256% more expensive than they are in similar countries. Medicare finally being able to negotiate certain drug prices will lead to significant cost reductions for millions of Americans.
Donâ€™t forget that every single Republican voted against this.",Health Insurance
"Biden announced the first 10 prescription drugs subject to price negotiations with Medicare. Itâ€™s estimated to cut prices for certain drugs by half â€” leading to savings for seniors.
Big Pharma has of course sued. If you wanted a sign that this is good policy, look no further.",Health Insurance
"Thank you Marcus Robertson for having me on the Becker's Healthcare podcast. It was an honor to join Stephen Friedhoff, MD, SVP of Health Services at Blue Cross NC, for a discussion about how new models of value-based kidney care are improving outcomes at a lower cost.
Too often people with late-stage kidney disease arenâ€™t aware their kidneys have failed until they land in the hospital. We have to reimagine how we manage this complex population, and weâ€™re happy to partner with health plans like Blue Cross NC to improve the patient experience and help all kidney patients live their best lives.",Health Insurance
"The team at SCAN is leading the way in the development of population-specific Medicare Advantage health plans. We have plans dedicated to the healthcare needs of LGBTQ+ older adults, women, and, now, Asian-American and Hispanic populations.
I talk about why with Jakob Emerson at Becker's Healthcare.",Health Insurance
"On July 30, 1965, President Lyndon Johnson traveled to the Truman Library in Independence, Missouri, to sign Medicare into law. President Trumanâ€”the first presidential champion of Medicareâ€”was in attendance to witness. The program was seen at the time as a major anti-poverty program for older adults. I sometimes think about what President Truman and Johnson would think of the program that they created. This morning, Don Berwick moderated a dialog between me and Rick Gilfillan about the future of the Medicare Advantage program for the IHI Leadership Alliance. I was grateful for a respectful dialog with two mentors I admire and used the opportunity to articulate some changes that I believe will make Medicare Advantage a better program for older adults:
1) Standardized, regulated benefits - plans should compete on quality of administration, not on gimmicky benefits with low utilization rates.
2) Longer enrollment periods - annual enrollment disables a true focus on investing in chronic disease prevention and management
3) Reform of STAR rating program - high star ratings translate into higher payments to plans and higher benefits. Plans have built in disincentives to serve more complex patients and populations because higher star ratings are harder to achieve with more complex populations. 4) New methods for risk adjustment that are aligned with 2023 technologies - CMS should test machine learning models of risk adjustment that iteratively reward plans for true risk rather than expected risk. 5) More clearly articulated clinical requirements - CMS should articulate stronger clincial guidelines around accesss to care to ensure that no corners are caught in the care of patients.
Critics of Medicare Advantare would have us throw the baby out with bath water. Itâ€™s a complicated program with good actors and bad actorsâ€”and unintended consequences. Like every single other health policy. That said, it provides an incredible amount of security to older adults who are on a fixed incomeâ€”hence its popularity. Traditional Medicare pushes a sizable cost share on to older adults (whose average pretax income is $48,000) who are often unable to bear the expense of copays (20% of most office visits and $1600 for any hospitalization). Traditional Medicare requires literal acts of Congress (Congress!) to introduce new benefits. There was no prescription drug coverage until 2004 (2004!). There is still no vision, dental, or hearing coverage in traditional Medicare. ACOs may lower total costs of care but they do little to lower costs for beneficiary-save reducing their utilization of services some. President Truman and President Johnson wanted a Medicare program that gave older adults financial security and health coverage in their Golden years. Letâ€™s keep working to build a better Medicare program and give them that.",Health Insurance
"Could the whole Medicare program use a reboot?
Yes.
Thatâ€™s the argument I made at Health Evolution Summit alongside Andy Slavitt (Town Hall Ventures); Karen Ignagni (EmblemHealth) and Richard Merkin (Heritage Provider Network).
â€œI think we have to think differently about this program and how it can actually serve the needs of older adults. When you think about where the program started and where we are today, we havenâ€™t made the kind of leaps in the organization and structure and delivery of care as we have in clinical science. And in the same time that weâ€™re talking about CRISPR and gene editing, weâ€™re also still talking about fee-for-service Medicare and whether it covers vision services. So when you think about that contrast, I really think the country needs a broader re-imagination of the Medicare program.â€",Health Insurance
"Prior authorization is one of the most obvious and challenging friction points for patients and clinicians alike.

As a patient myself, Iâ€™ve had very negative personal experiences with prior authorization trying to get needed diagnostic evaluations.

I spoke to Richard Eisenberg at Fortune about the origins of prior authorization and use in the Medicare Advantage programâ€”and how we may get out of it: enlightened regulation; global capitaion and delegation; and physician group self-management of utilization.

All three will be necessary to get out of the administrative waste nightmare that has befallen the medical profession.

How do you think we should address overutilization?",Health Insurance
"I spoke to Fierce Healthcare about the CVS Health acquisition of Oak Street Health.
A sample of what I shared:
""I think one of the most important dynamics is that there's a lot of downward pressure on Medicare Advantage rates. This deal could end up being the smartest deal or one of the most challenging deals for a publicly traded.â€",Health Insurance
"I was honored to be part of the founding team of CMMI alongside Rick Gilfillan, Kelsey M., Peter Lee, Mandy Cohen, and countless others.
While we got many things right, I think a major miss was the failure to build models out the gate that focused on improving Medicare Advantage.
At the time MA only represented 25% of Medicare beneficiaries. Today more than 50% of beneficiaries access their Medicare benefits through Medicare managed care.
I spoke with Jim Parker of Hospice News about the opportunity for Centers for Medicare & Medicaid Services to advance models focused on addressing some of the challenges associated with MA.",Health Insurance
"I enjoyed a wide-ranging discussion with Beth Mace at National Investment Center for Seniors Housing & Care (NIC) in anticipation of my keynote fireside chat with Kelsey M. next month in San Diego.
Some questions I addressed:
-Can you tell us about a few trends you see in Medicare and how those may impact operators of senior housing?
-As one of the nationâ€™s largest not-for-profit Medicare Advantage plans, SCAN â€™s mission is to keep seniors healthy and independent.â€¯Can you tell us about your organization and its mission?â€¯
-How can senior housing operators partner with value-based care and Medicare Advantage plans?
-Recently, there has been criticism of Medicare Advantage plans.â€¯Is that criticism likely to slow the growth of movement by seniors to MA plans? â€¯
Take a read below and share any comments!",Health Insurance
"I joined Anjalee Khemlani of Yahoo Finance on her show yesterday to discuss the incursion of retail organizations like Amazon and CVS Health into healthcare delivery with their acquisitions of One Medical and Oak Street Health and Signify Health. I also talked about the growing tension between for-profit and not-for-profit healthcare.
A snippet from our interview:
""But as somebody who runs a nonprofit health care organization, I worry that some of these large entities will put profits before patients. And I think that is a real risk that we have to grapple with. I think the American public is tired of being seen as a profit center when it comes to their health and their wellness.
And so I think that there is an opportunity, actually, for the nonprofit sector to step up and start to try to make some bigger moves.
That's something that we're doing at SCAN. We announced our intention to merge with CareOregon, which is a nonprofit Medicaid-focused health plan in Oregon, and really try to make one plus one equals three to improve the experience for patients because I do think that the American consumer is tired of being seen as a profit center by US health care.""",Health Insurance
"I joined Don Berwick and Dr. Kedar Mate on their IHI â€œTurn the Lights on podcast.
In this episode, we talked about the state of healthcare, insurance, and the Medicare Advantage program.
I explore SCANâ€™s journey to Medicare Advantage, highlighting benefits and concerns while emphasizing the need for improved regulation and ethical leadership.
I hope youâ€™ll take a listen!",Health Insurance
"Iâ€™m looking forward to discussing the future of Medicare Advantage at the upcoming Medicare Advantage Summit alongside Tom Priselac, Zeke Emanuel, Mark McClellan, Seema Verma, and Alan Weil.
Iâ€™ll be discussing my recent article in Forbes, â€œBefore Rushing To Criticize Medicare Advantage, Letâ€™s Take A Close Look At The Alternative.â€
https://lnkd.in/gcDuW562",Health Insurance
