postContent,theme
"On Wednesday, March 1, tune into the EY domestic tax webcast, with a focus on emerging state tax matters for 2023. This is the first quarterly webcast of the year and will feature Doug Lindholm, President and Executive Director of the Council On State Taxation alongside EY tax professionals. Register here:",Regulation/Legislation
The just-announced hashtag#Snapdragon 8 Gen 3 and Snapdragon X Elite are key to offering on-device hashtag#AI experiences across devices. hashtag#TeamQualcomm hashtag#SnapdragonSummit,MISC
"AI innovation is moving at a breakneck pace this year Y  Looking to jump in? For growing businesses, Vectara provides a quick and easy path to scaling enterprise LangChain apps. Check out our blog by Head of Developer Relations Ofer Mendelevitch to learn how Vectara's LangChain integration could substantially reduce the cost of your LLM-powered apps: https://lnkd.in/g4qPBRgg
#LLMs #LargeLanguageModels",MISC
"Highmark Health is now midway through our five-year business transformation centered on #LivingHealth, a blended model of health, coverage, and care that will deliver a simpler, more personalized, and proactive health experience for individuals and clinicians.

In 2022, that bold vision became more tangible for consumers as we began rolling out a new generation of digitally enhanced health solutions that provide simpler, proactive, personalized support for conditions like diabetes and joint and muscle pain. In November, we launched MyHighmark, an app that serves as the digital front door to Living Health's integrated health experience platform. This is a big step forward in our goal of providing health plan members with a ""one-stop shop"" for all the tools, resources, and information they need to manage their health. Learn more in our 2022 Annual Report.",Health insurance
"NEWS RELEASE: DOI Announces Options for Medicare Eligible Idahoans Losing Medicaid
https://lnkd.in/dERvEWiB
The Public Health Emergency permitted Idaho consumers who would have qualified for Medicare to remain enrolled in Medicaid. Consequently, some eligible consumers may have missed the guaranteed issue period for obtaining a Medicare Supplement plan in Idaho.",Health insurance
"As healthcare undergoes an unprecedented revolution, predominantly driven by the emergence of AI, healthcare providers are shifting their mindsets from outcome-focused to outcome-based. By embracing the Outcome-Based Model (OBM) approach to transformation, leaders have the potential to create a culture of education through trial and error, allowing the organization to learn and leverage the technology to its fullest potential. https://lnkd.in/gu4Edr6J #HealthcareTransformation #Strategy",Health outcomes
Protect yourselves. And #bringbackcovidgrowth,MISC
"I'm proud to share that FY2022 was another strong year for Takeda, with revenue and profit gains driven by our Growth & Launch Products. We have updated our capital allocation policy as a reflection of our deleveraging progress. Read more about our results, outlook and commercial and pipeline updates below.
https://lnkd.in/guRRuWmW",Economic Outlook
"85 years and counting! YZ Independence Blue Cross is celebrating more than eight decades of dedication to enhancing the health and well-being of our community as the Philadelphia region's hometown health insurer. Visit the hashtag#IBX 85th Anniversary site to get a glimpse of our history and discover the stories and milestones that define our legacy. Thank you for your trust and support over the years "" we consider it a privilege to serve the people and businesses of our region. hashtag#IBXNews hashtag#Anniversary hashtag#PhiladelphiaCommunity hashtag#HealthInsurance",Health insurance
"We are excited to announce that our partner DoseSpot, a software-as-a-service (SaaS) platform that enables clinicians to electronically write and transmit prescriptions to pharmacies, has joined forces with pVerify, Inc, a solution that streamlines the front-end patient eligibility verification process, helps patients get necessary care and aims to reduce overall healthcare costs.
""DoseSpot continues to expand its capabilities and fulfill its mission of powering safer, more efficient, and more flexible care delivery,"" said Bill Skarinka, Managing Director at PSG. ""We look forward to supporting the integration of these platforms and are excited about the opportunity to advance DoseSpot's market position and deliver a comprehensive solution to patients."" hashtag#growthequity hashtag#SaaS hashtag#healthcaresolutions",Cost management / reduction / optimization
"On Thursday, the General Mills Veterans Network recognized Veteran's Day. The nobility of duty that compels citizens to serve in an all volunteer military force. It's a profession where the benefits of service members' commitment are universal but the sacrifices they and their families make are privatized. We were honored with not one but two distinguished veterans of the US military who have done great service on behalf of active and retired service members. First, we were privileged to have Marine Staff Sergeant Eric Alva share his compelling story as Purple Heart honoree and advocate for repeal of the military's Don't Ask Don't Tell Policy. Then we welcomed Air Force General John Pray to share the great work of Operation Homefront, which provides military families with financial assistance. We completed the day making blankets to donate to Fisher House Foundation which supports military families a who have loved ones in the hospital. There are so many ways to recognize the sacrifice and commitment of our veterans. I'd encourage you to recognize our veterans on Veteran's Day, starting with a thank you, acts of service on their behalf, or donations to the organization of your choice that supports veterans and their families. hashtag#veteransday",DEI
"Strive Health and Prominence Health Plan are partnering to provide whole-person care for people across Nevada with CKD and ESKD who are enrolled in a Prominence Medicare Advantage plan. As part of the partnership, Strive and Prominence will also work closely with Sierra Nevada Specialty Care, the area's leading nephrology clinic. https://lnkd.in/gFHqtGZM
#valuebasedcare #wholepersoncare",Health insurance
"I spoke with CNBC for their report on policies affecting manufacturing and how an unprecedented wave of federal regulations threatens to undermine President Biden's goal of strengthening manufacturing in America.
If we want to unlock the full potential of the Bipartisan Infrastructure Law, the CHIPS and Science Act and certain provisions of the Inflation Reduction Act, manufacturers need balanced and sensible regulations. #CompetingToWin",Regulation/Legislation
"It's time to stop thinking about #priorauthorization as a transaction.
Combining advanced tech with extensive clinical expertise sets the stage for transforming how payers manage authorizations. Cohere Health CEO, Siva Namasivayam, outlines five ways health plans can start driving intelligence into the process Y
#digitalhealth #healthcareinnovation",Health insurance
"I spoke to Fierce Healthcare about the CVS Health acquisition of Oak Street Health.
A sample of what I shared:
""I think one of the most important dynamics is that there's a lot of downward pressure on Medicare Advantage rates. This deal could end up being the smartest deal or one of the most challenging deals for a publicly traded.""",Health insurance
Nice story from TechCrunch on Vectara in the #genai movement as well! Have I mentioned we're #hiring? :).,MISC
"For the healthcare industry, staffing challenges aren't letting up. Our latest blog post explores a framework for addressing endemic workforce challenges and building a workforce for the future. From employee-led talent mobility systems to human-centered transformation practices, healthcare leaders can optimize their workforce and generate greater ""People ROI.""",Workforce strategy
"People have come to expect more from their experiences with brands."" I couldn't agree more with JosA R., EY Americas Chief Creative Officer. The bar continues to be raised by consumers, and it's up to brands to meet their expectations.
Success comes from being willing to learn and grow. Mentors that provide unwavering support and direction are an absolutely critical part of any leader's journey. January is #NationalMentoringMonth and it's a great time (but not the only time) to thank our mentors for their guidance, while also remembering how important it is to serve as a mentor to help build up the next generation. Personally, I would like to thank my parents, past teachers, and the many leaders I've worked with for their mentorship over the years. You have pushed me to where I am today and I look for ways to pay forward your support every day.
I am thrilled to share the third installment of EY's sustainable supply chain 4-part series led by my colleague, Sumit Dutta. In this video, Sumit shares how to look beyond cost savings and to consider the intangible benefits of sustainable supply chains.
I'm excited to share the first installment of a 4-part series about sustainable supply chains with my colleague, Sumit Dutta. In this video, Sumit talks about the different ways organizations can start their sustainability journey.
This #InternationalWomensDay, I would like to recognize and honor my incredible wife.",Supply chain
"*** I lost my job 7 months ago ***
Please read this post as I need your help.
Even if you don't personally know me or have a role for me, please don't ignore this post.
All I ask is that you kindly like, comment, and share so that it reaches your network, where someone may be able to help connect me to my next position. Also, if you know of anyone that I should speak with I would appreciate an introduction.
I bring 10+ years of senior sales leadership experience in multiple industries. While my expertise is in building strong inside sales organizations and call centers, I am open to any opportunity. I have worked for large corporations, medium sized companies, and startups. My target area is New Jersey, Philadelphia, or remote.
This extended job search has been difficult on my wife, 6 children, and me. I am hungry to get back to work and contribute to an amazing company. Thank you so much for reading this and sharing, I truly appreciate it.
Sincerely,
Bill Doyle
480-980-2777
azbilld@gmail.com
**** Update 3/14/23 **** Thank you to everyone for the incredible outpouring of support. I truly appreciate it. I am having many great conversations, however as of now I am still seeking a new role. I know that my experience, loyalty, and personality would be of value to a great company in any industry.
Please keep sharing and commenting!
#opentowork #careers #jobsearch #recruiting #talentacquisition #jobinterviews #jobseekers #hiringandpromotions #salesleadership",MISC
"Our incredible people are the core of our culture at BD, and we're proud to foster an environment where the diverse perspectives of our associates are embraced, encouraged and sought after. As the executive sponsor of BD's Hispanic Organization for Leadership and Advancement Associate Resource Group (HOLA ARG), I was honored to join HOLA co-leads Mernis Ayala Freeman and Carissa Vega, eMBA in recognition of Hispanic Heritage Month for a passionate discussion on celebrating our unique backgrounds and learning from each other to build stronger connections that play an important role in getting to the best outcomes. The most inspiring part was hearing their personal stories on being a cultural ambassador at BD and advancing the important work of our ARGs daily. hashtag#proudtobebd hashtag#diversityandinclusion",DEI
"Ys  How US anti-ESG laws raise borrowing costs for public finance
Recently, more US states have implemented or are considering enforcing anti-ESG laws to protect local businesses in the less sustainable sector. In our latest blog, Dan Garrett of The Wharton School of the University of Pennsylvania and Ivan T Ivanov Federal Reserve Bank of Chicago examine the consequences and costs of anti-ESG laws to taxpayers, governments, and investors.
Read here: https://lnkd.in/e-TNGuZA",Regulation/Legislation
"One thing is clear "" Commvault's Microsoft partnership continues to deliver for our customers, especially in data security and cost management.
Passing one exabyte of data protected and secured on Microsoft Azure is a testament to our relationship which is founded on innovation and grows stronger every day.",Cost management / reduction / optimization
"Mayo Clinic hospitals across the organization received star ratings from the Centers for Medicare & Medicaid Services. Across Mayo Clinic, 10 hospitals were awarded star ratings for their Overall Hospital Quality. Among them, nine achieved a perfect score of five stars, representing the highest possible rating.
Learn more: https://mayocl.in/45m6A9l",Health insurance
"Happy Diwali to you and your loved ones a Yaai 
hashtag#Diwali hashtag#Diwali2023 hashtag#DiwaliFestival",MISC
"It was a pleasure meeting with Pat Gelsinger, Chancellor Olaf Scholz and Dr JArg Kukies, State Secretary for Economic, Finance and European Affairs, today in Germany to discuss continuing our joint commitment for building a leading-edge wafer fabrication site in Magdeburg. We are excited and all in! Combined with our existing manufacturing operations in Ireland and planned assembly and test in Poland, this strategy directly supports our IDM 2.0 mission to secure critical capacity at scale and achieve a more resilient #semiconductor value chain from Silicon to the end product in Europe.
We're grateful to the German federal government and all our EU partners for their support and shared commitment in fulfilling a vibrant Intel Corporation future in the EU while advancing the next-generation European chip ecosystem. #IntelEurope #SiliconJunction https://lnkd.in/gA4nHm9m",Supply chain
"Prior authorization is one of the most obvious and challenging friction points for patients and clinicians alike.

As a patient myself, I've had very negative personal experiences with prior authorization trying to get needed diagnostic evaluations.

I spoke to Richard Eisenberg at Fortune about the origins of prior authorization and use in the Medicare Advantage program""and how we may get out of it: enlightened regulation; global capitaion and delegation; and physician group self-management of utilization.

All three will be necessary to get out of the administrative waste nightmare that has befallen the medical profession.

How do you think we should address overutilization?",Health insurance
"Vectara's CTO Amin Ahmad sharing hashtag#boomerang hashtag#retrieval hashtag#model performance metrics demonstrating the importance of relevancy. Join the live stream:
https://lnkd.in/gbz9W4Ek",MISC
"As we enter this holiday weekend, I want to acknowledge our deep appreciation for all of the individuals who made the ultimate sacrifice in defense of this great nation. We salute and honor them and we pray for the families that they left to mourn and cherish their memories.
#honor #remember #neverforget",MISC
"The Medicare program was originally signed into law by President Lyndon Johnson as a program that paid medical bills for older adults.
Today, the program is slowly reorienting towards promoting and preserving health""but not quickly enough.
Should we rethink the Medicare program? I believe we should.
We are lost in zero sum arguments about whether fee-for-service Medicare is better than Medicare Advantage or vice versa.
The reality is""both can and should be better. And, in fact, we should be dreaming bigger and thinking about how to build a Medicare program for the future.
I shared my thoughts with Jim Parker of Hospice News.",Health insurance
"As we approach Thanksgiving in the U.S., I am reflecting on how grateful I am for the loved ones in my life. My wife and I will be spending Thanksgiving with our sons. Now that they are all off living on their own, I cherish this time more than ever.
I am also grateful for my HP colleagues "" as well as our partners and customers around the world. Together, we get to create amazing innovation that improves peoples lives and solves tough problems. I am incredibly fortunate to work alongside so many talented people whose passion for our business inspires me daily.
To everyone celebrating tomorrow, I wish you a very hashtag#HappyThanksgiving with family and friends.",MISC
"Join us tomorrow on Tuesday, November 14 at 12:00 p.m. for a virtual town hall titled ""10 Things You Need to Know About Health Insurance,"" and get your questions answered in the Q&A segment! https://bit.ly/3MDlX65",Health insurance
"August 14 may be #FinancialAwarenessDay, but there rarely goes a day in my life where I'm not talking about, in some way or another, the importance of financial health "" especially for women.
We built Ellevest because we believe that your financial health is connected intrinsically with your overall health. It's not just about dollars and cents "" it's about having control over your life, your choices, and your future.
Deciding you want to take control of your money is the easy part. The tricky part can be figuring out how. It starts with establishing an essential set of habits and practices that create the lasting financial security and stability you need to design, build, and live the life you want. That includes checking in on your finances regularly, budgeting for spending *and* debt, investing a part of every paycheck, keeping a healthy emergency fund, and having an overall financial plan in place.
What difference does this all make?
Research shows that people with a financial plan have 3x the net worth of those who don't. Triple the wealth!
And for women, the difference is compounded "" because we start out with less than men, have fewer financial opportunities than men, and end up with less than men.
These gender gaps can be crippling: Women are more likely to end up in poverty in retirement than men.
So if you don't feel in control of your finances yet, today's a good day to start. Start investing, start budgeting, start planning "" and if you need some expert help "" well, you know where to go:
https://lnkd.in/dDTEuRak",Cost management / reduction / optimization
"If we want to help people keep their Medicaid coverage, we need to find creative ways to reach them, especially those without home internet access. Technology can help, but it's not the ""end all, be all"". I recently shared some of my thoughts with MobiHealthNews.
https://lnkd.in/gi849Jxj",Health insurance
"The national shortage of #chemotherapy drugs is a challenge for patients, providers, and plans. OncoHealth's team of #oncology experts is supporting our health plan partners and collaborating with treating oncologists to identify alternative drug strategies for impacted patients. Below is a copy of the letter from our Chief Medical Officer Dr. Andrew Norden outlining our approach to the shortage and what we have been seeing as part of the treatment review process.
Dated June 8, 2023
Dear OncoHealth Health Plan Partner,
As I suspect you are aware, the healthcare industry is facing a nationwide shortage of multiple chemotherapy drugs. Most of these are inexpensive agents including carboplatin, cisplatin, and 5-fluorouracil (5-FU) that form the backbone of many commonly used treatment regimens for members with a wide variety of cancer types.
OncoHealth is closely monitoring this situation and working with both our health plan partners and your oncologists to ensure that the best possible treatment is available to members in a timely fashion. The current situation requires more latitude and increased reliance on the clinical judgment of expert oncologists in treatment planning and review of prior authorization requests. We've always gone beyond NCCN when reviewing treatment requests. We continue to rely on that approach and the expertise of our board-certified oncologists, oncology nurses, and oncology pharmacists as we support your providers and members.
When appropriate, we have been collaborating with oncologists to discuss alternative strategies for a drug in shortage such as:
+ Substituting a different generation chemotherapeutic agent within the same class (e.g., oxaliplatin in place of cisplatin or carboplatin).
+ Substituting an oral agent (e.g., capecitabine in place of 5-FU).
+ Omitting one drug from a traditional multi-agent regimen (e.g., omitting carboplatin in three-drug combinations with pemetrexed and pembrolizumab for non-small cell lung cancer).
We have already received several requests in which oncologists are using these strategies. It is important to be aware that in some cases, the use of an alternative drug in the same class may change the adverse effect profile of the regimen, which requires careful consideration of likely risks and benefits along with close patient monitoring. Similarly, some of the above strategies may increase the cost of the regimen. We are monitoring these potential impacts and engaging with requesting oncologists in a supportive way.
Together with stakeholders across the oncology industry, OncoHealth is advocating for policy interventions that will reduce the frequency of cancer drug shortages going forward, especially regarding low-cost chemotherapeutic drugs that may be overlooked in the marketplace. We will continue to keep you updated on how these shortages are impacting your cancer program, physicians, and members.
Sincerely,
Andrew Norden, MD, MPH, MBA
Chief Medical Officer, OncoHealth",Health insurance
"At Collective Health, our North Star has always been""and always will be""to make accessing and using your health benefits and health insurance plan as delightful and powerful as your favorite technology-enabled user experience (think Amazon, Apple, Uber, Zoom). And while we have always been at the cutting edge of user experience in the health benefits and health insurance plan market, these recent improvements to our My Collective member app really showcase the power of the technology stack, data, and user experience capabilities we have invested hundreds of millions of dollars developing over the last 9+ years.
And there are many more exciting and powerful new features and updates to come in the months ahead!",Health insurance
"I had the great privilege of convening the General Mills Global Finance Leadership Team's first in-person meeting since 2019. So many things prevented this from happening sooner.... A global pandemic, global supply chain disruption, significant challenges keeping employees cared for and engaged. They've been tested, they endured, and they've delivered. They make this company better every day. I couldn't be prouder of this team. #iwork4generalmills #finance",Economic Outlook
"MAGA radicals are refusing to raise the debt ceiling unless Biden agrees to devastating cuts to Social Security and Medicare.
They don't actually care about the debt.
They're willing to drive the economy off a cliff in order to chip away at our most vital social programs.",MISC
"Please share: starting to hear from hashtag#svb banked startups and VCs who are panicking. If you need any advice, happy to give 30 mins of my time gratis to discuss capitalization strategies and options. Second, we have a team of analysts at Apertura who develop startup structuring, financial planning, investor reports, and presentations quickly. We'll give some hours for free to any startup that needs help. Message me if any of this is needed. hashtag#startups hashtag#venturecapital hashtag#venturefunding hashtag#siliconvalleybank",Cost management / reduction / optimization
"At CareFirst BlueCross BlueShield, we recognize that pharmacy costs are a leading driver of healthcare costs in the United States. That is why together, alongside the Blue Cross Blue Shield Association and other Blue Cross Blue Shield plans, we are launching an exciting new venture, Synergie Medication Collective (Synergie).
Synergie was founded to lower the costs of medications and treatments for nearly 100 million Americans nationwide and shares the mission of all Blues plans""to transform healthcare to be more accessible, affordable and equitable for all. I am proud to be serving on the Synergie Board alongside many fantastic leaders in healthcare, including Blue Cross Blue Shield Association President and CEO Kim Keck. Learn more: https://lnkd.in/gBQhA36r
#CareFirstCares #CareFirstProud #SynergieCollective #Affordability",Health insurance
"On Saturday, I was at @UN Headquarters speaking on an UNGA panel during #SDGActionWeekend. Big picture: halfway to 2030, we're just 15% on track to reach our Sustainable Development Goal targets.
The latest UN report confirms that addressing climate change & achieving SDGs must be pursued together. However, there's still hope if we course correct now. It's critical UNGA leaders prioritize action over talk, and that local leaders and marginalized communities are empowered and have a seat at the table. With proper funding, we can address inequality & realize our SDGs. Hand in hand.",Environmental Sustainability and Climate
Exciting milestone for Welldoc! Our 10th FDA clearance.....a great accomplishment in the digital health space. Thank you to the team for all of your hard work and dedication.,Health outcomes
"We're excited to announce that our portfolio company Qlik has successfully closed its acquisition of Talend, expanding the company's best-in-class capabilities for modern enterprises to access, transform, trust, analyze, and take action with data. This combines Qlik's best-in-class data integration with Talend's leading data transformation, quality, and governance capabilities.
""Qlik's broad expertise in data integration, analytics, AI and machine learning combined with Talend's data integration and data quality solutions, will provide customers the most comprehensive solution in the industry,"" said CEO Mike Capone.
For more information about the combined power of Qlik and Talend together, read Mike's blog and register for an upcoming webinar on Tuesday, May 23: https://lnkd.in/e_tBkPjR
Read the full press release: https://lnkd.in/eGeJvMjU #QlikTalend",Economic Outlook
"Good news: Only 7.7% of Americans don't have health insurance.
Bad news: That number is going to rise as Medicaid disenrollments kick in.
Learn how to avoid:",Health insurance
We're honored to be named a winner in the Exabeam 2022 Partner of the Year Awards for the third consecutive year. We're recognized explicitly as 'Services Partner of the Year in the U.S. and Canada' for our ability to help clients thwart digital adversaries. #cybersecurity,MISC
"We are looking for a Product Analytics and Performance Manager to join our team. You will work directly with the Office of the President and P&L owner of Healthmap Solutions to manage P&L, specifically through strategic value-based care initiatives (i.e., reducing cost of care of our managed members). This critical role will be responsible for analyzing performance and operational data in depth and will lead the execution of the improvement of Kidney Health Management (KHM) program performance; leveraging data insights from our clients, clinical operations team, patients, and providers, market analysis, and Product strategy to drive our overall Product's continued success.
The ideal candidate will have a minimum of 3 years working in Investment Banking, Consulting, or Product Operations, Research, and Development.
Let's connect and discuss you joining the Healthmap community. #productstrategy #productanalytics #healthcarecareers
Joseph Vattamattam Sebastian Velez Azhar Pirani Carey Osborne
https://lnkd.in/dMj7GrJK",MISC
"As we say farewell to Christoph Franz as the Chairman of the Board, we welcome our new Chairman, Severin Schwan, on the journey ahead of us YZ. It's been an immense privilege in having Christoph as part of Roche's continuous purpose - putting patients at the heart of everything we do.
With our strong #leadership, dedicated #employees, and trusted #partners, we're ready to navigate the future with confidence. Learn more Y go.roche.com/AGMRoche",MISC
"This #PrideMonth, it's not enough to loosely pledge support; it's about creating meaningful action that benefits individuals and organizations. We are making progress, and I'm determined to make even more in the year ahead. #inclusion",DEI
"The Idaho Department of Insurance is warning consumers shopping for Medicare health insurance to be wary of improper marketing by telemarketers and television commercials during Medicare's Open Enrollment Period, which begins on October 15 and ends December 7.
""We highly recommend consumers work with a licensed, local agent, or someone they know and trust to carefully evaluate plan options. We hope Idahoans will utilize our department and SHIBA if they have any concerns about manipulative or deceptive sales and enrollment tactics. Our role is to protect consumers.""
""Director Dean Cameron
Consumers are invited to download the Department's flier that offers tips to protect themselves during open enrollment: https://lnkd.in/gTG2zUcG",Health insurance
"Mayo Clinic's commitment to a more innovative, accessible, and collaborative platform model of health care is only possible when excellence in patient safety and experience is upheld.
Newly released rankings reflect this vision and the dedication of our staff to provide our patients with Category of One care. Read more:
Centers for Medicare & Medicaid Services: https://mayocl.in/3VKGR6L
The Leapfrog Group: https://mayocl.in/3NNCgyy
DiversityInc: https://mayocl.in/42hDI0w",Health outcomes
Big year *so far* for Susquehanna Private Capital! A lot of really special businesses and operators in this family. Susquehanna Growth Equity (SGE) Kyle Squillario Ken Parsons John McGinley Daniel Schupper Tejas Kapadia,MISC
"Customer relationship management software, or CRM, is a technology that companies use to manage all customer relationships. Learn what your organization should consider to protect it from potential cyber attacks (via BDO Digital):
#Cybersecurity",Data privacy and cybersecurity
"Dr. Adrian Thomas, MD, MBA maps out 4 ways Cohere Health uses OCR to level up the prior authorization process in our latest blog. Get the details below. azi 
Q: How can health plans improve prior authorization through fax, reduce the burden on their providers, and get patients the care they need faster?
A: Optical character recognition (OCR) technology. By converting previously inaccessible data to a digital format, you can reduce the admin costs and time associated with #priorauthorization, while enabling automated decisioning YZ",Health insurance
"It was such a pleasure to speak on a panel at the Sacramento Press Club earlier this week with Elizabeth Landsberg, Anthony Wright, and Elizabeth Mitchell to discuss the rising cost of health care. The painful reality is that today in California, and across the country, the cost of health care keeps going up, and families keep falling behind. Last year California's Office of Health Care Affordability was launched to analyze major healthcare industry transactions, enforce spending targets, and guarantee affordability. It's so important that industry leaders work together to expand access to quality, affordable, and accessible health care for everyone. #healthcare #reform #WhatWeStandFor",Health insurance
"Thrilled to introduce 'Market Insights' from Macrobond Financial  a comprehensive chart pack delivering analysis and insights into today's markets! 

With +500 charts, this pack is filled with global economic trends, forecasts, and data points. Carefully designed for strategic decision-making, covering Asset Management, Fixed Income, Equity Markets, Macroeconomics and Real Estate 

 Comment Yes below or send a DM if you want to receive the full deck",Economic Outlook
"Dear Jorge, big congrats and thank you so much for your great contributions and loyalty! Best, Alan",MISC
"Medicare for All would save $450B a year.
Every dollar spent on food stamps generates $1.50-$1.80 in economic activity.
Each dollar going to low-wage workers adds $1.20 to the economy overall.
It's not about what this country can or can't afford.
It's about priorities.",Health insurance
"Great work by AimAe Bailey explaining how health equity and value-based care go hand in hand. By bringing longitudinal context to patient journeys through innovations like care paths, nudging, and episodic authorizations, we can support a more equitable approach to UM and help health plans align with value-based models.",Health insurance
"ai  Time is running out! December 7 is the final day of the Medicare Annual Enrollment Period. If you or a loved one are still looking for a plan, our SVP Government Markets Kortney Cruz describes the 4 P's you need to consider: price, providers, prescriptions and pluses.
As the hometown health insurer for Medicare Advantage members in southeastern Pennsylvania, Independence Blue Cross stands ready to help people with Medicare or those newly eligible for Medicare select the health plan that best meets their needs. Visit ibx.com/medicare to learn more.
hashtag#AEP hashtag#MedicareAdvantage",Health insurance
"At Kroger, we pride ourselves on being a place where anyone can come for a job and discover a career. At all levels of the company, we have leaders who started their careers with us as students "" either part-time in our stores or in one of our many internship positions. In honor of National Student Employment Week, I want to recognize our amazing associates who are working with us while also getting an education "" it's not easy and we are so grateful you're here! Your fresh ideas help to push us forward, and I hope you gain experience here that helps to feed your future for years to come.
 
Interesting in a fresh opportunity with room to grow? Learn more and apply at https://lnkd.in/dgAn2DaR
 
#WeAreKroger #Interns #Internships #Hiring #Opportunity ",MISC
"Just another Tuesday morning deal team meeting. Living the firm values of taking the work but not ourselves too seriously. hashtag#HappyHalloween from the Clearhaven Partners team! Paul Chang
Christopher Ryan",MISC
"Feeling the profundity of Juneteenth, the federal holiday that commemorates the emancipation of slaves in the United States. So important for our country; so important for humanity.
And so much more work to do to create an equitable world.
I am personally committed to do the work. To my fellow employees, and the customers and partners that make up the amazing Lumen Technologies ecosystem: together we can make a difference. Let's go!
#juneteenth2023 #DiversityInclusionBelonging #togetherwemakeithappen #equitymatters #empathyinaction",MISC
"It's a great sign when a group is as enthusiastic about the Medicare Annual Enrollment Period (AEP) as we are! Independence Blue Cross was thrilled to host a capacity crowd of brokers eager to learn about all the improvements we've made to our Medicare Advantage plans for 2024. Thank you to all the outstanding brokers and #IBX associates who go above and beyond every year to help seniors find the right Medicare Advantage plan. Looking forward to the beginning of AEP on October 15.
#AEP #MedicareAdvantage #Healthyliving",Health insurance
"The latest episode of Collective Health's The Benefits Playbook is out! In this episode, Mercer's Serafina Miller shares her perspectives on what employers should consider as they construct a health benefits offering that supports the unique needs of their organization and the people who work there. She also dives into what inclusivity means from a health benefit plan standpoint. It's a must-watch if you're a benefits leader looking for well-informed advice and insight.",Health insurance
