PostContent,Theme
"A huge congratulations to Kristen Gray, Alysia Steinmann and Jun Li as these members of the EY community were recently recognized as Crain's New York Business Notable Leaders in Accounting, Tax & Audit. Iâ€™m proud to work alongside these truly innovative individuals and appreciate their commitment to creating a #betterworkingworld!
https://lnkd.in/eMfM5TZc",Workforce strategy
"Granted, weâ€™re still 11 months before the election, but seven separate polls done over the last four weeks show Trump beating Biden. None show Biden beating Trump. What's going on?",MISC
"Itâ€™s been an exciting month, and Iâ€™m honored to have gotten the privilege to meet EYâ€™s newest Global Tax Partners in Vienna and to catch up with my colleagues Marna Ricker, Susan Pitter, Eng Ping Yeo and Rocio Reyero Folgado. I look forward to working alongside this group of outstanding leaders.",MISC
"In the future, the Software-Defined-Vehicle, or #SDV, will be an enormous part of the automotive industry. In order to enable this shift, #TeamQualcomm developed the #Snapdragon Ride Flex SoC. Learn more from #CES2023.",MISC
Sony Honda Mobility #AFEELA concept vehicle here on the @Qualcomm campus this week. We are honored to be part of this innovation led by two industry leaders that is built on the #SnapdragonDigitalChassis. Thank you Kawanishi Izumi and team for your partnership! #TeamQualcomm,MISC
Iâ€™m #hiring. Know anyone who might be interested?,MISC
"Congratulations to the Roche Informatics LEAP (LowCode Enablement Application Platform) team for being recognized for their innovative and effective approach to implementing modern platforms! Our low code platform, LEAP, is enabling our business to create impactful applications faster than with traditional coding. Very proud of our team!",MISC
As You Sow is #hiring. Know anyone who might be interested?,MISC
"#throwbackthursday

Attendees from all over joined us in Seattle for connection, learning, and community at FPA Annual Conference 2022.

Will you be joining us in Phoenix, Arizona for FPA Annual Conference 2023?
Learn More: https://bit.ly/3MTqUJ6",MISC 
"Congratulations to Tracie Hall, MA, LSW, BSN, RN for being our Clinical Associate for the month of May!
Tracie brings 24 years of behavioral health experience to the West Virginia #Medicaid team. Her previous experience as a provider and knowledge of available resources has provided members with access to whole person care.
Tracieâ€™s primary work is with the Serious Mentally Ill (#SMI) Population with high needs and high risk. She is a field-based case manager with embedded work in 2 high volume facilities, and will soon take on a third.
She brings her #energy and #passion for each member she assists. Tracie often goes above and beyond to meet members needs and is respected for her collaboration across the behavioral health, physical health, and population health teams. She is very supportive of her team members and is always willing to assist a member, team member and her manager in any way she can. Tracie - thank you for your commitment and passion to better the lives of those we serve, your work is so appreciated.
#clinicanspotlight #clinicalassociate #nurse #mentalhealth #behavioralhealth #nurses",MISC
"Delighted to share that DocuSign is a leader in the Gartner Magic Quadrant for the fourth year in a row. Grateful to our customers and partners for their support, and to our teams for their tireless work to build and strengthen our market leadership position.",MISC
"Seldom do I use LinkedIn to post personal updates but I want to congratulate my brilliant (and beautiful) wife Samantha Marini - Hussein on another impressive accomplishment.
In addition to being featured in British Vogue (who recently published our wedding) and as she approaches her five-year anniversary at Google, she was admitted to and just started at Stanford LEAD, the flagship online business program at the world-renowned Stanford University Graduate School of Business. Sammy Sam, your intelligence, passion, ambition and drive inspire me each and every day and I canâ€™t wait to see what you will achieve next! Love you always and forever. ðŸ’™",MISC
Afzal Shah is #hiring. Know anyone who might be interested?,MISC
"Calling all hashtag#AI hashtag#developers ðŸ¤– Youâ€™re invited to join Vectaraâ€™s week-long AI challenge from Nov 3 - 9!
In our â€œchoose your challengeâ€ hashtag#hackathon, explore how to uplevel your hashtag#LLM apps using retrieval-augmented generation for use cases like legal, finance, and more! And did we mentionâ€”cash prizes? ðŸ’°ðŸ’°ðŸ’°
Enrollment is open NOW! â¬‡ï¸
hashtag#RAG hashtag#GenerativeAI hashtag#ML ðŸ”—",MISC
"Moms hold a special place in our hearts - and with heart disease being the leading cause of death in the United States, there is a huge need for more research and programs for women's health. Please show your support and take advantage of a matching gift offer. Just in time for Mother's Day! Donate now for 2X the lifesaving difference. â¤ï¸
#MomIsWhy
http://spr.ly/6184OZ5km",MISC
"Iâ€™m excited to be speaking at DocuSign Partner Day in Chicago on October 18th. I look forward to sharing insights on the future of digital transformation and how we can work with our valued partners to help accelerate our joint success. If you are one of our #DocuSignPartners, I hope to see you there!",MISC
"LinkedIn Colleagues, if you are looking for a new place to work where you can grow, contribute and make an impact, check out Panduit. I've been here for 12 years and have had an amazing career, and you can too. It's great to work for a privately held company that focuses on the long game, with a vision for growth and investments that match that vision.",MISC 
"Read my opinion on President Biden's first veto at CNN, #whartonesg",MISC
"To achieve true â€œvalue-based care,â€ healthcare organizations need to be able to think about and invest in patient health for longer periods than in 1-year cycles.
There is nothing magical about 365 days. It takes far longer to achieve meaningful (and lasting) improvements in health.
What if health insurance products like Medicare Advantage were sold with 3-year enrollment cycles?
Measurement systems like STAR ratings could be based on true health improvements over 3-year cycles rather than check-box measures presently included in most quality rating systems.
Plans and medical groups could invest in building true and deep relationships with patients rather than gimmicky relationships based on short-term benefit offers.
Our number one obstacle to true value-based care is the annual enrollment cycle.",Health outcomes
This is how hard #racialjustice can be -- and this is just for a holiday for #MLK! #civilrights,MISC
Happy Motherâ€™s Day!! Thank you Dinesh and team plus the BloomNet Florists! #thankyourmother,MISC
"Very proud that #Roche ranked 1st in the PatientView 'Corporate Reputation of Pharma 2022' survey, out of 15 large, multinational pharma companies. The result is based on feedback from 2,200+ patient groups from around the world. This recognition is a testament to our approach to partnering with the patient community and putting patients at the center of everything we do.
We will continue delivering on our promise of patient-centricity also in an ever changing environment, especially when it comes to digital transformation. Roche plays a decisive role in shaping this transformation as the only company that unites pharma, diagnostics, health data, and digitalisation under one roof. This puts us in a unique position to help patients get diagnosed and cured as early as possible.
#RocheProud #StrongerTogether #PatientsFirst #Informatics",Health outcomes
"We have a great line up of EY Supply Chain sessions this week at Blue Yonder ICON. Our team will be speaking on key topics like supply chain planning and execution, gender equity in manufacturing, the metaverse, and more! Please join us if you are attending Blue Yonder ICON this week. https://lnkd.in/g36pstHj #BYICON2023",Supply chain
"Within the human resources function at Johnson & Johnson, we've taken steps to embed DEI across our strategy and ensure equal opportunity across recruitment, hiring and retention.
One of my understandings as CHRO is that some of our greatest power comes from diverse thinking, unique lived experiences and skill sets. Investing in professional development and employee resource groups to help our colleagues show up authentically and share new ideas comes back ten-fold with innovative thinking to drive health for humanity.
hashtag#jnj hashtag#mycompany hashtag#diversityinclusion",Workforce strategy
"February 11th was #internationaldayofwomenandgirlsinscience â€¦ a meaningful day for my family.
My Grandmother (Maneck-ben): Early 1900â€™s, she became one of the first literate women in her village with the help of a home tutor. Encouraged her daughters.
My Aunt (Guni-masi): Engaged in high school (customary)â€¦ Her Fianceâ€™s grandparents recognized her potential, postponed wedding (breaking tradition) and encouraged/supported her to go to medical school â€¦ Graduated 1st in her class and the only womanâ€¦. Treated many underprivileged people in her career
My mom (Niroo): Excelled math and sciences at a young ageâ€¦ Followed her big sisterâ€¦ Slept in the day and studied at night so she could concentrate in a humble crowded apartmentâ€¦ 1st woman in family to leave India to persue medicine in the USâ€¦ coming alone in early 1970sâ€¦ Dedicated her career to pharma research bringing critical drugs to market.
A small opportunity for education + belief and bravery to break tradition + willpower to peruse a dream
Has equaled === tremendous amounts of opportunities for me, my sister @monisha iyer, and so manyâ€¦
My daughters and nieces now add to this equation in their own way.
Digital inequality is something that I am privately learning about and supportingâ€¦ 1/3 of the world does not have access to internet with women up to 50% less likely to be using the internet than men.
Like my grandmotherâ€™s access to a home tutor, simple access to the internet can start an equation that adds so much to this world.
Robert Enslin Daniel Dines Brandon Deer Vijay Khanna Bobby Patrick Toni Iafrate Brigette McInnis-Day Chris Weber Ted Kummert Mihai Faur Kelsey Turcotte Dana Forfa Malina Cojocaru Hitesh Ramani Razvan Nutica
#womenscienceday #internationaldayofwomenandgirlsinscience #Digitalequality",MISC
"Of all the roles I play, being â€œpapaâ€ is by far the most important and the most rewarding. While raising my daughter as a single father for many years, particularly while balancing a demanding career was not always easy, nothing has brought me more joy, humility and pride than being her father. I am also incredibly grateful for my own late father. He was the man who taught me that I could achieve anything if I put in the hard work and to always be good and respectful of others.
To all the fathers and father figures out there that are lucky enough to experience this joy and be called â€œdadâ€ from someone they love, Happy Fatherâ€™s Day!",MISC
"This weekend we celebrate Father's Day in the U.S. and I want to recognize all the fathers and father figures for their contributions and impact on our lives.
My dad, Chet, is my rock. He has always been there for meâ€”from moving our family to the U.S. for a chance at a better life, to providing me with the support and wisdom to pursue my dreams, to always putting our family at the forefront. I am extremely grateful and fortunate to have my dad living close by and admire the special bond he has with my daughter.
I'd also like to thank my husband, William, for being the most amazing and supportive father to our daughter. Dad, William, thank you for everything.
Happy Father's Day to all who celebrate!
#FathersDay #Gratitude",MISC
"Iâ€™ve applied to over 200 job postings in the last 6 months..
Over 15 interviews, 8 final rounds, zero offers, and countless rejections. Iâ€™ve picked up hours doing Amazon flex to scrub up some extra cash and picked up a serving job as well so I can keep some type of income coming in, however, with inflation and putting all these miles on my car, working these odd jobs will never be enough.
I am still #opentowork for a recruiting position and would love any help, even if itâ€™s just sharing this post! Please keep me in your prayers as well, it would be much appreciated!
Letâ€™s connect! ðŸ˜Š
#help #recruiting #opentowork #sharethispost #positivevibes",MISC
Thanks for having me on EYâ€™s Real Time Insights. It was great to talk about how companies should focus on supply chain visibility to improve production and distribution from future disruptions.,Supply chain
"Happy Mother's Day to mothers and mother figures everywhere! Thank you for all that you do. Mothers truly are specialâ€”guiding, supporting and showing generosity to the loved ones in their life. A special thank you to all the mothers in my life, especially my wife, Cindy Oh!",MISC
"â€œStart connecting the dots for the investors and thatâ€™s going to help everyone, and then itâ€™s not a red or blue issue,â€ said Witold Henisz, vice dean and faculty director of the ESG Initiative at The Wharton School of the University of Pennsylvania. â€œBe prepared for these questions and always link it back to the business case, because thatâ€™s going to be less politically polarizing.â€ #whartonesg Bloomberg Law Clara Hudson",Environmental Sustainability and Climate
"Embracing change through #DataDriven decision intelligence to improve efficiency and productivity. That's our customer RSM. And that's why they're featured in this Business Insider article.
""Agility is one of the key opportunities for modern finance teams. We're an organization that provides expert insight. Now with the way technology's advanced, we can more effectively leverage the experience of our whole organization than we did before,"" said Paul Herring, Chief Innovation Officer at RSM International.
Read the article to expand on these core concepts:
ðŸ‘‰ In uncertain economic times, businesses need to focus on intelligence and insight.
ðŸ‘‰ Data analytics can be a game-changer for helping businesses see potential outcomes and make decisions.
Read on: http://ow.ly/lx6B104MSi4
#DecisionIntelligence #Analytics #DataAnalytics",MISC
"Each indictment against Trump provides even more ammunition for him in his campaign against the so-called â€œDeep State.â€ But it also gives the rest of America further confirmation of how dangerous and loathsome Donald Trump really is, and how far the Republican Party has gone in rejecting the rule of law. Could this put the current GOP into a death spiral?",MISC
"The #Snapdragon #DigitalChassis is accelerating the #DigitalTransformation of vehicles across the globe, now including motorcycles, scooters, e-bikes, and more. #TeamQualcomm #IAA23",MISC
"Great example of how #digitalization and #sustainability go hand in hand. For years, Siemensâ€™ factory in Amberg, Germany, has been part of #WEFâ€™s Global Lighthouse Network of plants pioneering Industrie 4.0 technology. Now World Economic Forum has gone further and named Ambergâ€™s electronics production facility a Sustainability Lighthouse for the significant reduction of GHG emissions in its operations and pioneering work to develop blockchain and other technologies to help track and reduce emissions in the supply chain.
Congratulations to all involved!",Environmental Sustainability and Climate
"From tailored experiences to increased productivity, the advantages of personalized on-device hashtag#AI are far-reaching. hashtag#TeamQualcomm",MISC
Amen to this message. Brilliant from Nikon.,MISC
"As multinational brands continue to explore the digital asset space through NFTs, they must also consider the indirect tax implications. Some key â€œneed to knowsâ€ include the classification of NFT revenue and which jurisdiction has the right to tax when there is no definitive location. Read more:",Regulation/Legislation
"Building trust and transparency with customers starts with an irrefutable sustainability certificate. Find out more. https://go.ey.com/3oi7QK8
#EarthDay",Environmental Sustainability and Climate
"As many families make preparations to fill the table with food and celebrate our Thanksgiving blessings, Iâ€™m thankful that Atrium Health Navicent's Healthy Communities Food as Medicine Market provides those in our community facing food insecurity with access to healthy food and other support. In the spirit of Thanksgiving, several of our teammates joined our partner, the Society of St. Andrew, to pick collard greens so our Food as Medicine patrons could enjoy them this week.
hashtag#ForALL
hashtag#HappyThanksgiving",MISC
"Happy International Womenâ€™s Day! #EmbraceEquity is the theme this year and I firmly believe removing barriers to gender equity starts with each of us taking action in our personal lives, tackling our preconceptions, and listening to and learning from each other. I am very proud of the work HP is doing to raise the voices of women and girls â€“ from building a diverse and inclusive workforce to empowering women through our ambitious Sustainable Impact goals. We still have work to be done, but we are making progress. You can learn more about the women who are helping us make a difference here: https://lnkd.in/gUf59WRM #EmbraceEquity #IWD2023! #Takeaction #diversity #empowerwomen #genderequity #removebarriers",MISC
"Spring is one of my favorite times of year. We welcome new opportunities, a fresh start and even transformation. I hope you are able to spend this Easter weekend with loved ones celebrating whatâ€™s possible. ðŸŒ·",MISC
"The #Snapdragon Auto #5G Modem-RF Gen 2 platform will deliver powerful broadband connectivity to connected vehicles, providing more personalized entertainment experiences for passengers and safer autonomous driving for drivers. #MWC23 More via Forbes: https://lnkd.in/gkzrqVBn",MISC
"In a rapidly evolving digital world, delivering an exceptional experience for our policyowners, customers and distribution partners takes on even greater urgency. In his new role, John will help accelerate this critical work to make it easier and faster for people to secure their future and protect the ones they love, while advancing our efforts to ensure that each interaction with us is simple, seamless and memorable. Welcome to the team, John Rugel, ALMI.",MISC
"Amr Awadallah makes the news, again! Vectara CEO featured on CBC News The National's segment on OpenAI and the future of the Generative AI ecosystem. Watch the clip: ðŸ”— https://lnkd.in/ddMXaghD
hashtag#OpenAI hashtag#GenerativeAI hashtag#AI",MISC
"Excited to announce our growth investment in MentorcliQ, a leader in employee mentoring software. PSGâ€™s investment will help support Phil George and the rest of the MentorcliQ team as they look to accelerate product innovation, expand their DEI offerings and grow their business to meet the rising demand of Fortune 500 companies that are looking to implement employee mentoring solutions. â€œMentorcliQ has created a highly differentiated product offering and exhibited significant leadership in the mentorship technology space. We are excited to partner with the MentorcliQ team and support their mission of innovating and positively impacting the employee experience,â€ commented Christopher Nesbitt, Principal at PSG. https://bit.ly/3ynXD0A
hashtag#growthequity hashtag#mentoring hashtag#software hashtag#diversityandinclusion",Workforce strategy
"The #jobs report from last week painted a picture of both growth and slowing in the labor market. Although over 200,000 jobs were added in June, downward adjustments of more than 100,000 for the prior two months exemplify this dichotomy. For #CRE investors, this provides further evidence supporting the low likelihood of a recession this year, which indicates a positive outlook for demand. Conversely, the sustained robust annual wage growth of 4.4% and the extremely low unemployment rate of 3.6% suggest the Fed will continue its track of raising interest rates. The path to normalized trading and financing activity in the market hinges on acknowledging realistic valuations and accepting that interest rates won't be decreasing anytime soon.",Economic Outlook
"The team at Oscar sure got a lot done in 2022. Our medical loss ratio landed at 85% (down 12 points since 2017), while our direct and assumed policy premiums more than doubled from the prior year's quarter. Insurers don't usually grow a huge amount and ALSO manage costs well, so thank you to the team for getting this done. Oh and also our net promoter score is the highest it's ever been.",Economic Outlook
"Happy International Womenâ€™s Day! I want to take a moment to recognize the incredible contributions of women at Cushman & Wakefield who are embracing equity, opportunity, sustainability, leadership, technology and more. See how weâ€™re celebrating our colleagues and advancing #CWDEI globally >> https://lnkd.in/e-rwe7Mi #CWEmbraceEquity #IWD2023",MISC
Cost optimization is at the center of attention in 2023. Start saving with Cloudflare R2. For access to R2 pricing calculator: https://lnkd.in/dKE85Bi7,Cost management / reduction / optimization
"It's the era of the employeeâ€”where companies will be measured not only by their performance, but also by how well they treat their people. Leaders who view the current macro environmental challenges as opportunities and take the initiative to focus on their employees, will not only create an environment where their people can thrive but will also reduce costs and improve their bottom line. The latest article from Fortune from this weekâ€™s #CEOinitiative roundtable discussion explores this topic:
https://lnkd.in/gaSueWey
#EmployeeExperience #CEOinitiative",Workforce strategy
"We hosted our Momentum event in Santa Clara yesterday. It was fantastic to share our vision and roadmap for smarter, easier and trusted agreements with customers and partners. You can watch the one hour keynote below. Special thanks to our customers Nvidia and Uber who appeared on stage sharing their success with DocuSign solutions, and congratulations to the many DocuSigners who helped define, develop and share our vision for the future of agreements.
We will host similar events in New York, London, Munich, Paris, Sao Paolo, Sydney and Singapore over the next two months. Please join us!
#docusign #momentum2023",MISC
Iâ€™m #hiring. Know anyone who might be interested?,MISC
"We are thrilled to officially launch Vectara on the Amazon Web Services (AWS) Marketplace! AWS customers now have access to all the benefits of Vectaraâ€™s end-to-end platform, including our Boomerang Neural Retrieval Model and simplified Retrieval Augmented Generation capabilities. This partnership empowers developers to accelerate their hashtag#GenAI journeys while taking advantage of the scalability and reliability of hashtag#AWS. Read more: ðŸ”— https://lnkd.in/g59zUekc
Get Vectara on the AWS marketplace today: ðŸ”— https://lnkd.in/gmh4MQZq",MISC
"The protocol interpretation by study vendors can lead to inefficiencies and variability between data collection systems.
""At TRYAL, we understand the importance of data collection in clinical studies. That's why we've developed cutting-edge eConsent, eCOA, and EDC systems, which serve as the cornerstones of our data collection process. Our advanced technology platform enables CROs and sponsors to quickly align with the protocol specifics and establish a harmonized study build-out,"" states Shae Wilkins, CEO of TRYAL.
Learn more about the launch of TRYAL here: https://lnkd.in/ecQWCjSt
#eConsent #eCOA #eClinical #EDC #clinicaltrials",MISC
"Saturday is Veterans Day in the US. Itâ€™s a day that always meant something in my house. My dad served in Vietnam, and both my granddads served in World War II. They used to talk about how the skills they learned in the service set them up for success later in life. Service members are resilient. They know how to operate under pressure. They have skills in science and technology. They understand what it takes to work as part of a teamâ€”and what it takes to lead. These are highly valuable capabilities, especially in US industries experiencing labor shortages, such as infrastructure and manufacturing.
We just published a new report that puts a number on that value: $15 billion. Thatâ€™s how much could be added to the US economy over a decade by unleashing the value of veteransâ€™ work experience through skills-based hiring. You can read the report here: https://lnkd.in/guCm8duR
We practice this at McKinsey. We hire peopleâ€”not degrees. We have doubled our veteran hires over the last three years, and weâ€™re not done yet. Weâ€™ve also more than tripled our talent recruitment sources, from 540 in 2021 to more than 1,700 this past year, to ensure that everyone with the right skills and talent has a shot at our firm. Building a talent model around skills is good for business and good for society. It boosts the number and quality of applicants who apply to open positions. It gives more people a chance at creating a better life. And it provides a crucial jolt to communities and economies. I want to thank my colleagues Scott Blackburn, Michael Kim, Charlie Lewis, Hannah Oh (Ringel), and Kallman Parry, all of whom are veterans of the US armed forces, for their service and their work on this research. hashtag#SustainableInclusiveGrowth",MISC
"I am honored to be invited as the keynote speaker at the UCLA Ziman Center for Real Estate 2023 Spring Board Meeting on June 7th. It is exciting to be participating along with esteemed industry leaders such as Lourdes Castro Ramirez, Secretary of the Business Consumer Services and Housing Agency, Matt Evans, CIO of Dedeaux Properties, Malcolm Johnson, CEO of Langdon Park Capital, and our own Gary Mozer, Executive Managing Director, Capital Markets at Institutional Property Advisors (IPA). UCLA's Ziman Center has always been a leading institution for cutting-edge research, provocative industry dialogue and host to a wide range of experts. Marcus & Millichap has always been a strong supporter of their efforts.
I always look forward to engaging with fellow real estate experts and gaining valuable insights into the current state of commercial real estate, the latest trends, and forthcoming developments.
#commercialrealestate",MISC
"Does your board have the expertise it needs to meet evolving challenges and opportunities? https://bit.ly/3sYh1BH
With mounting trade wars and increasing demands for sustainable sourcing, supply chain issues are requiring more time on board agendas. Geopolitics is more complicated than ever. New cyber regulations are applicable. Prepare your board at Cornell Tech's Board Institute in hashtag#NYC this November, an essential program for all hashtag#boardofdirectors, business hashtag#leaders, hashtag#investors, and hashtag#advisors. You'll gain access to leading hashtag#CornellUniversity faculty and over 20 industry experts.
â€¢ Explore the challenges affecting hashtag#supplychains and how companies are preparing for more change
â€¢ Learn best practices for mitigating and overseeing hashtag#AI-related risks
â€¢ Practice hashtag#board-level leadership with a hands-on hashtag#cyber crisis simulation to test and improve your hashtag#cybersecurityresponse tactics
â€¢ Carry out your responsibilities more confidently and exercise sound, well-informed judgment in emerging and mission-critical areas arising in your hashtag#boardroom
â€¢ hashtag#Network with peers from diverse industries in facilitated sessions to explore fresh ideas about emerging topics and best practices
Get advice from industry leaders including:
- Bill Priestap, Founder, Trenchcoat Advisors | Former Assistant Director, FBI
- Colin Browne, Chief Operating Officer, Under Armour
- Roslyn Brooks, Principal Government, Regulatory Affairs & Public Policy, PWC
- Jason Smolanoff, President, Cyber Risk, Kroll
- Lisa M. Shalett, Director, Pennymac - Allen Parker, Former CEO Wells Fargo, SVB Director
- David Kappos, Partner, Cravath, Swaine & Moore LLP | Former Director, USPTO | Adjunct Professor, Cornell Tech
- Devon Ackerman, Global Head of Incident Response, Kroll
- Mike Crowe, Former CIO, Colgate-Palmolive Company | Bd. Mem, Specright
Spots are going fast. To register and learn more, visit the conference website here: https://bit.ly/3sYh1BH",Supply chain
Very enthused to work with Andre Durand and the whole Ping Identity and ForgeRock team on this next phase of growth! ðŸš€,MISC
"Sustainable manufacturing? Yes, it's possible and you can learn more by joining TimkenSteel's Andrew Bissot on February 22 for an exciting panel discussion to learn how companies are making positive change in our environment, society and economies. #sustainable #manufacturing #change #timkensteel #atourcore
https://lnkd.in/gjeCVvvB",Environmental Sustainability and Climate
"Happy National Wine Day! ðŸ·
No matter how you celebrate, Libbey has the right glass for you. Check out Reserve by Libbey to experience luxury like you never have before.
Pictured: Reserve by Libbey Prism Red Wine
#nationalwineday #libbeypro #glassware",MISC
â€œBuffettâ€™s sparser schedule taught Gates an important lesson: â€˜You control your time ... Itâ€™s not a proxy of your seriousness that you fill every minute in your schedule.â€™â€ ðŸ‘ðŸ¼ðŸ‘ðŸ‘ðŸ¿ðŸ‘ðŸ¾ðŸ‘ðŸ½,MISC
"Check out and subscribe to this new podcast and newsletter from Thoma Bravo. Hitting the top podcast charts in the US, UK, and CA! Letâ€™s gooooo! ðŸš€",Economic Outlook
"This Memorial Day, as many of us mark the start of the summer season, please make sure to mark the fallen heroes this day is meant to honor. Men and Will men who sacrificed their lives for freedom, in a singularly meaningful act of service to this country and its enduring idea that liberty and freedom are not granted by the state but by right of birth. Bless our fallen service members.",MISC 
Iâ€™m happy to share that Iâ€™ve started my Master's Degree in Legal Studies at University of Oklahoma College of Law!,MISC
"AI holds the potential to completely disrupt every industry, but none more so than medicine. In healthcare, AI will mean more breakthroughs delivered to more people, more quickly.
Yesterday, I attended #DHNY23 for the first time, where we discussed the impact of data and digital technology on drug discovery. I believe that over the next two decades, we will see advances in biology and technology have a dramatic positive impact on human healthâ€”a time where we can hopefully cure many currently incurable conditions, transform others into manageable chronic disease, and be better prepared for future pandemics.
Digital advances are revolutionizing every aspect of healthcare, and my Pfizer colleagues and I are excited to harness these advances to help achieve our goal of significantly improving human health for everyone on the globe.",Data privacy and cybersecurity
