profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/christopher-donovan-3229184/,"I'm reflecting on my experience at the Analytics Leadership Consortium (ALC) Summit, hosted by the International Institute for Analytics in collaboration with the Cleveland Clinic - and here are my key takeaways:

First - CAO Albert Marinez shared that the value in data & analytics at their institution is recognized by leaders beyond his sphere, quoting their CEO Tom, ""Data are the vital signs of the organization."" D&A at the Clinic is viewed as a shared enterprise service; leaders like Albert work hard to engage everyone with their data and assets, recognizing the power it holds for its 81,000 global caregivers/workforce.

Second - while prioritizing speed alone has led some companies into irreversible consequences, the Clinic champions good governance as a means to accelerate AI innovation. (Joseph Dorocak, ASA, MAAA & Kevin Mooney, Esq.) From embedding principles into model development to developing enforceable standards, their deep dive was invaluable.

Third - we covered quite a bit of ground, from implementing ethical AI frameworks and integrating GenAI into existing roadmaps, to quantum computing (that's Jack Phillips & I in front of IBM Quantum System One) and VR training as a means to up-skill on the ""soft stuff"" (read: communication skills) in healthcare. Many questions remain for me, but this is the one that's loudest right now: How does a large, complex organization adhere to varying (EU, USA, etc.) regulatory mandates across its global presence AND accomplish some form of standardization?

TL;DR? This is your reminder to separate the signal from the noise. Cleveland Clinic is a beacon of forward-thinking in healthcare analytics.

👏 Special thanks to Albert Marinez, Andrew Proctor, Lisa Teti, James Simon MD, MBA, Kevin Mooney, Esq., Randy Geise, and all of the incredible leaders whose contributions made this Summit truly exceptional.

-MM

#AnalyticsLeadership #ALCSummit #DataAnalytics #HealthcareInnovation #AIInHealthcare #DataGovernance #EthicalAI #DataLiteracy #DigitalHealth #HealthTech #QuantumComputing #VRTraining #GlobalRegulations #HealthcareTechnology #ClevelandClinic #LeadershipSummit #InnovationInHealthcare #DataDrivenHealthcare #HealthcareLeaders #DataEthics #HealthcareQuality #PatientCare #DigitalTransformation #CollaborationIsKey #Analytics",https://www.linkedin.com/in/christopher-donovan-3229184/,Data and Analytics,Personal/Public Pictures,Image,Christopher,Donovan,Medical Mutual of Ohio,Healthcare Payers,"EVP, Chief Data & Information Officer",2024-07-01 17:19,https://www.linkedin.com/feed/update/urn:li:activity:7206130569724751872,https://media.licdn.com/dms/image/D4E22AQETy2EODl4BOw/feedshare-shrink_800/0/1718035503717?e=1722470400&v=beta&t=ntdfuS_bAHSA8V8jgV4AHLTVkBlb6XyapNb3itqRrdE,,,,,47,2,2,3w,,,,Christopher Donovan likes this,,,2024-06-11 03:10,,,,,,,,,Tuesday,7:10 AM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/christopher-donovan-3229184/,"""Data makes us credible, but stories make us memorable."" In this article, Zijing Zhu introduces the 4D framework—Define, Display, Declutter, and Direct—to enhance data storytelling. ""Define"" involves crafting a narrative with relatable settings and compelling characters. ""Display"" focuses on choosing appropriate visualizations. ""Declutter"" means removing unnecessary details to maintain clarity. Finally, ""Direct"" involves highlighting key messages and structuring the presentation to capture the audience's attention.

🔗 Read here: https://lnkd.in/gggXKi5y",https://www.linkedin.com/in/christopher-donovan-3229184/,Data and Analytics,,Article,Christopher,Donovan,Medical Mutual of Ohio,Healthcare Payers,"EVP, Chief Data & Information Officer",2024-07-01 17:19,https://www.linkedin.com/feed/update/urn:li:activity:7206697554523099138,,,,,,6,0,0,2w,,,https://iianalytics.com/community/blog/the-4ds-in-data-storytelling-making-art-out-of-science,Christopher Donovan likes this,,,2024-06-12 16:43,,,,,,,,,Wednesday,8:43 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/stacy-lloyd-35b26218/,"Onsite at AHIP today and looking forward to talking all things value based care! AMA, AHIP and NAACOS just released a playbook of data sharing best practices that organizations may voluntarily adopt to support a sustainable future for value-based care.
https://lnkd.in/gusKZ4Cv",https://www.linkedin.com/in/stacy-lloyd-35b26218/,Data and Analytics,,Image,Stacy,Lloyd,American Medical Association,Healthcare Providers,"Director, Digital Health & Operations",2024-07-01 17:28,https://www.linkedin.com/feed/update/urn:li:activity:7206953572368814080,https://media.licdn.com/dms/image/D5622AQF9MUmuoJ49HQ/feedshare-shrink_2048_1536/0/1718202969995?e=1722470400&v=beta&t=Izpepz7tiBnt0BxYygb-jAVzF2u88ReEQ5iOelN8xOU,,,,,30,2,0,2w,,,,Stacy Lloyd likes this,,,2024-06-13 09:40,,,,,,,,,Thursday,1:40 PM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/naveen-j/,"Yesterday, I had the opportunity to discuss ""Data Leadership in the AI Revolution"" on stage with Diana Hoskins Schildhouse, EVP & Chief Analytics and Insights Officer at Colgate-Palmolive, at the AI for Brand Marketers Summit.

We explored the journey of establishing and nurturing a data-driven culture within a global organization, highlighting its critical role in the AI revolution. Diana shared valuable insights into strategies for fostering data leadership, overcoming the challenges of integrating AI into traditional business processes, and the importance of upskilling and executive buy-in for successful transformation. Her expertise and vision were truly inspiring, offering a roadmap for leveraging data and AI to drive innovation and strategic decision-making.

A special thank you to Jen L. and Matt Westbrook for the opportunity. Excited to witness and contribute to the incredible innovations happening in this space!


#DataLeadership #DigitalTransformation #AI #Innovation #TechInRetail #Microsoft #ColgatePalmolive #BISummit #FutureOfAI",https://www.linkedin.com/in/naveen-j/,"AI/Machine Learning,Data and Analytics",,Image,Naveen,Jayaraman,Colgate-Palmolive,Consumer & Industrial Products,SVP - Global Digital Technologies at Colgate-Palmolive,2024-07-01 16:35,https://www.linkedin.com/feed/update/urn:li:activity:7207201673142747136,https://media.licdn.com/dms/image/D4E22AQHtRyOeVZERkA/feedshare-shrink_2048_1536/0/1717774026005?e=1722470400&v=beta&t=I9APccXXIMI8bZI-5AJHnwDxQ82ULdvIDkFJ7-9bBJ4,,,,,110,18,1,3w,,,,Naveen Jayaraman likes this,,,2024-06-14 02:06,,,,,,,,,Friday,6:06 AM,6/14/2024,,,,,,,,,
https://www.linkedin.com/in/santoshmenon/,"Many of us in the data science field often lack knowledge of high-performance computing systems. Without this expertise, we can end up spending days or even weeks training a machine learning model. The book I recently read, ""Accelerate Model Training with PyTorch 2.X"" by Maicon Melo Alves, fills that gap, offering insights that can significantly speed up our work.

What I really appreciated was the book's practical, hands-on approach with copious code examples and experimental evaluations.

I appreciate Vinishka Kalra for making time to send me a copy of this book. Thank you!

#MachineLearning #NeuralNetworks #PyTorch #packt",https://www.linkedin.com/in/santoshmenon/,Data and Analytics,,Image,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,2024-07-01 16:54,https://www.linkedin.com/feed/update/urn:li:activity:7207712743192231937,https://media.licdn.com/dms/image/D4E22AQFTl_SZAKkReg/feedshare-shrink_800/0/1716245735354?e=1722470400&v=beta&t=zRkTmGcH5ZjA3uhoJjH_NMN-aJ8OOur3hN-B3Z9Sqic,,,,,19,2,2,1mo,,,,Santosh Menon likes this,,,2024-06-15 11:57,,,,,,,,,Saturday,3:57 PM,6/15/2024,,,,,,,,,
https://www.linkedin.com/in/harikodakalla/,#harikodakalla #frostbank #dataanalytics #shejobs #shejobsfoundation #techleaders #startupfounder #artificialintelligence,https://www.linkedin.com/in/harikodakalla/,"Data and Analytics,AI/Machine Learning",,Image,Hari,Kodakalla,Frost Bank,Banking,Head of Data & Analytics,2024-07-01 15:59,https://www.linkedin.com/feed/update/urn:li:activity:7208151424159924224,https://media.licdn.com/dms/image/D5622AQG5-ThBZAIibA/feedshare-shrink_800/0/1718295411249?e=1722470400&v=beta&t=RNNENsxJEKUgUXJE2Gbeywfrtgfpb6aEpj_IWGQxAoM,,,,,21,1,1,2w,,,,Hari Kodakalla liked Ishita Chakraborty🧿’s comment on this,,,2024-06-16 17:00,,,,,,,,,Sunday,9:00 PM,6/16/2024,,,,,,,,,
https://www.linkedin.com/in/jamesnewsom/,"Data scientists have a reputation for bad code.

Here are 10 rules to FIX it ↓

1. Modularize for re-use.
2. Avoid the Spaghetti code.
3. Profile code then optimize.
4. Unit tests are your safety net.
5. Documentation is your legacy.
6. One function, one job. PERIOD.
7. Keep your code readable with ESLINT.
8. Bundle related data and functions into CLASS!
9. Please don't email your py file. Use version control!
10. Ditch Jupyter and write code in a project directory.

↳ Your turn. How should data scientists fix bad code? Drop one ↓

👉 𝗝𝗼𝗶𝗻 the 𝗠𝗟𝗘 𝗜𝗻𝘁𝗲𝗿𝘃𝗶𝗲𝘄 𝗕𝗼𝗼𝘁𝗰𝗮𝗺𝗽 starting next week to break into ML Engineering: https://lnkd.in/e6HbN6dy

👉  Prep for DS/ML/AI interviews with https://lnkd.in/e_DciANy

👉 Smash 👍 and follow Daniel Lee to land dream data & AI jobs 🚀",https://www.linkedin.com/in/jamesnewsom/,Data and Analytics,,Image,James ,Newsom Jr.,Jaccuzi,Consumer & Industrial Products,"Senior Director, Data Services",2024-07-01 16:43,https://www.linkedin.com/feed/update/urn:li:activity:7208469681551134720,https://media.licdn.com/dms/image/D4E22AQFdJLQnHsLGlA/feedshare-shrink_800/0/1718627982320?e=1722470400&v=beta&t=opAJKq68bx7TnIWeJuXO52HKmf6fvNJv0kqrwlIZm9A,,,,,616,28,13,2w,,,,James Newsom Jr finds this funny,,,2024-06-17 14:04,,,,,,,,,Monday,6:04 PM,6/17/2024,,,,,,,,,
https://www.linkedin.com/in/jamesnewsom/,This is great news for all Snowflake users interested in accelerating insights with advanced graph data science capabilities from Neo4j.,https://www.linkedin.com/in/jamesnewsom/,Data and Analytics,,Image,James ,Newsom Jr.,Jaccuzi,Consumer & Industrial Products,"Senior Director, Data Services",2024-07-01 16:43,https://www.linkedin.com/feed/update/urn:li:activity:7208242930317225986,https://media.licdn.com/dms/image/D4D10AQGAl3SzTmsjHg/image-shrink_800/0/1717528022009?e=1720458000&v=beta&t=o0T8QRSkWgQ0PfWxzh4Gt-MfOGPNLRssA74FWgmq5YM,,,,,11,0,0,3w,,,https://www.linkedin.com/feed/update/urn:li:activity:7203834654183813122/,James Newsom Jr finds this insightful,,,2024-06-16 23:03,,,,,,,,,Monday,3:03 AM,6/17/2024,,,,,,,,,
https://www.linkedin.com/in/mckamen/,"Join us TOMORROW for an insightful webinar with our industry advisors. Learn how to make data-driven decisions to avoid common pitfalls, manage total cost of care, and improve patient outcomes. Discover five key strategies for successful care transitions, effective patient engagement, and risk stratification.

Don't miss out on unlocking the full potential of your population health initiatives. Register now! 👉 https://lnkd.in/giiiwvym

#pophealth #valuebasedcare #healthcareinnovation #careorchestration",https://www.linkedin.com/in/mckamen/,Data and Analytics,webinar/webcast/event,Image,Matt ,Kamen,Optum Inc.,Healthcare Providers,Chief Strategy & Analytics Officer,2024-07-01 17:44,https://www.linkedin.com/feed/update/urn:li:activity:7208658379148292096,https://media.licdn.com/dms/image/D4E10AQHTOC9P0YDVOA/image-shrink_800/0/1718634574238?e=1720461600&v=beta&t=GdQT4F0sOzVAflX4OmNeLj9l3sWLIPtCWrcSHwRXRpA,,,,,11,0,2,2w,,,,Matt Kamen likes this,,,2024-06-18 02:34,,,,,,,,,Tuesday,6:34 AM,6/18/2024,,,,,,,,,
https://www.linkedin.com/in/jamesnewsom/,"DI Squared was thrilled to have an active participation at the Qlik Connect Conference this year, where we joined our customers for an insightful panel discussion on ""Modernizing Your Business and Moving to the Cloud."" Our very own Trey Smith was honored to share the stage with industry leaders James Newsom Jr from Jacuzzi, and Ana Pinheiro from Takeda. Also participating in the panel discussion was Akshaya Aditya from Genentech, and the host Heather Gittings (Qlik). Together, they delved into effective cloud transformation strategies and shared their unique experiences on leveraging cloud technology to drive business innovation and efficiency.​
​
Thank you to Qlik for hosting such an impactful event and to all our partners and customers who continue to inspire us. We look forward to more collaborative opportunities and driving the future of business intelligence together!​
​
#QlikConnect #DISquared #QlikCloud #CloudTransformation #Qlik #BI #qlikpartnerambassador",https://www.linkedin.com/in/jamesnewsom/,"Innovation,Data and Analytics",,Image,James ,Newsom Jr.,Jaccuzi,Consumer & Industrial Products,"Senior Director, Data Services",2024-07-01 16:43,https://www.linkedin.com/feed/update/urn:li:activity:7209266689543139328,https://media.licdn.com/dms/image/D5622AQFHDxnWcj4fFw/feedshare-shrink_2048_1536/0/1718742552332?e=1722470400&v=beta&t=sc31fy-Bf9yyyU5IF05iLmjacmNznXnHsJOfwwuuhU0,,,,,37,3,1,1w,,,,James Newsom Jr celebrates this,,,2024-06-19 18:52,,,,,,,,,Wednesday,10:52 PM,6/19/2024,,,,,,,,,
https://www.linkedin.com/in/senuta/,"Proud to congratulate the Direct Line team - and everyone who contributed along the way - on a fantastic partnership and outcome; cheers to DL + CBRE in the next phase!!!

GCP remains very active and enthusiastic about businesses operating across data center, power, infrastructure, facility services, and related markets ✅✅",https://www.linkedin.com/in/senuta/,Data and Analytics,,Article,Michael,Senuta,Truist,Banking,Head of Innovation and Partnerships at Truist,2024-07-01 16:22,https://www.linkedin.com/feed/update/urn:li:activity:7209270893934448641,,,,,,52,0,1,1w,,,https://www.guardiancp.com/news/cbre-group-inc-acquires-direct-line-global-a-portfolio-company-of-guardian-capital-partners/,Michael Senuta likes this,,,2024-06-19 19:08,,,,,,,,,Wednesday,11:08 PM,6/19/2024,,,,,,,,,
