postContent,themes
"With so much excitement around the GenAI opportunity and fear of being disrupted by competitors, it is easy to forget the basics. Asking not, ""Can we do this?"" but rather, ""Should we do this?"" is forgotten entirely. But even assuming you can and should, how do you ensure it is done well? Some of my thinking is captured in the article below.",AI or Machine Learning
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!Spotify: https://lnkd.in/gj-W7U8BApple: https://lnkd.in/ggxS6882Google: https://lnkd.in/gZ3V5cJp?iHeart: https://lnkd.in/grDtDk83Amazon Music: https://lnkd.in/gCpws-XFhashtag#SmartFromTheStart hashtag#NeverStopCaring hashtag#compassionatecare hashtag#healthcare hashtag#innovation hashtag#healthtech hashtag#digitalhealth hashtag#aihealthcare hashtag#smarthospitals hashtag#healthcaretechnology hashtag#artificialintelligence hashtag#nursing hashtag#nursingleadership",AI or Machine Learning
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!Spotify: https://lnkd.in/gj-W7U8BApple: https://lnkd.in/ggxS6882Google: https://lnkd.in/gZ3V5cJp?iHeart: https://lnkd.in/grDtDk83Amazon Music: https://lnkd.in/gCpws-XFhashtag#SmartFromTheStart hashtag#NeverStopCaring hashtag#compassionatecare hashtag#healthcare hashtag#innovation hashtag#healthtech hashtag#digitalhealth hashtag#aihealthcare hashtag#smarthospitals hashtag#healthcaretechnology hashtag#artificialintelligence hashtag#nursing hashtag#nursingleadership",AI or Machine Learning
"Exciting News! YZ My research article, ""Effective Strategies for Mitigating Bias in Hiring Algorithms: A Comparative Analysis,"" is now accepted by the Journal of Artificial Intelligence, Machine Learning & Data Science (ISSN: 2583-9888)Join us in advancing fair and unbiased hiring practices. Read the full article here: https://lnkd.in/eyFyS_YN Recruitment Smart Technologieshashtag#DiversityInTech hashtag#InclusiveHiring hashtag#AIInnovation hashtag#RecruitmentSmart",AI or Machine Learning
"Some big news from Intel Corporation today as we announced our intent to operate the Programmable Solutions Group (PSG) as a standalone business. I am honored to lead this organization as its CEO, and excited to be joined by Shannon Poulin, who has been named the new COO of PSG. Establishing PSG as a standalone business will enable us to compete more effectively in the FPGA market and deliver greater value for our customers. I am proud to have been part of Intel the last 20+ years, which included growing the Network Platforms Group into a $1B+ business, being the Chief People Officer during the pandemic, and most recently leading the Data Center and AI Group back on a path toward leadership and growth with a competitive roadmap of data center CPUs, AI accelerators, GPUs and FPGAs. As the CEO of PSG, I'm thrilled for the opportunity to drive greater value creation and accelerate our customers' success.",AI or Machine Learning
"The potential for hashtag#AI to transform U.S. hashtag#healthcare has been discussed for over a decade but has yet to deliver the kind of broad-based results the industry desperately needs. I am optimistic that will soon change.  For the last four years, my team at Health Data Analytics Institute (HDAI) has been hard at work on building a platform, HealthVision,  that uses machine learning and generative AI to give clinicians the information they need to make better clinical decisions. Here are some of my key takeaways from working on making AI usable for clinicians:- Clinical AI can now be deployed at scale: HealthVision is in production at Houston Methodist, fully integrated with Epic, and will eventually be accessible by thousands of clinicians assisting with a wide range of use cases.- Generative AI fills gaps in previous AI technologies: Generative AI can process raw clinical notes to produce structured data that can be ingested by predictive models in near-real time. This enables continuous updating of patient risk profiles as their care progresses.  - AI turns data complexity into actionable simplicity: HealthVision distills hundreds of pages of medical records into ONE PAGE that presents a holistic and prioritized view of patient risks. On October 8th at 3:40pm PT, I'll be presenting with Roberta Schwartz at hashtag#HLTH2023 about putting data-driven insights into the hands of clinicians and care teams. Our collaboration with Houston Methodist is one of the largest deployments of generative AI within healthcare today. Please join us: I'm eager to share our experience "" and to hear what you're working on in this industry sea change.",AI or Machine Learning
"Less than 3 days since ChatGPT gained vision, the discoveries have been mind-blowing! YYsPrepare to be amazed by these 10 awesome examples:Y From a SaaS dashboard to code:https://lnkd.in/d4C_nHhEY Diagram master reader:https://lnkd.in/d4xJ9r_CYThe future of education. Right there:https://lnkd.in/degbhkYvYCan you get park here?https://lnkd.in/dtTckF6XYUnderstand complex images:https://lnkd.in/d2gHdrZhYYet another insane diagram to understand:https://lnkd.in/dUwJZMDDYYou like a style? Name it:https://lnkd.in/dy49A4A6YFrom whiteboard to editable notes:https://lnkd.in/dDVmMfdTYWhy is it funny?https://lnkd.in/dRg4CzF9YChatGPT knows any film. Any sentence:https://lnkd.in/dvJ27dCe",AI or Machine Learning
"Leading up to #HLTH2023 next week, I am thrilled to be sharing the stage with Nassib Chamoun to talk about leveraging AI technology to transform patient care. 

Through a partnership with Health Data Analytics Institute (HDAI), we are creating a holistic risk profile for each patient that is current, timely and available to every care team member system-wide to allow us to improve transitions, care coordination and handoff and deliver an improved patient experience. We must use #AI to reshape the EMR, making the EMR work for providers of care rather than providers working for the EMR.

I am also looking forward to ""shopping"" the tradeshow floor to see the latest innovations shaping the future of healthcare. What should I not miss while at HLTH this year? 

#HealthcareonLinkedIn #healthcareinnovation #digitalhealth ",AI or Machine Learning
"Data & AI is core to our success at Whirlpool Corporation. We just completed our inaugural hashtag#WhirlpoolAtlasDataAISummit2023 enabling 3000+ hours of learning in one day to accelerate our digital journey across the company with applied data & AI products. 

Thanks to hashtag#whirlpoolpeople around the world and our partners/speakers for their support Yusuf Abbasi Danielle Brown Andy Walter Priya Srinivas Juliano Pavanelli Stefanovitz Devon Voster, Ph.D. Prashanth H Southekal, PhD, MBA, ICD.D Jennifer Springer Radhakrishnan Kodakkal Frederic Laluyaux Aaron Youngstedt Aiya Reed Pravallika Yemba Peter Kirer Traci Robinson Fallon Nyce Rebecca Steketee Christine Grammier Nicole McKeith Nash Bryan Stiekes Zach Cardwell Winnie Wu Scott Fleming Natalia Isaevich and the organizing team.",AI or Machine Learning
"Not to be missed at HLTH- launch of VALID AI - a premier collaborative network and execution accelerator for responsible generative AI in healthcare. Register Now: www.tinyurl.com/fahlvJoin this moderated conversation with Kamal Jethwani, Managing Partner and CEO, Decimal.health, with Dennis C., Chief AI Advisor, UC Davis Health and John Halamka, M.D., M.S., President, Mayo Clinic Platformhashtag#Decimalhealth hashtag#FutureAndHealthSummit hashtag#HLTH2023 hashtag#VALIDAI hashtag#AIinHealthcare NODE.HealthDavid Lubarsky Dolly Moorhead Yauheni Solad MD MBA Lisa Esch Ritesh Patel Shuchi Rana Vimal Mishra, MD",AI or Machine Learning
"ai a  Elevating your guests' travel experiences.At Pritchard Industries, we're proud to be a leading name in airport cleaning services. From bustling terminals to serene lounges, our commitment to cleanliness and excellence ensures passengers have a seamless and enjoyable journey.With a deep understanding of the unique demands of the aviation industry, our specialized team keeps airports not just clean, but welcoming and safe. We take pride in contributing to the positive travel experiences of millions.Discover how our airport cleaning services set new standards in cleanliness and passenger satisfaction. Learn more about our expertise and dedication - and request a quote today.hashtag#aviation hashtag#airportterminal hashtag#airport hashtag#airportcleaningservices hashtag#airportterminalcleaningservices hashtag#facilitymanagementservices hashtag#facilitymanagement hashtag#facilityservices hashtag#buildingmaintenance hashtag#maintenanceservices hashtag#janitorialservices hashtag#commercialcleaning hashtag#cleaningservices",AI or Machine Learning
"I'm passionate about the idea that AI should play a role in improving health and patient outcomes "" that's why I founded Health Data Analytics Institute (HDAI). We knew that data had to be simple and actionable to actually be useful. Our HealthVisiona product converts hundreds of pages of complex data into a single page that tells providers what they need to know about a patient. It was a pleasure to present our story at hashtag#HLTH2023. Thank you to Roberta Schwartz and the Houston Methodist team for sharing both the stage and vision for AI's role in healthcare with us.",AI or Machine Learning
Im passionate about the idea that AI should play a role in improving health and patient outcomes  that's why I founded Health Data Analytics Institute (HDAI). We knew that data had to be simple and actionable to actually be useful. Our HealthVisionTM product converts hundreds of pages of complex data into a single page that tells providers what they need to know about a patient. It was a pleasure to present our story at #HLTH2023. Thank you to Roberta Schwartz and the Houston Methodist team for sharing both the stage and vision for AIs role in healthcare with us. ,AI or Machine Learning
"Our CEO Nassib Chamoun had the  privilege to speak alongside Roberta Schwartz at hashtag#HLTH2023 to explain the  benefits of our putting our technology,  HealthVisiona, into action at Houston Methodist. AI and machine learning-informed, enabled and empowered care  teams deliver better outcomes for  patients, and we're excited to continuing  harnessing data and making it accessible  to every provider, anywhere in the  system all the time.  """,AI or Machine Learning
"Over my career, I have seen many initiatives fail when its about using technology for technologys sake. There are three imperatives to accelerating an AI program at scale  a data foundation, strategic alignment, and partnerships. Thank you Michael Bertha and Duke Dyksterhouse for covering our story in this CIO.com article: ",AI or Machine Learning
"Incorporating generative AI and chatbots into our daily routines has become commonplace. It's essential to remain mindful that the information generated is often meant for public consumption. While safeguarding people's privacy remains a significant challenge, if you're utilizing Bard, here are immediate steps you can take to protect privacy.",AI or Machine Learning
"In a recent article, my colleagues Cedrik Kern and Oliver Rueckert dive into the transformative journey of agriculture through the lens of AI and data. They discuss the realm of precision agriculture, where the power of AI is harnessed to enhance yields, enrich decision-making, and enable sustainable practices. Though the journey to becoming data-driven has its complexities for farmers and agribusiness companies, the article offers insightful stories from organizations such as the Royal Swatini Sugar Corporation and KWS, portraying the successful embrace of data-driven solutions. The article is  a call to trust in the use of data and AI to catalyze unprecedented agricultural advancements. Read the full article for a deeper understanding of how data-driven and AI technologies are fertilizing the future of agriculture. hashtag#AI hashtag#Agriculture hashtag#DataAnalytics hashtag#Innovation hashtag#Sustainability.",AI or Machine Learning
About to go on for the keynote at a SOLD OUT Databricks Data + AI World Tour in Chicago! Great turnout at the Sears Tower! Over 1000 people registered!,AI or Machine Learning
"Tesla revealed that Optimus, its humanoid robot, can now sort objects autonomously and do yoga!Whats next?",AI or Machine Learning
"BS-Meter for GenerativeAI (in enterprise setting) - an attempt at calling the bluff Y Z3 weeks of whirlwind conversations with CIOs (thankful and gasping for breath!). Sharing early rushesA. The hype is real but this wave (we are calling it Wave 1) of investments are being channeled primarily into 2 buckets 1. Embedded stacks (offered by stack providers - MSFT, SFDC, and others) 2. Micro-utilities (Customized proofs of concept focused on company-specific use cases, largely in walled-garden secured ""lab environments"")B. Some suppliers and buyers are throwing caution to the wind when it comes to using GenAI as a motherhood term for AI. Here is a quick way to spot BS in the claims that you see floating around YZ GenAI output is probabilisticWhenever you see anyone claim that it can solve a deterministic (that requires accuracy, a decision tree) use case, call out the BS. For example, ""GenAI to craft regulatory submissions"". Note: Most deterministic use cases are best suited for machine learning, not GenAI YZ  GenAI requires human in the loopGenAI creates (text, images, and even voice). However, end products need human ownership (creator for emails, doctor for clinical notes, presenter for powerpoints) for both legal liability and accuracy check. BS example: ""You can use our GenAI product to replace your customer agent"".  YZ  GenAI productivity is proportional to digital maturityGenAI can significantly improve cycle times in product engineering (code generation, testing, refactoring of applications). However, this productivity is true only for stacks that have ""agility"", ""time to market"", etc. as key goals. For legacy engineering stacks and legacy organizations, GenAI is just like a Ferrari on potholed country roads. YZ  GenAI has ""creative potential""How many workflows and tasks in enterprise scenario actually require creativity? Enterprises prefer to work within defined guardrails of legal and compliance. Sure creativity is needed but in context. For example, its a win for a fiction author if the tool shapes the story of a drug extension to solve for ageing; it could be legal liability if the tool writes the marketing collateral for a drug on clinical trial YZ  GenAI needs a value equation (soon!)GenAI is great. However, the hype is being confused for value. As clients expand on micro-utilities (see above) it is clear that they have questions on opportunity cost, value calculation, and better price/solution discovery through specialized procurement. None of these questions have ready answers yetAll you folks (yes, you too!) claiming things about GenAI, I am watching you! Y There may be flaws in my argument (just like GenAI) but then as my brain engineers the prompt on ""Write a GenAI BS meter"" each regenerated response is getting better. Watch this space Ronak Peter Everest Group Chirajeet Vishal Yugal Nitish Eric Anil Rajesh",AI or Machine Learning
"In a time when theres so much excitement around technology connecting us even more, how can it disconnect us. To efficiently measure and solve problems and then make an impact, we need to get hashtag#ZeroDistance to the frontlines! I had the opportunity to co-author an article with the ridiculously brilliant Rohan Murty published in Harvard Business Review about disconnected systems and how to proactively address them.
Through cross-functional collaboration and getting to the frontlines, we can continue to make great progress to better serve consumers, clinicians and colleagues better
Optum
UnitedHealth Group
Lolita Verny-Acosta",AI or Machine Learning
"Celebrating 4 Years of Sydney Health Platform!

Four years ago, we embarked on a journey to revolutionize healthcare access and wellness for our members. Today, we're excited to celebrate the 4th anniversary of our AI-Enabled Sydney Health Member Platform, a game-changer in the world of health and wellness! 

Our platform was designed with one goal in mind - to make health and wellness easy, personalized, and resourceful for our members. With a registered membership now standing at a staggering ~18 million, we're proud to see the impact we've had on people's lives.

Here's how the Sydney Health platform is making a real difference:

 Virtual Care: Access to healthcare from the comfort of your home.
 Claims and Bill Pay: Streamlined and hassle-free transactions.
 ID Card and HealthPass: Instant access to your health information.
 Personalized Find Care: Tailored healthcare solutions at your fingertips.
 AI Enabled Conversational Chat: Real-time, personalized support at your convenience.
 Unified Electronic Health Record Tracker: Seamlessly manage your health records in one place.

Our platform goes beyond the basics, helping our members in their wellness journey:

 AI Nutrition Tracker: Smart guidance for healthier eating.
 Health Assessment: Understand your health status and areas for improvement.
 Activity Tracking: Stay active and motivated with ease.
 Personalized Health News: Stay informed about your health in a way that matters to you.

Our team and leaders have put in countless hours to create a humanized experience that combines cutting-edge technology with a human-centered design approach. This blend of tech and empathy has given birth to what we call ""Techequity,"" ensuring that everyone has easy access to their health and wellness needs.

I am incredibly proud of the work that the Elevance Health enterprise has accomplished over the past four years. Our mission is to empower individuals and elevate the health of humanity, and the success of the Sydney Member Platform is a testament to our dedication.

A big thank you and congrats to our team, leaders, and most importantly, our members, for being a part of this incredible journey. Here's to many more years of transforming healthcare and wellness together! #HealthTech #Wellness #Anniversary #Techequity #ElevanceHealth #sydneyhealth

Let's continue to make a positive impact on millions of lives!

Kimberly Rival Matthew Penwell Ajoy Ranga Kumar Gudavalli Rajeev Ronanki Katie Bradley",AI or Machine Learning
8 design principles for scaling AI for the enterprise from my TED talk today. hashtag#TEDAI hashtag#PromptisYOU,AI or Machine Learning
"Exciting news! Today is my first day as a product leader at Meta where I will be focused on ""What is the future of Foundational AI?""I took seven months off to recharge and to see how the initial investments and strategies would work out in the AI space before I re-entered the market, and over that time I grew increasingly confident about Meta's ability to flourish in AI by:1. Providing more immediate, tangible value to artists, creators, and people broadly2. Doing so in a way that is respectful to creators and recognizes and rewards the value they create3. Establishing a strong vision of what the future of AI can be, and using their world-class research teams to help steer the ship there.If you combine that with my passion for building community and for giving people a space and a voice, Meta was the clear choice. I'm really looking forward to this next stage of building incredible products at truly global scale.",AI or Machine Learning
"An AI powered advertising platform makes it possible to move fast and transform tools quickly. 

I am proud of the Smartly Gen AI Lab. Since our launch in June, we have 10 clients in alpha on a variety of features and use cases, we are transforming our platform, we are powering our clients team productivity, saving time and delivering outcomes that drive brand growth. 

Generative AI gives Smartlys marketers and creators a new starting point for their advertising. Reducing tedious and time consuming tasks. 

What do you want to do with your advertising today ? Creativity at scale that stops the scroll, engages, drives a better ad experience and performance, is possible.",AI or Machine Learning
"You will NEVER grow on LinkedIn without using AI.Here is the Ultimate ""AI for LinkedIn"" Cheat sheet.a (Save for later)az This sheet will cover leveraging AI for LinkedIn in:1i a- Profile optimization2i a- Lead generation3i a- Analytics and data analysis4i a- Content writing5i a- Content design6i a- Networking7i a- Scheduling and strategy8i a- Job seekingY Get the high resolution version for FREE: 1. Follow me 2. Like this post 3. Comment ""SHEET""And I will DM you the PDF file right away. a  ________________Re-post it if your followers would find it valuable. aTM  Save for later.a Follow me for daily AI prompts, tools, guides, and tips. hashtag#ai hashtag#aitoolshashtag#chatgpthashtag#cheatsheethashtag#chatgptpromptshashtag#artificialintelligence",AI or Machine Learning
"Wrapped up Day 2 at the #LWTSummit! 

Our morning kickstarted with the infectious energy of our hosts, Danielle Moodie and Andrea Minkow, who kept the vibes lively and the laughter contagious throughout the day. 

CEO & Founder of Lesbians Who Tech & Allies, Leanne Pittsford, took us through #LWTSummit's history and her inspiring vision for the future. I'm grateful for her trailblazing spirit that brought this incredible summit to life.

The day unfolded with a diverse lineup of EXCEPTIONAL speakers across various tech & activism lanes. Although I couldn't be omnipresent (cue the wish for cloning technology), I was fortunate to catch some remarkable talks:

 Sissie Hsiao, VP/GM, Google Assistant and Bard at Google, delved into the transformative potential of generative AI in driving innovation.

 Raquel Willis, an award-winning Author and Activist, and Alicia Garza, principal of the Black Futures Lab, sparked insightful conversations on the confluence of gender, race, and societal change, drawing from their extensive activism experiences.

 Pat Wadors, Chief People Officer at UGK, shed light on leveraging technology to foster inclusivity, engagement, and growth within organizations.

 Julie Durham, Chief Technology Officer at UnitedHealthCare, shared invaluable insights into how digital strategies can revolutionize patient experiences and healthcare outcomes.

 Jacqueline Guichelaar, Chief Experience Officer at Cisco, emphasized the critical need to fortify cybersecurity measures in our increasingly interconnected world.

The day also featured a showcase of Rising Voices Films, including 'Order for Pickup' by Jackie! Zhoe, 'Rocky Road on Channel Three' by James Rogers III, and 'Mara Has Three Jobs in San Juan, Puerto Rico' by Ana Verde. These films made me CRY and so... I NEED you to check them out at https://lnkd.in/gipTRPrq 

Beverly Jackson, VP of Brand & Product Marketing at Zillow, inspired us with insights into driving successful product marketing campaigns, highlighting how data and AI can create impactful brand experiences.

Then Layshia Clarendon discussed the intersection of Activism & Sports, beautifully moderated by Arlan Hamilton. Layshia's candid sharing about her non-binary identity struck a chord with me (I cried again), because it echoed my own journey of self-discovery & acceptance through my non-binary identity. 

The insightful session with Ryan Roslansky, CEO of LinkedIn, and Imani Dunbar, Head of Equity at LinkedIn, underscored the significance of leading through change with a skills-first mindset.

LaFawn Davis chatted with Miguel Angel Caballero, Director, Writer, Producer of 'The Ballad of Tita and the Machines,' and Rishi Rajani, CEO of Hillman Grad Productions, unpacking the profound impact of authentic storytelling.

It was a day of empowerment and heartfelt connections! 
I'm looking forward to what Day 3 has in store. 
Stay tuned for more updates! ",AI or Machine Learning
"Delighted to announce that our idea with the prototype, ""Virtual Service Engineer powered by Generative AI,"" has clinched the top honors at the internal hackathon, also known as the Shark Idea Tank. This award was presented to us by our Chief Information Officer Jahid at our flagship SynerGE event. The core idea revolves around empowering service engineers to drastically reduce the time required to troubleshoot equipment malfunctions, all thanks to the remarkable capabilities of Generative AI. The Generative AI uses internal knowledge repository such as service manuals and problem solution database, to swiftly provide troubleshooting insights for customer-reported issues. This innovation promises to streamline the lives of our service engineers, sparing them the laborious task of sifting through voluminous PDFs in search of relevant solutions. We've harnessed the cutting-edge Retrieval Augmented Generation (RAG) technique, which marries a retrieval system for pinpointing essential documents through similarity-based search and a generation system for creating responses based on the retrieved information. For retrieval, we've adopted Amazon Kendra, the managed search service by AWS, while our generation capabilities are powered by the LLAMA2 7B model deployed within AWS SageMaker. In addition, we've used Langchain and Streamlit for creating our prototype. Although we created a working prototype, we also have a list of lessons learnt and technical challenges. The path forward is to enhance the accuracy by working through the technical challenges. I will capture those lessons in the next post.To Karthika .., Naveen Kumar G, I extend my heartfelt appreciation for your dedicated efforts in transforming this concept into a tangible prototype. Great work. To Raghuveer ., Atmaja Apsangi, Sumit Agrawal, Sombir Kadian, I extend my gratitude for fostering the Shark Idea Tank platform, a catalyst that expedited my innovation journey and exposed me to a realm of other ground-breaking ideas. Dattaraj Rao, your insightful articles have been a beacon of knowledge, enriching my understanding of Generative AI concepts. I'm grateful for your time and the opportunity to validate our approach last week. Yogish Pai, Thank you for always being there to support. Without your assistance, resolving issues in a timely manner would have been a Herculean task, making it challenging to complete our prototype within the tight timeframe of 2-3 weeks.",AI or Machine Learning
"Delighted to announce that our idea with the prototype, ""Virtual Service Engineer powered by Generative AI,"" has clinched the top honors at the internal hackathon, also known as the Shark Idea Tank. This award was presented to us by our Chief Information Officer Jahid at our flagship SynerGE event. The core idea revolves around empowering service engineers to drastically reduce the time required to troubleshoot equipment malfunctions, all thanks to the remarkable capabilities of Generative AI. The Generative AI uses internal knowledge repository such as service manuals and problem solution database, to swiftly provide troubleshooting insights for customer-reported issues. This innovation promises to streamline the lives of our service engineers, sparing them the laborious task of sifting through voluminous PDFs in search of relevant solutions. We've harnessed the cutting-edge Retrieval Augmented Generation (RAG) technique, which marries a retrieval system for pinpointing essential documents through similarity-based search and a generation system for creating responses based on the retrieved information. For retrieval, we've adopted Amazon Kendra, the managed search service by AWS, while our generation capabilities are powered by the LLAMA2 7B model deployed within AWS SageMaker. In addition, we've used Langchain and Streamlit for creating our prototype. Although we created a working prototype, we also have a list of lessons learnt and technical challenges. The path forward is to enhance the accuracy by working through the technical challenges. I will capture those lessons in the next post.To Karthika .., Naveen Kumar G, I extend my heartfelt appreciation for your dedicated efforts in transforming this concept into a tangible prototype. Great work. To Raghuveer ., Atmaja Apsangi, Sumit Agrawal, Sombir Kadian, I extend my gratitude for fostering the Shark Idea Tank platform, a catalyst that expedited my innovation journey and exposed me to a realm of other ground-breaking ideas. Dattaraj Rao, your insightful articles have been a beacon of knowledge, enriching my understanding of Generative AI concepts. I'm grateful for your time and the opportunity to validate our approach last week. Yogish Pai, Thank you for always being there to support. Without your assistance, resolving issues in a timely manner would have been a Herculean task, making it challenging to complete our prototype within the tight timeframe of 2-3 weeks.",AI or Machine Learning
"Hello, connections!I am sharing my project titled 'Sentiment Analysis on Brands'.The project performs Turkish Sentiment Analysis and includes the following stages:Data Collection: Instead of relying on a pre-existing dataset, I employed the Web Scraping technique to gather comments from the DonanAmHaber website.(I checked the robots.txt file on DonanAmHaber.)Natural Language Processing: I performed Turkish sentiment analysis with the collected comments, and in this stage, I had to employ a variety of different techniques. For text labeling, I used FLAN-T5 and OpenAI, for feature extraction, I utilized BERT, and for model training, I employed Keras.Sequential().Web Application with Flask: I developed a dynamic web application using Flask to visualize the results of the Sentiment Analysis with Apache ECharts graphics.You can review the project at https://lnkd.in/ds7tfKUV. It contains detailed information about the project, including extensive details in the notebook files.While the project was built dynamically with Flask, if you'd like to explore the website without running the project, you can access the static version https://lnkd.in/dSAi7a7t. Please note that the data at this address isn't dynamic like the Flask application, and it offers only the 'mercedes.html' page since there are no separate sentiment pages for each brand. To view sentiment pages for all brands, the Flask application needs to be running.",AI or Machine Learning
"When I talk to people about our Center for Innovation Tech Hub, such as this group of American College of Healthcare Executives who visited our hospital this week, I liken it to both showcasing technology we currently use like a permanent exhibit at a museum and testing new solutions like a living laboratory for digital health. 

Some of the technology in the Tech Hub is still a few steps ahead of a hospital pilot roll-out such as our smart room capabilities to adjust room controls, nurse requests and more with the tap of a button. Other projects such as ambient intelligence monitors started out in Tech Hub but have since been implemented on some of our inpatient floors, yet we can continue to use the Tech Hub space to highlight this technology to other stakeholders without disrupting patient care. 

#digitalhealth #healthcareinnovation #technologyhub ",AI or Machine Learning
