profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/punitmahajan/,"A Pearson report from three years ago, on skills required in the next years, listed System Thinking, Design Thinking and AI/ML as the skills essential for any profession. System Thinking looks at the human-made and naturally evolved entities as systems with a form and function. This short course introduces the student to System Thinking tools, including the System Dynamics developed at MIT in the fifties, and their application to social sciences and project management.",https://www.linkedin.com/in/punitmahajan/,AI/Machine Learning,document,Document,Punit,Mahajan,Morgan Stanley,Banking,Head of Analytics,2024-07-01 16:09,https://www.linkedin.com/feed/update/urn:li:activity:7203699426572288000,,,,,checked,61,0,0,3w,,,,Punit Mahajan likes this,,,2024-06-04 10:09,,,,,,,,,Tuesday,2:09 PM,6/4/2024,,,,,,,,,
https://www.linkedin.com/in/andrew-zitney-8137898/,"Spiros Giannaros, president and CEO of Charles River Development discusses our latest #AI technologies, with Microsoft and Snowflake. Learn more about how we are leveraging AI to meet evolving industry challenges and trends: https://lnkd.in/ghuy6gc5",https://www.linkedin.com/in/andrew-zitney-8137898/,AI/Machine Learning,video,Video (LinkedIn Source),Andrew,Zitney,State Street,Banking,"EVP, Chief Technology Officer",2024-07-01 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7203800687787335682,https://media.licdn.com/dms/image/D4E10AQGKbQOhMSC2_A/ads-video-thumbnail_720_1280/0/1717503978384?e=1720458000&v=beta&t=fRLOY9S0gWGfdFF9S7IvIVsJ7LmYp7yYjKXqsRtz3N0,,,,checked,91,0,4,3w,,,,Andrew Zitney likes this,,,2024-06-04 16:52,,,,,,,,,Tuesday,8:52 PM,6/4/2024,,,,,,,,,
https://www.linkedin.com/in/jeff-mcmillan-bb8b0a5/,Congratulations to our entire team on this recognition! We are appreciative of all of our partners for your collaboration and deeply thankful to our Financial Advisors and their teams for incorporating GenAI into their work life,https://www.linkedin.com/in/jeff-mcmillan-bb8b0a5/,AI/Machine Learning,Personal/Public Pictures,Image,Jeff,McMillan,Morgan Stanley,Banking,Head of AI,2024-07-01 16:10,https://www.linkedin.com/feed/update/urn:li:activity:7209010157886787585,https://media.licdn.com/dms/image/D4E22AQHio3qWJctSYw/feedshare-shrink_800/0/1717187540176?e=1722470400&v=beta&t=tu0Kf5lWMdG9wqt5NqpYv9rkw4kqpw4V08dwgqfosgo,,,genAI,,148,7,0,3w,I am proud to be associated with all of you,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7204143042599993345/?commentUrn=urn:li:comment:(ugcPost:7204143042599993345,7209010111858552832)&dashcommentUrn=(7204143042599993345,urn:li:ugcPost:7204143042599993345)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7204143042599993345,Jeff McMillan commented on this,,,2024-06-05 15:32,,,,,,,,,Wednesday,7:32 PM,6/5/2024,,,,,,,,,
https://www.linkedin.com/in/katyaandresen/,"I continue to hold two different views of AI - I see the benefits and potential but also the downside.  If you only see the benefits and get sucked into the hype, you can run into trouble.  If you only focus on the downside, you potentially miss out on the benefits.  I want to leverage the good while mitigating the downsides - which means understanding it and making sure your staff understand it and have formal responsible use guidelines and training.

That's why I read both critical and praising articles/reviews about AI, especially AI product releases. And, also put my hands on it myself to experience with benefits and drawbacks.

This a critical review of chatGPT4o and worth a read. The author points out the demo was a ""preview"" of advanced features being tested in controlled ways. The actual product release did not have all the features calling it a ""bait and switch.""  That's hype.  He compared it to product releases like mobile phones that show features in release demos that are actually in the product release.

""This tactic, in which A.I. companies promise wild new features and deliver a half-baked product, is becoming a trend that is bound to confuse and frustrate people . . . With artificial intelligence, companies are giving a preview of a potential future, demonstrating technologies that are being developed and working only in limited, controlled conditions. A mature, reliable product might arrive — or might not.""

He goes onto review the new features or ""improvements"" that were in the product release.He shares a couple of detailed examples of the common problem with LLMs, even this new improved version: hallucinations.  The models provide outright or subtle wrong answers or made up answers reinforcing the need to really check its work and not fall asleep at the wheel.

This article reminds us that when companies rush to release half-baked product, users are the product.  OpenAI said its iterative approach to updating ChatGPT allowed it to gather feedback to make improvements. “We believe it’s important to preview our advanced models to give people a glimpse of their capabilities and to help us understand their real-world applications,” the company said in a statement.

The bottom line from this review:

A major thing OpenAI got right with ChatGPT-4o is making the technology free for people to try. Free is the right price: Since we are helping to train these A.I. systems with our data to improve, we shouldn’t be paying for them.
The best of A.I. has yet to come, and it might one day be a good math tutor that we want to talk to. But we should believe it when we see it — and hear it.

Would love to hear your thoughts.

John Kenyon George Weiner Kaz McGrath Rachel Kimber, MPA, MS Meenakshi (Meena) Das Tim Lockie Allison Fine Susan Mernit Deb Stuligross",https://www.linkedin.com/in/katyaandresen/,AI/Machine Learning,news article,Article,Katya,Aandresen,Cigna,Healthcare Payers,Chief Digital & Analytics Officer,2024-07-01 17:07,https://www.linkedin.com/feed/update/urn:li:activity:7205172115380076544,,,,"genAI,Responsible AI",checked,55,42,7,1mo,,,https://www.nytimes.com/2024/05/31/technology/personaltech/chatgpt-4o-openai-review.html,Katya Andresen likes this,,,2024-06-08 11:41,,,,,,,,,Saturday,3:41 PM,6/8/2024,,,,,,,,,
https://www.linkedin.com/in/jeff-mcmillan-bb8b0a5/,"I‘m excited to discuss the potential of generative AI and the art of what's possible in the workplace of the future.

GenAI is powerful, but it can’t beat the barbecue of my friend and colleague Jeremy Wright who will join me on the stage at Thrive 2024, Morgan Stanley at Work‘s annual client conference. thrive.morganstanley.com #thrive2024 #ai",https://www.linkedin.com/in/jeff-mcmillan-bb8b0a5/,AI/Machine Learning,"infographic,company branded asset",Image,Jeff,McMillan,Morgan Stanley,Banking,Head of AI,2024-07-01 16:09,https://www.linkedin.com/feed/update/urn:li:activity:7205003445366366208,https://media.licdn.com/dms/image/D5622AQHVUXYdmKppJw/feedshare-shrink_800/0/1717806683070?e=1722470400&v=beta&t=r2vZ7dW3xfr6_kWuCOrj27Az6_7he6QXlWPU6I4EBVA,,,genAI,,391,8,1,3w,,,,Post,,,2024-06-08 00:31,,,,,,,,,Saturday,4:31 AM,6/8/2024,,,,,,,,,
https://www.linkedin.com/in/tony-costa-cio/,By far one of the coolest projects I’ve worked on. I was tasked with designing a Paradym Ai SMOKE driver with a Tactical look and feel for Callaway Golf. Once the design was finalized I was involved in every aspect of the product campaign including designing the digital/print assets and contributing to the photoshoot. I’m super happy with how it turned out and I learned a ton from the experience!,https://www.linkedin.com/in/tony-costa-cio/,AI/Machine Learning,Illustration,Image,Tony,Costa,Callaway Golf,Consumer & Industrial Products,"VP, Global Enterprise & Engineering Solutions",2024-07-01 16:33,https://www.linkedin.com/feed/update/urn:li:activity:7205297991451111425,https://media.licdn.com/dms/image/D5622AQHdQlZQs-8eVg/feedshare-shrink_800/0/1717807201726?e=1722470400&v=beta&t=I7gUSvmAmmz_pSzg9iDWvQdth5Uc3Cl8XAWHMPNrM4Y,,,,,35,7,1,3w,,,,Tony Costa likes this,,,2024-06-08 20:01,,,,,,,,,Sunday,12:01 AM,6/9/2024,,,,,,,,,
https://www.linkedin.com/in/fareedsaeed/,"Excited to share highlights from my recent presentation at the SAP Sapphire event in Orlando, FL!

Last week, I had the opportunity to discuss how in Public Storage we are leveraging SAP to drive innovation and transform our business operations. By integrating SAP, we are equipped to scale effectively, enhance our data-driven decision-making, accelerate month-end closures, and harness the power of AI.

A major milestone for us has been the on-schedule launch of our SAP S/4HANA system. This success was not solely technological; it was a collective effort underpinned by adherence to best practices and, crucially, the unwavering support from senior leadership, our user groups, and the project team. Their commitment was instrumental in navigating the challenges and ensuring a smooth implementation.

Thank you to everyone involved for your dedication and support. Together, we are setting new benchmarks for excellence in our industry. 🌟

Public Storage SELECCIÓN Consulting
#SAPSapphire #SAP #PublicStorage #OneTeam #SelfStorage #Innovation #DigitalTransformation #Leadership #Teamwork #AI",https://www.linkedin.com/in/fareedsaeed/,AI/Machine Learning,,Image,Fareed,Saeeed,Old National Bank,Banking,Chief Automation and Innovation Office,2024-07-01 16:15,https://www.linkedin.com/feed/update/urn:li:activity:7206111265629331457,https://media.licdn.com/dms/image/D5622AQHRbMj1R19U9A/feedshare-shrink_800/0/1719092848933?e=1722470400&v=beta&t=AYAxlePnfp6KuyQs4FUTPa0hCuCVmNS071Iobszxkck,,,,,175,13,0,2w,,,,Fareed Saeed likes this,,,2024-06-11 01:53,,,,,,,,,Tuesday,5:53 AM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/anuragvoleti/,"The evolution of medical equipment maintenance has taken a groundbreaking turn from the reactive break fix measures of the past to today’s AI driven predictive solutions. Let’s envision a setting where advanced diagnostic equipment operates with seamless precision, its maintenance and performance needs anticipated by intelligent algorithms. This isn't just about sidestepping downtime; it's about leveraging predictive maintenance to guarantee the continuous delivery of patient care in healthcare environments.

Today, GE HealthCare Services helps meet the challenge with offerings like OnWatch Predict . This service prevents unplanned downtime and reduces disruptions with the power of 24/7 remote monitoring and GE HealthCare predictive analytics software. Solutions like these are changing the landscape from break-fix to proactive maintenance. For more information, visit: https://lnkd.in/gwG7hbW7

#gehealthcare #gehealthcareservices #beyondbreakfix #healthcarewithoutlimits",https://www.linkedin.com/in/anuragvoleti/,AI/Machine Learning,article/blog/company website/press release,Article,Anurag,Voleti,BCBS Association,Healthcare Payers,Vice President and Chief Data Officer,2024-07-01 17:02,https://www.linkedin.com/feed/update/urn:li:activity:7206703639216766976,,,,,,200,0,10,2w,,,https://www.gehealthcare.com/products/onwatch-predict,Anurag Voleti celebrates this,,,2024-06-12 17:07,,,,,,,,,Wednesday,9:07 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/tony-costa-cio/,More than 50% of German farmers see opportunities in adopting #AI in #agriculture. However internet connectivity is seen as a major roadblock.,https://www.linkedin.com/in/tony-costa-cio/,AI/Machine Learning,,Article,Tony,Costa,Callaway Golf,Consumer & Industrial Products,"VP, Global Enterprise & Engineering Solutions",2024-07-01 16:33,https://www.linkedin.com/feed/update/urn:li:activity:7206751004606758912,,,,,,10,2,0,2w,,,https://www.mobileeurope.co.uk/german-farmers-say-connectivity-is-hampering-their-ai-aspirations/,Tony Costa likes this,,,2024-06-12 20:15,,,,,,,,,Thursday,12:15 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/keith-watson-b0186010/,"Two weeks ago, we hosted the Google Cloud team at United States Steel Corporation's Research & Technology Center where our melting, rolling, finishing, and metallurgy laboratories push the boundaries of material science discovery.

Together, we explored the major challenges in our industry and ways to combine U. S. Steel's 120+ years of steelmaking innovation with Google Cloud's cutting-edge #artificialintelligence solutions.

We're not just producing a commodity; we're scientifically engineering smart steels that meet our customers' evolving needs. Thanks again to the team for a great session!",https://www.linkedin.com/in/keith-watson-b0186010/,AI/Machine Learning,video,Video (LinkedIn Source),Keith,Watson,United States Steel Corporation,Consumer & Industrial Products,Vice President - Advanced Manufacturing Technology and Capital Projects,2024-07-01 16:57,https://www.linkedin.com/feed/update/urn:li:activity:7206818171947757568,https://media.licdn.com/dms/image/D4E05AQFbIdeOyYVT-g/feedshare-thumbnail_720_1280/0/1718221727495?e=1720458000&v=beta&t=X3-7pfrnGcgqNKQK1aQe3fi9bsUisErjP0DGhP3fqgM,,,,,72,0,7,2w,,,,Keith Watson likes this,,,2024-06-13 00:42,blob:https://www.linkedin.com/4e600171-c9c6-4dcc-9cf8-209c9e8a2b0e,,,,,,,,Thursday,4:42 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/andrew-zitney-8137898/,"Take me out to the ball game!

Great to spend time with clients from JPMorganChase Mutual of Omaha Bank Rockland Trust Newmark CoBank Protective General Insurance Services, now part of OSC Insurance Services at a great game where the Washington Nationals lost narrowly, 8-7 to the New York Mets

Great to attend the National Flood Insurance Program FEMA Conference to understand flood risk to every property, how to make properties and communities more resilient and how to leverage AI to help achieve these goals.

At CoreLogic we leverage AI to innovate …

Where every property attribute counts like first floor height (a major contributor to understanding flood risk in relation to the topology of the adjacent land)…

Where every pixel counts - where we use image analytics to identify wildfire resiliency factors on properties in California to reduce wildfire insurance premiums by up to 20% (e.g factors like fence is 12 feet away, no flammable materials within 5 feet and identifying enclosed roof eaves)

Where every property counts - use supercomputing to understand the financial risk to every property due to climate change … initially up the year 2050 - enables regulators to shape policy, investors/lenders assess risk, insurers price premiums and set resilency factors to reduce premiums.

This is CoreLogic 2.0

Jake Labrie Jay Kingsley Garret Gray Kristie Vainikos Stegen Devi Mateti Joseph E. Stephenson George Gallagher Stephanie Lee Scott Giberson Jennifer Castenson Chrissi Antonopoulos Mick Ebeling Linda Jeo Zerba Howard Kunst, FCAS CCRMP Howard Botts Patrick Dodd",https://www.linkedin.com/in/andrew-zitney-8137898/,AI/Machine Learning,,Image,Andrew,Zitney,State Street,Banking,"EVP, Chief Technology Officer",2024-07-01 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7207471568795430912,https://media.licdn.com/dms/image/D5622AQGODzbUE9Gl6A/feedshare-shrink_800/0/1717508476339?e=1722470400&v=beta&t=7B0Eq8PhLe6TVNMMYyim-VdNLsw0k26EZ5UvJhUSDW0,,,,,223,1,0,3w,,,,Andrew Zitney likes this,,,2024-06-14 19:58,,,,,,,,,Friday,11:58 PM,6/14/2024,,,,,,,,,
https://www.linkedin.com/in/neelchopdekar/,"Such a privilege to be a part of the The White House Conference on #AI. Inspired and energized by these leaders and the vision.
 ""Let's build a stable foundation so we can reach for the stars"" Arati Prabhakar, Assistant to the President for Science and Technology.

""Aspirations through inspiration""
Sethuraman Panchanathan, NSF Director shared examples of hyper-partnering for rapid progress.

Bold visions to improve health, education, transportation, electrical grid, weather prediction, government services, sustainable materials. I noticed the common barriers across the domains and see the opportunities to overcome them. 💡

Many brilliant minds are working across technology, policy, and implementation. Proactive and thoughtful consideration of risks so safety, trust and transparency are at the forefront.

Interesting perspectives on the legislative work happening from Senator Klobachar (MN) and Senator Warren (VA) to consider safe guards and unintended uses.

Glad to see the administration's ambition and action towards providing a better future for all!
(more topic based posts coming)",https://www.linkedin.com/in/neelchopdekar/,AI/Machine Learning,,Image,Neel,Chopdekar,Cigna,Healthcare Payers,COO Technology,2024-07-01 17:06,https://www.linkedin.com/feed/update/urn:li:activity:7207429940084899840,https://media.licdn.com/dms/image/D5622AQGGoBD1t2yTrA/feedshare-shrink_800/0/1718382729125?e=1722470400&v=beta&t=_M78-DkSOvQrpiSA9M2VdlIwLcH9ZFtmslz89MCisaQ,,,,,113,2,0,2w,,,,Neel Chopdekar likes this,,,2024-06-14 17:13,,,,,,,,,Friday,9:13 PM,6/14/2024,,,,,,,,,
https://www.linkedin.com/in/naveen-j/,"Yesterday, I had the opportunity to discuss ""Data Leadership in the AI Revolution"" on stage with Diana Hoskins Schildhouse, EVP & Chief Analytics and Insights Officer at Colgate-Palmolive, at the AI for Brand Marketers Summit.

We explored the journey of establishing and nurturing a data-driven culture within a global organization, highlighting its critical role in the AI revolution. Diana shared valuable insights into strategies for fostering data leadership, overcoming the challenges of integrating AI into traditional business processes, and the importance of upskilling and executive buy-in for successful transformation. Her expertise and vision were truly inspiring, offering a roadmap for leveraging data and AI to drive innovation and strategic decision-making.

A special thank you to Jen L. and Matt Westbrook for the opportunity. Excited to witness and contribute to the incredible innovations happening in this space!


#DataLeadership #DigitalTransformation #AI #Innovation #TechInRetail #Microsoft #ColgatePalmolive #BISummit #FutureOfAI",https://www.linkedin.com/in/naveen-j/,"AI/Machine Learning,Data and Analytics",,Image,Naveen,Jayaraman,Colgate-Palmolive,Consumer & Industrial Products,SVP - Global Digital Technologies at Colgate-Palmolive,2024-07-01 16:35,https://www.linkedin.com/feed/update/urn:li:activity:7207201673142747136,https://media.licdn.com/dms/image/D4E22AQHtRyOeVZERkA/feedshare-shrink_2048_1536/0/1717774026005?e=1722470400&v=beta&t=I9APccXXIMI8bZI-5AJHnwDxQ82ULdvIDkFJ7-9bBJ4,,,,,110,18,1,3w,,,,Naveen Jayaraman likes this,,,2024-06-14 02:06,,,,,,,,,Friday,6:06 AM,6/14/2024,,,,,,,,,
