postContent,themes
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!Spotify: https://lnkd.in/gj-W7U8BApple: https://lnkd.in/ggxS6882Google: https://lnkd.in/gZ3V5cJp?iHeart: https://lnkd.in/grDtDk83Amazon Music: https://lnkd.in/gCpws-XFhashtag#SmartFromTheStart hashtag#NeverStopCaring hashtag#compassionatecare hashtag#healthcare hashtag#innovation hashtag#healthtech hashtag#digitalhealth hashtag#aihealthcare hashtag#smarthospitals hashtag#healthcaretechnology hashtag#artificialintelligence hashtag#nursing hashtag#nursingleadership",Customer Centricity
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!Spotify: https://lnkd.in/gj-W7U8BApple: https://lnkd.in/ggxS6882Google: https://lnkd.in/gZ3V5cJp?iHeart: https://lnkd.in/grDtDk83Amazon Music: https://lnkd.in/gCpws-XFhashtag#SmartFromTheStart hashtag#NeverStopCaring hashtag#compassionatecare hashtag#healthcare hashtag#innovation hashtag#healthtech hashtag#digitalhealth hashtag#aihealthcare hashtag#smarthospitals hashtag#healthcaretechnology hashtag#artificialintelligence hashtag#nursing hashtag#nursingleadership",Customer Centricity
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. 

Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.

Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!

Spotify: https://lnkd.in/gj-W7U8B
Apple: https://lnkd.in/ggxS6882
Google: https://lnkd.in/gZ3V5cJp?
iHeart: https://lnkd.in/grDtDk83
Amazon Music: https://lnkd.in/gCpws-XF

#SmartFromTheStart #NeverStopCaring #compassionatecare #healthcare #innovation #healthtech #digitalhealth #aihealthcare #smarthospitals #healthcaretechnology #artificialintelligence #nursing #nursingleadership",Customer Centricity
"Happy hashtag#CXDay!! I'm fortunate to work for M&T Bank because of their commitment to hashtag#customercentricity.  My colleagues in CX and my business partners in the Commercial bank are hashtag#doingthework to bring the voice of our customers to the center of everything we do.Shout out to: Chelsey Merlino, Grace Lawson, Van Sedita, Sarah Hudak, Kristin Brewster, Adit Singh, Erin Hurley, CPA, Jessica Cowperthwait, Kitt PizzutelliIn case you're wondering, here are 10 reasons why CX should matter to every organization:1.) Consumers are willing to pay a  16%  price premium in return for a superior customer experience.2.) CX alone drives over  two-thirds  of loyalty "" more than price and brand combined!3.) Improving CX can reduce customer support costs by up to  33%.4.) Customer spending increases by up to  140%  following a positive experience. 5.) Companies that focus on improving their CX can expect a boost in revenue of up to  80%. 6.) Experience-Driven brands report almost  2x  higher YoY growth in customer retention, repeat purchase rates and customer lifetime value than CX laggards. 7.) More than  70%  of people state that they would recommend a product or service following a pleasant experience. 8.) CX leaders bring in almost  6 times  more revenue than laggards. 9.) Customer-centric brands report profits that are  60%  higher than those who fail to focus on CX. 10.) Experience-driven companies grow their revenue at a rate that is  1.4x  faster than their competitors. Source:  CXINDEX",Customer Centricity
"The potential for hashtag#AI to transform U.S. hashtag#healthcare has been discussed for over a decade but has yet to deliver the kind of broad-based results the industry desperately needs. I am optimistic that will soon change.  For the last four years, my team at Health Data Analytics Institute (HDAI) has been hard at work on building a platform, HealthVision,  that uses machine learning and generative AI to give clinicians the information they need to make better clinical decisions. Here are some of my key takeaways from working on making AI usable for clinicians:- Clinical AI can now be deployed at scale: HealthVision is in production at Houston Methodist, fully integrated with Epic, and will eventually be accessible by thousands of clinicians assisting with a wide range of use cases.- Generative AI fills gaps in previous AI technologies: Generative AI can process raw clinical notes to produce structured data that can be ingested by predictive models in near-real time. This enables continuous updating of patient risk profiles as their care progresses.  - AI turns data complexity into actionable simplicity: HealthVision distills hundreds of pages of medical records into ONE PAGE that presents a holistic and prioritized view of patient risks. On October 8th at 3:40pm PT, I'll be presenting with Roberta Schwartz at hashtag#HLTH2023 about putting data-driven insights into the hands of clinicians and care teams. Our collaboration with Houston Methodist is one of the largest deployments of generative AI within healthcare today. Please join us: I'm eager to share our experience "" and to hear what you're working on in this industry sea change.",Customer Centricity
"Whirlpool Corporation, along with HelloFresh and Total Quality Logistics (TQL) have teamed up to enhance the Whirlpool Feel Good Fridge program. 

The program helps fight food insecurity with a network of 350 refurbished refrigerators across the country that contain fresh, free food for anyone in need. This collaboration between Whirlpool, HelloFresh, and TQL kicked off at a community food distribution event at THE MINT Foundation in Dallas, TX.

#FeelGoodFridge #CSR #Community",Customer Centricity
"Leading up to #HLTH2023 next week, I am thrilled to be sharing the stage with Nassib Chamoun to talk about leveraging AI technology to transform patient care. 

Through a partnership with Health Data Analytics Institute (HDAI), we are creating a holistic risk profile for each patient that is current, timely and available to every care team member system-wide to allow us to improve transitions, care coordination and handoff and deliver an improved patient experience. We must use #AI to reshape the EMR, making the EMR work for providers of care rather than providers working for the EMR.

I am also looking forward to ""shopping"" the tradeshow floor to see the latest innovations shaping the future of healthcare. What should I not miss while at HLTH this year? 

#HealthcareonLinkedIn #healthcareinnovation #digitalhealth ",Customer Centricity
"ai a  Elevating your guests' travel experiences.At Pritchard Industries, we're proud to be a leading name in airport cleaning services. From bustling terminals to serene lounges, our commitment to cleanliness and excellence ensures passengers have a seamless and enjoyable journey.With a deep understanding of the unique demands of the aviation industry, our specialized team keeps airports not just clean, but welcoming and safe. We take pride in contributing to the positive travel experiences of millions.Discover how our airport cleaning services set new standards in cleanliness and passenger satisfaction. Learn more about our expertise and dedication - and request a quote today.hashtag#aviation hashtag#airportterminal hashtag#airport hashtag#airportcleaningservices hashtag#airportterminalcleaningservices hashtag#facilitymanagementservices hashtag#facilitymanagement hashtag#facilityservices hashtag#buildingmaintenance hashtag#maintenanceservices hashtag#janitorialservices hashtag#commercialcleaning hashtag#cleaningservices",Customer Centricity
"Rare diseases affect millions worldwide, yet clinical trials are often hindered with finding eligible patients and demonstrating value to stakeholders.  Optimize your evidence generation strategy with modern approaches in patient recruitment and study design.  Download our white paper to learn more: https://hubs.li/Q024jZR50hashtag#PatientsFirst hashtag#RWE hashtag#RealWorldEvidence hashtag#RareDisease hashtag#RareDiseaseStudy hashtag#RWD",Customer Centricity
"I'm passionate about the idea that AI should play a role in improving health and patient outcomes "" that's why I founded Health Data Analytics Institute (HDAI). We knew that data had to be simple and actionable to actually be useful. Our HealthVisiona product converts hundreds of pages of complex data into a single page that tells providers what they need to know about a patient. It was a pleasure to present our story at hashtag#HLTH2023. Thank you to Roberta Schwartz and the Houston Methodist team for sharing both the stage and vision for AI's role in healthcare with us.",Customer Centricity
"Our CEO Nassib Chamoun had the  privilege to speak alongside Roberta Schwartz at hashtag#HLTH2023 to explain the  benefits of our putting our technology,  HealthVisiona, into action at Houston Methodist. AI and machine learning-informed, enabled and empowered care  teams deliver better outcomes for  patients, and we're excited to continuing  harnessing data and making it accessible  to every provider, anywhere in the  system all the time.  """,Customer Centricity
This is how you bring a clear path to hashtag#circularity to categories where it simply doesn't exist today. All while improving the consumer experience and innovating at the same time.hashtag#aluminumrecyclesforever hashtag#ballcorporation GEA Group,Customer Centricity
"I am very excited to annonce that we released the latest addition to the Ergo Series by Logitech. Say Hello to Wave Keys, designed to feel instantly familiar and help you work comfier for as long as you need, one keystroke at the time. Over the past months, working on Wave Keys and the Feel the Wave campaign has been an incredible human journey. I had the chance to collaborate with talented people from different teams, expertises and geographies, and work together as ONE team driven by a desire to turn the work life into a feel-good story! BIG congrats to Olessia Hageman, Axelle JustafrA, Art O Gnimh, Tanyel Yalazoglu, Jingyan Ma, Sacha Nordmann, Sweny Ko, Guillaume HAMON, Agnes Lisowska Masson, Jeanette Wu, Idil Serez Burian, Sacha Martin, Stephanie Kronenberg, Winnie Fok, Maxime Jaccoud, Wendy Spander, Parekhit Bhattacharjee, Nichole I., Malin SArensson, Jean-Philippe Tuttle, and everyone involved. Finally, very special thank you to Kafai Mak, Jules O'Brien, Jak O'Hare, Taryn Paterson, for the great partnership on the Feel the Wave creative campaign! YS https://lnkd.in/eXG9SfNNhashtag#feelthewave hashtag#logitech hashtag#wavekeys",Customer Centricity
"Meet the newest addition to our Ergo series: Wave Keys YSJust in time for hashtag#ErgonomicsMonth, experience feel-good typing all day long. Shaped to feel instantly familiar, and keep you comfier for as long as you need.Hear from Niall & Clara on their BTS first impressions of our latest keyboard: Logi.com/wave-keyshashtag#WaveKeys hashtag#FeelBetterDoBetter",Customer Centricity
The Logitech Wave Keys keyboard is a great ergonomic device for office workers. Exciting launch for us today! hashtag#WaveKeys hashtag#logilife,Customer Centricity
YDeveloping a data-driven understanding of customer needs YZ Creating collaborative campaigns to target brand awareness Y Building cross-functional teams to inform decisions organization-wide Discover more about the six core capabilities for multidisciplinary teams: https://lnkd.in/geVQpVzs,Customer Centricity
"Celebrating 4 Years of Sydney Health Platform!

Four years ago, we embarked on a journey to revolutionize healthcare access and wellness for our members. Today, we're excited to celebrate the 4th anniversary of our AI-Enabled Sydney Health Member Platform, a game-changer in the world of health and wellness! 

Our platform was designed with one goal in mind - to make health and wellness easy, personalized, and resourceful for our members. With a registered membership now standing at a staggering ~18 million, we're proud to see the impact we've had on people's lives.

Here's how the Sydney Health platform is making a real difference:

 Virtual Care: Access to healthcare from the comfort of your home.
 Claims and Bill Pay: Streamlined and hassle-free transactions.
 ID Card and HealthPass: Instant access to your health information.
 Personalized Find Care: Tailored healthcare solutions at your fingertips.
 AI Enabled Conversational Chat: Real-time, personalized support at your convenience.
 Unified Electronic Health Record Tracker: Seamlessly manage your health records in one place.

Our platform goes beyond the basics, helping our members in their wellness journey:

 AI Nutrition Tracker: Smart guidance for healthier eating.
 Health Assessment: Understand your health status and areas for improvement.
 Activity Tracking: Stay active and motivated with ease.
 Personalized Health News: Stay informed about your health in a way that matters to you.

Our team and leaders have put in countless hours to create a humanized experience that combines cutting-edge technology with a human-centered design approach. This blend of tech and empathy has given birth to what we call ""Techequity,"" ensuring that everyone has easy access to their health and wellness needs.

I am incredibly proud of the work that the Elevance Health enterprise has accomplished over the past four years. Our mission is to empower individuals and elevate the health of humanity, and the success of the Sydney Member Platform is a testament to our dedication.

A big thank you and congrats to our team, leaders, and most importantly, our members, for being a part of this incredible journey. Here's to many more years of transforming healthcare and wellness together! #HealthTech #Wellness #Anniversary #Techequity #ElevanceHealth #sydneyhealth

Let's continue to make a positive impact on millions of lives!

Kimberly Rival Matthew Penwell Ajoy Ranga Kumar Gudavalli Rajeev Ronanki Katie Bradley",Customer Centricity
8 design principles for scaling AI for the enterprise from my TED talk today. hashtag#TEDAI hashtag#PromptisYOU,Customer Centricity
"Whirlpool Corporation has supported the newly launched Matter 1.2 smart home connectivity update. This update is the first step in bringing major kitchen and laundry room appliances into the Matter (Connectivity Standards Alliance) ecosystem.

The number of connected devices in peoples homes is increasing, said Murat Genc, Whirlpool Corporation's global technology and data officer. Our work to bring Matter support to Whirlpool Corp. appliances will improve user experience with more interoperability across these devices while simplifying development and improving reliability.

#Tech #IOT #Data",Customer Centricity
"This article is written by Lisa Schillaci, Vice President, Hospital Revenue Cycle Operations, about how we have created a more personalized and compassionate approach to collecting patient payments.",Customer Centricity
"""Building on this, Zachary Taft, MBA, digital ventures lead at Memorial Sloan Kettering, emphasized the indispensable role of human oversight in validating AI-generated data. He stressed the significance of using AI to streamline the delivery of data to a larger patient population, augmenting the capability of specialists, and fostering collaboration between clinical practitioners, providers, and payers. However, he cautioned against overhyping AI, warning that inaccurate data collection could lead to misguided decisions and potential harm to patients.""",Customer Centricity
"Last month was full of exciting news across Azure Data & AI! We're providing our customers with more generative AI model choices and greater flexibility to customize their generative AI apps.Learn about our approach to providing the most comprehensive collection of frontier and OSS models in Azure AI, and much more, in this month's blog: https://lnkd.in/gP2_P5p9- Access new open source foundation models for vision and the hashtag#Whisper model from OpenAI- Manage hashtag#LLMOps with code-first prompt flow experiences and model monitoring for generative AI- Discover the best techniques to improve information retrieval for generative AI apps",Customer Centricity
"What does Fifth Third Bank's hashtag#selfservice journey look like from the CIO's hashtag#vantagepoint?Jude Schramm, hashtag#CIO of Fifth Third Bank, speaks with Chris Galligan, Senior Manager of Business Development at Centric Consulting, in a video interview about finding the right tools that align with the bank's strategies and objectives, the crucial role of the hashtag#enterprisedataoffice, the future of hashtag#bankingwithAI, the different challenges in enabling self-service, and leveraging hashtag#datainsights that help the bank deliver better customer service.Jude reveals that Fifth Third is in its third year of the self-service journey, and is in the hashtag#empowerment phase.He also mentions bringing in hashtag#technology and exporting hashtag#leadership hashtag#talent from hashtag#enterprisedata teams to business organizations, to enable the business teams in self-service.Did you find this post relevant?Like it, share your views with the interviewee, and hashtag#tag others who can benefit from it in the comments.YY i YWATCH the interview here: https://hubs.ly/Q026gfJh0You can also find this episode on our podcast page!YZ LISTEN here - https://hubs.ly/Q026gjlS0hashtag#CDOMagazine hashtag#digitaltransformation hashtag#banking hashtag#datamanagement hashtag#AI",Customer Centricity
"At hashtag#TEDAI2023 was good to hear from Ashok Chennuru and our focus at Elevance Health and how we are applying AI.""The patterns that we focus on are to do with improving the consumer experience and enabling our care providers. We then ask the question - how do we leverage AI automation for administrative simplification, so we can take complexity out to benefit our consumers and also enable our providers"" then just as important - how do we scale AI at the speed of trust""""hashtag#AISpeedofTrust hashtag#careproviderenablement hashtag#aiautomation",Customer Centricity
"The incredible shift towards digital health tools among our older generation holds immense potential for empowering individuals to access healthcare, all while preserving their cherished autonomy and independence as they gracefully age. What's more, it significantly contributes to their overall health and wellbeing. At Elevance Health, we're witnessing an inspiring trend among our affiliated Medicare health plan members who are readily embracing technology and discovering the immense value of our digital solutions, including the exceptional Sydney Health platform. In fact, we're thrilled to announce that the digital adoption of Sydney has surged by an astounding 104% since the beginning of 2020.

We want to extend our heartfelt gratitude to FierceHealthcare for spotlighting our unwavering commitment to enhancing digitally-enabled healthcare tools, ultimately aimed at enhancing the healthcare journey of our esteemed Medicare members. It's truly a testament to the fact that older adults are not just embracing health technology; they are thriving with it.

Read the full feature here: https://lnkd.in/gGvtJ-f5

#DigitalHealth #ElevanceHealth #Medicare #SydneyHealth #EmpowerSeniors",Customer Centricity
"I've said it before, when you capture the consumer you capture the patient and you'll win in the end. I have no idea if Apple can continue to execute at a high-level as it moves deeper into healthcare, but their macro strategy is on point.hashtag#healthcare hashtag#healthcaretech hashtag#consumers hashtag#patients hashtag#remotepatientmonitoring hashtag#wearables hashtag#diabetes hashtag#hearthealth",Customer Centricity
"Healthcare, pharma and life sciences companies can take advantage of Generative AI for clinical decision support, telemedicine and remote patient monitoring, drug discovery and development and a wide variety of other use cases. Learn how in our blog.",Customer Centricity
"For over a century, the iconic KitchenAid Stand Mixer has been a symbol of excellence in the kitchen. Crafted with precision and care right in Greenville, Ohio, it represents our unwavering dedication to quality and innovation.

Join us in recognizing #WorldQualityDay as we continue to create products that stand the test of time and improve life at home for our consumers around the globe.

#Craftsmanship #Innovation #Quality",Customer Centricity
"Disney+ continues to enhance measurement and verification on its ad-supported tier. Learn how Oracle Advertising is helping Disney+ unlock actionable verification, viewability, and attention insights: https://lnkd.in/eusmky4m",Customer Centricity
Now serving Blue Apron for delivery or pick up at Wonder. Just one of the many ways we will continue to provide our customers access to great food and recipes for any meal occasion,Customer Centricity
"If done right, AI has the potential to enhance, enable and liberate creativity. Today my colleagues at Google DeepMind and YouTube announced Lyria, our most advanced music generation model to date. This project illustrates two important points about how we can maximize the benefits of AI. First, the best and strongest uses of AI will come through collaboration. And second, we're just beginning to see the potential of AI to assist with our most ambitious, imaginative and creative endeavors. And just as important: We're also taking measures to do this responsibly and have been working on that for a while, from working closely with creators, to including watermarking all Lyria-generated audio with SynthID technology. Much more to come. For now, congrats to my colleagues at Google DeepMind, YouTube and many others across Google (incl. Demis Hassabis,Neal Mohan, Lyor Cohen, Vivien Lewit, Tom Hume, Eli Collins, Jesse Engel, Rushil Mistry, Douglas Eck, Christopher R., Dr. Arathi Sethumadhavan, Mahlet S., Mira Lane and so many others)https://lnkd.in/g6eeRxPD",Customer Centricity
"Why are older adults adopting digital health tools at a higher rate than ever before? Anil Bhatt, global chief information officer for Elevance Health, dives into the trend here:https://lnkd.in/e4iMuycuhashtag#DigitalHealth hashtag#HealthcareIT hashtag#ConsumerCentric",Customer Centricity
"Pinnacle Bank has gone above and beyond the call to duty, creating a sensory safe space for any of their families that may have an individual who is on the spectrum. To create an inclusive and welcoming environment. This is the call to action and a company that Leads by Example. Take the pledge and join the Just Bee movement. @avenuebank @laylaluna @kiki3g",Customer Centricity
"One of the most gratifying parts of the work we do here at DigitalAI is to hear how our customers are using our products and platform to drive innovation, customer impact and business value.  When the ambitious Irish National Broadband Plan led by NBI was tasked to deliver fiber optic cables to over 569,000 premises in rural Ireland, they turned to DigitalAI to help drive automation, speed and innovation.  Read more about their journey... https://bit.ly/47e27qlhashtag#NationalBroadbandPlan hashtag#NBI hashtag#DevOps",Customer Centricity
"This article is written by J. Todd Frazier, System Director, Center for Performing Arts Medicine, about how music therapy is incorporated into healthcare practices at Houston Methodist.",Customer Centricity
"I'm excited to connect with colleagues and industry peers to discuss the potential of Artificial Intelligence (AI) in healthcare and other industries. AI has the ability to revolutionize patient outcomes, increase productivity, and bring life-saving treatments to the market faster. How is your organization utilizing AI to solve problems and better the future of healthcare. hashtag#AIinHealthcare hashtag#HealthcareRevolution hashtag#PatientOutcomes hashtag#Productivity hashtag#GBIImpact",Customer Centricity
"I commend the Massachusetts Department of Transportation (MassDOT) for outlining a plan that leverages National Electric Vehicle Infrastructure (NEVI) program funding to add more DC fast chargers along major roads. The state will need an estimated 10,000 publicly accessible electric vehicle chargers by 2030 to support future hashtag#EV adoption. We expect to move quickly on these efforts over the next several years, and Eversource will be supporting MassDOT through our EV charging programs.",Customer Centricity
"I'm thrilled and humbled with the long list of innovations our cross functional team has worked tirelessly to launch at re:Invent this year. The collaboration these launches took has been incredible, and the way we've rallied across disciplines has been nothing short of inspiring. I'm especially proud of our UX Design & Research team and the role they played bringing these new generative AI capabilities to our customers, helping them revolutionize their CX.hashtag#TeamPride hashtag#GlobalInnovation hashtag#genai hashtag#reinvent2023 hashtag#amazonconnect hashtag#aws hashtag#awsapplications hashtag#ai hashtag#ux hashtag#cx",Customer Centricity
"Mananalu "" the aluminium-bottled water brand "" announced the launch of its limited-edition ""Aquaman"" bottlehashtag#aluminium hashtag#metalpackaging hashtag#Aquamanhttps://ow.ly/q3MF50QcPe8",Customer Centricity
"As pharmacy dynamics shift, it is critical to support these partners in patient services. Read the latest from Director of Project Management Damian Quintana on how this can enhance your copay program's performance: https://hubs.li/Q02bJ4rj0hashtag#PatientsFirst hashtag#Copay hashtag#PatientAffordability hashtag#PatientAccess hashtag#Pharmacists hashtag#Pharma",Customer Centricity
"I want to thank all of the partners and the extended community of NHSaves for their dedication to implementing top-notch #energyefficiency programs in the Granite State. The New Hampshire Public Utilities Commissions approval of our latest plan is a tremendous achievement. This plan and funding will allow us to help our customers reduce their energy usage and costs at a greater scale over the next three years, saving them over $675 million over the lifetime of measures, significantly lowering GHG emissions in the state, and supporting even more #cleanenergy jobs.",Customer Centricity
Excited to be a part of this great initiative!,Customer Centricity
"I was honored to share my passion for analytics in a recent Forbes article highlighting three trends paving the way for transformation in health care. Here's a recap: ai  Personalized recommendations. Tools informed by data can help care providers recommend equally effective and more affordable medications, helping reduce financial barriers to care. Y Reimagined plans and experiences. Wearable devices can provide insights about our health, but the key is knowing what to do with that information. Resources offering real-time, actionable feedback can bring significant value and encourage healthier lifestyle decisions, especially when integrated with a comprehensive care plan. Y Strategic collaborations. Cultivating new relationships can help drive innovation and bring together novel approaches, offering an opportunity to scale solutions to maximize impact. One example is the UnitedHealthcare Accelerator, which helps early startups grow and facilitates a pathway for commercialization. These approaches are driven by data and present a unique opportunity for us to make health care more equitable and affordable. Check out the photo below at the Optum Innovation Center where we are helping build the future of health care and read the article for a deeper dive on these topics: https://lnkd.in/gJwhhnaz",Customer Centricity
"This article is written by Trent Fulin, SVP and Chief Executive Officer, Houston Methodist Cypress Hospital, about the future bets for our smart hospital.",Customer Centricity
"Exciting news from Wells Fargo and Centerbridge Partners, L.P. that will help elevate support for hashtag#middlemarket clients and provide a differentiated borrower experience. Link to release in the comments.hashtag#wellsfargo hashtag#commercialbanking hashtag#directlending hashtag#privatecredit",Customer Centricity
AI is the hottest topic in business - have you considered how it can impact patient support services going forward? Hear more from VP of Product & Innovation Ronald Lacy in the latest podcast from Pharmaceutical Commerce Magazine: https://hubs.li/Q02dg_jb0hashtag#PatientsFirst hashtag#PatientSupport hashtag#PatientAccess hashtag#AI hashtag#Healthcare hashtag#AIinHealthcare,Customer Centricity
"Developing digital solutions that help improve consumers' health starts with a strong technology foundation, which positions organizations well for advances leveraging artificial intelligence. More from Global Chief Information Officer Anil Bhatt's interview with Becker's Healthcare here: https://lnkd.in/eCNpfn5s",Customer Centricity
"As AI technologies continue to advance and data becomes increasingly valuable to industry leaders, the world is undergoing rapid change. At Honeywell we're embracing these technologies to help our customers lead their customers to a better future. The Future of Aviation, Automation and The Energy Transition are exciting mega trends to be a part of. I recently had the opportunity to share my thoughts with Forbes on the key areas of focus for commercial teams to enable transformation. Check out the story here:",Customer Centricity
"Hello 2024! The beginning of a new year is a great moment to reflect on the previous year and focus on goals and opportunities for the upcoming year, so I want to share three priorities for technology, digital and innovation across  Optum  and  UnitedHealth Group  in #2024: 1.              Improve outcomes and operations at scale through the secure and responsible use of data and hashtag#GenAI 2.              Empower our consumers and customers with beautiful intuitive seamless digital tools, capabilities and experiences 3.              Continue to deliver quality solutions with speed to advance our mission to help people live healthier lives and make the health system work better for everyoneAs part of this I know our passionate digital, technology, data and AI teams & partners are going to empower themselves to be more. More zero distance to our consumers, More agile,   More learning, More of themselves,I'm so so very excited to see what our incredible team will accomplish in the year ahead! What goals have you set for this year? hashtag#LetsGohashtag#BeMoreofYourselfhashtag#OptumTechhashtag#OptumAIhashtag#unitedhealthgroup",Customer Centricity
