PostContent,Theme
"Where did you learn your most valuable business skills?
For one of BDO Digital USA's leaders, Dungeons and Dragons played a role both in complex project management and his ability to adapt to constant change. Here's how âž¡ï¸ https://bit.ly/3AzvZ1I ðŸŽ²",MISC
"Wishing a joyous Thanksgiving to our valued patients, visitors, and dedicated staff! As we come together to celebrate the abundance of the fall harvest, it's a special time to gather with loved ones for a festive feast. Consider the transformative power of spreading kindness and gratitude, not only shaping your perspective and attitude but also positively influencing your overall well-being.",MISC
Congrats to this year's cohort! Can't wait to see you all in San Juan in a couple weeks! Off you go!,MISC
"The secretâ€™s out â€” Itâ€™s Apryseâ€™s 25th anniversary this year, and we are celebrating all week!
To mark the occasion, weâ€™ve planned celebrations across the globe and have a few surprises that will be unveiled in the coming days, so be sure to stay glued to our channel.
Weâ€™re so thrilled to celebrate this incredible historical moment with you all â€” Stay Tuned!",MISC
"Weâ€™re pleased to announce the closing of a strategic growth investment in Bluesight to further enhance its drug diversion prevention offerings through its acquisition of Medacist, a pioneer in drug diversion monitoring, and create a leading hospital software platform.
""In particular, drug diversion costs the healthcare system billions of dollars each year and presents a significant challenge that can only be addressed with deep industry knowledge and advanced technical capabilities, including machine learning. We believe the combined company is uniquely positioned to tackle this challenge and others, and we are thrilled to partner with Kevin MacDonald and team to accelerate innovation and growth at Bluesight,"" said Thoma Bravo Partner Carl Press.
Read the press release: https://lnkd.in/e_gMDzTx",Health outcomes
Labracadabra! See how Stitch worked its #ETL magic to improve PuppySpot analytics and business decision-making. https://bit.ly/3YRCmbp #StitchCustomers #StitchAtWork,MISC
"Â¡Nuestro REP Day fue un Ã©xito! ðŸ™Œ
En esta jornada conocimos a los emprendimientos locales que tendrÃ¡n la posibilidad de acceder a mentorÃ­a de expertos destacados, recibirÃ¡n apoyo financiero y harÃ¡n parte de una comunidad de emprendedores en la que podrÃ¡n crear alianzas que llevarÃ¡n sus negocios cada vez mÃ¡s lejos. ðŸš€
Si tienes un emprendimiento o una empresa innovadora que quieras elevar a otro nivel, te invitamos a participar en la convocatoria para nuestro programa que se abrirÃ¡ el prÃ³ximo 2 de octubre.
Conoce mÃ¡s sobre cÃ³mo se viviÃ³ el REP Day aquÃ­: https://lnkd.in/gpWiUYAR",SPANISH
"One thing thatâ€™s certain in 2023 is the uncertainty.
Itâ€™s hardly surprising off the back of a 2022, when the Collins Dictionary word of the year was ""permacrisis"".
Geopolitics continues to have a significant impact on business: supply chains, energy costs, investment destinations.
Weâ€™ve worked with The Economist on the five steps CEOs can take to navigate their way through the constant change.
This read is well worth your time: https://lnkd.in/e9aXDZ3v
#Geopolitics #ESG #SupplyChain",Geopolitics
"Looking forward to Qualcommâ€™s continued partnership with Renault Group as it evolves toward becoming a next-generation automotive company focused on transforming the industry. With a suite of intelligent technologies, Qualcomm is well-equipped to continue helping Renault develop state-of-the-art, software-defined vehicles.",MISC
"This is a moment that requires something difficult from all of us who care about human rights, dignity and security, and our common humanity: to hold two truths in our mind at the same time.",Geopolitics
"Come join my team! Apply directly through link if interested. No external recruiters, please.
#vectra #hiring #cybersecurity",MISC
"The two men most likely to square off for the presidency of the United States next Election Day have held notably different conversations with Ukrainian President Volodymyr Zelensky.
For Trump, Ukraine was a pawn to get dirt on Biden before the 2020 election.
For Biden, Ukraine is a critical ally in Americaâ€™s fight against global tyranny.",MISC
"Our diverse workforce is one of the many reasons Iâ€™m proud to work at Independence Blue Cross. Our recent Women in Technology and Analytics event featured several of our extraordinary leaders, including EVP, Chief People, DEI and Communications Officer Crystal Ashby and SVP of Business Technology Services Sushma Akunuru, who provided meaningful advice about leadership and career building for individuals thinking about starting or advancing a career in these growing fields. Thanks to all who participated and attended this important event.
#leadership #technology #representationmatters #career #leaders #analytics",DEI
"We would like to wish all of our clients, partners, and colleagues our very best wishes for the holidays and a peaceful and prosperous new year.

Our offices are closed until January 2. We look forward to continuing our partnership into 2023.

#HappyHolidays",MISC
"As data privacy laws and requirements continue to emerge and evolve, make sure that your organization has the structures and processes in place to meet new requirements and protect the customers whoâ€™ve entrusted you with their data. #data #privacy",Data privacy and cybersecurity
"Energized by two hours with 80+ ESG leaders in The Wharton School's state of the art WAVE classroom exploring the toughest critiques faced by the ESG movement as well as the promise offered and challenges faced by trailblazers like Engine No. 1 in a rich live discussion. Thanks to the amazing support of Fida Kanaan, Erika Callaghan, Cindy Payne , Michael Marolla , Erik J. Froelich , Quentin Stoltzfus, Donald Custer, Eric Hamberger, Patti Williams and all the others at Wharton Executive Education who helped it feel as if we were all together in the classroom. #whartonesg #executiveeducation #esg #esginvesting #esgleadership #esgstrategy",Environmental Sustainability and Climate
"Despite the politicized rhetoric, ESG investing continues to be a focus for asset owners and managers. https://lnkd.in/eQ8g25h6 #WhartonESG #ESGinvesting",Environmental Sustainability and Climate
"Canada and the U.S. share the strongest bilateral relationship on the planet, but as the world becomes a more fragmented and uncertain place, geopolitical developments present new challenges and opportunities for our partnership. With millions having celebrated Canada Day over the weekend and many millions more celebrating U.S. Independence Day today, our national holidays are the perfect time to reflect on the strength of our two countriesâ€™ bond and its critical importance for both of us. In this post, Iâ€™ve shared my thoughts on the Canada-U.S. relationship and the strength of our nations when we work together. To all those celebrating, I wish you the best for a safe and happy holiday.",MISC
"While digital transformation is nothing new, today's expectations have forced many organizations to speed up adoption in unprecedented ways. But rather than fear the change, or struggle to adapt, we should look to how it actually enables us to achieve important internal milestones. Learn more (via Marketo).
#DigitalTransformation #DigitalMarketing",MISC
"As we look at the top shopping trends emerging this season, more people are choosing pre-loved and refurbished items for their holiday gifting than ever before. eBay has been a champion of the circular economy for decades, and itâ€™s encouraging to see a new generation shopping differently. In fact, new research reveals that 60% of Gen Z plan to shop for pre-loved or refurbished items this holiday, a significant shift in consumer behavior. We saw this play out on eBay over Thanksgiving weekend, with more searches and sales of refurbished inventory â€” from brands like Sonos and Dyson â€” and vintage fashion items, ranging from classic streetwear to luxury watches. Iâ€™m proud of eBay's role as a recommerce catalyst, helping shoppers to save money during the holidays while reducing their environmental impact. And with this changing consumer mindset around pre-owned products, more people are discovering unique and personal holiday gifts that only eBay can deliver.",MISC
" Looking for durable cable ties for your industrial applications? Look no further than Panduit!

Our range of Nylon 6.6 cable ties offers exceptional performance and versatility, with each material offering unique benefits. From weather-resistant to heat-stabilized and even metal-detectable options, we've got you covered.

Check out some of the most popular materials and find the perfect fit for your needs.

https://pandu.it/4149L3y

#Panduit #nyloncableties #specialtycableties #cabletiemounts",MISC 
"Learn how your organization can develop an effective data ethics program that will increase organizational resilience and build trust with consumers, via BDO.
#DataEthics #Tech",MISC
"Today I had the pleasure of meeting Andrew Ng in person for the first time. We are both recording a documentary on how hashtag#genai is revolutionizing the Information Economy. Turns out we are also neighbors, Vectara HQ office is at 395 Page Mill Rd, and AI Fund is at 195 Page Mill (both in Palo Alto, CA).",MISC
"quote in Bloomberg on the OpenAI and Sam Altman saga.
At the same time, companies that depend on OpenAIâ€™s software were hastily looking at competing technologies, such as Meta Plaforms Inc.â€™s large language model, known as Llama. â€œAs a startup, we are worried now. Do we continue with them or not?â€ said Amr Awadallah, the CEO of Vectara, which creates chatbots for corporate data.
He said that the choice to continue with OpenAI or seek out a competitor would depend on reassurances from the company and Microsoft. â€œWe need Microsoft to speak up and say everything is stable, weâ€™ll continue to focus on our customers and partners,â€ Awadallah said. â€œWe need to hear something like that to restore our confidence.â€",MISC
"Great coverage of our inspiring event commemorating the 75th anniversary of integration of the Armed Forces #FreefomToServe - great lessons (and a new friendship for our org) with #icon Morgan Freeman #SecVA, #SecNav and some moving remembrances by people of substance. There was such great energy and support in the room, such a sense of patriotism and hope! Great to bring in the scholarship and civil military connections with Jonathan Soros and the great #ChamberlainProject
Scores of folks really came together to make this happen - Tom Hausman for the beautiful site and backdrop, the Office of the Secretary of Defense for the great video #VPOTUS office for the beautiful letter read by Mr. Freeman, Lindsay Knight, PhD and CT Moss, MBA Meghan Wieten-Scott keeping it going from afar with her team, Noeleen T. Brian Whiting the great leaders who through in and were so generous with their time - Thomas P. Bostick played such a large role (we really made you work Tom, thank you)! Charles F Bolden Jr person/family hero of ours, Charlene Austin, Ty Seidule great speaker, great presentation, and many many thanks to JPMorgan Chase & Co. Mark Elliott Matthew Jeppson and many many others. Brandi Jones, M.Ed Jay Parker our advance team Giacomo Mendel Jimmy Anderson Nathan Naylor great to see you Ron Keohane",MISC
"ðŸ“£ FPA Advocacy Day in D.C. united financial planning professionals to advocate for important legislative initiatives. Discussions on title protection and regulation of the profession took place, followed by impactful meetings with lawmakers, regulatory bodies, and trade associations. Strong support was expressed for key legislation, empowering individuals and protecting vulnerable adults. FPA continues to shape the future of financial planning. #FPAAdvocacyDay ðŸ’¼ðŸ›ï¸ðŸ—£ï¸
Learn More: https://bit.ly/3NkOWLy",Regulation/Legislation
Another example of Qualcomm's #IoT opportunity: we're working with SES-imagotag to enable the digital transformation of retail. And this is just the beginning. #TeamQualcomm,MISC
"Do models like OpenAIâ€™s hashtag#GPT4 and Googleâ€™s PaLM produce inaccurate results? If so, which are most trustworthy? ðŸ¤¥ ðŸ¤” Find out on the latest Vectara blog, where Head of Product Shane Connelly shows the impact of our hashtag#opensource Hallucination Evaluation Model, plus the current standing of todayâ€™s most popular hashtag#LLMs on our Leaderboard â¬‡ï¸
ðŸ”— https://lnkd.in/gQqz9VVx
hashtag#genai hashtag#generativeai hashtag#chatbots hashtag#llama2 hashtag#mistral7b hashtag#RAG",MISC
"As if the devastating earthquake in Morocco earlier this week wasnâ€™t enough, itâ€™s estimated that at least 10,000 people have been killed by the floods in Libya. If youâ€™re inclined to help, the CNN article below has a list of relief organizations to donate to.",MISC
"Georgia has the second-highest maternal mortality rate in the nation, and due to a number of factors, black women in our state are three times more likely to die from pregnancy-related complications. It was an honor to have Atrium Health Navicent Chief Medical Officer Dr. Patrice Walker and fellow panelists to present during the American Hospital Associationâ€™s session at this weekâ€™s National Association of Health Services Executives' Annual Educational Conference.
Raising awareness about health care disparities, providing education and making needed changes are all great steps toward hashtag#health equity and better outcomes for mothers and their babies.
hashtag#ForAll
hashtag#NAHSE2023",Health outcomes
"In this season of Thanksgiving, I wanted to express my heartfelt gratitude to all those who are working tirelessly to innovate and make a difference in healthcare â€“ including our 95,000 global employees. The impact you continue to make to advance the Medtronic Mission for millions of patients around the world is profound â€“ and I am grateful to simply count myself as your colleague. Happy Thanksgiving to our remarkable team and healthcare heroes everywhere.",MISC
"Thanks for having me Paul! Enjoyed the conversation. Sarah Kocianski did a great job of keeping us on topic too. We may not have much regulatory consensus on AI anytime soon, but the gamechangers will be those who think about AI tools wholistically - that is, not just knowing (and explaining!) â€œwhat,â€ but also â€œwhyâ€ and â€œhow.â€ The nightmares will come for those who just want to play with shiny objectsâ€¦maybe we should have worked a little harder on a Halloween tie-in there.
#BankFintechFusion #ai #aigovernance #financialregulation #fintech",MISC
"Please join me in congratulating Erica-JandrÃ© Seymore, LCSW, Behavioral Health Care Manager II, for being our Clinical Associate for the month of October!
Erica works on the Medallion Behavioral Health Team in #Virginia that manages Virginia #Medicaid members. She is responsible for telephonic and in-person case management, and checks in with members who have behavioral health needs or substance use disorder (#SUD). Erica believes in whole person health care for our members - this includes addressing anything that may be impacting their daily life, such as needs related to social drivers of health (#SDOH).
Through collaboration with providers and community resources, Erica ensures our members are connected with the services they need. She is motivated by educating and empowering our most vulnerable members so they can take an active role in their healthcare. Erica is an exercise enthusiast who loves being outdoors and spending time with her family. She also loves to travel and try new foods.
Congratulations, Erica! Thank you for always putting our members first and helping them to live their best life.
#clinicalspotlight #clinicalassociate #associatespotlight #behavioralhealth #healthcare",MISC
"Normally, a better-than-expected jobs report is great news for commercial real estate demand. The news of 500,000 plus job additions in January, as well as record-low unemployment rates, should be no exception as far as long-term property fundamentals are concerned. However, this may prompt the Fed to take a more aggressive stance on rate hikes for longer. Nonetheless, investors should keep two factors in mind:
1) The jobs report showed strength in lower-paying employment categories.
2) The effects of past interest rate hikes have yet to show up in slowing economic activity fully.
Despite ongoing inflation concerns, the Fed tightening cycle should be nearing its end in the coming months. For more information on January job growth and its potential impact on CRE, see the link below for our research department's latest perspective. #commercialrealestate #jobs
https://lnkd.in/gGpBDGap",Economic Outlook
#Snapdragon Automotive Cockpit Platforms will power advanced infotainment systems in Hyundai Motor Groupâ€™s purpose-built vehicles.,MISC
"A very big â€˜thank youâ€™ to Christine Winoto, Richard Lungen, HC9 Ventures, and the team at the UCSF Rosenman Institute for inviting me to moderate a panel on â€œCooking Up New Payment Modelsâ€ in healthcare.
I was incredibly fortunate to have a star-studded panel of Ali Khan, MD, MPP, Beth Andersen, Elizabeth Mitchell, and Romilla Batra, MD, MBA, which enabled us to cover a wide range of approaches to the topic of paymentâ€”and how various payment modelsâ€”affect prices and patient care across both government and private healthcare.
Whatâ€™s clear is that all of us on all sides of the healthcare marketâ€”payers, providers, employers, regulatorsâ€”can learn a lot from each other and need to act in a more coordinated fashion. Healthcare (and how much it costs) impacts each and every one of us, directly and indirectly, and we canâ€™t continue reimbursing care in one part of the market (e.g., Medicare) without thoroughly thinking through the implications in other parts of the market (e.g., employer-sponsored healthcare).
Also, a very big thanks to Robert Wachter for teeing up the discussion with his typically â€œeasyâ€ style. Thank you for that, Bob!
Looking forward to continuing this discussion with all of you hopefully soon!",Cost management / reduction / optimization
"Labor Day weekend is here rounding out an AMAZING summer! These last few months have been wonderful â€” Iâ€™ve traveled with my family, and had the opportunity to visit clients and colleagues across the globe from Chicago to Mexico City.
To #TeamPwC, enjoy the long weekend and take the time to recharge and refresh â˜€ï¸",MISC
"On Wednesday, our Blue Shield of California family celebrated Diwali, Dashain and Dussehra in an event hosted by our Asian Pacific Alliance Employee Resource Group. Diwali is an important holiday for many employees at Blue Shield and throughout the world. Itâ€™s known as the Festival of Lights and symbolizes the spiritual victory of light over darkness and the triumph of good over evil. It is hard to imagine a better time than right now to celebrate light over darkness and it was a pleasure to be part of yesterdayâ€™s gathering. For those of you who celebrate, I hope these festivities bring you good fortune, happiness, and success. hashtag#Diwali hashtag#HappyDiwali hashtag#Dashain hashtag#Dussehra",MISC
"Today weâ€™re thrilled to announce our formal acquisition of Talend, bringing the companyâ€™s data integration and data quality solutions underneath the Qlik umbrella.
With Qlik and Talendâ€™s combined track record of providing the best-of-breed capabilities to analyze and deliver data, weâ€™ll be able to meet evolving customer and partner needs with even greater innovation.
Learn how we are now well positioned to deliver what data leaders need today and in the future. âž¡ï¸ https://bit.ly/3WaUsVh #QlikTalend",Economic Outlook
"I recently had the opportunity celebrate KeyBankâ€™s 2022 Market of the Year: Connecticut/Massachusetts. This annual honor recognizes remarkable market growth and outstanding business performance. It was a privilege to meet and spend time with KeyBank teammates who deliver each and every day for our clients and communities. I also spoke with the Hartford Business Journal about KeyBankâ€™s continued growth, the opportunities I see in Connecticut, and my view on the overall economy. Thank you for sharing KeyBankâ€™s story:",MISC
"This weekend, three generations of my family came together to celebrate Diwali. My father led a small prayer, followed by dinner filled with love and laughter. This photo of my mother, daughter and me is one of my favorites from the night. The festival of lights symbolizes the victory of light over darkness, good over evil, and we leave the lights on in the house to welcome the light. With so much sadness in the world, itâ€™s not always easyâ€”but we must remain hopeful. May light give you hope for a brighter tomorrow. Happy Diwali to all who celebrate!",MISC
"We are hiring!
We are currently looking for qualified candidates interested in a Senior Business Analyst and a Senior Technical Analyst (job posting available soon) to join an amazing company and an amazing Product team. HealthHelp is growing and we need talented folks to help design and drive our product roadmap forward! If you are interested - please reach out!",MISC
"As brands and organizations become increasingly aware of the revenue opportunities that NFTs present, they must also be cognizant of the indirect tax and legal implications. Read more from EY on different types of NFTs and how companies can engage with them.",Regulation/Legislation
"October 31 was Halloween and the last day of our Q3 at DocuSign. Showed up in a gorilla costume, but was totally outdone by Inhi Cho Suh and Enrique O. who were a brilliant Taylor Swift and Travis Kelce. Well played!",MISC
"One of the things I look forward to every summer is welcoming our new cohort of interns and fellows. Recently, I had the opportunity to speak with them about my own professional and personal journey, as well as discuss how they can help us advance Pfizerâ€™s science to benefit patients everywhere. It was an energizing conversationâ€”our interns are passionate about making a difference in the world. I have no doubt that they will accomplish great things in their careers, and Iâ€™m so proud that their careers are starting here at Pfizer.
Thank you all for the inspiring discussion, and thank you in particular to Wendy Mayer and Fiorella Rivera for moderatingâ€”Fiorella is the first intern to moderate a discussion with me, and she did a great job!
Learn more about our Pfizer Summer Growth Experience here: https://lnkd.in/e6FQzADJ
#SummerWithPfizer #PfizerIntern #PfizerProudProud",MISC
"Record low unemployment and the labor shortage will be significant factors supporting the economy this year despite the headline grabbing layoffs afflicting tech companies. Though an economic softening may lay ahead, top economists vary widely in their prognostications. I think itâ€™s important to consider a range of viewpoints in assessing the strategic outlook and I wanted to share this article I came across from MoneyWise. I share a similar opinion as BlackRock, the worldâ€™s largest asset manager, in that real estate is a solid hedge, despite a somewhat pessimistic view throughout the article.",Economic Outlook
"Kitces IAR CE Day is the ultimate solution for Investment Adviser Representatives (IARs) fulfilling their CE obligations. Join us on August 24 for virtual sessions led by experts in ethics and regulation, earning your 6 hours of IAR Ethics CE while also gaining 6 hours of CE for CFPÂ®, CIMA, CPA, and other designations. No vendors or sponsors, just pure, high-quality content. Plus, part of your registration will be sent to your local FPA chapter to support other programs that support YOU. Don't miss out!
Register today for $199 (general admission)
https://bit.ly/3rwbRw9",MISC 
"We would like to thank 1-800-FLOWERS.COM, INC., a Diamond Sponsor of our Growing Together Gala! Your support of Smile Farms Inc. makes an impact to each and every one our programs and emphasizes the shared goal of creating inclusive workplaces for people of all abilities. You can visit 1800FlowersInc.com to learn more! We are counting down the days until the 2023 Growing Together Gala! ðŸŒ¿ ID: Graphic reads â€œDiamond Sponsor: 1-800-Flowers.com. A heartfelt thank you to 1-800-Flowers.com for your support of Smile Farms & Our GrowingTogether Gala!â€. hashtag#GrowingTogetherGala hashtag#NYCGala hashtag#SmileFarms",MISC
A typically insightful proposal from Bill Gates on how to best prepare for the next pandemic on a global level. I hope governments are listening.,Health outcomes
"It was great to host yesterdayâ€™s Delaware State Chamber of Commerce Networking Breakfast. Medical education is an essential part of how ChristianaCare serves our community, and Neil Jasani shared some key facts about ChristianaCareâ€™s important role as Delawareâ€™s medical school, including:
-- ChristianaCare is the only academic medical center between Philadelphia and Baltimore. Over the past 121 years, we have graduated more than 3,000 residents and fellows.
-- ChristianaCare is the Delaware Branch Campus for Thomas Jefferson University's Sidney Kimmel Medical College (SKMC) and the Philadelphia College of Osteopathic Medicine (PCOM).
-- Since 2013, ChristianaCare has had almost 220 students at the branch campus, more than half with a direct Delaware connection. Dozens of those students received their medical education through the support of the Delaware Institute for Medical Education and Research (DIMER), a program that ensures Delawareans get access to high-quality medical education at SKMC or PCOM. This program is an excellent value for Delaware, because it provides a high-quality medical education pipeline at costs well below what it would take to support a brick-and-mortar medical school in Delaware.
#netde #medicalschool #medschool #DIMER #Delaware #SidneyKimmel #PCOM",MISC
"As we close out the calendar year for Brooks Brothers - I want to sincerely thank all of our teams across the organization for their hard work, dedication and tenacity this holiday season. Our product, our stores and our marketing never looked better. We had hundreds of unsung heros supporting our customers, our people and our systems everyday.
I hope you all create space for yourselves in the next few days to reflect on all youâ€™ve accomplished this past year, and approach 2023 with a renewed vigor, passion and sense of purpose both personally and professionally.
Looking forward to another rich and fruitful year with you all - Ken
#people #brooksbrothers #gratitude #teams #2023 #reflection",MISC
"Out today, Ciscoâ€™s #Cybersecurity Readiness Index highlights that only 15% of organizations have a cybersecurity posture thatâ€™s mature enough to defend against the threats of a hybrid world. We measured the cybersecurity readiness of companies across five key pillars - identity, devices, network, application workloads, and data - and the results were clear: no matter what kind of business you operate and no matter where you are in the world, security resilience is imperative in todayâ€™s world.
At first this may sound frightening, and itâ€™s true that weâ€™re facing a threat landscape thatâ€™s more expansive than weâ€™ve ever seen, with attack methods changing at a rapid pace and bad actors getting more sophisticated. In fact, 82% of leaders expect a cybersecurity incident to disrupt their business within the next two years. Weâ€™ve been living and working in new ways for over three years, and we know people, devices, workloads, and applications will continue to be more and more distributed moving forward. Organizations are accelerating their multi-cloud adoption more quickly than many expected. In this dynamic environment, a number of my peers have expressed that they donâ€™t worry about if a breach will happen, but when.
But despite so much uncertainty, I remain optimistic. I believe the data highlights the opportunities that exist for the public and private sectors to work together to close the readiness gap. With tighter alignment and partnership, we can truly reap all the benefits of our connected world, without fear of disruption. We all depend on a secure world, and if we share threat intelligence, cooperate on legislation to keep everyone safe, and rally around the idea that security and privacy are human rights, we can realize a truly secure and inclusive future for all.
As the builders of the internet, security remains critical for Ciscoâ€™s business and our ability to support our customersâ€™ resilience. Our team is dedicated to building the simple, intelligent, interoperable, and platform-driven solutions our customers demand today and will need tomorrow. Youâ€™ll be hearing more from us in the weeks and months to come, and Iâ€™m so excited about whatâ€™s ahead for Cisco and security.
To learn more about Ciscoâ€™s study, check out the full report:",Data privacy and cybersecurity
This is the impact United Health Foundation grants have on real people â€“ particularly in high-need areas of the U.S. Take a moment to see how mobile units are helping students in Phoenix access primary and behavioral care. ,Regulation/Legislation
"Jerry, Welcome to the team SeatonHill Partners",MISC
"Hello financial planner friends! Are you attending FPA Annual in Phoenix next month? If so, I hope you'll join me, Mac Gardner, CFPÂ®Kate Dore, CFPÂ®, Laura J. LaTourette, CFPÂ® and Amie Agamata, CFPÂ®, RICPÂ®, ChFCÂ®, CLUÂ® at our Thursday afternoon session about how there's a role for everyone in making the financial planning profession more representative of the world around us, more diverse, more welcoming, and more inclusive. If you haven't registered yet, here's your sign to do so! ðŸ’« And a registration link: https://lnkd.in/gsCJxWkd",MISC 
"I am very excited and proud to announce that Roche and Harvard Business School (HBS) collaborated on a HBS case study on the topic of sustainability with a focus on access and innovation. The case is taught first in HBS executive education programs attended by CFOs, and over time in MBA programs as well as in healthcare specific classes. Furthermore, we expect that other schools around the globe will use the insights from this case study as part of their curriculums. I would like to express my gratitude and appreciation to Professor Susanna Gallani and Professor George Serafeim from Harvard Business School as well as to my Roche colleagues for their contributions, expertise and support. What a great opportunity, stay tuned for more!",MISC
"It was great to see Qualcomm partners like Visteon Corporation showcase how #Snapdragon is helping them transform the future of automotive at #CES2023.
https://lnkd.in/gWc2Thsh",MISC
"BDO is excited to once again sponsor eMerge Americas. Make sure to reserve your spot and stop by Booth #1127 to chat with the team.
I look forward to being there, if you are going to be there let me know,
#Innovation #Tech #miami",MISC
"We need a new approach to cybersecurity to keep pace with increasing cyberattacks and a fragmented security market. Zero Trust will become the foundation for a new level of security in a highly distributed world where everything is connected. We're embedding Zero Trust capabilities in our products for a simpler, more secure operating environment. Never trust. Always verify. #cybersecurity #zerotrust
https://lnkd.in/dza_CHJf",Data privacy and cybersecurity
"On June 19, we commemorate the end of slavery in the United States with Juneteenth.
Did you know? On January 1, 1863, President Lincoln enacted the Emancipation Proclamation, officially declaring the end of slavery. However, thousands of people living in slavery werenâ€™t made aware of their freedom until Union soldiers arrived in Galveston on June 19, 1865 meaning that for over two and a half years, many remained in slavery despite being freed. Juneteenth is a holiday that celebrates freedom.
IMAGE DESCRIPTION: The Juneteenth flag with text reading, â€œJuneteenth: Day of Freedomâ€ and the Smile Farms logo.",MISC
