postContent,theme
"We're nominated! CEO Amr Awadallah made the shortlist for the Solution Provider of the Year award at The AI Summit New York! Make sure to vote for Amr by December 5th Y3 The nomination recognizes Vectara for ""rewriting the rules of language comprehension"" Y hashtag#AI hashtag#ML hashtag#LLM hashtag#Startup",MISC
"I never thought that after the October 7 massacre, so many Americans would turn on our Jewish brothers and sisters and applaud Hamas, a terrorist organization. Yet, bearing witness to what took place on that day in October is an important way to counter denial and distortions.",Geopolitics
"One of my coolest experiences so far this year has been meeting and hugging Jewel (Thank you, AHIP!). Her new Metaverse venture, Innerworld, is an amazing virtual reality-based wellness center where people can use an anonymous avatar to access free mental health tools in a safe space. Increasing accessibility is key! Y
The concept of an anonymous safe space in which to share explore and learn is fascinating and perhaps opens a new paradigm in treating mental health conditions. Being able to stay anonymous reduces the barrier to entry for a lot of folks. It has helped many seek therapy and feel more comfortable talking to someone. Truly an amazing mind-blowing idea. Plus, meeting and hearing Jewel's raw personal story around her own mental health issues, panic attacks, and anxiety was both humbling and inspiring.
While we've made a lot of progress when it comes to treating #MentalHealth, there remains a great deal of stigma. Jewel's work with Innerworld is just one part of getting to a future where mental health conditions are treated no different than physical diseases like diabetes or hypertension. Mental health IS health! Our thoughts, feelings, beliefs, and attitudes can absolutely positively and negatively affect our biological functioning. In other words, our minds can affect how healthy our bodies are it's so important we take care of both.
Read more about Jewel's recent work and commitment to making mental health resources available to anyone who needs them: https://bit.ly/3No4HS7
#AHIP2023 #MentalHealth #Metaverse #MentalHealthIsHealth",MISC
"Today our ChristianaCare Salutes! Veterans Employee Resource Group hosted a Veterans Day celebration at our Christiana Hospital campus to honor our caregivers that have served in the military, and veterans in our community. Attendees enjoyed learning about how Veterans Day was established and heard from some of our Salutes! ERG members about why they served, and how proud they are to work for an organization like ChristianaCare that welcomes and supports veterans. There was also a slideshow with photos of our veterans and special notes to them from our caregivers. If you're visiting one of our campus locations, keep an eye out for the POW MIA flag that will be proudly displayed through the holiday weekend. Thank you for our Office of Inclusion and Diversity for helping to make the display of the flags possible. hashtag#VeteransDay hashtag#LoveOfHealth hashtag#netDE",MISC
Had the pleasure of doing another Gas Up for the Commonwealth Senior Living at Churchland House team to celebrate their Two Year license. #celebratesuccess #pineapplepeople #greatplacetowork,Workforce strategy
"While digital transformation is nothing new, today's expectations have forced many organizations to speed up adoption in unprecedented ways. But rather than fear the change, or struggle to adapt, we should look to how it actually enables us to achieve important internal milestones. Learn more (via Marketo).
#DigitalTransformation #DigitalMarketing",MISC
"Ideagen's latest acquisition could revolutionize the way compliance professionals protect the world. Op Central's innovative AI solution creates geographic and industry specific standard operating procedures and training material in seconds, then automatically distributes them into the hands of those on the frontline.
This new partnership enables us to provide something we know is on the wishlist of every compliance professional "" time.
Here's to a new chapter of growth and support to the safe hands and trusted voices that protect the world. YZ Read more azhttps://okt.to/21tiyY",Workforce strategy
"I rarely post, but feel compelled to call out companies that have not publicly expressed solidarity with the people of Israel during this terribly difficult time. Israel suffered a terrorist attack that on a comparative basis was exponentially much worse than the loss of life here on 9/11. While certain businesses may be hesitant out of concern for upsetting some of their employees out of fear for the appearance of taking sides, there can be debate that what happened was evil in its worst form. Would anyone hesitate to say that the Nazis were evil? Or more recently, would anyone have hesitated to call out what Al Queda or the Taliban have done as evil? Please show compassion and solidarity during this historically difficult time.",MISC
"EY Americas Sustainability Tax Leader, Kristen Gray, shared her insights with Bloomberg Tax on the integral role that tax plays in ESG and sustainability efforts, as shown through the funding allocated for a federal green bank under the Inflation Reduction Act. Read more below:
https://lnkd.in/egk_474h",Environmental Sustainability and Climate
"Is your company resistant to hashtag#change? The signs aren't always obvious. Check out this article for 10 signs that your company isn't eager to change, how to identify them, and when to try something new.",Workforce strategy
"We are thrilled to announce SCAN has been recognized as one of Fortune's Best Workplaces for Women! YY
Check out these empowering stats:
YY 65% of our leadership roles are held by women.
YY 75% of our CEO's direct reports are women.
YY 62% of our Board members are women.
We are also the first health plan in the industry to launch a Medicare Advantage plan whose benefits are tailored to the unique needs of women over 65.
This recognition is a testament to SCAN's unyielding dedication to championing Diversity, Equity, Inclusion, and Belonging (hashtag#DEIB) within our organization and fostering an inclusive environment where everyone's voice matters. We thank our incredible team members who make working at SCAN an exceptional experience!
Please join us in celebrating this achievement!",Workforce strategy
"Many thanks to Courtney Stubblefield, David Ebersman, Sheila M. Krueger (she/her/ella), MBA, CCP, Tammy Sun, and their teams at Zoom, WTW, Carrot Fertility, and Lyra Health for their partnership and participation on today's panel at The Conference Board employer healthcare conference in San Diego. It was great discussing how employers should best approach assembling an effective ecosystem of employee healthcare programs and partners and what the role of platforms like Collective Health can and should play in that effort.
Thank you all. YTMY12",Workforce strategy
"Kitces IAR CE Day is the ultimate solution for Investment Adviser Representatives (IARs) fulfilling their CE obligations. Join us on August 24 for virtual sessions led by experts in ethics and regulation, earning your 6 hours of IAR Ethics CE while also gaining 6 hours of CE for CFP , CIMA, CPA, and other designations. No vendors or sponsors, just pure, high-quality content. Plus, part of your registration will be sent to your local FPA chapter to support other programs that support YOU. Don't miss out!
Register today for $199 (general admission)
https://bit.ly/3rwbRw9",MISC 
"With increasing costs, workforce shortages, and uncoordinated care delivery creating greater inequities in our global healthcare system, health providers are transitioning from volume-based to value-based care to bridge the gap. Understanding that value is based on the patient's health outcome relative to the cost of delivery, providers could defragment care delivery through multidisciplinary teams that remain jointly accountable, taking bold action to transform our health systems. https://bit.ly/3Hdq3PO #ValueBasedCare #HealthEquity",Workforce strategy
"I was honored to participate in an informal coffee talk today with HP's Chief Supply Chain Officer Ernest Nicolas at our Houston site to discuss one of my favorite topics - diversity, equity, and inclusion. DEI is embedded in the very DNA of our company and has been a fundamental part of HP culture since our earliest days. DE&I is a business imperative at HP, not just a nice to have. We know that diverse teams out-innovate and out-perform their competition and that bringing diverse experiences and perspectives together leads to better outcomes. And that helps us build a Future Ready HP. Thanks to everyone who joined today and for all your thought-provoking questions. It was nice to see so many smiling faces in the office. Thanks also to Stephanie Liebman for being such a great moderator. #hpproud #diversity #futureready #innovate #DEI #inclusion #culture",DEI
"I am pleased to welcome Anna Marrs, Group President of Global Commercial Services and Credit & Fraud Risk at American Express to DocuSign's board of directors! As a fantastic operating executive with deep global experience, she will be a great asset to the board, and to the leadership team, as we continue to focus on International expansion.
https://lnkd.in/gdFJWjuA",Workforce strategy
"Canada and the U.S. share the strongest bilateral relationship on the planet, but as the world becomes a more fragmented and uncertain place, geopolitical developments present new challenges and opportunities for our partnership. With millions having celebrated Canada Day over the weekend and many millions more celebrating U.S. Independence Day today, our national holidays are the perfect time to reflect on the strength of our two countries' bond and its critical importance for both of us. In this post, I've shared my thoughts on the Canada-U.S. relationship and the strength of our nations when we work together. To all those celebrating, I wish you the best for a safe and happy holiday.",MISC
"This is a moment that requires something difficult from all of us who care about human rights, dignity and security, and our common humanity: to hold two truths in our mind at the same time.",Geopolitics
"Tax leaders have a vital role in an organization and must continue to find ways to increase their impact even with fewer resources. Read more from EY for six actions tax teams can take, such as getting out of your silo and interacting with CFOs and CHROs to raise leadership visibility.",Workforce strategy
"This is Digital, Episode 15: How AI and the Next Generation of Employees are Shaping the Workplace",Workforce strategy
"October 31 was Halloween and the last day of our Q3 at DocuSign. Showed up in a gorilla costume, but was totally outdone by Inhi Cho Suh and Enrique O. who were a brilliant Taylor Swift and Travis Kelce. Well played!",MISC
"Investing in our communities begins with a deep understanding of our neighborhoods and an enduring commitment to help our communities thrive. KeyBank is proudly headquartered in Cleveland, Ohio, a community of diverse people, incredible cultures, and rich history. It was a privilege to recently tour the city with councilmembers, learn more about their wards, and connect with residents. Thank you Council President Blaine Griffin, Councilmember Deborah Gray, and Councilmember Joe Jones for your time and insights. I look forward to working alongside each of you as we continue to invest in the Cleveland community and build brighter futures for the next generation.",Workforce strategy
"On this Veterans Day, we express our deepest gratitude to and salute the brave men and women who have served this Nation.
Thank you YoY 
hashtag#ReserveCitizenAirmen | hashtag#VeteransDay | hashtag#ReserveReady hashtag#AimHigh hashtag#GoBlue",MISC
"In case you missed it, our Head of Global Talent Acquisition @Aileen Ajlouni shares her tips for hiring success in the competitive world of AI recruiting a
https://lnkd.in/gt7E5YCJ
#AIRecruiting #TechTalent",Workforce strategy
"FPA was pleased to support and co-sign a letter to Senator Jon Tester of Montana and Senator Bill Hagerty of Tennessee to support the Financial Exploitation Prevention Act (S. 1481/H.R 500) and request the U.S. Senate to pass this important legislation immediately. Reports estimate that one in five Americans over 65 has been a victim of financial exploitation. And often, those within the financial planning community are in the best position to first detect the abuse. Read the letter at https://bit.ly/3OiQaZT",Regulation/Legislation
"Very excited to share our latest Collective Health Analytics Services Report in partnership with Harvard Business Review that shows how an integrated health benefits platform like Collective Health can empower organizations and benefits leaders to get the most out of their employee health benefit programs.
If you're interested in learning more about how we at Collective Health can help your company or organization drive more value from your healthcare investment, please tap or click the ""Schedule a Demo"" button on our website!",Workforce strategy
Another example of Qualcomm's #IoT opportunity: we're working with SES-imagotag to enable the digital transformation of retail. And this is just the beginning. #TeamQualcomm,MISC
"Does your future-of-work strategy have a cost component? ""
Interestingly our research found that less than half of leaders consider it. Which means other levers are ranked before it, like tech and data:",Workforce strategy
May all of our friends and colleagues who celebrate Passover have a peaceful holiday filled with joy and light. Sameach Pesach!,MISC
I would encourage everyone with ties to Harvard to sign this important letter.,MISC
"Employers added a better-than-expected 253,000 jobs in April, but the revisions of gains from March and February "" totaling 149,000 jobs "" illustrate a labor market that is strong but moderating. There remain about 1.6 jobs for each available worker.
Given recent mass layoff announcements, the report today may seem somewhat contradictory. The reality is that remote and hybrid work has forever changed the rules, timing, place and pace of work, and caused many organizations to realign their workforce strategies. Industry group Staffing Industry Analysts expects the use of contingent workers in workforce composition to increase from 21% today to nearly 30% over the next 10 years. Our own research supports this trend, as we found that outside talent makes up 45% of critical project teams today and is expected to grow to 48% by 2024.
https://lnkd.in/gc2dtmQv
#JobsReport #WorkforceDevelopment #FutureOfWork #DareToWorkDifferently",Workforce strategy
"Will the labor market and consumer resilience that we saw this summer continue through the new year? In EY-Parthenon Chief Economist Gregory Daco's latest newsletter he outlines his concerns about the economic outlook and shares why he believes current global optimism will eventually dissipate. Despite unexpected consumer spending and surprisingly robust job growth this summer, Greg warns that cost fatigue, rising hashtag#InterestRates and a cooling hashtag#LaborMarket will soon be felt more widely by consumers and businesses alike. For more on the latest macroeconomic outlook and predictions, read the full newsletter.",Economic Outlook
"There's a shift looming with companies looking inward for growth. Our research found that leaders are prioritizing internal talent to future-proof the business. ""
""Translation? Talent upskilling and reskilling have significantly jumped the line.",Workforce strategy
"I'm excited to be speaking at DocuSign Partner Day in Chicago on October 18th. I look forward to sharing insights on the future of digital transformation and how we can work with our valued partners to help accelerate our joint success. If you are one of our #DocuSignPartners, I hope to see you there!",MISC
"Jerry, Welcome to the team SeatonHill Partners",MISC
"At Rackspace Technology our purpose is ""to empower the world's inspiring missions."" This week I was honored to participate on a panel at the MIT Sloan CIO Symposium where we discussed the Digital Enterprise of 2030 and some of the challenges leaders will face in developing the workforce and the evolving ways of working. Every day I am motivated by Rackers during this transformative time and for their relentless desire to live out our purpose and help our customers achieve their own inspiring missions. #MITCIO",Workforce strategy
Labracadabra! See how Stitch worked its #ETL magic to improve PuppySpot analytics and business decision-making. https://bit.ly/3YRCmbp #StitchCustomers #StitchAtWork,MISC
"The latest jobs report shows that 209,000 jobs were added in June "" the lowest monthly gain since a dip in December 2020. While there is a slight cool taking place in the market, the U.S. economy has still added approximately 1.67 million jobs in the first half of the year.
Talent is still in the driver's seat and that hasn't changed, as the number of quits rose above 4 million in May for the first time since last December. Workers are opting to center their careers around themselves, focusing on flexibility and autonomy. This in turn is forcing employers to think more creatively about workforce strategies and skills acquisition.
https://lnkd.in/gNJvxxxr",Workforce strategy
"My dad, a hero of mine, was fond of saying ""efforts are appreciated but results are rewarded"". I've rarely heard truer words. However, many companies today create cultures that instead revere the art of busy-work. They conflate action with progress. I found this article super insightful as to the psychology behind this phenomenon and more importantly, some concrete ways to turn it around!
https://lnkd.in/gvKkPKyR",Workforce strategy
" Nuestro REP Day fue un Axito! YTM
En esta jornada conocimos a los emprendimientos locales que tendrAn la posibilidad de acceder a mentorAa de expertos destacados, recibirAn apoyo financiero y harAn parte de una comunidad de emprendedores en la que podrAn crear alianzas que llevarAn sus negocios cada vez mAs lejos. Ys
Si tienes un emprendimiento o una empresa innovadora que quieras elevar a otro nivel, te invitamos a participar en la convocatoria para nuestro programa que se abrirA el prA3ximo 2 de octubre.
Conoce mAs sobre cA3mo se viviA3 el REP Day aquA: https://lnkd.in/gpWiUYAR",SPANISH
"Will the impeachment inquiry into Pres. Biden will do what the GOP wants? Or will it stir a backlash among independent voters who will see this for what it is "" a waste of taxpayer funds and a deflection from the job of dealing with the nation's real problems?
Let's discuss.",MISC
"We are a people-led company and for the next post in my annual gratitude series, I want to share my deepest appreciation for our store, club and supply chain associates. With the holiday shopping season in full swing, we know it is our people who truly make the difference. I'm so grateful for everything you're doing to serve our Walmart customers and Sam's Club members. Your hard work and dedication are appreciated, and our company's success wouldn't be possible without you. Thank you for going above and beyond to make the holidays special for our customers and members around the world. Who are you grateful for? Join me in participating in this year's gratitude campaign and let's see how far gratitude can go this holiday season. hashtag#Gratitude2023 hashtag#GratitudeSeries",MISC
"I'm thrilled to see some of the first names and faces behind our $100 million investment to help build a diverse pipeline of health care talent. Our latest investment supporting students from historically underrepresented groups will rapidly accelerate the work we've been doing for the last 15 years and make a lasting impact on the health system.
Here are just a few of the inspiring stories from our first cohort of scholars.",DEI
"With the right partner, big institutions can respond to market conditions more quickly than you'd think.
The New York Times' Natasha Singer notes UT Austin's new disruptively priced master's in AI with edX has a built-in audience of those thousands affected by recent #TechLayoffs. They've seen the headlines, they've experienced the tech "" now they want the skills. #NoBackRow #AI #ML",Workforce strategy
"This week, members of Cisco's executive team and I had the opportunity to attend the World Economic Forum in Davos, and before heading home, I stopped by to visit our customers and employees in Copenhagen.
In Davos, we connected with a number of Cisco customers and government leaders from around the globe and discussed many of the challenges we are all facing. The good news is, it was incredibly clear that #technology is more important than ever and customers in all industries, as well as governments, will continue to invest in building out their technology strategies to be more resilient in the future.
I spoke on two panels - one with Francine Katsoudas and Shelley Zalis, CEO of The Female Quotient, on resilient leadership and another on the increasing importance of #cybersecurity. In particular, the theme of cybersecurity was a part of nearly every one of my conversations throughout the week, and I'm
excited for all that Cisco can continue to do to secure the world.
I was also honored to attend a small roundtable with
Ukrainian First Lady Olena Zelenska and other business leaders. I left that meeting inspired to do more to help them begin to rebuild and am working on plans for how Cisco can continue to have a positive impact for the people of Ukraine.
"" In Copenhagen, we had the chance to connect with customers and government officials to learn more about the opportunities to
continue to digitize Denmark. I also had the privilege to speak at the AmCham Denmark New Year's reception and chat with the US Ambassador to Denmark, as well as local leaders from both Danish and American companies, about the importance of the priorities in the country and their plans for the future.
I also hosted my first in-person Town Hall of the year with our fantastic Denmark team. Jeff Sharritts, Mark Patterson, and I had the chance to answer a number of insightful questions, and it's always a pleasure hearing the perspectives from our teams in the region.
Weeks like these keep me energized. I'm thrilled to continue to travel more in the new year and excited about what's ahead for Cisco!",Data privacy and cybersecurity
"On June 19, we commemorate the end of slavery in the United States with Juneteenth.
Did you know? On January 1, 1863, President Lincoln enacted the Emancipation Proclamation, officially declaring the end of slavery. However, thousands of people living in slavery weren't made aware of their freedom until Union soldiers arrived in Galveston on June 19, 1865 meaning that for over two and a half years, many remained in slavery despite being freed. Juneteenth is a holiday that celebrates freedom.
IMAGE DESCRIPTION: The Juneteenth flag with text reading, ""Juneteenth: Day of Freedom"" and the Smile Farms logo.",MISC
"I am absolutely thrilled to share that Intel Corporation has selected WrocAaw, Poland, as the planned site of a new, state-of-the-art semiconductor assembly/test facility.
Semiconductor manufacturing that is too concentrated in any one region can cause rapid and extraordinary disruption that leads to a variety of shortages. The creation of more resilient systems without single points of collapse is critical. Nothing should be reliant on a single port "" whether in the U.S., Europe, or Asia.
Intel welcomes and strongly supports the EU Chips Act package and its ambition to develop a more geographically diversified, sustainable, and resilient semiconductor supply chain. Intel is one of a handful of global companies that can bring leading-edge and sustainable chips technology to Europe! #IntelEurope
https://lnkd.in/g-P5YauN",Supply chain
Congrats to this year's cohort! Can't wait to see you all in San Juan in a couple weeks! Off you go!,MISC
"Seeking to balance Trump's criminal indictments against Biden's age is the ultimate false equivalence. Why is the media obsessed with Biden's age, but there's no coverage of Trump's age and mental incompetence?",MISC
"BDO is proud to be an ESOP company, made up of 10,000 individuals who approach every day with a people-first mindset and a spirit of ownership and accountability. Join the firm in celebrating Employee Ownership Month. hashtag#ESOP hashtag#EmployeeOwnership",MISC
"For more than 30 years, I've known that Pfizer is one of the best places to work. It's why I've spent so much of my career here! Now, I'm incredibly proud to see Pfizer recognized by other organizations as well. Today, Pfizer was listed as one of Forbes' top 25 World's Best Employers 2023, and ranked highest in the Drugs & Biotechnology industry. This recognition belongs to each and every member of our hashtag#PfizerPfamily, who not only come to work every day dedicated to advancing breakthroughs that change patients' lives, but also bring their unparalleled spirit of kindness, generosity and camaraderie as well. It is this spirit that makes Pfizer an amazing place to work.
They say that friends are the family you choose, but I would extend that to say that colleagues are your friends and family away from home. I'm grateful to call such amazing people my colleagues. Thank you for everything that you do. hashtag#PfizerProud
https://lnkd.in/e9msA2MF",Workforce strategy
"It was great to see Qualcomm partners like Visteon Corporation showcase how #Snapdragon is helping them transform the future of automotive at #CES2023.
https://lnkd.in/gWc2Thsh",MISC
"Seldom do I use LinkedIn to post personal updates but I want to congratulate my brilliant (and beautiful) wife Samantha Marini - Hussein on another impressive accomplishment.
In addition to being featured in British Vogue (who recently published our wedding) and as she approaches her five-year anniversary at Google, she was admitted to and just started at Stanford LEAD, the flagship online business program at the world-renowned Stanford University Graduate School of Business. Sammy Sam, your intelligence, passion, ambition and drive inspire me each and every day and I can't wait to see what you will achieve next! Love you always and forever. YTM",MISC
"Washington Council EY Principal and Leader, Ray Beeman, recently spoke with CNBC about the tax changes in President's Biden budget that could impact small business owners moving forward, including a potentially higher net investment income tax raised from 3.8% to 5%. Read more below:",Regulation/Legislation
"I am very excited and proud to announce that Roche and Harvard Business School (HBS) collaborated on a HBS case study on the topic of sustainability with a focus on access and innovation. The case is taught first in HBS executive education programs attended by CFOs, and over time in MBA programs as well as in healthcare specific classes. Furthermore, we expect that other schools around the globe will use the insights from this case study as part of their curriculums. I would like to express my gratitude and appreciation to Professor Susanna Gallani and Professor George Serafeim from Harvard Business School as well as to my Roche colleagues for their contributions, expertise and support. What a great opportunity, stay tuned for more!",MISC
"Come join my team! Apply directly through link if interested. No external recruiters, please.
#vectra #hiring #cybersecurity",MISC
"Great coverage of our inspiring event commemorating the 75th anniversary of integration of the Armed Forces #FreefomToServe - great lessons (and a new friendship for our org) with #icon Morgan Freeman #SecVA, #SecNav and some moving remembrances by people of substance. There was such great energy and support in the room, such a sense of patriotism and hope! Great to bring in the scholarship and civil military connections with Jonathan Soros and the great #ChamberlainProject
Scores of folks really came together to make this happen - Tom Hausman for the beautiful site and backdrop, the Office of the Secretary of Defense for the great video #VPOTUS office for the beautiful letter read by Mr. Freeman, Lindsay Knight, PhD and CT Moss, MBA Meghan Wieten-Scott keeping it going from afar with her team, Noeleen T. Brian Whiting the great leaders who through in and were so generous with their time - Thomas P. Bostick played such a large role (we really made you work Tom, thank you)! Charles F Bolden Jr person/family hero of ours, Charlene Austin, Ty Seidule great speaker, great presentation, and many many thanks to JPMorgan Chase & Co. Mark Elliott Matthew Jeppson and many many others. Brandi Jones, M.Ed Jay Parker our advance team Giacomo Mendel Jimmy Anderson Nathan Naylor great to see you Ron Keohane",MISC
"The last few years have demanded that Hospitality companies embrace intentional flexibility within their workforce structures. It's the only way to quickly react to change.
https://lnkd.in/dinU6_-Z",Workforce strategy
"Hello financial planner friends! Are you attending FPA Annual in Phoenix next month? If so, I hope you'll join me, Mac Gardner, CFP Kate Dore, CFP , Laura J. LaTourette, CFP  and Amie Agamata, CFP , RICP , ChFC , CLU  at our Thursday afternoon session about how there's a role for everyone in making the financial planning profession more representative of the world around us, more diverse, more welcoming, and more inclusive. If you haven't registered yet, here's your sign to do so! Y And a registration link: https://lnkd.in/gsCJxWkd",MISC 
"No one should need this article. One of the purposes of the enterprise is to create livelihood for people and opportunity for individuals, families, and communities - while still carefully managing the performance of our businesses. And yet, today - and likely for some time to come - hardworking people throughout the US and around the world are likely to be on the receiving end of companies' difficult decisions about their employment.

There are never easy answers, but in this Harvard Business Review article, Jackie Coleman offers a tremendous gift to readers about how to talk with kids about layoffs. Many of her recommendations incorporate wise advice for parents, teachers, and others who work with young people about difficult conversations writ large.",Workforce strategy
"GenAI's role in the workplace is hotly debated. Who better to weigh in than Vectara CEO Amr Awadallah? He joined Dan Turchin, CEO of PeopleReign, on the AI and the hashtag#FutureofWork podcast Y14
Their conversation ranged from hashtag#neuralnetworks and hashtag#semanticsearch to big questions on the future of truth Y It's thought-provoking listening perfect for holiday travel a Y https://lnkd.in/gCkENqRF
hashtag#EnterpriseAI hashtag#SemanticSearch hashtag#ArtificialIntelligence",Workforce strategy
"Qualcomm's new top-of-the-line QCM8550 and QCS8550 #IoT processors ""deliver robust compute power, extreme Edge artificial intelligence (AI) processing, Wi-Fi 7 connectivity, and vivid graphics and video for performance-heavy IoT applications.""",MISC
"For the 20th time Roche is conducting its annual Children's Walk! Y...
What started in 2003 as a small walk of a few employees became Roche's largest employee engagement and philanthropic event. Since the first walk more than 294,000 Roche employees have raised over CHF 22 million in donations for children's projects around the world. Each year employees from Informatics, Finance and all other functions from more than 60 countries across the globe come together for this important cause.
Through the Roche Employee Action & Charity Trust (Re&Act) and with partners like UNICEF, Roger Federer Foundation, and Child's Dream, >1 million children have benefited from educational programmes across Ethiopia, Malawi, Cambodia, Nepal and the Philippines.
I am proud that we are celebrating 20 years of impact and the difference Roche employees worldwide are making. To the next 20 years!
#RocheProud #RocheChildrensWalk",Workforce strategy
Roche kehrt nach acht Jahren zurA14ck an den Euro-Bondmarkt. Aber das Comeback sprach DerTreasurer mit Britta DAttger und Stephan Bohner. See translation,MISC
"Each year the Young Tax Professional of the Year competition gives students an opportunity to showcase a range of tax, legal and general business knowledge in a multi-step, case-study challenge. I'm thrilled to congratulate this year's winners including Aviv Batzalel, Daniela Huerta, Sidney Meyer, Maria Suarez, Yiyang Sun and Eileen Wally who will all compete in our Global competition next month with finalists from more than 30 countries. Best of luck!",Workforce strategy
"Hybrid engagement is the new normal for #physicians and #pharma companies. BCG's recent article explains how a shift towards a more virtual and in-person approach can lead to better #patient outcomes and increased productivity for #healthcare professionals.

Learn more about implications for pharma's engagement model of the future: https://on.bcg.com/3LwZmqp",Workforce strategy
"The EY 2023 Mobility Reimagined Conference, on March 22-23, will explore key topics in workforce mobility, talent strategy, and technological investment. Learn more below:
https://lnkd.in/e85gQj96",Workforce strategy
Great opportunity for a talented professional that likes challenging work and collaborating with others. Come join our team!,MISC
"I'm thrilled to share that we officially launched a new Finance Cohort apprenticeship program in partnership with the American Institute of CPAs to help build a more diverse and equitable talent pipeline and accelerate upskilling across our Finance team. Working with the HBCU (historically black colleges and universities) network, this DE&I program focuses on hiring, mentoring, and training early career employees with an emphasis on developing financial and digital technical acumen. Our first 10 participants, selected from among more than 500 applicants, started in early February and will be working in Supply Chain Finance during their first year at HP. We're excited to welcome these young professionals to HP Finance as they embark on their careers and look forward to seeing them grow and progress. #diversity #upskilling #hpproud #finance #DE&I #mentoring #talentstrategy #digital #career",Workforce strategy
