postContent,theme
"In case you missed it, our Head of Global Talent Acquisition @Aileen Ajlouni shares her tips for hiring success in the competitive world of AI recruiting a
https://lnkd.in/gt7E5YCJ
#AIRecruiting #TechTalent",Workforce strategy
"Jerry, Welcome to the team SeatonHill Partners",MISC
"Google Cloud Next "" 23 has been a fantastic showcase of the incredible innovation happening in the industry. I enjoyed the keynote by Sundar Pichai as well as the fireside chat with Thomas Kurian and Jensen Huang and I have been particularly thrilled about the buzz around Foundry for AI by Rackspace (FAIRa), and our exciting new partnership with Aible. With technology leading our FAIR practice, the future is looking bright, and I'm incredibly proud of the innovative solutions demonstrated by our Rackers to accelerate the adoption of responsible and sustainable AI solutions for our customers at a very rapid pace. #ArtificialIntelligence #MachineLearning #AI #ML #GenerativeAI #AIforGood #ResponsibleAI #AIForAll #EthicalAI #FutureOfAI
Srini Koushik Dharmendra (DK) Sinha Dusshyant Roy Jon Mullapudy Vivek Kwatra",MISC
"I'm thrilled to see some of the first names and faces behind our $100 million investment to help build a diverse pipeline of health care talent. Our latest investment supporting students from historically underrepresented groups will rapidly accelerate the work we've been doing for the last 15 years and make a lasting impact on the health system.
Here are just a few of the inspiring stories from our first cohort of scholars.",DEI
"As brands and organizations become increasingly aware of the revenue opportunities that NFTs present, they must also be cognizant of the indirect tax and legal implications. Read more from EY on different types of NFTs and how companies can engage with them.",Regulation/Legislation
"Upskilling your team is more important than ever, especially with technology evolving at a much faster pace.
Thank you, Dan Tynan, for giving me the opportunity to share best practices for showing the bottom-line benefits of upskilling and how we are empowering our workforce here at Alteryx. Read the Forbes article to learn more. https://bit.ly/3Omh7uh",Workforce strategy
"We recently had the opportunity to share perspective on BD's strategy at the recent Wells Fargo Healthcare Conference in Boston. Tom Polen and I sat down for a fireside chat with medical device analyst, Larry Biegelsen, where we discussed progress against our BD 2025 strategic priorities, including the recent FDA 510(k) clearance for our updated BD Alaris Infusion System, key high-growth platforms and new innovations that are contributing to our strong financial performance. Listen in here: https://lnkd.in/ePudMfAF",Workforce strategy
"Y FPA Advocacy Day in D.C. united financial planning professionals to advocate for important legislative initiatives. Discussions on title protection and regulation of the profession took place, followed by impactful meetings with lawmakers, regulatory bodies, and trade associations. Strong support was expressed for key legislation, empowering individuals and protecting vulnerable adults. FPA continues to shape the future of financial planning. #FPAAdvocacyDay Y14Yi Yi 
Learn More: https://bit.ly/3NkOWLy",Regulation/Legislation
"I rarely post, but feel compelled to call out companies that have not publicly expressed solidarity with the people of Israel during this terribly difficult time. Israel suffered a terrorist attack that on a comparative basis was exponentially much worse than the loss of life here on 9/11. While certain businesses may be hesitant out of concern for upsetting some of their employees out of fear for the appearance of taking sides, there can be debate that what happened was evil in its worst form. Would anyone hesitate to say that the Nazis were evil? Or more recently, would anyone have hesitated to call out what Al Queda or the Taliban have done as evil? Please show compassion and solidarity during this historically difficult time.",MISC
"Radiation Therapy: Navigating Optimal Breast Cancer Care
Dr. Amin Mirhadi, medical director for oncology services for HealthHelp and a practicing, board-certified Radiation Oncologist at Cedars-Sinai Medical Center, highlights the findings from a recent study shared at the American Society for Radiation Oncology (ASTRO) 2023 Conference.
""In terms of selecting the best course of radiation treatment post mastectomy, the results of the first-of-its-kind, FABREC study were just presented at ASTRO. This was a randomized comparison across multiple institutions of standard fractionation (25) versus shorter course (16) in the post mastectomy setting. With an average follow up for five years, the results reflected equivalence. This will allow patients to complete their course of therapy in a shorter amount of time, as well as having fewer side effects. Skin toxicity in late term fibrosis are also substantially better with shorter fractionation as demonstrated in the study.""
At HealthHelp, our radiation oncology program is based on latest research, such as the FABREC study, to ensure that treatment planning is done in the best interest of the patient's well-being. Learn more at https://bit.ly/40WyZSb
hashtag#RadiationOncology hashtag#HealthHelp hashtag#healthcare hashtag#patientoutcomes hashtag#oncology hashtag#fabrecstudy",Health outcomes
"With increasing costs, workforce shortages, and uncoordinated care delivery creating greater inequities in our global healthcare system, health providers are transitioning from volume-based to value-based care to bridge the gap. Understanding that value is based on the patient's health outcome relative to the cost of delivery, providers could defragment care delivery through multidisciplinary teams that remain jointly accountable, taking bold action to transform our health systems. https://bit.ly/3Hdq3PO #ValueBasedCare #HealthEquity",Workforce strategy
"From supply chains to operating rooms, automation software is helping companies see the big picture. Automation is shifting the mindset and possibilities across every industry. Learn more about the technology revolution in this post by THL Partners hashtag#Automation hashtag#AI hashtag#FutureOfWork hashtag#Technology hashtag#DigitalTransformation https://hubs.la/Q01RzTPS0",Supply chain
I am thrilled to welcome Margaret Keane to Tenable's Board of Directors. She brings a wealth of technology leadership experience to the table.,Workforce strategy
"Tune in to the latest episode of Collective Health's The Benefits Playbook podcast to hear from Ideon's Michael Levin! Michael will cover how behavioral economics influence people's health benefits and health insurance purchase decisions and what you, as a benefits leader, can do to help guide your people to make the best decision possible for their needs!",Health Insurance
"The world needs Africa to thrive. Home to the youngest and fastest-growing population on Earth, the continent will play a critical role in our ability to make the transition to net zero and lessen the emerging impact of demographic decline.
My McKinsey Global Institute colleagues have just published a new report on Africa. They describe it as a ""clarion call for sustainable, inclusive growth."" It takes a granular look at Africa's economic performance, highlighting successes across its countries, cities, and companies.
You can read it here: https://lnkd.in/gmBdRT7K
The report finds that Africa's growth has downshifted since 2010 and lags that of its global peers. But there's no "" one Africa.' Almost half its people live in countries where economies have grown consistently over the past 20 years.
By learning from what's working, focusing on productivity, and removing obstacles to growth, Africa could return to a growth trajectory in the decade ahead. One example: if the continent could increase productivity in the services sector""even if only to the level it achieved between 2000 and 2010""it could increase gross value added by $400 billion by 2030.
Achieving results like that across sectors and markets won't be easy, especially amid today's headwinds. But it will be essential to help the continent""and the global economy""thrive.
#SustainableInclusiveGrowth #AfricanOutlook #Africa",Economic Outlook
Offline for turkey time: Which US states logged off on hashtag#Thanksgiving Day? Is there a difference between coastal and central states? Do hackers take a Thanksgiving break? Are food delivery services gaining or losing traffic? Let's answer these questions. https://cfl.re/3SZuSCT,MISC
"Very excited to be sharing the stage with our Collective Health partners Carrot Fertility, Lyra Health, WTW, and Zoom at The Conference Board next week in San Diego. Looking forward to discussing how forward-thinking employers should evaluate the ROI of their employee healthcare investments alongside Courtney Stubblefield, David Ebersman, Sheila M. Krueger (she/her/ella), MBA, CCP, and Tammy Sun.",Workforce strategy
"It's been a great week at Inflection AI, and an incredible year since founding the company last Spring.
Last week we launched Inflection-1, our in-house large language model that's the best in the world for its compute class, surpassing the best from OpenAI, Meta, and Google DeepMind. https://lnkd.in/g95G75Da
A few days ago we announced our partnership with NVIDIA and CoreWeave to build out the fastest performing AI training cluster in the world, as tested on the open source MLPerf benchmark.
Then, yesterday we announced our new funding round of $1.3B led by existing investors Microsoft, Reid Hoffman, Eric Schmidt and Bill Gates, joined by NVIDIA.
It's an amazing privilege to be working in technology at a time like this. It couldn't be a more exciting and creative time to be building. We've worked really hard to assemble an awesome team and we're having a lot of fun. Please consider joining us. We are hiring across all roles!
https://lnkd.in/gH4p2C6k",MISC
"I'm thrilled to share that we officially launched a new Finance Cohort apprenticeship program in partnership with the American Institute of CPAs to help build a more diverse and equitable talent pipeline and accelerate upskilling across our Finance team. Working with the HBCU (historically black colleges and universities) network, this DE&I program focuses on hiring, mentoring, and training early career employees with an emphasis on developing financial and digital technical acumen. Our first 10 participants, selected from among more than 500 applicants, started in early February and will be working in Supply Chain Finance during their first year at HP. We're excited to welcome these young professionals to HP Finance as they embark on their careers and look forward to seeing them grow and progress. #diversity #upskilling #hpproud #finance #DE&I #mentoring #talentstrategy #digital #career",Workforce strategy
"We are hiring!
We are currently looking for qualified candidates interested in a Senior Business Analyst and a Senior Technical Analyst (job posting available soon) to join an amazing company and an amazing Product team. HealthHelp is growing and we need talented folks to help design and drive our product roadmap forward! If you are interested - please reach out!",MISC
"I am absolutely thrilled to share that Intel Corporation has selected WrocAaw, Poland, as the planned site of a new, state-of-the-art semiconductor assembly/test facility.
Semiconductor manufacturing that is too concentrated in any one region can cause rapid and extraordinary disruption that leads to a variety of shortages. The creation of more resilient systems without single points of collapse is critical. Nothing should be reliant on a single port "" whether in the U.S., Europe, or Asia.
Intel welcomes and strongly supports the EU Chips Act package and its ambition to develop a more geographically diversified, sustainable, and resilient semiconductor supply chain. Intel is one of a handful of global companies that can bring leading-edge and sustainable chips technology to Europe! #IntelEurope
https://lnkd.in/g-P5YauN",Supply chain
"I've been reading about how ways of working are changing in the Life Sciences industry and found remote workforce strategies, reduction to hiring plans, and a favorable job market for candidates are leading the charge as the top trends to watch this year.
Were you aware of these trends?",Workforce strategy
"We are a people-led company and for the next post in my annual gratitude series, I want to share my deepest appreciation for our store, club and supply chain associates. With the holiday shopping season in full swing, we know it is our people who truly make the difference. I'm so grateful for everything you're doing to serve our Walmart customers and Sam's Club members. Your hard work and dedication are appreciated, and our company's success wouldn't be possible without you. Thank you for going above and beyond to make the holidays special for our customers and members around the world. Who are you grateful for? Join me in participating in this year's gratitude campaign and let's see how far gratitude can go this holiday season. hashtag#Gratitude2023 hashtag#GratitudeSeries",MISC
"How are you supporting Learning & Development initiatives across your organization? A recent Harvard Business Review article shares five ways companies are advancing their upskilling efforts and underscores how fast the space is evolving. Two elements are driving the need for doubling down on reskilling and upskilling:
Y Cultivate today's talent for tomorrow, and you have a competitive edge.
We're in an era of #digitaltransformation, and this is where upskilling can significantly impact us. Digital competency is playing out in all parts of Johnson & Johnson "" from #AI and #ML to enhance clinical enrollment speeds to finance to our own human resources team. Regardless of industry, leveraging learning and development tools right now to build digital acumen will only set us up for future successes.
Y Personalization is the future of corporate learning.
A tailored learning approach centers around supporting your employees' unique backgrounds, abilities and needs. It's also about providing a flexible environment where employees can grow at their own pace, ignite a passion for continuous learning and stay competitive while pursuing the purpose-driven career they envision, which is what we strive to accomplish through our AI-powered platform J&J Learn.
Let's talk about it "" what critical skills are you seeing a growing need for?",Workforce strategy
"It was great to see Qualcomm partners like Visteon Corporation showcase how #Snapdragon is helping them transform the future of automotive at #CES2023.
https://lnkd.in/gWc2Thsh",MISC
"We have some exciting #commsjobs at Oxfam America. Take a look and come join our team! #brand #media #digitalmarketing
Director, Media Relations: https://smrtr.io/fCdp_
Associate Director, Brand and Engagement: https://smrtr.io/fBs6f
Digital Marketing and Fundraising Specialist: https://smrtr.io/fCdrf",MISC
"No matter where you're headed this summer, keeping yourself, your devices and data safe should be at the top of your list. Gen's very own Luis Corrons shared his cybersecurity checklist for summer vacationers. Be sure to give it a read before your next trip. Safe travels! https://lnkd.in/g__8rFya",Data privacy and cybersecurity
"Algorics today announced the addition of three new members to its board and leadership team, to accelerate growth, drive innovation and strengthen its strategic direction.
Alan Morgan will be joining Algorics as a member of the Board of Directors, Gregory Steffens as Strategic Advisor, and Stephen Boccardo as SVP of Business Development and Commercial Strategy.
""Each of these individuals brings a wealth of experience and insight that will be invaluable as Algorics continues to evolve and grow,"" said Nithiya Ananthakrishnan, Founder & CEO of Algorics Inc. ""Their deep industry knowledge and leadership will be critical as we work towards our strategic objectives.""
Read the full press release:
Website: https://lnkd.in/g-bui7pj
PRNewswire: https://lnkd.in/gsFvHnNw",Workforce strategy
"We understand the impact mental health has on our overall wellbeing and are committed to fostering an environment that supports the mental health of our team. This May, we recognized #MentalHealthAwarenessMonth and provided our colleagues with yoga mats, as a reminder to take moments to care for their mind and body. We also organized in-office yoga activities in our San Francisco and Chicago offices, providing a chance to relax and recharge.
Read more about our people and culture at Thoma Bravo: https://lnkd.in/e6f3fnBQ",Workforce strategy
"Talent management is a key priority for Roche, our Finance organisation and myself! Yesterday, I had the pleasure to meet with 24 remarkable talents who are part of this year's Finance Accelerate programme. Finance Accelerate is Roche Finance's global flagship programme focused on developing talented employees at early career stages. The programme aims to equip future leaders in Finance with the capabilities they need today and in the future and to expand their network by fostering cross-functional collaboration. Moreover, a core element is to collect fresh and new ideas from participants to advance our Finance organisation.
It was a privilege to be part of this exchange and I left our meeting inspired and proud of the team and all the great work they do! Let me also thank the organisers: Fantastic job putting this programme together, making it work in the virtual world. Very well done.
#RocheProud #FutureOfFinance #FinanceAccelerate",Workforce strategy
"I'm excited to be speaking at DocuSign Partner Day in Chicago on October 18th. I look forward to sharing insights on the future of digital transformation and how we can work with our valued partners to help accelerate our joint success. If you are one of our #DocuSignPartners, I hope to see you there!",MISC
"There are a lot of misconceptions surrounding self-insuring your employee health benefit plan, including having to have thousands of employees, etc. The good news is, the majority of these misconceptions are just that and aren't true.
At Collective Health, we've made the transition to self-insurance much more turnkey and easy to manage than ever before. To learn more, please join us on August 3 for an online webinar in which we'll explain what's involved, how much money you should expect to save, and how our platform can help simplify the transition and your day-to-day plan administration after the transition.",Workforce strategy
"Change is a catalyst for growth and should be welcomed not feared. Healthcare leaders play a crucial role in dispelling any apprehension by openly communicating ongoing changes, their implications, and the positive outcomes they could bring to the organization. By actively engaging employees throughout the change process, businesses can assist in alleviating concerns and uncertainty. https://lnkd.in/gxPA_cGi #ChangeMangement #Leadership #Communication",Workforce strategy
"On April 1, the New York State Department of Health is due to ""carve out"" the pharmacy benefit from Medicaid managed care, shifting to a fee-for-service model purporting to increase savings through lower pharmacy costs. However, the proposed change will cause unnecessary harm to New York's most vulnerable populations, including those diagnosed with HIV, while failing to deliver the hoped-for-savings. This action will lead to massive confusion, gaps in medication access and adherence and fewer services and supports from the community-based safety net providers that serve them.
I joined Dr. Hany Abdelaal and Doug Wirth to share why New York State must keep Medicaid's pharmacy benefits. Read more in New York Daily News: https://lnkd.in/exdU42Y3
#MetroPlusHealth #VNS Health #Amida Care",Cost management / reduction / optimization
"#Trust is built in hard times, not easy times. And amid an increasingly uncertain economic environment, this is the time to really work to build trust with stakeholders, including employees.
60% of workers surveyed by PwC report that companies can boost trust amid #layoffs by:
az Encouraging bosses to step up communication
az Offering robust severance packages
az Being open about the reasoning for job cuts
Recent challenges across a variety of industries offer employers the chance to build meaningful, long-term trust with employees by being transparent, even when that might be difficult to do.
It was great to share PwC's latest survey findings with Insider's JosAe Rose and Tim Paradis.",Workforce strategy
"Despite the politicized rhetoric, ESG investing continues to be a focus for asset owners and managers. https://lnkd.in/eQ8g25h6 #WhartonESG #ESGinvesting",Environmental Sustainability and Climate
BDO USA is taking a transformational step as it plans to establish an Employee Stock Ownership Plan. The ESOP will give all participating U.S. employees a stake in the firm's success as it pursues a new model for continued investment and growth. Learn more.,Workforce strategy
"GenAI's role in the workplace is hotly debated. Who better to weigh in than Vectara CEO Amr Awadallah? He joined Dan Turchin, CEO of PeopleReign, on the AI and the hashtag#FutureofWork podcast Y14
Their conversation ranged from hashtag#neuralnetworks and hashtag#semanticsearch to big questions on the future of truth Y It's thought-provoking listening perfect for holiday travel a Y https://lnkd.in/gCkENqRF
hashtag#EnterpriseAI hashtag#SemanticSearch hashtag#ArtificialIntelligence",Workforce strategy
"Breast Cancer Treatment: Navigating Optimal Patient Care
In radiation therapy, the application of hypofractionation (HF) to minimize the number of treatment sessions can have significant benefits for patients. By reducing the number of fractions a patient receives, its possible to minimize side effects while offering them the convenience of completing their treatment without multiple visits to the treating facility.
Dr. Amin Mirhadi, medical director for oncology services for HealthHelp and a practicing, board-certified Radiation Oncologist at Cedars-Sinai Medical Center, shares his perspective on how patients being treated for early stage breast cancer can benefit from HF.
""For early stage breast cancer, there is still an overutilization of standard fractionation. Conversion of standard fractionation in breast cancer to hypofractionation is an important effort on the part of the radiation oncology community. Not only is there a substantial cost reduction, there is also significantly fewer side effects as validated by both European and Canadian data. In addition, there is a higher compliance rate which with completion of therapy due to the shorter interval time that is necessary.""
""Additionally, early stage breast cancer patients who have tumors less than 2.5 cm may also be eligible for ultra hypofractionation regimens. When the clinical indication applies, this results in far fewer side effects and has been validated by the Florence protocol. This will allow skin sparing and has produced results similar to whole breast radiation.""
At HealthHelp, our evidence-based guidelines prioritize what's best for the patient. By staying up-to-date with the latest research and medical practices, we ensure that every decision made is in the best interest of the patient's well-being. Our radiation oncology program is based on physician collaboration and education. This includes our proactive specialist outreach that allows ordering physicians the opportunity to connect with practicing peers at leading cancer centers to discuss treatment pans that maximize patient outcomes. Learn more at https://bit.ly/45yd18I
hashtag#RadiationOncology hashtag#HealthHelp hashtag#breastcancer hashtag#healthcare hashtag#patientoutcomes hashtag#oncology",Health outcomes
"Yesterday, we at Collective Health had to say goodbye to 54 valued teammates as part of a workforce reduction. These colleagues fully embody our company values of engaging authentically, following your curiosity, connecting with empathy, and daring to solve hard problems and would make great additions to any team that is hiring. If you're hiring and encounter any of them during your hiring process, please give them your strong consideration.",Workforce strategy
"Happy Birthday, U.S. Army! YZ
Today, we celebrate the remarkable legacy and unwavering dedication of the US Army. For 248 years, you have exemplified courage, honor, and resilience in defending our nation's freedom. #ArmyBday",MISC
"October 31 was Halloween and the last day of our Q3 at DocuSign. Showed up in a gorilla costume, but was totally outdone by Inhi Cho Suh and Enrique O. who were a brilliant Taylor Swift and Travis Kelce. Well played!",MISC
"Check out this insightful post by my Cloudera cofounder, Mike Olson, on the role of a board of directors. According to Mike, a well-constructed board is a crucial governance construct that amplifies the strategic effectiveness of companies. Don't miss out on this sage advice! https://lnkd.in/g4N98uFf",Workforce strategy
I'm delighted to share the launch of our Collective Health 2024 Health Benefits Strategy Guide. This 24-page guide is (hopefully) a must-read for any health benefits leader considering important changes to their employee health benefits strategy for next year. Please take a look and let us know what you think!,Workforce strategy
B-Stock is hiring! We are looking for a seasoned sales and growth professional to help us continue to drive B-Stock's Mobile business up and to the right. Please help me by sharing this post.,MISC
"This is the impact United Health Foundation grants have on real people "" particularly in high-need areas of the U.S. Take a moment to see how mobile units are helping students in Phoenix access primary and behavioral care. ",Regulation/Legislation
"Hybrid engagement is the new normal for #physicians and #pharma companies. BCG's recent article explains how a shift towards a more virtual and in-person approach can lead to better #patient outcomes and increased productivity for #healthcare professionals.
Learn more about implications for pharma's engagement model of the future: https://on.bcg.com/3LwZmqp",Workforce strategy
Cybersecurity Awareness Month is upon us and Hewlett Packard Enterprise recently opened a state-of-the-art Cyber Defense Center at our Houston HQ. Learn highlights about the new center and our approach to cybersecurity:,Data privacy and cybersecurity
"As a career CFO, always dabbling in currencies, profits, cash, and transactions"" my ""ai"" would not have predicted that I would write on this topicY S
Mindfulness and Mindful interactions
As I have observed, the pandemic has left us with many learnings and some new habits! The habit that has formed and its permissibility seems widely accepted "" is that we can multi task during meetings and interactions, especially those that are screen based - remote, virtual, or hybrid.
The multi tasking habit or sickness, is where our eyes (and our mind) no longer needs to be attending to the colleague or guest we have in a given meeting or interaction
Do you all see that?
I see that a lot and I have made a personal decision to not subscribe to it!
Pre "" Pandemic, our meetings were predominantly physical, and we were taking notes, watching the presentation, making eye contact, etc. Today, I find that in many meetings, multi tasking by way of reviewing another screen has become table stakes. Permissible.
Mindfulness is a much larger topic and quality of meetings, plenty has been said about it!
Yet, (limiting my comments to the workplace), giving undivided attention or at least making every effort to do so "" has to be table stakes.
During video meetings, it is blatantly clear when the other party is not giving full attention. Roving eyes, tilted views of the head to view multiple screens, etc. I have recently observed this even during candidate interviews, which my career lessons speak to sacrosanct focus as table stakes!
If we are aware of this and no longer bothered by it, therein lies the assumed permissibility and personally, I am not subscribing to!
If I am an invitee or attendee, I am sticking to the full immersion rule..
If I am the meeting organizer, as I say to my teams : I am ready to have as long or as short of a meeting, as is supported by our mutually focused and undistracted engagement with each other.
When we are primed for a mindset of total immersion, it is no longer difficult to give our undivided attention during interactions.
The loss of productivity and creativity is real, yet not easily measured.
Wishing you all mindful interactions most of the time, no"" all the timeY S
#mindset #productivity #creativity #engagement #mindfulness",Workforce strategy
"Thank you, Elizabeth Mitchell, Erika Fry, and Patrick Conway for being such great co-panelists at this week's Fortune Brainstorm Health 2023 Conference. It was great discussing how employers can improve their workforce's health while also bolstering their bottom lines with you all.",Workforce strategy
"While digital transformation is nothing new, today's expectations have forced many organizations to speed up adoption in unprecedented ways. But rather than fear the change, or struggle to adapt, we should look to how it actually enables us to achieve important internal milestones. Learn more (via Marketo).
#DigitalTransformation #DigitalMarketing",MISC
"That's a wrap on our Season of Giving! Last month, Schwabbies and I came together as part of Digital Services Charity Week (a favorite tradition from my former team!) to build Kynd Kits through Project Helping. We decorated and assembled tote bags, which will hopefully help lift the spirits of a few people in need in our community.
As 2023 kicks off, I'm truly fortunate for opportunities to come together with colleagues and spread cheer for others. I hope you all had a warm and relaxing holiday season. Happy new year! #Schwab4Good",MISC
"Today I had the pleasure of meeting Andrew Ng in person for the first time. We are both recording a documentary on how hashtag#genai is revolutionizing the Information Economy. Turns out we are also neighbors, Vectara HQ office is at 395 Page Mill Rd, and AI Fund is at 195 Page Mill (both in Palo Alto, CA).",MISC
"Energized by two hours with 80+ ESG leaders in The Wharton School's state of the art WAVE classroom exploring the toughest critiques faced by the ESG movement as well as the promise offered and challenges faced by trailblazers like Engine No. 1 in a rich live discussion. Thanks to the amazing support of Fida Kanaan, Erika Callaghan, Cindy Payne , Michael Marolla , Erik J. Froelich , Quentin Stoltzfus, Donald Custer, Eric Hamberger, Patti Williams and all the others at Wharton Executive Education who helped it feel as if we were all together in the classroom. #whartonesg #executiveeducation #esg #esginvesting #esgleadership #esgstrategy",Environmental Sustainability and Climate
"Georgia has the second-highest maternal mortality rate in the nation, and due to a number of factors, black women in our state are three times more likely to die from pregnancy-related complications. It was an honor to have Atrium Health Navicent Chief Medical Officer Dr. Patrice Walker and fellow panelists to present during the American Hospital Association's session at this week's National Association of Health Services Executives' Annual Educational Conference.
Raising awareness about health care disparities, providing education and making needed changes are all great steps toward hashtag#health equity and better outcomes for mothers and their babies.
hashtag#ForAll
hashtag#NAHSE2023",Health outcomes
"BDO cultivates a conscious and caring corporate culture that puts people at the center of everything we do. In this video, BDO team members break down what ""Helping People Thrive, Every Day"" means to them. Watch it here:
#TogetherWeThrive",Workforce strategy
"We're nominated! CEO Amr Awadallah made the shortlist for the Solution Provider of the Year award at The AI Summit New York! Make sure to vote for Amr by December 5th Y3 The nomination recognizes Vectara for ""rewriting the rules of language comprehension"" Y hashtag#AI hashtag#ML hashtag#LLM hashtag#Startup",MISC
"As I reflect on what I am most grateful for during this hashtag#Thanksgiving season, I think of our exceptional EY Strategy and Transactions team whose passion and drive inspire me each day. Your commitment to your work, our clients and each other is seen and appreciated "" thank you for all that you do.
I hope that everyone able to relax, unplug and spend quality time with friends and family this week. Wishing you all a very hashtag#HappyThanksgiving.",MISC
"This is a moment that requires something difficult from all of us who care about human rights, dignity and security, and our common humanity: to hold two truths in our mind at the same time.",Geopolitics
"Building genuinely diverse and inclusive workplaces "" and industries "" means creating spaces to progress DEI at every #leadership level.
As part of our commitment to advancing an equitable #healthcare industry, I'm proud to share our first-ever class of Johnson & Johnson Innovation Board Fellows program graduates Y. Over the past year, this group of diverse executives worked to refine their skills and better position themselves for board leadership roles that will allow them to advance organizational diversity, starting at the top.
I recently spoke to this outstanding group of leaders about the business value of inclusive leadership, especially as organizations prioritize empowered and inspired workforces. Balancing both business and workforce needs ensures a culture that celebrates diversity and encourages colleagues to show up authentically, without pretense, so they can power #innovation and success.
Congratulations to our inaugural class "" I wish you all the best and am confident you will help make healthcare more inclusive for all.
#mycompany",DEI
"247 years ago today, the Declaration of Independence, the founding document of the United States, which underscored that people have guaranteed rights: rights to life, liberty, and the pursuit of happiness, was approved by the Continental Congress. On this 4th of July, we celebrate the vitality, creative energy, innovation, and strength of America. Wishing all my friends in America, Happy Independence Day Cognizant",MISC
