PostContent,Theme
"Today Iâ€™m kicking off #eBayOpen2023 in Philadelphia with hundreds of eBay sellers. Itâ€™s an opportunity for me and other eBay employees to hear directly from our sellers about their ideas and suggestions for the platform. eBay Open is the biggest seller event of the year - itâ€™s three days of coming together, in person and virtually, to build community and share information that will help their businesses thrive. We also have a lot of exciting updates this year - about our evolved eBay strategy, our tech and AI innovations, and the new Up & Running grantees!
I am always inspired by the passion and knowledge of our sellers, and we are honored to be their partners on this entrepreneurial journey - I canâ€™t wait for whatâ€™s in store over the coming days!",
Iâ€™m on the way to ASU+GSV Summit. Innovation requires investment. You canâ€™t solve societyâ€™s critical problems without the private sector. Education is no different. We certainly have some things to say about it.â€¦Hope to see you there! #NoBackRow 2U edX,
"On the International Day of Zero Tolerance for Female Genital Mutilation (FGM), we reiterate that World Health Organization is opposed to all types of FGM. It has no health benefits. bit.ly/3tl7G2J
We must #EndFGM to protect girls and women. We must #EndViolence!",
#IWD2023,
"Today Kindbody announced their prize paper presentation at American Society for Reproductive Medicine - ASRM, a first of its kind study. The company also announced the appointment of Alison Bartolucci, Ph.D., HCLD, as Chief Scientific Officer. The work of expanding science and patient care excellence is a team sport - Congratulations to the physicians being honored with the Star Award at the 2023 Annual Meeting of the ASRM - Dr. Angie Beltsos, Amber Cooper MD, MSCI, FACOG, Dr. Kristin Bendikson, Dr. Awoniyi Awonuga, and Dr. Nicole Noyes. And thank you to the Kindbody leadership team for leaning in to this important work every day.",
"The ~$25 billion Kroger-Albertsons merger could affect grocery stores relied on by 85 million households. The company could jack up prices even higher and pay workers even less.
This is a disaster in the making.
The FTC has the power to intervene and stop it. They must act.",
"Wishing everyone who is part of the Alteryx community (our employees, customers, partners, vendors and shareholders) a very happy new year. We're excited to get going on 2023 and help solve business challenges around the world.
#analyticsforall #dataanalytics #growthmindset",
"Having played soccer for the greatest university in the world - aka Georgetown University - and been a lifelong fan of the US Womenâ€™s National Team, Iâ€™m a firm believer that leaders can take many important lessons and experiences from the soccer field (and any sports field/court/arena for that matter). Thatâ€™s why I couldnâ€™t have been more energized to sit down with my friend and U.S. Soccer Federation President Cindy Parlow Cone recently to talk about her unexpected career journey, how she leads with humility to make decisions, what her process is for building a team, as well as how her teams are expanding access, advancing inclusion, and fostering belonging across the sport. âš½ This clip is one of my favorite topics we discussed: the â€œscoreboardâ€ to measure leadership success. For some, success is as simple as the performance of the most visible part of a team or organization â€“ that might mean in Cindyâ€™s case: national soccer team victories, or me at Deloitte Consulting: our consulting businessâ€™s growth rate. But success needs to be measured much more broadly; itâ€™s about culture, itâ€™s about broader societal impact, itâ€™s about things you can measure and things you canâ€™t. Hear how Cindy measures success across US Soccerâ€™s many priorities and encourages people around her to think about success wholistically. How do you define success and what are some ways you track it? #Deloitte #USWNT #Leadership #Success",
"What an honor to join U.S. President Joe Biden, U.S. Ambassador to Japan Rahm Emanuel, and other leaders for an important moment in the advancement of #quantumtechnology that is critical to the economic and innovation future of the U.S. and Japan at the G7 Summit. Learn more about IBMâ€™s new quantum partnership with the University of Tokyo and the University of Chicago to develop a system that could help solve our most complex global challenges: https://ibm.co/3IvOWa9",MISC
It was a great day shared by all!,
"I am so excited to announce the release of my Childrenâ€™s book, Do You Know the Value of You? Thank you Lisa K. Pelto, CEO - Publishing Services for Independent Authors for your guidance and passion for publishing. I had so much fun working through this book together!! And thank you to the most thoughtful illustrator Megan Earley, your illustrations feel so magical. I canâ€™t wait for people to see them.
Paperback is out now.. but more fun is on the wayðŸ¦‹ðŸŒ» hashtag#youngreadersweek",
"Even if it weren't about saving lives (which it is), fighting pollution and the climate crisis is the right thing to do *economically*
Donâ€™t believe anyone who says we canâ€™t afford to fight climate change. The truth is we canâ€™t afford not to.",
"Nursing is very close to my heart, as my mother was a nurse for over four decades at St. Peterâ€™s Hospital in New Brunswick, New Jersey â€“ right up the street from Johnson & Johnson's headquarters. I am proud to be part of a company like J&J, who has supported the nursing profession for more than 125 years. Today, on International Nurses Day, I want to recognize and celebrate the incredible impact that nurses have on healthcare across the world. Thank you to all the nurses that are working tirelessly every day to advance health equity and improve patient care across our communities and care settings. For healthcare to work, it takes nurses.
Watch an inspiring video from our CEO Joaquin Duato about the extraordinary impact of nursing: https://lnkd.in/gzEg_Qk8",
"Thank you to the IAIS for organizing these rich panel discussions on critical issues facing insurers, consumers and society as a whole. It was a pleasure to participate.",
"We're announcing more than 50 updates for developers at #MSBuild, from bringing Bing to ChatGPT, to Windows Copilot, to a new Copilot Stack with common extensibility, Azure AI Studio, and Microsoft Fabric, a new data analytics platform.",
"We just announced the sale of GreenCollar which represents our first broad-based ownership exit in Australia, and also a first for our Impact fund. New employees made $35,000 and more tenured employees made 3-5x their annual salary. Congratulations to Robert Antablin, Ken Mehlman, George Aitken and the whole KKR Impact Team. Ownership Works!",
"Introducing the new Oracle Collection. The geometric facets circling the glass play with light and shadow, serving motion and diamond-like sparkle in every premium presentation.

Check out the vintage cut-glass look with the link in our bio.

Pictured: Oracle Double Old Fashioned Glass, Oracle Cooler Glass

#libbeypro #formakersbymakers #glassware",
This is exciting news for adults with relapsed or refractory MCL in the U.S. who have been previously treated with other medicines and now have a new treatment option. Thanks to our Loxo Oncology at Lilly team that worked so hard to deliver this innovation to patients.,
"Last week I had the privilege of joining leaders from across the food industry at The Wall Street Journal Global Food Forum. WSJ business editor Jamie Heller and I sat down to discuss consumer trends, brand building, and how General Mills is responding to the humanization of pet food. I'm proud to say General Mills is in a position of strength and our ability to adapt to change is stronger than ever. We remain focused on investing in brand building and innovation while standing for good for both people and the planet we rely on.
I invite you to watch a replay of the discussion here: https://lnkd.in/gUeGimU9
#GStandsforGood #innovation #brand",
I am so honored to support the work of WaterEquity and Water.org in my small way as a Board Member of WaterEquity. This piece was a quick and easy read that brings to life the challenge and importance of our work in water access. I loved @Matt Damon's assertion that some of the world's greatest and most fundamental challenges are actually solvable - today. What are we waiting for?,
"It's worth your time to watch this ~6 min video, if you're at all interested in what's next for hashtag#AI. https://lnkd.in/ef2Ru9z6
We had a big announcement today about the release of Gemini 1.0, which is Google's next-generation foundation model. It can be hard to get a feel for WHY something is a technological step change ... but this video demo gives you a good sense. It's pretty mind-blowing.
Want more detail? You can see:
* Demis Hassabis's and Sundar Pichai's launch blog at https://lnkd.in/ezd-wcna
* The prompting strategy used in the video demo (hint: multimodal prompting is next-level) https://lnkd.in/eCVS5hbY
* The 60-page Gemini technical report with a ton of detail, including performance on MMLU and many other benchmarks: https://lnkd.in/eSx4_Myp
* Video demo: https://lnkd.in/ef2Ru9z6
HUGE congrats to the many teams at Google DeepMind and across Google on this milestone.",
"WBA exited a solid second quarter with acceleration in February, adding to our confidence in driving strong growth in the second half of the year. With the closing of VillageMD's acquisition of Summit Health, WBA is now one of the largest players in primary care, with best-in-class assets across the care continuum. Both Walgreens and Boots are performing well by delivering compelling value to consumers, playing a critical role as community health destinations, and successfully navigating a challenging environment. We will continue to take bold actions to create sustainable long-term shareholder value.",
"Great piece by NBC 7 San Diego on the #Snapdragon Digital Chassis concept car with context from #TeamQualcomm auto experts SVP & GM, Automotive Nakul Duggal and Sr. Director of Product Management, Automotive Rob Yeh on how the Snapdragon #DigitalChassis improves the driving experienceâ€”and makes it safer.",MISC
"New post! Updated my military analogies by about 1,500 years, so that's good.",
"We know it feels like the world is on fire right now. You can provide some hope and fight with Oxfam for the most vulnerable among us this hashtag#GivingTuesday. All gifts are doubled if you give today. Make a life-changing impact from Ethiopia to Ukraine to Gaza and beyond. You can help fight for a more equal future.
https://lnkd.in/eWJpnd5C",Environmental Sustainability and Climate
"Tremendous story of hope, perseverance, family and love. Thanks for sharing Blue Cross Blue Shield of Michigan",
"I first met Jean Marie Saintyl, CPA and Charles H. (Chuck) Knox, CPA in December at a Florida Institute of CPAs (FICPA)-sponsored disaster relief event. I accepted Jean Marieâ€™s invitation to visit Florida Gulf Coast University (FGCU). To be honest, I knew nothing about the university. Iâ€™m here at a CLA (CliftonLarsonAllen)-organized event four months later. A lovely dinner with early-career professionals and some FGCU alumni served as a great kick-off. We spoke extensively about the things that excite young professionals, and firm culture frequently came up.

On Friday, I had the honor of being on a panel with Julian Dozier, CPA, Christopher Kessler, CPA, and Dr. Tanya Bendford. Julian and Chris, great advice to the students and Dr. Bendford, enjoyed listening to how you support your students. Fantastic job of kicking off the session, Alexandra Ely, you are amazing! Great questions from the student leaders Ryan Doerr and Paul Reisinger, I am sure that the 70+ students in attendance learned a great deal about the CPA profession and the upcoming changes to the #cpaexam. FGCU should be proud of its outstanding students.

I especially valued our one-on-one conversations with Ryan Doerr, Vanina Nair Speciale, Judith Fenelon, Claire Barghahn, and Brandon Rassavong who are interning or are Associates at CLA. Vanina, your story is inspiring! ðŸ™ðŸ¼

Alexandra Mitchell, CPA, enjoyed are conversations and thank you. You got thisðŸ‘

Jean Marie, my friend, you are an amazing leader.

Next Alabama State University and Auburn University.

#career #culture #leaders",
"UMT360, the leader in strategic portfolio management solutions, joins North Highland further amplifying the breadth of proprietary digital enablers for transformation value capture and delivery. Learn more. https://lnkd.in/gxAFGMZx",MISC
"Later this afternoon, Karen Knudsen MBA PhD will join leaders from the #colorectalcancer community at The White House, focused on accelerating efforts to reduce the deadly impact of colorectal cancer. Participants will share updates on the progress of several key initiatives around awareness, prevention, screening, and treatment â€“ all to deliver on the President and First Ladyâ€™s re-ignited #CancerMoonshot goal of reducing cancer deaths by 50% over the next 25 years.
The event will be livestreamed at 3pm ET: https://lnkd.in/gm7NGrVZ",
"The month of June is always special to me, and Iâ€™m feeling especially proud this year. Newsweek just named Nike one of America's Greatest Workplaces for LGBTQ+, and I had the great honor of appearing on Fast Companyâ€™s 2023 Queer 50 list. These lists recognize our progress and commitment to diversity, to inclusive benefits, and to our teammates. As CHRO for NIKE and a member of the LGBTQ+ community, there is nothing more important to me than our culture of belonging. We want each and every teammate to feel valued, respected and free to be their most authentic self. As I celebrate PRIDE with my teammates around the world, my heart is full. I am so thankful to be part of this incredible team and caring company that puts its people and purpose first. ðŸŒˆ ðŸ³ï¸â€ðŸŒˆ ðŸ¥°
#PrideMonth #SwooshLife #FCQueer50
https://lnkd.in/ga_Peewj",
"Great to hear Laurene Powell Jobs interview my friend and former colleague Claire Hughes Johnson on the occasion of her new book ""Scaling People"". The event was hosted at the spectacular CapitalG offices in the Ferry building in San Francisco.
And I loved seeing Francoise Brougher, Gretchen Howard, Laela Sturdy , Gene Frantz , Ian Loughran , Stacy Brown-Philpot , Shishir Mehrotra , Jeff Huber and many other current and former Googlers.",MISC
"A few weeks ago, I saw Taylor Swift perform, and I was blown away.
I am not a huge fan; I like her music on the radio, but Iâ€™ve never bought or downloaded an album. I only know the songs on the radio. But I must say, it was the most inspiring performance Iâ€™ve ever seen. And not just because sheâ€™s a great entertainer â€“ there is no doubt that she is â€“ but because I walked away feeling empowered to go after my dreams.
Why?
Her storytelling and unapologetically authentic love for what she does made me want to be better at what I do. I will be 45 years old this year; I am a reasonably self-confident person. And I walked away feeling empowered. Like I could do anything I put my mind to. And I wanted to go for it!
Now I get why sheâ€™s loved. She makes people believe in themselves.
And thatâ€™s what I want to do, too.
So, in this weekâ€™s episode of Reflect Forward: Advice From a CEO, I share why we should all feel empowered to go after our dreams and create the life we want for ourselves. Have a listen on all major podcast platforms or my YouTube Channel. The link is in the comments.
#reflectFORWARD #podcast #inspiration #leadandbeworthfollowing #leadyourself #theownershipmindset #taylorswift #empoweryourself #gobig #makebighappen",
"Today, on the 22nd anniversary of 9/11, I remember all those who lost their lives, including our five PwC colleagues. For their families and friends, no words can ever ease the sense of loss.
A huge thank you to those who rushed immediately and selflessly to the scene on that day to provide what assistance they could. Their courage continues to inspire and we will #NeverForget.",
"""The Big House"" is being released as an ebook on Amazon tomorrow! You can get a copy for only $2.99 and help me reach my bestseller goal.
This will be a limited-time offer tomorrow, Aug. 15, from 12 pm to 1 pm EST. I will share a direct link tomorrow at Noon! Stay tuned.",
"The Southern Group is looking for highly-motivated, organized and dedicated interns for the 2024 legislative session! We offer interns a unique experience by working alongside our lobbyists during session and committee weeks. See flyer for more details.",
"Iâ€™d like to extend a warm welcome to the new members of the Praava Health Global Advisory Council: Dr. Omar Ishrak Robert Berg Fredrik Debong and Lorraine Marchand. Proud to be a part of the incredible team Sylvana Q. Sinha, Esq. has brought together to bring high quality tech-enabled healthcare to Bangladesh and beyond.
https://cutt.ly/s0pdVGd",
"It was a pleasure to meet Mesirowâ€™s 2023 Intern class as they begin nine weeks of training, education and job shadowing! I look forward to working with this talented group of young professionals.",
"We are hiring for a Product Manager at Vectara, the role reports directly to our Head of Products (Shane Connelly). Check the requirements and apply directly here:",MISC
"This is an awesome opportunity in an awesome company! This is a key member of my leadership team in a high impact, high visibility role. Check it out! #barrywehmiller #bw #betterworld #financeleadership",
"After 9 months of planning, our Technology M&A Conference line-up is announced! On November 16, twenty industry luminaries will share perspectives on the #MergersandAcquisitions market and the #economy, anti-trust matters, strategies to create value from transformative transactions, and the investing landscape around #AI. If youâ€™re an M&A leader and would like an invitation to the event, send me a message! #KPMG https://lnkd.in/esRTsvJn",
"Unpredictability continues to be a theme in my conversations with other finance leaders. Many of them are expressing urgency to develop their teamsâ€™ skills in ways that maximize their ability to be agile and adapt.
To help finance leaders navigate this demanding but ultimately fulfilling challenge, I shared four steps on how to upskill finance teams with CFO.
Many of the skills needed for finance are not easy to train. However, applying the correct learning methods with an effective curriculum and clear motivations can help you launch a successful upskilling program.
I encourage you to read the article and embrace the journey. #CFO #Upskilling #AnalyticsForAll",Workforce strategy
Putting AI to Work,MISC
"Happy Womenâ€™s History Month! People have often asked me whatâ€™s the best thing about being a girl in business, and whatâ€™s been the hardest? My answer is the same... being underestimated. #MondayMotivation #WomensHistoryMonth",
"So proud that Lee Kiefer, the # 1 ranked womenâ€™s foil fencer in the world is part of #teamdeloitte along with other amazing athletes in Team USA headed to the Paris Olympics. They represent the best of the us and inspire us everyday. And as a fencing fan with three of my daughters who fence, I have to say this is the coolest thing ever!",
"Thrilled to lead the next phase of research at The Wharton School â€“ world class insights, even more impactful and accessible. #TheWhartonWay. whr.tn/whartonway",
"Another fantastic line-up for todayâ€™s #QlikWorldTour Atlanta at the iconic College Football Hall of Fame Museum.
Amazing data insights from our speakers @GeorgiaPacific, @classiccollision and @sdggroup from our Qlik Customer/ Partner Communities and Ryan Germany, Partner at Gilbert, Harrell, Sumerford & Martin PC, who outlined how state election officials in Georgia use data to promote confidence and transparency in elections.
#QlikCustomers #QlikCommunity #QlikPartners",
"EY tax professionals, Grace Kyne and Florian Zawodsky, recently spoke at NFT.NYC on an insightful panel about the role that tax and finance plays in #web3 technologies.
https://lnkd.in/e646g7C8",MISC
Welcome to the Hg family! ðŸ‘,
We're married and there's no turning back'. Great story of the U.S. Bank - Cognizant 10 year journey to co-create their product platform. Gareth Gaston Meera Krishnamurthy Surya Gummadi Ravi Kumar S #oneoffice #innovation # tech,MISC
Always nice to be recognized for all the hard work our team puts in every day.,
Happy Womenâ€™s Day to you and all the amazing women in your life!,
"Fun interview with the energetic and insightful Nabil Ahmed.
Me: To begin, then, how did we get here? Which is to say, what are the winds behind the sails of the uber wealthyâ€™s super yachts? How have the very wealthy and corporations hijacked our economy? Why has it gotten so much more extreme in the wake of the pandemic?
Nabil Ahmed: The starting point is recognizing that we arrived here not by accident but by economic and political choices that were made by our governments that widened the great divide of economic inequality.
These were already in full swing prior to the pandemic. For decades weâ€™ve seen structural policy shifts that have increased inequalityâ€”from a surge in monopoly power to the erosion of workersâ€™ rights and labor market liberalization to the privatization of public goods like health and education to the erosion of tax rates on the richest people and corporations.
Since 1995, for example, the top one percent has grabbed nearly 20 times more wealth than humanityâ€™s bottom 50 percent This era has grown the wealth and the power of those at the very top and not so much left but actually pushed so many behind â€“ and in doing so, made us all less safe, and less resilient to massive shocks.",
"I am deeply humbled and proud to accept the Global Public Health award from University of Michigan, named in honour of the great Dr Thomas Francis Junior. I hope that in the next few years we will witness the final eradication of polio, and the fulfilment of Dr Francisâ€™s legacy.",
"Iâ€™m proud of how our #TeamCigna co-workers supported the health and vitality of our customers, patients and clients in 2022 with dedication to service and our differentiated clinical programs. Our recent earnings results show how this contributed to a pivotal year for our company with continued innovation, new partnerships and growth.",
Looking for an opportunity in #corporatecommunications? Check out this opportunity at TimkenSteel! #marketingcommunications #employeecommunications,Workforce strategy
"Leaders, we know better. The research is clear. The way we lead impacts the way people live. The way leaders have been leading â€“ good and bad â€“ has had a tremendous impact on the people within our span of care, their families and society at large.",
"â€œI came to Nashville, not to bring inspiration, but to gain inspiration from the great moment that has taken place in this community.â€ â€“ Martin Luther King, Jr.
I look to gain inspiration next week at #ViVE2023 (Nashville, TN) during the following sessions:
Monday 3/27 at 12pm. Panel. â€œ#HealthEquity Activation: Developing a Cross-Sector Approach Across the Health Equity Ecosystem"", alongside Sally Ann Frank (Microsoft for Startups); Dan Desmond (#HealthEquityConsortium); and Bela Matyas (SOLANO COUNTY PUBLIC HEALTH DEPARTMENT)
Monday 3/27 at 11am. â€œ#Techquity EY panel: Closing Gaps in Community-Based #HealthEquityâ€, alongside Yele Aluko MD, MBA, FACC, FSCAI. (EY) - moderator; U. Michael Currie (UnitedHealth Group); Paul Black (Community Care Link); Kimberly Lamar, PhD, MPH, MS (Tennessee Department of Health); and
Nwando Anyaoku, MD, MPH, MBA (Providence Swedish)
Wed 3/29 at 9:20am. #ViVE2023 Main Stage Session: â€œAn Insiderâ€™s Perspective: #Cybercrime, #Trust and #Privacy in #Healthcareâ€, alongside Vasu Jakkal (Microsoft).
Please join us, if you can. http://www.viveevent.com",
"Today's fiscal year kick-off was a MIND BLOWING event! Even though we elected to hold the event virtually this year to be frugal, the energy was palpable as ten thousand+ messages streamed over our #all-hands slack channel with Relics passion for our company and our customers on full display. The product innovation roadmap and demos were AMAZING and GTM strategy aligned to go on the OFFENSE. I'm so proud to be part of this amazing company and the transformation we've undergone the past few years as we continue to disrupt our category and serve customers better. Thank you New Relic, Inc.!",
"A week ago today, we were blown away by the energy that filled The Roux Institute at Northeastern University campus for The State of AI in Maine. THANK YOU to our speakers and panelists. Your insights and contributions are what made the day and The State of AI in Maine report meaningful and serve as a clear indicator that AI is both a power in Maine and a power for Maine.
Check out the stunning report: https://lnkd.in/eEzMzqDb
We are so grateful to:
Amanda Stent, Director, Davis Institute for AI, Colby College
Joshua Broder, CEO of Tilson
Dan Fishbein, MD, President at Sun Life
Bob Montgomery-Rice, President and CEO of Bangor Savings Bank
Mike Simonds, Chief Operating Officer for Unum
Melissa D. Smith, Chair and CEO of WEX
Stephen Smith, President and CEO of L.L.Bean
Usama Fayyad, Executive Director of the Institute for Experiential AI at Northeastern University
Margaret Angell, Head of Partnerships and Strategic Initiatives at The Roux Institute at Northeastern University
Michael Pollastri, Senior Vice Provost and Academic Lead of The Roux Institute at Northeastern University
Jason Judd, Ed.D, Executive Director of Educate Maine
Madeleine Braun, Chief of Presidential Initiatives at The Jackson Laboratory
Michael Bennett, Director of Education Curriculum and Business Lead for Responsible AI at the Institute for Experiential AI
Leah Fisher Arsenault, Data Analyst at IV.AI
G
iovanna Guidoboni, Dean of College of Engineering at the University of Maine
Dale Kocevski, Associate Professor of Physics and Astronomy at Colby College
Mohamad Musavi, Interim Dean of the College of Engineering at the University of Maine
Daniel Nigrin, MD, Chief Information Officer at MaineHealth
Jennifer Fogel, Vice President and Regional Nursing Informatics Officer at Northern Light Health
Vivek Kumar, Associate Professor at The Jackson Laboratory in Bar Harbor
Brian Bousquet-Smith, Head of Operations at MedRhythms, Inc.
Raimond Winslow, Director of Life Sciences & Medical Research at the Roux Institute and Core Faculty at the Institute for Experiential AI for Experiential AI
Aileen Huang-Saad, Director of Life Sciences and Engineering Programs at the Roux Institute
Hannah Pingree, Director of Governor Janet Mill's Office of Policy Innovation and the Future
Ashley Ballanger, Continuous Improvement Analyst at J.D. Irving, Limitedâ€™s Ashland Sawmill
Mark Hager, founder and CEO of New England Marine Monitoring
Nicholas Record, Director, Tandy Center for Ocean Forecasting, Bigelow Laboratory for Ocean Sciences
Aaron Weiskittel, Professor of Forest Biometrics and Modeling, University of Maine
Cansu Canca, Ph.D., Ethics Lead at the Institute for Experiential AI
Rita Heimes, General Counsel and Chief Privacy Officer at the IAPP - International Association of Privacy Professionals
Lucas Ives, AI/ML, Apple
Grayson Lookner, Maine State House Representative
Fernando Nascimento, Assistant Professor in Digital and Computational Studies at Bowdoin College",
"Hey LinkedIn! If youâ€™re new to following me, I talk about #goodrxhelps, #health, and #pharmacy. Let me know if you have any suggestions on what to share! âœ’ï¸",
"Diverse, purpose-driven teams within a culture of innovation and safety builds trust and results in impactful work. #culture #betterworkingworld",
"In this this Q&A with Andy Chasin, Vice President of Federal Policy and Advocacy at Blue Shield of California, he dives into our visionary partnership with CivicaScript that will make insulin and other critical drugs available at lower cost no matter where you get your health insurance. Thank you to the Blue Cross Blue Shield Association for highlighting this important issue and working to make drugs more affordable across the U.S. hashtag#WhatWeStandFor hashtag#healthcare hashtag#pharmacy",Health outcomes
"Like millions of others, my family and I jumped on the Ted Lasso wagon. During a time when people were isolated (the pandemic), it was the perfect antidote to bring people together.
There are far too many takeaways to list, but now that it's ended, I wanted to share some of the lessons that resonated with me.
I hope that we all carry a little Ted in our hearts. And, be a goldfish.
If you watched, drop me a line. I'd love to hear your thoughts about what you enjoyed most about it.
#leadership #empathyinaction #team",
"Mayo Clinic will participate in a four-year data generation project aimed to enhance the use of AI in critical care â€“ further highlighting the crucial role collaboration plays in advancing data-driven health care.
The project will expand the range of AI-ready data sets to include more geographically and demographically diverse medical information, leading to more research advances and more cures: https://bit.ly/3lBORck",
"Registration for a one-day in-person event: ""Entrepreneurship and Flourishing Workshop"" organized by the Human Flourishing Program at Harvard University is now open. Speakers: Dr. Howard Gardner (Harvard Graduate School of Education), Dr. Tyler VanderWeele (Harvard T.H. Chan School of Public Health), Dr. Eileen McNeely (Harvard T.H. Chan School of Public Health), Ayse Yemiscigil (Fordham Gabelli School of Business), Ashley Whillans (Harvard Business School), Liz Powers (ArtLifting), Nick Appelbaum (Ralph Appelbaum Associates) Ashley Wayman (Shimmy), Emily Cunningham (True Moringa), Matthew Barry (Learn), Akhil Gupta (Blackstone), George Kane (Emerson Collective) & Bob Chapman (Barry-Wehmiller).
Organizer: Christina Hinton;
Co-organizer Wojciech Kaftanski
Moderators+support: David Back, Tyler R. Miller
#business #education #work #school #university #wellbeingatwork #wellbeingintheworkplace #flourishing #entrepreneurship",
